Player,Game Week,Team,League,Nationality,Position,General Position,Age,Minutes,Shots on Target Against,Goals Against,Saves,Post-Shot Expected Goals (PSxG),Save Efficiency,Clean Sheets,Completed Long Passes,Attempted Long Passes,Attempted Passes (excluding GK),Attempted Throws,Pass Length (Total),Attempted Goal Kicks,Goal Kick Length (Total),Crosses Faced,Crosses Stopped,Defensive Actions Outside Penalty Area,Distance of Defensive Actions (Total)
Yehvann Diouf,J6,Reims,French Ligue 1,SEN,GK,Goalkeeper,23,90,3.0,1.0,2.0,1.0,0.0,0,5.0,24.0,37.0,8.0,1528.1,8.0,343.2,24.0,4.0,1.0,12.0
Matz Sels,J7,Strasbourg,French Ligue 1,BEL,GK,Goalkeeper,31,90,2.0,1.0,1.0,1.1,0.1,0,2.0,9.0,19.0,3.0,653.6,9.0,279.0,5.0,0.0,2.0,45.4
Brice Samba,J7,Lens,French Ligue 1,FRA,GK,Goalkeeper,29,90,2.0,0.0,2.0,0.4,0.4,1,6.0,9.0,30.0,7.0,906.0,5.0,122.0,10.0,0.0,1.0,19.3
Mory Diaw,J7,Clermont Foot,French Ligue 1,SEN,GK,Goalkeeper,30,90,10.0,0.0,10.0,1.5,1.5,1,12.0,30.0,33.0,3.0,1689.6,6.0,355.2,18.0,0.0,1.0,12.5
Gianluigi Donnarumma,J7,Paris S-G,French Ligue 1,ITA,GK,Goalkeeper,24,90,3.0,0.0,3.0,1.1,1.1,1,3.0,4.0,19.0,5.0,454.1,6.0,84.0,14.0,1.0,5.0,121.0
Philipp Köhn,J7,Monaco,French Ligue 1,SUI,GK,Goalkeeper,25,90,4.0,2.0,2.0,1.4,-0.6,0,13.0,22.0,28.0,4.0,1148.0,5.0,297.0,13.0,2.0,0.0,0.0
Pau López,J7,Marseille,French Ligue 1,ESP,GK,Goalkeeper,28,90,7.0,3.0,4.0,1.9,-1.1,0,1.0,9.0,26.0,1.0,985.4,2.0,14.0,9.0,0.0,0.0,0.0
Yehvann Diouf,J7,Reims,French Ligue 1,SEN,GK,Goalkeeper,23,90,6.0,0.0,6.0,0.6,0.6,1,7.0,11.0,60.0,8.0,1608.0,3.0,117.9,14.0,0.0,2.0,34.0
Anthony Lopes,J7,Lyon,French Ligue 1,POR,GK,Goalkeeper,33,90,3.0,2.0,1.0,1.6,-0.4,0,8.0,12.0,24.0,4.0,784.8,4.0,175.2,10.0,1.0,2.0,38.6
Arthur Desmas,J7,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,29,90,6.0,2.0,5.0,1.0,-1.0,0,2.0,10.0,20.0,4.0,618.0,6.0,213.0,18.0,1.0,0.0,0.0
Lucas Chevalier,J7,Lille,French Ligue 1,FRA,GK,Goalkeeper,21,90,0.0,0.0,0.0,0.0,0.0,1,2.0,6.0,26.0,3.0,787.8,2.0,53.0,12.0,2.0,0.0,0.0
Alessio Cragno,J5,Sassuolo,Italian Serie A,ITA,GK,Goalkeeper,29,90,2.0,2.0,1.0,0.6,-1.4,0,5.0,17.0,23.0,0.0,1048.8,10.0,248.0,17.0,0.0,0.0,0.0
Wojciech Szczęsny,J5,Juventus,Italian Serie A,POL,GK,Goalkeeper,33,90,7.0,4.0,4.0,1.4,-2.6,0,5.0,7.0,32.0,4.0,828.8,6.0,136.8,16.0,0.0,1.0,9.0
Marcin Bułka,J7,Nice,French Ligue 1,POL,GK,Goalkeeper,23,90,2.0,0.0,2.0,0.2,0.2,1,0.0,0.0,15.0,8.0,250.5,8.0,74.4,20.0,1.0,2.0,32.0
Marco Bizot,J7,Brest,French Ligue 1,NED,GK,Goalkeeper,32,90,1.0,0.0,1.0,0.1,0.1,1,8.0,20.0,24.0,3.0,928.8,10.0,579.0,14.0,0.0,1.0,21.5
Guillaume Restes,J7,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,18,90,3.0,0.0,3.0,0.4,0.4,1,2.0,9.0,33.0,3.0,821.7,6.0,195.0,16.0,0.0,1.0,12.4
Alexandre Oukidja,J7,Metz,French Ligue 1,ALG,GK,Goalkeeper,35,90,10.0,3.0,7.0,2.2,-0.8,0,4.0,19.0,24.0,6.0,1116.0,6.0,423.0,6.0,1.0,0.0,0.0
Yvon Mvogo,J7,Lorient,French Ligue 1,SUI,GK,Goalkeeper,29,90,8.0,3.0,5.0,3.1,0.1,0,2.0,3.0,23.0,6.0,565.8,5.0,154.0,12.0,1.0,1.0,12.3
Benjamin Lecomte,J7,Montpellier,French Ligue 1,FRA,GK,Goalkeeper,32,90,3.0,0.0,3.0,0.4,0.4,1,5.0,15.0,28.0,4.0,954.8,6.0,313.2,20.0,3.0,1.0,12.0
Steve Mandanda,J7,Rennes,French Ligue 1,FRA,GK,Goalkeeper,38,90,3.0,1.0,2.0,0.7,-0.3,0,4.0,9.0,25.0,4.0,802.5,2.0,124.0,6.0,0.0,1.0,15.0
Alban Lafont,J7,Nantes,French Ligue 1,FRA,GK,Goalkeeper,24,90,5.0,3.0,2.0,2.6,-0.4,0,3.0,11.0,25.0,1.0,722.5,10.0,461.0,13.0,0.0,0.0,0.0
Matz Sels,J8,Strasbourg,French Ligue 1,BEL,GK,Goalkeeper,31,90,7.0,2.0,5.0,1.7,-0.3,0,5.0,11.0,20.0,4.0,740.0,9.0,277.2,18.0,0.0,2.0,25.0
Alban Lafont,J8,Nantes,French Ligue 1,FRA,GK,Goalkeeper,24,90,3.0,1.0,2.0,0.9,-0.1,0,2.0,12.0,42.0,8.0,1230.6,6.0,238.2,16.0,1.0,0.0,0.0
Alexandre Oukidja,J8,Metz,French Ligue 1,ALG,GK,Goalkeeper,35,90,4.0,1.0,3.0,2.3,1.3,0,6.0,14.0,15.0,2.0,642.0,5.0,312.0,10.0,1.0,1.0,22.7
Marcin Bułka,J8,Nice,French Ligue 1,POL,GK,Goalkeeper,24,90,3.0,0.0,3.0,0.2,0.2,1,3.0,4.0,48.0,6.0,993.6,2.0,32.0,8.0,2.0,0.0,0.0
Yehvann Diouf,J8,Reims,French Ligue 1,SEN,GK,Goalkeeper,23,90,4.0,3.0,1.0,1.8,-1.2,0,6.0,13.0,32.0,3.0,1033.6,5.0,120.0,9.0,2.0,7.0,143.5
Philipp Köhn,J8,Monaco,French Ligue 1,SUI,GK,Goalkeeper,25,90,4.0,1.0,3.0,1.6,0.6,0,8.0,21.0,31.0,3.0,1286.5,4.0,190.0,34.0,1.0,0.0,0.0
Pau López,J8,Marseille,French Ligue 1,ESP,GK,Goalkeeper,28,90,1.0,0.0,1.0,0.2,0.2,1,0.0,0.0,39.0,5.0,721.5,1.0,14.0,8.0,0.0,3.0,72.6
Arthur Desmas,J8,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,29,90,6.0,3.0,4.0,2.1,-0.9,0,2.0,2.0,14.0,5.0,372.4,7.0,132.3,7.0,1.0,0.0,0.0
Anthony Lopes,J8,Lyon,French Ligue 1,POR,GK,Goalkeeper,33,90,5.0,3.0,2.0,2.3,-0.7,0,8.0,16.0,23.0,2.0,846.4,3.0,171.9,9.0,0.0,0.0,0.0
Yvon Mvogo,J8,Lorient,French Ligue 1,SUI,GK,Goalkeeper,29,90,6.0,3.0,3.0,2.3,-0.7,0,2.0,9.0,25.0,2.0,760.0,5.0,128.0,15.0,2.0,1.0,6.9
Marco Bizot,J8,Brest,French Ligue 1,NED,GK,Goalkeeper,32,90,3.0,1.0,2.0,1.0,0.0,0,8.0,15.0,36.0,5.0,1173.6,3.0,149.1,13.0,1.0,0.0,0.0
Guillaume Restes,J8,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,18,90,2.0,1.0,1.0,0.9,-0.1,0,3.0,13.0,29.0,4.0,933.8,5.0,278.0,19.0,0.0,2.0,29.4
Ivan Provedel,J5,Lazio,Italian Serie A,ITA,GK,Goalkeeper,29,90,4.0,1.0,3.0,1.6,0.6,0,2.0,3.0,17.0,2.0,467.5,8.0,175.2,7.0,0.0,1.0,33.0
Michele Di Gregorio,J5,Monza,Italian Serie A,ITA,GK,Goalkeeper,26,90,1.0,1.0,0.0,1.0,0.0,0,5.0,19.0,34.0,5.0,1247.8,9.0,519.3,12.0,0.0,0.0,0.0
Brice Samba,J8,Lens,French Ligue 1,FRA,GK,Goalkeeper,29,90,3.0,1.0,2.0,0.7,-0.3,0,3.0,8.0,27.0,4.0,737.1,5.0,176.0,12.0,1.0,4.0,60.0
Lucas Chevalier,J8,Lille,French Ligue 1,FRA,GK,Goalkeeper,21,90,5.0,1.0,4.0,0.9,-0.1,0,1.0,13.0,27.0,1.0,1031.4,5.0,220.0,13.0,0.0,0.0,0.0
Steve Mandanda,J8,Rennes,French Ligue 1,FRA,GK,Goalkeeper,38,90,7.0,3.0,4.0,2.4,-0.6,0,5.0,20.0,28.0,1.0,1092.0,8.0,336.8,5.0,0.0,4.0,93.6
Gianluigi Donnarumma,J8,Paris S-G,French Ligue 1,ITA,GK,Goalkeeper,24,90,4.0,1.0,3.0,1.3,0.3,0,1.0,3.0,30.0,6.0,672.0,8.0,122.4,12.0,1.0,3.0,57.6
Arthur Desmas,J9,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,29,90,7.0,0.0,7.0,1.0,1.0,1,9.0,23.0,31.0,4.0,1311.3,7.0,335.3,14.0,0.0,2.0,59.0
Brice Samba,J9,Lens,French Ligue 1,FRA,GK,Goalkeeper,29,90,4.0,0.0,4.0,1.8,1.8,1,2.0,8.0,27.0,4.0,928.8,7.0,109.9,13.0,0.0,0.0,0.0
Gianluigi Donnarumma,J9,Paris S-G,French Ligue 1,ITA,GK,Goalkeeper,24,90,1.0,0.0,1.0,0.1,0.1,1,1.0,1.0,27.0,6.0,561.6,6.0,124.8,20.0,1.0,0.0,0.0
Matz Sels,J9,Strasbourg,French Ligue 1,BEL,GK,Goalkeeper,31,90,4.0,3.0,1.0,2.7,-0.3,0,8.0,12.0,16.0,1.0,718.4,5.0,142.0,3.0,0.0,2.0,34.6
Marcin Bułka,J9,Nice,French Ligue 1,POL,GK,Goalkeeper,24,90,1.0,0.0,1.0,0.4,0.4,1,3.0,4.0,33.0,7.0,613.8,10.0,221.0,11.0,0.0,3.0,63.9
Pau López,J9,Marseille,French Ligue 1,ESP,GK,Goalkeeper,28,58,1.0,0.0,1.0,0.1,0.0,0,0.0,3.0,22.0,3.0,583.0,1.0,65.0,11.0,0.0,0.0,0.0
Rubén Blanco,J9,Marseille,French Ligue 1,ESP,GK,Goalkeeper,28,32,1.0,1.0,0.0,0.5,-0.5,0,3.0,8.0,11.0,0.0,531.3,1.0,29.0,3.0,1.0,0.0,0.0
Yvon Mvogo,J9,Lorient,French Ligue 1,SUI,GK,Goalkeeper,29,90,6.0,1.0,5.0,2.0,1.0,0,3.0,14.0,25.0,3.0,1050.0,6.0,169.2,33.0,2.0,0.0,0.0
Steve Mandanda,J9,Rennes,French Ligue 1,FRA,GK,Goalkeeper,38,90,4.0,2.0,3.0,0.6,-1.4,0,0.0,2.0,19.0,6.0,456.0,3.0,29.1,9.0,1.0,5.0,121.0
Alban Lafont,J9,Nantes,French Ligue 1,FRA,GK,Goalkeeper,24,90,6.0,0.0,6.0,0.8,0.8,1,5.0,15.0,47.0,9.0,1306.6,8.0,394.4,14.0,3.0,2.0,18.4
Benjamin Lecomte,J9,Montpellier,French Ligue 1,FRA,GK,Goalkeeper,32,90,5.0,2.0,3.0,2.1,0.1,0,3.0,6.0,27.0,5.0,750.6,7.0,196.0,10.0,1.0,0.0,0.0
Guillaume Restes,J9,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,18,90,3.0,1.0,2.0,0.4,-0.6,0,1.0,10.0,18.0,3.0,547.2,7.0,359.1,18.0,0.0,0.0,0.0
Yehvann Diouf,J9,Reims,French Ligue 1,SEN,GK,Goalkeeper,23,90,5.0,1.0,4.0,1.6,0.6,0,4.0,11.0,50.0,7.0,1325.0,4.0,152.0,16.0,2.0,0.0,0.0
Lucas Chevalier,J9,Lille,French Ligue 1,FRA,GK,Goalkeeper,21,90,1.0,0.0,1.0,0.2,0.2,1,3.0,15.0,21.0,2.0,913.5,6.0,313.2,19.0,1.0,1.0,10.0
Marco Bizot,J9,Brest,French Ligue 1,NED,GK,Goalkeeper,32,90,4.0,1.0,3.0,1.6,0.6,0,7.0,12.0,29.0,2.0,983.1,3.0,149.1,6.0,0.0,3.0,75.0
Philipp Köhn,J9,Monaco,French Ligue 1,SUI,GK,Goalkeeper,25,90,4.0,1.0,3.0,0.9,-0.1,0,2.0,6.0,17.0,1.0,453.9,8.0,235.2,5.0,0.0,1.0,22.0
Alexandre Oukidja,J9,Metz,French Ligue 1,ALG,GK,Goalkeeper,35,90,13.0,2.0,11.0,2.7,0.7,0,10.0,22.0,20.0,3.0,848.0,11.0,709.5,15.0,0.0,1.0,14.8
Etrit Berisha,J5,Empoli,Italian Serie A,ALB,GK,Goalkeeper,34,90,5.0,1.0,4.0,1.2,0.2,0,6.0,16.0,29.0,7.0,878.7,10.0,556.0,20.0,0.0,1.0,9.8
Yann Sommer,J5,Inter,Italian Serie A,SUI,GK,Goalkeeper,34,90,1.0,0.0,1.0,0.4,0.4,1,3.0,6.0,32.0,4.0,812.8,4.0,102.0,9.0,1.0,1.0,10.7
Anthony Lopes,J9,Lyon,French Ligue 1,POR,GK,Goalkeeper,33,90,5.0,2.0,3.0,1.3,-0.7,0,2.0,4.0,12.0,2.0,345.6,6.0,124.8,9.0,1.0,3.0,105.9
Mory Diaw,J9,Clermont Foot,French Ligue 1,SEN,GK,Goalkeeper,30,90,6.0,1.0,6.0,1.2,0.2,0,18.0,36.0,34.0,4.0,1672.8,12.0,686.4,25.0,4.0,1.0,10.8
Mory Diaw,J10,Clermont Foot,French Ligue 1,SEN,GK,Goalkeeper,30,90,4.0,1.0,3.0,1.0,0.0,0,9.0,32.0,56.0,4.0,2178.4,6.0,298.2,9.0,1.0,0.0,0.0
Marcin Bułka,J10,Nice,French Ligue 1,POL,GK,Goalkeeper,24,90,3.0,0.0,3.0,0.1,0.1,1,2.0,5.0,30.0,7.0,678.0,3.0,150.0,7.0,1.0,1.0,22.3
Yehvann Diouf,J10,Reims,French Ligue 1,SEN,GK,Goalkeeper,23,90,1.0,0.0,1.0,0.1,0.1,1,6.0,14.0,38.0,9.0,1295.8,6.0,190.8,8.0,0.0,1.0,16.5
Yvon Mvogo,J10,Lorient,French Ligue 1,SUI,GK,Goalkeeper,29,90,5.0,1.0,4.0,1.2,0.2,0,4.0,16.0,36.0,6.0,1393.2,4.0,163.2,16.0,2.0,0.0,0.0
Brice Samba,J10,Lens,French Ligue 1,FRA,GK,Goalkeeper,29,90,1.0,0.0,1.0,0.1,0.1,1,6.0,16.0,34.0,5.0,1179.8,9.0,295.2,11.0,1.0,1.0,20.0
Alban Lafont,J10,Nantes,French Ligue 1,FRA,GK,Goalkeeper,24,90,7.0,4.0,3.0,3.9,-0.1,0,3.0,12.0,33.0,4.0,1046.1,2.0,39.0,13.0,0.0,1.0,18.0
Marco Bizot,J10,Brest,French Ligue 1,NED,GK,Goalkeeper,32,90,10.0,3.0,6.0,2.7,-0.3,0,9.0,20.0,24.0,1.0,984.0,7.0,417.2,4.0,0.0,3.0,76.5
Gianluigi Donnarumma,J10,Paris S-G,French Ligue 1,ITA,GK,Goalkeeper,24,90,5.0,2.0,3.0,1.9,-0.1,0,1.0,1.0,27.0,5.0,602.1,7.0,109.9,26.0,0.0,1.0,13.0
Alexandre Oukidja,J10,Metz,French Ligue 1,ALG,GK,Goalkeeper,35,90,2.0,0.0,2.0,0.8,0.8,1,9.0,21.0,23.0,4.0,1021.2,6.0,358.2,21.0,1.0,0.0,0.0
Arthur Desmas,J10,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,29,90,3.0,0.0,3.0,1.1,1.1,1,4.0,10.0,20.0,2.0,644.0,6.0,181.2,17.0,0.0,0.0,0.0
Lucas Chevalier,J10,Lille,French Ligue 1,FRA,GK,Goalkeeper,21,90,6.0,0.0,6.0,1.6,1.6,1,3.0,18.0,28.0,2.0,1139.6,5.0,384.0,19.0,0.0,0.0,0.0
Philipp Köhn,J10,Monaco,French Ligue 1,SUI,GK,Goalkeeper,25,90,5.0,2.0,3.0,1.3,-0.7,0,1.0,3.0,24.0,4.0,578.4,2.0,121.0,5.0,0.0,3.0,60.9
Benjamin Lecomte,J10,Montpellier,French Ligue 1,FRA,GK,Goalkeeper,32,90,5.0,0.0,5.0,0.8,0.8,1,9.0,24.0,40.0,6.0,1552.0,5.0,97.0,16.0,0.0,1.0,20.0
Guillaume Restes,J10,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,18,90,6.0,3.0,3.0,2.9,-0.1,0,0.0,6.0,22.0,5.0,611.6,7.0,247.8,11.0,1.0,1.0,15.5
Steve Mandanda,J10,Rennes,French Ligue 1,FRA,GK,Goalkeeper,38,90,3.0,1.0,2.0,1.0,0.0,0,3.0,8.0,30.0,6.0,915.0,9.0,306.9,20.0,2.0,0.0,0.0
Matz Sels,J10,Strasbourg,French Ligue 1,BEL,GK,Goalkeeper,31,90,3.0,1.0,2.0,1.0,0.0,0,3.0,11.0,26.0,2.0,959.4,5.0,199.0,11.0,0.0,0.0,0.0
Gianluigi Donnarumma,J11,Paris S-G,French Ligue 1,ITA,GK,Goalkeeper,24,90,2.0,0.0,2.0,0.1,0.1,1,2.0,6.0,33.0,5.0,828.3,4.0,81.2,7.0,1.0,2.0,42.6
Benjamin Lecomte,J11,Montpellier,French Ligue 1,FRA,GK,Goalkeeper,32,90,9.0,3.0,6.0,2.2,-0.8,0,6.0,20.0,28.0,3.0,1153.6,6.0,208.2,14.0,0.0,0.0,0.0
Juan Musso,J5,Atalanta,Italian Serie A,ARG,GK,Goalkeeper,29,90,0.0,0.0,0.0,0.0,0.0,1,3.0,14.0,31.0,7.0,871.1,10.0,540.0,15.0,2.0,4.0,66.0
Boris Radunović,J5,Cagliari,Italian Serie A,SRB,GK,Goalkeeper,27,90,6.0,2.0,4.0,2.2,0.2,0,7.0,20.0,33.0,3.0,1435.5,6.0,285.0,13.0,1.0,1.0,12.5
Yvon Mvogo,J11,Lorient,French Ligue 1,SUI,GK,Goalkeeper,29,90,7.0,0.0,7.0,0.8,0.8,1,9.0,14.0,37.0,6.0,1106.3,3.0,177.0,21.0,0.0,0.0,0.0
Brice Samba,J11,Lens,French Ligue 1,FRA,GK,Goalkeeper,29,90,2.0,0.0,2.0,0.8,0.8,1,5.0,6.0,24.0,4.0,758.4,0.0,0.0,6.0,4.0,0.0,0.0
Pau López,J11,Marseille,French Ligue 1,ESP,GK,Goalkeeper,28,90,1.0,0.0,1.0,0.2,0.2,1,4.0,7.0,33.0,4.0,966.9,5.0,73.0,13.0,1.0,0.0,0.0
Lucas Chevalier,J11,Lille,French Ligue 1,FRA,GK,Goalkeeper,21,90,3.0,0.0,3.0,0.3,0.3,1,1.0,5.0,39.0,4.0,967.2,2.0,82.0,10.0,0.0,0.0,0.0
Anthony Lopes,J11,Lyon,French Ligue 1,POR,GK,Goalkeeper,33,90,5.0,1.0,4.0,0.4,-0.6,0,0.0,0.0,13.0,5.0,253.5,5.0,110.0,13.0,0.0,2.0,40.0
Alexandre Oukidja,J11,Metz,French Ligue 1,ALG,GK,Goalkeeper,35,17,1.0,0.0,1.0,0.8,0.0,0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Guillaume Dietsch,J11,Metz,French Ligue 1,FRA,GK,Goalkeeper,22,73,3.0,1.0,2.0,0.8,-0.2,0,6.0,16.0,19.0,3.0,691.6,7.0,441.0,14.0,1.0,0.0,0.0
Matz Sels,J11,Strasbourg,French Ligue 1,BEL,GK,Goalkeeper,31,90,2.0,0.0,2.0,0.3,0.3,1,3.0,11.0,27.0,9.0,885.6,7.0,275.1,19.0,1.0,0.0,0.0
Mory Diaw,J11,Clermont Foot,French Ligue 1,SEN,GK,Goalkeeper,30,90,5.0,0.0,5.0,0.5,0.5,1,4.0,8.0,32.0,7.0,972.8,5.0,149.0,15.0,3.0,0.0,0.0
Guillaume Restes,J11,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,18,90,7.0,2.0,5.0,2.1,0.1,0,2.0,6.0,28.0,1.0,714.0,5.0,75.0,9.0,0.0,1.0,15.5
Arthur Desmas,J11,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,29,90,5.0,1.0,4.0,1.4,0.4,0,1.0,11.0,21.0,5.0,669.9,9.0,320.4,12.0,0.0,0.0,0.0
Alban Lafont,J11,Nantes,French Ligue 1,FRA,GK,Goalkeeper,24,90,3.0,1.0,2.0,1.4,0.4,0,8.0,15.0,35.0,3.0,1396.5,3.0,101.1,13.0,2.0,7.0,149.8
Yehvann Diouf,J11,Reims,French Ligue 1,SEN,GK,Goalkeeper,23,90,4.0,0.0,4.0,0.6,0.6,1,5.0,18.0,38.0,5.0,1212.2,5.0,324.0,25.0,1.0,2.0,22.0
Philipp Köhn,J11,Monaco,French Ligue 1,SUI,GK,Goalkeeper,25,90,1.0,0.0,1.0,0.1,0.1,1,4.0,12.0,16.0,2.0,484.8,10.0,496.0,19.0,0.0,0.0,0.0
Marco Bizot,J11,Brest,French Ligue 1,NED,GK,Goalkeeper,32,90,6.0,2.0,4.0,0.8,-1.2,0,8.0,15.0,30.0,8.0,1011.0,5.0,206.0,12.0,1.0,1.0,9.9
Marcin Bułka,J11,Nice,French Ligue 1,POL,GK,Goalkeeper,24,90,4.0,0.0,4.0,0.7,0.7,1,4.0,10.0,43.0,5.0,1053.5,3.0,180.9,12.0,1.0,1.0,12.0
Steve Mandanda,J11,Rennes,French Ligue 1,FRA,GK,Goalkeeper,38,90,3.0,2.0,2.0,1.2,-0.8,0,5.0,14.0,35.0,3.0,1130.5,11.0,471.9,9.0,1.0,1.0,12.5
Benjamin Lecomte,J12,Montpellier,French Ligue 1,FRA,GK,Goalkeeper,32,90,3.0,0.0,3.0,0.3,0.3,1,8.0,23.0,38.0,6.0,1470.6,5.0,204.0,20.0,0.0,0.0,0.0
Marcin Bułka,J12,Nice,French Ligue 1,POL,GK,Goalkeeper,24,90,1.0,0.0,1.0,0.1,0.1,1,1.0,3.0,31.0,7.0,663.4,0.0,0.0,10.0,3.0,0.0,0.0
Yehvann Diouf,J12,Reims,French Ligue 1,SEN,GK,Goalkeeper,23,90,6.0,3.0,3.0,2.5,-0.5,0,4.0,9.0,31.0,4.0,970.3,4.0,150.0,7.0,2.0,0.0,0.0
Gianluigi Donnarumma,J12,Paris S-G,French Ligue 1,ITA,GK,Goalkeeper,24,90,6.0,0.0,6.0,0.9,0.9,1,1.0,5.0,37.0,4.0,843.6,4.0,53.2,23.0,1.0,0.0,0.0
Marco Silvestri,J5,Udinese,Italian Serie A,ITA,GK,Goalkeeper,32,90,2.0,2.0,0.0,0.7,-1.3,0,6.0,12.0,27.0,5.0,912.6,3.0,74.1,8.0,1.0,0.0,0.0
Pietro Terracciano,J5,Fiorentina,Italian Serie A,ITA,GK,Goalkeeper,33,90,8.0,0.0,8.0,1.9,1.9,1,7.0,17.0,35.0,2.0,1190.0,8.0,376.0,14.0,1.0,0.0,0.0
Arthur Desmas,J12,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,29,90,4.0,0.0,4.0,1.4,1.4,1,4.0,20.0,25.0,4.0,1065.0,9.0,412.2,10.0,2.0,3.0,39.0
Philipp Köhn,J12,Monaco,French Ligue 1,SUI,GK,Goalkeeper,25,90,5.0,0.0,4.0,2.0,2.0,1,0.0,2.0,24.0,10.0,559.2,2.0,42.0,8.0,1.0,0.0,0.0
Mory Diaw,J12,Clermont Foot,French Ligue 1,SEN,GK,Goalkeeper,30,90,3.0,0.0,3.0,1.0,1.0,1,9.0,15.0,36.0,6.0,1198.8,6.0,193.2,15.0,2.0,2.0,19.2
Yvon Mvogo,J12,Lorient,French Ligue 1,SUI,GK,Goalkeeper,29,90,6.0,1.0,5.0,1.9,0.9,0,0.0,7.0,21.0,5.0,659.4,4.0,149.2,10.0,0.0,1.0,15.0
Alexandre Oukidja,J12,Metz,French Ligue 1,ALG,GK,Goalkeeper,35,90,3.0,1.0,2.0,0.4,-0.6,0,13.0,30.0,25.0,2.0,1145.0,12.0,780.0,21.0,2.0,1.0,11.0
Alban Lafont,J12,Nantes,French Ligue 1,FRA,GK,Goalkeeper,24,90,4.0,3.0,1.0,1.6,-1.4,0,3.0,8.0,36.0,7.0,914.4,3.0,51.9,9.0,1.0,2.0,37.4
Lucas Chevalier,J12,Lille,French Ligue 1,FRA,GK,Goalkeeper,22,90,1.0,1.0,0.0,0.7,-0.3,0,0.0,2.0,33.0,3.0,722.7,2.0,35.0,4.0,0.0,3.0,61.2
Guillaume Restes,J12,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,18,90,5.0,1.0,4.0,1.8,0.8,0,3.0,13.0,19.0,2.0,611.8,5.0,271.0,18.0,0.0,0.0,0.0
Steve Mandanda,J12,Rennes,French Ligue 1,FRA,GK,Goalkeeper,38,90,5.0,1.0,4.0,1.2,0.2,0,7.0,25.0,32.0,5.0,1094.4,11.0,632.5,18.0,2.0,2.0,50.0
Anthony Lopes,J12,Lyon,French Ligue 1,POR,GK,Goalkeeper,33,90,2.0,0.0,2.0,0.5,0.5,1,2.0,4.0,13.0,6.0,262.6,7.0,251.3,10.0,1.0,1.0,13.0
Brice Samba,J12,Lens,French Ligue 1,FRA,GK,Goalkeeper,29,90,2.0,0.0,2.0,0.6,0.6,1,3.0,6.0,15.0,3.0,483.0,4.0,82.0,17.0,1.0,0.0,0.0
Pau López,J12,Marseille,French Ligue 1,ESP,GK,Goalkeeper,28,90,2.0,1.0,1.0,0.3,-0.7,0,2.0,7.0,34.0,2.0,918.0,5.0,177.0,24.0,0.0,0.0,0.0
Gianluigi Donnarumma,J13,Paris S-G,French Ligue 1,ITA,GK,Goalkeeper,24,90,7.0,2.0,5.0,2.4,0.4,0,5.0,10.0,23.0,3.0,745.2,8.0,172.8,15.0,0.0,0.0,0.0
Philipp Köhn,J13,Monaco,French Ligue 1,SUI,GK,Goalkeeper,25,90,11.0,5.0,6.0,3.4,-1.6,0,1.0,7.0,19.0,4.0,600.4,5.0,174.0,12.0,0.0,0.0,0.0
Mory Diaw,J13,Clermont Foot,French Ligue 1,SEN,GK,Goalkeeper,30,90,10.0,3.0,7.0,2.6,-0.4,0,4.0,10.0,32.0,3.0,1004.8,2.0,57.0,13.0,1.0,3.0,69.9
Brice Samba,J13,Lens,French Ligue 1,FRA,GK,Goalkeeper,29,90,4.0,0.0,4.0,0.6,0.6,1,7.0,15.0,36.0,8.0,1162.8,4.0,162.0,11.0,2.0,0.0,0.0
Matz Sels,J13,Strasbourg,French Ligue 1,BEL,GK,Goalkeeper,31,90,3.0,1.0,2.0,1.3,0.3,0,3.0,9.0,30.0,7.0,942.0,9.0,246.6,23.0,0.0,0.0,0.0
Pau López,J13,Marseille,French Ligue 1,ESP,GK,Goalkeeper,28,90,7.0,1.0,6.0,0.8,-0.2,0,1.0,6.0,27.0,3.0,685.8,7.0,123.9,16.0,0.0,0.0,0.0
Marcin Bułka,J13,Nice,French Ligue 1,POL,GK,Goalkeeper,24,90,2.0,0.0,2.0,0.6,0.6,1,3.0,8.0,41.0,2.0,959.4,6.0,157.2,16.0,0.0,0.0,0.0
Guillaume Restes,J13,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,18,90,2.0,1.0,1.0,0.6,-0.4,0,5.0,9.0,21.0,2.0,630.0,6.0,175.8,14.0,0.0,0.0,0.0
Łukasz Skorupski,J5,Bologna,Italian Serie A,POL,GK,Goalkeeper,32,90,4.0,0.0,4.0,0.4,0.4,1,9.0,11.0,31.0,4.0,911.4,7.0,298.2,14.0,0.0,0.0,0.0
