Player,Nationality,Team,League,Position,General Position,Age,Minutes,Matches,Shouting Index,Creation Index,Passing Index,Possession Index,Defense Index,Global Index
Duk,CPV,Leganés,Spanish La Liga,LM,Forward,25,179,1,37,66,43,79,83,57
Dumitru Demian,MDA,Petrocub,UEFA Europa Conference League,LM,Midfielder,25,395,1,37,30,23,38,62,42
Duván Zapata,COL,Torino,Italian Serie A,AM,Forward,33,587,1,65,42,35,21,49,44
Dušan Stevanović,SRB,TSC,UEFA Europa Conference League,CB,Defender,28,509,1,34,30,57,53,45,47
Dušan Stojinovič,SVN,Jagiellonia,UEFA Europa Conference League,CB,Defender,24,710,1,30,55,63,54,62,56
Dušan Tadić,SRB,Fenerbahçe,UEFA Europa League,AM,Forward,36,903,1,50,64,74,56,46,59
Dušan Vlahović,SRB,Juventus,"Italian Serie A, UEFA Champions League",AM,Forward,25,2332,1,67,52,30,22,28,46
Dwight McNeil,ENG,Everton,English Premier League,AM,Forward,25,1371,1,66,80,77,70,49,72
Dylan Batubinsika,COD,Saint-Étienne,French Ligue 1,CB,Defender,29,2016,1,66,36,41,35,46,45
Dylan Sloan,NIR,Larne FC,UEFA Europa Conference League,RM,Midfielder,20,332,1,25,26,19,32,80,44
Dylan Watts,IRL,Shamrock Rov,UEFA Europa Conference League,CM,Midfielder,27,404,1,92,72,83,80,65,76
Dzyanis Palyakow,BLR,Dinamo Minsk,UEFA Europa Conference League,CB,Defender,33,180,1,39,21,38,23,54,40
Dálcio,GNB,Red Star,UEFA Champions League,CM,Midfielder,28,183,1,47,44,47,34,36,40
Dávid Hancko,SVK,Feyenoord,UEFA Champions League,CB,Defender,27,1080,1,52,46,67,62,31,48
Dávid Strelec,SVK,Slovan Bratislava,UEFA Champions League,AM,Forward,23,669,1,30,29,28,16,45,28
Désiré Doué,FRA,Paris S-G,"French Ligue 1, UEFA Champions League",RW,Forward,19,2470,1,83,92,84,93,75,87
Dźmitryj Padstrełaŭ,BLR,Dinamo Minsk,UEFA Europa Conference League,RM,Midfielder,26,363,1,32,41,23,32,55,39
Eba Bekir Is,GER,Eint Frankfurt,UEFA Europa League,RM,Midfielder,16,7,1,34,11,30,75,16,32
Eberechi Eze,ENG,Crystal Palace,English Premier League,AM,Forward,26,2588,1,54,79,68,65,58,66
Ebrima Colley,GAM,Young Boys,UEFA Champions League,LW,Forward,24,306,1,26,42,44,31,60,37
Eddie Nketiah,ENG,Crystal Palace,English Premier League,AM,Forward,25,1034,1,51,58,40,53,52,52
Edgaras Utkus,LTU,Cercle Brugge,UEFA Europa Conference League,CB,Defender,24,381,1,41,73,35,19,75,51
Edhy Zuliani,FRA,Toulouse,French Ligue 1,WB,Midfielder,20,9,1,34,11,15,6,21,17
Edimilson Fernandes,SUI,Brest,"French Ligue 1, UEFA Champions League",CM,Midfielder,29,1752,1,64,35,47,32,49,45
Edimilson Filho,BRA,NK Celje,UEFA Europa Conference League,AM,Forward,27,191,1,94,57,48,32,62,62
Edin Džeko,BIH,Fenerbahçe,UEFA Europa League,AM,Forward,38,655,1,76,62,57,42,43,61
Edmond Tapsoba,BFA,Leverkusen,"German Bundesliga, UEFA Champions League",CB,Defender,26,3178,1,40,57,72,78,41,56
Edmond-Paris Maghoma,ENG,Brentford,English Premier League,DM,Midfielder,23,119,1,21,58,61,88,43,55
Edoardo Bove,ITA,Fiorentina,"Italian Serie A, UEFA Europa Conference League",DM,Forward,22,968,1,44,55,69,55,82,56
Edoardo Goldaniga,ITA,Como,Italian Serie A,CB,Defender,31,2532,1,45,38,46,46,36,41
Edon Zhegrova,KVX,Lille,"French Ligue 1, UEFA Champions League",RW,Forward,25,1341,1,73,75,64,79,41,71
Edson Álvarez,MEX,West Ham,English Premier League,DM,Midfielder,27,1772,1,33,43,59,56,59,53
Edu Expósito,ESP,Espanyol,Spanish La Liga,AM,Forward,28,1045,1,29,68,78,64,77,58
Eduard Sobol,UKR,Strasbourg,French Ligue 1,LB,Defender,29,95,1,39,16,22,19,47,33
Eduardo Camavinga,FRA,Real Madrid,"Spanish La Liga, UEFA Champions League",CM,Midfielder,22,1598,1,60,62,68,79,86,74
Eduardo Guerrero,PAN,Dynamo Kyiv,UEFA Europa League,AM,Forward,24,220,1,33,27,29,21,36,29
Eduardo Quaresma,POR,Sporting CP,UEFA Champions League,CB,Defender,22,217,1,39,25,45,69,88,65
Edvin Kurtulus,SWE,Ludogorets,UEFA Europa League,CB,Defender,24,193,1,39,49,38,35,41,39
Edward Chilufya,ZAM,Midtjylland,UEFA Europa League,AM,Forward,25,254,1,48,40,25,28,52,38
Efe Akman,TUR,Galatasaray,UEFA Europa League,AM,Forward,18,7,1,31,12,71,75,30,40
Eggert Aron Guðmundsson,ISL,Elfsborg,UEFA Europa League,LM,Midfielder,20,5,1,34,11,13,17,5,14
Egor Prutsev,RUS,Red Star,UEFA Champions League,RW,Forward,21,8,1,31,27,14,28,51,27
Eguinaldo,BRA,Shakhtar,UEFA Champions League,AM,Forward,20,406,1,27,41,32,25,50,33
Eiran Cashin,IRL,Brighton,English Premier League,CB,Defender,23,20,1,39,39,72,56,32,46
Eirik Haugan,NOR,Molde,UEFA Europa Conference League,CB,Defender,27,257,1,26,23,35,39,72,49
Eirik Hestad,NOR,Molde,UEFA Europa Conference League,AM,Forward,29,220,1,66,52,72,80,65,65
El Bilal Touré,MLI,Stuttgart,"German Bundesliga, UEFA Champions League",AM,Forward,23,495,1,81,61,45,42,40,59
El Chadaille Bitshiabu,FRA,RB Leipzig,"German Bundesliga, UEFA Champions League",CB,Defender,20,1398,1,45,52,73,54,59,58
El Hadji Diouf,SEN,Slavia Prague,UEFA Europa League,WB,Midfielder,20,598,1,35,80,69,84,51,63
Elad Madmon,ISR,Maccabi Tel Aviv,UEFA Europa League,AM,Forward,20,320,1,32,37,39,23,57,35
Eldar Ćivić,BIH,Ferencváros,UEFA Europa League,LB,Defender,28,461,1,35,64,54,41,71,56
Eldor Shomurodov,UZB,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,29,1414,1,60,57,44,45,46,53
Elias Achouri,TUN,FC Copenhagen,UEFA Europa Conference League,LM,Forward,26,336,1,34,56,66,63,56,53
Elias Cobbaut,BEL,Sparta Prague,UEFA Champions League,CB,Defender,27,157,1,39,33,14,35,52,38
Elias Jelert,DEN,Galatasaray,UEFA Europa League,WB,Midfielder,21,308,1,76,44,51,64,56,58
Elias Saad,TUN,St. Pauli,German Bundesliga,AM,Forward,25,900,1,67,71,56,68,67,66
Eliesse Ben Seghir,MAR,Monaco,"French Ligue 1, UEFA Champions League",LW,Forward,20,2295,1,70,76,78,89,68,76
Elif Elmas,MKD,"RB Leipzig, Torino","German Bundesliga, Italian Serie A, UEFA Champions League",CM,Forward,25,1101,1,70,49,57,62,49,59
Eliot Matazo,BEL,Monaco,"French Ligue 1, UEFA Champions League",DM,Midfielder,22,95,1,19,16,58,47,80,52
Elisha Owusu,GHA,Auxerre,French Ligue 1,CM,Midfielder,27,2344,1,57,30,33,13,70,44
Elkhan Astanov,KAZ,Astana FK,UEFA Europa Conference League,LM,Midfielder,24,185,1,30,76,40,63,48,51
Elliot Anderson,ENG,Nott'ham Forest,English Premier League,DM,Midfielder,22,2728,1,60,78,61,62,79,69
Ellyes Skhiri,TUN,Eint Frankfurt,"German Bundesliga, UEFA Europa League",CM,Midfielder,30,2938,1,56,49,64,51,46,52
Eloge Zabi,CIV,Reims,French Ligue 1,DM,Defender,18,18,1,39,39,60,79,24,45
Elseid Hysaj,ALB,Lazio,"Italian Serie A, UEFA Europa League",RB,Defender,31,496,1,26,89,59,62,60,58
Elton Fikaj,ALB,Panathinaikos,UEFA Europa Conference League,CB,Defender,19,54,1,39,58,70,66,56,59
Elton Kabangu,BEL,Union SG,UEFA Europa League,AM,Forward,26,10,1,39,51,33,79,62,50
Elvin Cəfərquliyev,AZE,Qarabağ,UEFA Europa League,LB,Defender,24,530,1,44,72,67,83,54,62
Elvis Rexhbeçaj,KVX,Augsburg,German Bundesliga,CM,Midfielder,27,1785,1,55,65,42,46,38,46
Elvis Stuglis,LVA,FK Rīgas FS,UEFA Europa League,CB,Defender,31,113,1,50,36,44,18,45,39
Elye Wahi,FRA,"Eint Frankfurt, Marseille","French Ligue 1, German Bundesliga, UEFA Europa League",AM,Forward,22,795,1,47,45,34,20,19,38
Elysée Logbo,FRA,Le Havre,French Ligue 1,AM,Forward,20,27,1,20,22,16,23,16,20
Emanuel Aiwum,AUT,Sturm Graz,UEFA Champions League,CB,Defender,24,540,1,41,18,18,11,60,36
Emanuel Emegha,NED,Strasbourg,French Ligue 1,AM,Forward,22,2293,1,59,30,24,17,32,35
Emanuele Valeri,ITA,Parma,Italian Serie A,LB,Defender,26,2873,1,76,79,43,51,41,51
Emerson,BRA,Milan,"Italian Serie A, UEFA Champions League",RB,Defender,26,1694,1,43,63,66,73,59,61
Emerson Palmieri,ITA,West Ham,English Premier League,LB,Defender,30,2113,1,75,71,44,51,51,54
Emi Buendía,ARG,"Aston Villa, Leverkusen","English Premier League, German Bundesliga, UEFA Champions League",AM,Forward,28,480,1,70,64,77,78,81,72
Emil Bohinen,NOR,Genoa,Italian Serie A,CM,Midfielder,25,166,1,28,31,45,65,61,50
Emil Breivik,NOR,Molde,UEFA Europa Conference League,CM,Midfielder,24,886,1,39,78,73,79,79,72
Emil Holm,SWE,Bologna,"Italian Serie A, UEFA Champions League",RB,Defender,25,1368,1,80,81,60,74,70,71
Emil Holten,DEN,Elfsborg,UEFA Europa League,AM,Forward,28,64,1,95,34,49,30,55,55
Emil Krafth,SWE,Newcastle Utd,English Premier League,RB,Defender,30,342,1,42,30,30,43,40,38
Emile Smith Rowe,ENG,Fulham,English Premier League,AM,Forward,24,2043,1,58,51,74,70,54,61
Emiliano Martínez (URU),URU,Midtjylland,UEFA Europa League,CM,Midfielder,25,502,1,30,40,56,40,67,51
Emir Topçu,TUR,Beşiktaş,UEFA Europa League,CB,Defender,24,438,1,41,65,48,48,62,54
Emmanouil Siopis,GRE,Panathinaikos,UEFA Europa Conference League,CM,Midfielder,30,335,1,36,40,61,39,53,48
Emmanuel Addai,GHA,Qarabağ,UEFA Europa League,LW,Forward,23,162,1,27,56,74,89,49,56
Emmanuel Agbadou,CIV,"Reims, Wolves","English Premier League, French Ligue 1",CB,Defender,27,2670,1,59,55,63,54,63,60
Emmanuel Biumla,FRA,Angers,French Ligue 1,CB,Defender,20,1336,1,70,30,20,14,31,31
Emmanuel Ekong,SWE,Empoli,Italian Serie A,AM,Forward,22,186,1,41,46,41,57,74,47
Emmanuel Gyasi,GHA,Empoli,Italian Serie A,WB,Midfielder,31,3217,1,40,42,24,18,32,30
Emmanuel Koum Mbondo,FRA,Marseille,French Ligue 1,WB,Midfielder,18,12,1,34,11,31,33,5,20
Emmanuel Sabbi,USA,Le Havre,French Ligue 1,AM,Forward,27,653,1,23,47,32,27,61,35
Emre Can,GER,Dortmund,"German Bundesliga, UEFA Champions League",CB,Defender,31,3047,1,72,64,68,72,64,67
Emre Kaplan,TUR,Başakşehir,UEFA Europa Conference League,LB,Defender,23,51,1,43,16,55,26,39,39
Endika Buján,ESP,Athletic Club,Spanish La Liga,LW,Forward,22,7,1,31,43,34,82,8,43
Endre Botka,HUN,Ferencváros,UEFA Europa League,CB,Defender,30,112,1,39,23,42,40,66,50
Endrick,BRA,Real Madrid,"Spanish La Liga, UEFA Champions League",AM,Forward,18,504,1,56,47,38,42,44,47
Enes Ünal,TUR,Bournemouth,English Premier League,AM,Forward,27,345,1,60,57,48,48,37,54
Enric Franquesa,ESP,Leganés,Spanish La Liga,LB,Defender,27,616,1,82,49,25,42,51,48
Enrico Del Prato,ITA,Parma,Italian Serie A,RB,Defender,25,2947,1,78,40,41,32,32,40
Enver Kulasin,BIH,Borac Banja Luka,UEFA Europa Conference League,RW,Forward,21,739,1,26,30,42,48,68,36
Enzo Barrenechea,ARG,Valencia,Spanish La Liga,CM,Midfielder,24,2191,1,45,44,66,45,62,55
Enzo Boyomo,CMR,"Osasuna, Valladolid",Spanish La Liga,CB,Defender,23,3257,1,68,41,40,26,53,46
Enzo Caumont,FRA,Angers,French Ligue 1,CM,Midfielder,21,34,1,34,20,33,32,86,49
Enzo Ebosse,CMR,"Jagiellonia, Udinese","Italian Serie A, UEFA Europa Conference League",CB,Defender,26,609,1,39,33,45,40,52,45
Enzo Fernández,ARG,Chelsea,"English Premier League, UEFA Europa Conference League",DM,Midfielder,24,3286,1,85,86,79,80,39,68
Enzo Le Fée,FRA,Roma,"Italian Serie A, UEFA Europa League",CM,Midfielder,24,430,1,39,64,80,90,54,66
Enzo Loiodice,FRA,Las Palmas,Spanish La Liga,DM,Midfielder,24,684,1,44,29,58,49,42,45
Enzo Millot,FRA,Stuttgart,"German Bundesliga, UEFA Champions League",AM,Forward,22,2531,1,50,77,80,74,59,68
Enzo Molebe,FRA,Lyon,UEFA Europa League,RW,Forward,17,9,1,22,26,14,23,25,22
Enzo Sternal,FRA,Marseille,French Ligue 1,AM,Forward,17,24,1,31,42,46,37,8,37
Enzo Tchato,CMR,Montpellier,French Ligue 1,RB,Defender,22,1899,1,47,60,44,55,49,50
Eraldo Çinari,ALB,FC Noah,UEFA Europa Conference League,RM,Forward,28,390,1,41,60,71,67,58,57
Eran Zahavi,ISR,Maccabi Tel Aviv,UEFA Europa League,AM,Forward,37,28,1,21,51,73,31,49,42
Eray Cömert,SUI,Valladolid,Spanish La Liga,CB,Defender,27,1779,1,32,28,34,26,35,32
Ercan Kara,AUT,Rapid Wien,UEFA Europa Conference League,AM,Forward,29,131,1,39,38,32,29,73,38
Eren Dinkçi,GER,Freiburg,German Bundesliga,AM,Forward,23,1196,1,25,56,62,52,65,48
Erencan Yardimci,TUR,"Hoffenheim, Sturm Graz","German Bundesliga, UEFA Champions League",AM,Forward,23,414,1,18,23,24,22,45,23
Erhan Mašović,SRB,Bochum,German Bundesliga,CB,Defender,26,910,1,87,49,45,20,53,49
Eric Bailly,CIV,Villarreal,Spanish La Liga,CB,Defender,31,617,1,29,30,36,27,36,33
Eric Dier,ENG,Bayern Munich,"German Bundesliga, UEFA Champions League",CB,Defender,31,1760,1,89,57,70,65,52,63
Eric García,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",DM,Midfielder,24,1842,1,77,57,70,64,51,62
Eric Smith,SWE,St. Pauli,German Bundesliga,CB,Defender,28,2827,1,63,64,62,41,48,52
Eric da Silva Moreira,GER,Nott'ham Forest,English Premier League,RB,Defender,18,30,1,39,16,14,31,75,45
Erick Marcus,BRA,Ludogorets,UEFA Europa League,RW,Forward,20,440,1,65,81,57,54,55,66
Erick Nunes,BRA,Cercle Brugge,UEFA Europa Conference League,CM,Midfielder,21,68,1,44,38,32,51,64,49
Erik Ahlstrand,SWE,St. Pauli,German Bundesliga,RW,Forward,23,43,1,31,16,46,64,33,35
Erik Botheim,NOR,Malmö,UEFA Europa League,AM,Forward,25,626,1,69,38,31,21,27,42
Erik Jirka,SVK,Viktoria Plzeň,UEFA Europa League,AM,Forward,27,251,1,28,49,39,46,82,42
Erik Palmer-Brown,USA,Panathinaikos,UEFA Europa Conference League,CB,Defender,27,36,1,39,16,52,43,49,45
Erling Haaland,NOR,Manchester City,"English Premier League, UEFA Champions League",AM,Forward,24,3505,1,73,45,25,12,32,43
Erlingur Agnarsson,ISL,KV,UEFA Europa Conference League,RM,Midfielder,26,467,1,28,60,21,36,33,34
Ermal Krasniqi,KVX,Sparta Prague,UEFA Champions League,RW,Forward,26,160,1,11,22,33,8,68,21
Ermedin Demirović,BIH,Stuttgart,"German Bundesliga, UEFA Champions League",AM,Forward,27,2261,1,72,48,32,23,33,47
Ernest Muçi,ALB,Beşiktaş,UEFA Europa League,LW,Forward,23,426,1,60,61,64,76,61,64
Ernest Nuamah,GHA,Lyon,"French Ligue 1, UEFA Europa League",RW,Forward,21,1587,1,77,74,61,84,71,74
Ernest Poku,NED,AZ Alkmaar,UEFA Europa League,RW,Forward,21,695,1,28,69,41,65,66,51
Eros Maddy,NED,Auxerre,French Ligue 1,CB,Defender,24,15,1,39,39,54,73,3,34
Esmir Bajraktarevic,BIH,PSV Eindhoven,UEFA Champions League,LW,Forward,20,11,1,31,27,27,38,46,31
Estanis,ESP,Bologna,Italian Serie A,LW,Forward,21,9,1,22,78,52,82,8,54
Esteban Lepaul,FRA,Angers,French Ligue 1,AM,Forward,25,1629,1,80,30,28,19,39,43
Ethan Mbappé,FRA,Lille,"French Ligue 1, UEFA Champions League",RW,Forward,18,300,1,36,72,75,90,65,65
Ethan Nwaneri,ENG,Arsenal,"English Premier League, UEFA Champions League",RW,Forward,18,1119,1,87,74,65,85,52,77
Ethan Pinnock,JAM,Brentford,English Premier League,CB,Defender,31,1913,1,82,41,41,33,48,48
Etienne Eto'o,CMR,Rayo Vallecano,Spanish La Liga,AM,Forward,22,40,1,31,26,14,12,24,23
Etienne Youte Kinkoue,FRA,Le Havre,French Ligue 1,CB,Defender,23,2320,1,33,27,39,34,30,33
Evan Ferguson,IRL,"Brighton, West Ham",English Premier League,AM,Forward,20,402,1,53,43,32,21,63,41
Evanilson,BRA,Bournemouth,English Premier League,AM,Forward,25,2319,1,58,45,28,15,37,40
Evann Guessand,CIV,Nice,"French Ligue 1, UEFA Europa League",AM,Forward,23,2902,1,72,74,50,47,67,64
Ewandro,BRA,AC Omonia,UEFA Europa Conference League,LM,Midfielder,28,87,1,34,59,76,46,39,50
Exequiel Palacios,ARG,Leverkusen,"German Bundesliga, UEFA Champions League",CM,Midfielder,26,1817,1,48,79,84,78,61,70
Eybi Nije,SWE,Torino,Italian Serie A,AM,Forward,19,394,1,49,48,36,53,37,46
Ezequiel Ávila,ARG,Betis,"Spanish La Liga, UEFA Europa Conference League",AM,Forward,31,1253,1,56,57,70,60,58,60
Ezri Konsa,ENG,Aston Villa,"English Premier League, UEFA Champions League",CB,Defender,27,3926,1,73,46,45,39,26,40
Fabian Rieder,SUI,Stuttgart,"German Bundesliga, UEFA Champions League",RW,Forward,23,1112,1,50,72,72,67,76,65
Fabian Schär,SUI,Newcastle Utd,English Premier League,CB,Defender,33,2934,1,87,56,59,58,45,57
Fabiano Parisi,ITA,Fiorentina,"Italian Serie A, UEFA Europa Conference League",LB,Midfielder,24,1851,1,73,55,41,65,60,58
Fabien Centonze,FRA,Nantes,French Ligue 1,RB,Defender,29,265,1,39,71,52,70,55,56
Fabio Carvalho,POR,Brentford,English Premier League,AM,Forward,22,455,1,53,50,59,55,77,55
Fabio Chiarodia,ITA,Gladbach,German Bundesliga,CB,Defender,19,379,1,93,44,38,33,59,53
Fabio González,ESP,Las Palmas,Spanish La Liga,CM,Midfielder,27,53,1,26,45,69,57,24,43
Fabio Miretti,ITA,Genoa,Italian Serie A,LW,Forward,21,1677,1,40,60,55,49,63,51
Fabio Vieira,POR,Porto,UEFA Europa League,RW,Forward,24,399,1,54,82,80,56,64,68
Fabián Ruiz Peña,ESP,Paris S-G,"French Ligue 1, UEFA Champions League",LM,Midfielder,29,3068,1,66,82,83,81,49,69
Facundo Buonanotte,ARG,Leicester City,English Premier League,AM,Forward,20,1523,1,66,61,66,62,82,65
Facundo Garcés,MAS,Alavés,Spanish La Liga,CB,Defender,25,678,1,47,36,27,13,24,26
Facundo González,URU,Feyenoord,UEFA Champions League,CB,Defender,21,9,1,39,31,13,42,31,31
Facundo Medina,ARG,Lens,French Ligue 1,CB,Defender,25,2543,1,36,77,79,78,53,63
Facundo Pellistri,URU,Panathinaikos,UEFA Europa Conference League,RW,Forward,23,239,1,54,56,54,71,56,58
Faik Sakar,GER,RB Leipzig,German Bundesliga,CM,Midfielder,16,1,1,34,11,13,3,5,11
Falaye Sacko,MLI,Montpellier,French Ligue 1,RB,Defender,29,1143,1,39,51,59,52,34,44
Fali Candé,GNB,Venezia,Italian Serie A,CB,Defender,27,1530,1,52,47,49,40,57,51
Fares Chaïbi,ALG,Eint Frankfurt,"German Bundesliga, UEFA Europa League",AM,Forward,22,1450,1,35,64,77,62,64,57
Farid El Melali,ALG,Angers,French Ligue 1,LW,Forward,28,1893,1,41,60,44,57,62,51
Faride Alidou,GER,Hellas Verona,Italian Serie A,AM,Forward,23,71,1,33,36,38,53,39,39
Faris Pemi Moumbagna,CMR,Marseille,French Ligue 1,AM,Forward,24,8,1,31,12,14,3,8,16
Farès Bousnina,TUN,Nice,UEFA Europa League,AM,Forward,18,46,1,37,18,14,16,22,23
Faustino Anjorin,ENG,Empoli,Italian Serie A,CM,Midfielder,23,1114,1,87,74,55,52,54,61
Fedde Leysen,BEL,Union SG,UEFA Europa League,CB,Defender,21,252,1,28,47,68,61,72,61
Federico Accornero,ITA,Genoa,Italian Serie A,CM,Midfielder,20,5,1,34,11,32,78,22,35
Federico Barba,ITA,Como,Italian Serie A,CB,Defender,31,431,1,38,29,59,55,27,41
Federico Baschirotto,ITA,Lecce,Italian Serie A,CB,Defender,28,3420,1,77,31,27,21,33,35
Federico Cassa,ITA,Atalanta,Italian Serie A,AM,Forward,18,14,1,31,44,49,95,29,49
Federico Chiesa,ITA,Liverpool,"English Premier League, UEFA Champions League",LW,Forward,27,215,1,41,58,53,61,47,52
Federico Dimarco,ITA,Inter,"Italian Serie A, UEFA Champions League",WB,Midfielder,27,2782,1,75,77,55,76,27,55
Federico Gatti,ITA,Juventus,"Italian Serie A, UEFA Champions League",CB,Defender,26,2996,1,52,48,54,59,44,50
Federico Valverde,URU,Real Madrid,"Spanish La Liga, UEFA Champions League",DM,Midfielder,26,4267,1,81,60,78,78,51,67
Felipe Augusto,BRA,Cercle Brugge,UEFA Europa Conference League,AM,Forward,21,466,1,54,35,24,19,41,36
Felix Agu,NGA,Werder Bremen,German Bundesliga,WB,Midfielder,25,1751,1,69,46,40,48,40,46
Felix Mambimbi,SUI,St. Gallen,UEFA Europa Conference League,AM,Forward,23,172,1,95,38,45,53,41,59
Felix Nmecha,GER,Dortmund,"German Bundesliga, UEFA Champions League",DM,Midfielder,24,2127,1,81,59,67,59,63,65
Felix Passlack,GER,Bochum,German Bundesliga,RB,Defender,26,2334,1,73,83,41,47,44,50
Fellipe Jack,BRA,Como,Italian Serie A,CB,Defender,19,171,1,39,32,58,47,68,56
Fer López,NAN,Celta Vigo,Spanish La Liga,RW,Forward,0,671,1,48,75,76,79,49,66
Ferdi Kadioglu,TUR,Brighton,English Premier League,LB,Defender,25,385,1,92,81,51,31,58,57
Ferland Mendy,FRA,Real Madrid,"Spanish La Liga, UEFA Champions League",LB,Defender,29,1890,1,33,48,56,57,25,40
Fermin López,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",AM,Forward,22,1705,1,66,81,80,73,61,74
Fernando Calero,ESP,Espanyol,Spanish La Liga,CB,Defender,29,715,1,77,24,40,28,66,52
Ferran Jutglà,ESP,Club Brugge,UEFA Champions League,AM,Forward,26,847,1,57,31,38,25,41,39
Ferrán Ruiz,ESP,Girona,Spanish La Liga,DM,Midfielder,21,18,1,34,11,27,14,36,26
Ferrán Torres,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",AM,Forward,25,1532,1,89,66,53,42,32,64
Fikayo Tomori,ENG,Milan,"Italian Serie A, UEFA Champions League",CB,Defender,27,2157,1,36,55,70,58,53,55
Filip Gigov,BUL,Ludogorets,UEFA Europa League,LW,Forward,17,1,1,31,12,14,45,8,24
Filip Helander,SWE,AC Omonia,UEFA Europa Conference League,CB,Defender,31,270,1,27,36,39,64,33,40
Filip Kostić,SRB,Fenerbahçe,UEFA Europa League,WB,Midfielder,32,390,1,45,66,79,91,56,67
Filip Marchwiński,POL,Lecce,Italian Serie A,DM,Midfielder,22,15,1,34,11,16,17,18,19
Filip Mladenović,SRB,Panathinaikos,UEFA Europa Conference League,LB,Defender,33,788,1,89,65,75,88,51,69
Filip Panák,CZE,Sparta Prague,UEFA Champions League,CB,Defender,29,563,1,37,47,33,22,44,37
Filip Prebsl,CZE,Slavia Prague,UEFA Europa League,AM,Forward,21,91,1,32,15,51,30,42,31
Filip Stojković,MNE,LASK,UEFA Europa Conference League,RB,Defender,31,451,1,46,71,68,64,71,66
Filip Ugrinic,SUI,Young Boys,UEFA Champions League,CM,Midfielder,26,597,1,39,77,53,36,37,46
Filip Đuričić,SRB,Panathinaikos,UEFA Europa Conference League,LW,Forward,33,714,1,68,71,58,78,58,68
Filippo Melegoni,ITA,Genoa,Italian Serie A,CM,Midfielder,25,89,1,42,70,27,12,25,31
Filippo Terracciano,ITA,Milan,"Italian Serie A, UEFA Champions League",DM,Midfielder,22,600,1,31,27,46,32,41,37
Findlay Curtis,SCO,Rangers,UEFA Europa League,RW,Forward,18,31,1,59,23,19,52,69,41
Finley Stevens,WAL,St. Pauli,German Bundesliga,WB,Midfielder,21,1,1,34,11,32,63,5,27
Finn Jeltsch,GER,Stuttgart,German Bundesliga,CB,Defender,18,780,1,42,40,60,70,65,60
Finn Ole Becker,GER,Hoffenheim,"German Bundesliga, UEFA Europa League",DM,Midfielder,24,850,1,34,50,72,53,55,55
Finn Porath,GER,Holstein Kiel,German Bundesliga,WB,Midfielder,28,1970,1,75,62,37,43,52,52
Fisayo Dele-Bashiru,NGA,Lazio,"Italian Serie A, UEFA Europa League",AM,Forward,24,1445,1,64,44,67,60,54,57
Flavius Daniliuc,AUT,Hellas Verona,Italian Serie A,CB,Defender,24,1004,1,40,48,40,30,57,45
Florent Hanin,ALG,Angers,French Ligue 1,LB,Defender,35,2672,1,64,76,58,62,65,64
Florent Mollet,FRA,Nantes,French Ligue 1,AM,Midfielder,33,242,1,45,54,54,48,27,43
Florent Muslija,KVX,Freiburg,German Bundesliga,LW,Forward,26,168,1,35,63,62,87,71,59
Florentino Luís,POR,Benfica,UEFA Champions League,CM,Midfielder,25,713,1,34,25,30,25,85,47
Florian Ayé,FRA,Auxerre,French Ligue 1,AM,Forward,28,575,1,58,20,29,18,47,34
Florian Flecker,AUT,LASK,UEFA Europa Conference League,RW,Forward,29,363,1,63,46,58,47,61,54
Florian Grillitsch,AUT,"Hoffenheim, Valladolid","German Bundesliga, Spanish La Liga, UEFA Europa League",CM,Midfielder,29,1528,1,41,60,72,55,57,58
Florian Lejeune,FRA,Rayo Vallecano,Spanish La Liga,CB,Defender,34,3325,1,59,48,62,47,49,52
