Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 33_level_0
26,Orlando Gill,py PAR,GK,San Lorenzo,25-138,2000,28,28,2520,28.0,19,0.68,71,54,73.2,12,10,6,15,53.6,0,0,0,0,,Matches,26,Orlando Gill,py PAR,GK,San Lorenzo,25-138,2000,28.0,19,0,0,2,2,19.5,0.28,+2.5,+0.09,124,425,29.2,514,82,56.2,44.2,209,65.1,51.5,382,22,5.8,7,0.25,10.7,Matches
27,Juan González,uy URU,GK,Atlé Tucumán,32-109,1993,6,6,540,6.0,5,0.83,22,18,81.8,4,0,2,2,33.3,1,1,0,0,0.0,Matches,27,Juan González,uy URU,GK,Atlé Tucumán,32-109,1993,6.0,5,1,1,1,1,5.0,0.19,+1.0,+0.17,39,92,42.4,137,17,48.9,39.4,42,59.5,46.4,87,9,10.3,6,1.00,15.7,Matches
28,Guido Herrera,ar ARG,GK,Talleres,33-240,1992,28,28,2475,27.5,26,0.95,97,73,74.2,4,12,12,10,35.7,1,1,0,0,0.0,Matches,28,Guido Herrera,ar ARG,GK,Talleres,33-240,1992,27.5,26,1,0,2,2,26.6,0.27,+2.6,+0.09,154,367,42.0,704,88,43.2,37.6,150,42.0,38.9,369,24,6.5,14,0.51,11.0,Matches
29,Fabricio Iacovich,ar ARG,GK,Estudiantes–LP,23-271,2002,1,1,90,1.0,0,0.00,3,3,100.0,1,0,0,1,100.0,0,0,0,0,,Matches,29,Fabricio Iacovich,ar ARG,GK,Estudiantes–LP,23-271,2002,1.0,0,0,0,0,0,0.3,0.09,+0.3,+0.28,1,2,50.0,10,4,10.0,26.8,6,16.7,31.3,13,0,0.0,0,0.00,5.0,Matches
30,Marcos Ignacio Ledesma,ar ARG,GK,Barracas Central,29-042,1996,28,28,2520,28.0,31,1.11,117,88,73.5,11,11,6,7,25.0,0,0,0,0,,Matches,30,Marcos Ignacio Ledesma,ar ARG,GK,Barracas Central,29-042,1996,28.0,31,0,1,4,2,28.0,0.24,-1.0,-0.03,198,509,38.9,503,106,64.0,47.0,218,85.8,59.6,521,43,8.3,12,0.43,10.4,Matches
31,Luis Ingolotti,ar ARG,GK,Gimnasia–LP,25-286,2000,3,3,270,3.0,7,2.33,14,7,64.3,0,0,3,0,0.0,2,2,0,0,0.0,Matches,31,Luis Ingolotti,ar ARG,GK,Gimnasia–LP,25-286,2000,3.0,7,2,0,0,0,7.1,0.37,+0.1,+0.02,11,31,35.5,55,12,43.6,36.5,21,33.3,36.5,54,1,1.9,0,0.00,10.5,Matches
32,Nelson Insfrán,ar ARG,GK,Gimnasia–LP,30-156,1995,26,26,2340,26.0,27,1.04,107,77,76.6,8,5,13,10,38.5,5,2,3,0,60.0,Matches,32,Nelson Insfrán,ar ARG,GK,Gimnasia–LP,30-156,1995,26.0,27,2,0,3,0,33.5,0.28,+6.5,+0.25,139,415,33.5,545,78,50.3,42.2,200,70.5,54.5,478,32,6.7,14,0.54,12.5,Matches
33,Jeremías Ledesma,ar ARG,GK,River Plate,32-256,1993,2,2,180,2.0,4,2.00,12,8,83.3,1,0,1,0,0.0,2,2,0,0,0.0,Matches,33,Jeremías Ledesma,ar ARG,GK,River Plate,32-256,1993,2.0,4,2,0,1,0,4.6,0.22,+0.6,+0.30,9,17,52.9,32,11,40.6,36.5,18,22.2,32.3,24,1,4.2,0,0.00,5.0,Matches
34,Nahuel Losada,ar ARG,GK,Lanús,32-193,1993,28,28,2475,27.5,17,0.62,103,85,85.4,12,9,7,13,46.4,4,2,1,1,33.3,Matches,34,Nahuel Losada,ar ARG,GK,Lanús,32-193,1993,27.5,17,2,2,2,0,27.2,0.25,+10.2,+0.37,133,365,36.4,687,134,39.3,35.4,144,66.0,51.0,463,43,9.3,26,0.95,13.0,Matches
35,Federico Losas,ar ARG,GK,Platense,23-213,2002,4,4,360,4.0,7,1.75,16,9,56.3,0,1,3,0,0.0,0,0,0,0,,Matches,35,Federico Losas,ar ARG,GK,Platense,23-213,2002,4.0,7,0,0,0,0,6.6,0.41,-0.4,-0.09,22,52,42.3,64,14,51.6,42.7,24,79.2,55.8,37,3,8.1,3,0.75,13.5,Matches
36,Matías Mansilla,ar ARG,GK,Estudiantes–LP,29-254,1996,16,16,1440,16.0,19,1.19,52,32,65.4,5,6,5,5,31.3,2,1,1,0,50.0,Matches,36,Matías Mansilla,ar ARG,GK,Estudiantes–LP,29-254,1996,16.0,19,1,0,1,0,15.8,0.27,-3.2,-0.20,67,186,36.0,274,69,38.0,35.6,131,62.6,48.6,234,9,3.8,20,1.25,16.8,Matches
37,Matías Mansilla,ar ARG,GK,Atlé Tucumán,29-254,1996,12,12,1080,12.0,14,1.17,51,38,76.5,3,3,6,4,33.3,2,2,0,0,0.0,Matches,37,Matías Mansilla,ar ARG,GK,Atlé Tucumán,29-254,1996,12.0,14,2,0,2,1,14.2,0.24,+1.2,+0.10,64,151,42.4,223,34,48.0,40.0,76,57.9,48.5,178,6,3.4,8,0.67,18.2,Matches
38,Agustín Marchesín,ar ARG,GK,Boca Juniors,37-225,1988,25,25,2249,25.0,19,0.76,80,62,78.8,14,5,6,11,44.0,2,2,0,0,0.0,Matches,38,Agustín Marchesín,ar ARG,GK,Boca Juniors,37-225,1988,25.0,19,2,1,4,1,20.9,0.26,+2.9,+0.12,85,231,36.8,520,117,30.6,31.3,183,39.3,36.7,340,17,5.0,14,0.56,13.0,Matches
39,Tomás Marchiori,ar ARG,GK,Vélez Sarsfield,30-129,1995,27,27,2368,26.3,26,0.99,89,64,74.2,10,6,11,10,37.0,4,3,0,1,0.0,Matches,39,Tomás Marchiori,ar ARG,GK,Vélez Sarsfield,30-129,1995,26.3,26,3,0,2,1,22.4,0.23,-2.6,-0.10,79,252,31.3,473,119,33.6,33.6,206,45.1,38.3,315,21,6.7,11,0.42,12.4,Matches
40,Diego Matías Rodríguez,ar ARG,GK,Arg Juniors,36-124,1989,28,28,2475,27.5,17,0.62,77,60,80.5,13,9,6,15,53.6,3,2,1,0,33.3,Matches,40,Diego Matías Rodríguez,ar ARG,GK,Arg Juniors,36-124,1989,27.5,17,2,0,3,1,20.6,0.24,+4.6,+0.17,154,347,44.4,760,53,34.7,35.4,147,56.5,45.1,319,14,4.4,11,0.40,11.7,Matches
41,Sebastián Meza,ar ARG,GK,Huracán,25-227,2000,4,4,360,4.0,7,1.75,19,12,68.4,1,0,3,1,25.0,1,1,0,0,0.0,Matches,41,Sebastián Meza,ar ARG,GK,Huracán,25-227,2000,4.0,7,1,0,0,0,5.6,0.26,-1.4,-0.36,15,44,34.1,80,17,47.5,38.2,19,31.6,36.9,48,4,8.3,2,0.50,11.2,Matches
42,Lautaro Morales,ar ARG,GK,Lanús,25-315,1999,2,1,135,1.5,3,2.00,4,1,25.0,0,1,0,0,0.0,0,0,0,0,,Matches,42,Lautaro Morales,ar ARG,GK,Lanús,25-315,1999,1.5,3,0,0,0,0,1.9,0.48,-1.1,-0.72,4,11,36.4,30,5,30.0,30.9,10,20.0,29.0,13,1,7.7,0,0.00,4.7,Matches
43,Fernando Muslera,uy URU,GK,Estudiantes–LP,39-133,1986,12,12,1080,12.0,13,1.08,50,38,76.0,5,3,4,3,25.0,1,1,0,0,0.0,Matches,43,Fernando Muslera,uy URU,GK,Estudiantes–LP,39-133,1986,12.0,13,1,0,4,1,12.7,0.23,+0.7,+0.06,50,129,38.8,305,73,29.5,31.0,78,50.0,42.5,182,19,10.4,17,1.42,15.0,Matches
44,Keylor Navas,cr CRC,GK,Newell's OB,38-316,1986,14,14,1260,14.0,11,0.79,64,54,82.8,5,4,5,6,42.9,1,0,0,1,,Matches,44,Keylor Navas,cr CRC,GK,Newell's OB,38-316,1986,14.0,11,0,0,3,1,16.7,0.26,+6.7,+0.48,106,222,47.7,247,48,51.0,41.1,132,72.7,52.5,272,10,3.7,3,0.21,9.6,Matches
45,Franco Petroli,ar ARG,GK,Godoy Cruz,27-138,1998,29,29,2610,29.0,34,1.17,107,74,71.0,4,15,10,11,37.9,4,3,1,0,25.0,Matches,45,Franco Petroli,ar ARG,GK,Godoy Cruz,27-138,1998,29.0,34,3,1,7,2,34.8,0.30,+2.8,+0.10,230,514,44.7,826,127,50.2,40.0,177,55.9,47.2,418,40,9.6,33,1.14,14.5,Matches
46,Josue Reinatti,ar ARG,GK,Newell's OB,22-147,2003,2,2,180,2.0,4,2.00,14,10,78.6,0,0,2,0,0.0,1,1,0,0,0.0,Matches,46,Josue Reinatti,ar ARG,GK,Newell's OB,22-147,2003,2.0,4,1,0,1,0,4.6,0.26,+0.6,+0.30,7,11,63.6,55,20,20.0,29.4,6,0.0,18.2,33,3,9.1,1,0.50,11.4,Matches
47,Rodrigo Rey,ar ARG,GK,Independiente,34-233,1991,29,29,2610,29.0,25,0.86,85,63,76.5,9,11,9,11,37.9,5,5,0,0,0.0,Matches,47,Rodrigo Rey,ar ARG,GK,Independiente,34-233,1991,29.0,25,5,0,4,3,27.9,0.28,+5.9,+0.20,138,355,38.9,655,115,43.5,36.5,187,37.4,36.0,373,18,4.8,12,0.41,11.8,Matches
48,Randall Rodríguez,uy URU,GK,Vélez Sarsfield,21-332,2003,1,1,90,1.0,4,4.00,8,4,62.5,0,0,1,0,0.0,1,1,0,0,0.0,Matches,48,Randall Rodríguez,uy URU,GK,Vélez Sarsfield,21-332,2003,1.0,4,1,0,0,0,3.1,0.28,-0.9,-0.91,4,16,25.0,23,5,56.5,37.7,7,42.9,36.0,10,1,10.0,0,0.00,12.4,Matches
49,Manuel Roffo,ar ARG,GK,Instituto,25-206,2000,29,29,2610,29.0,32,1.10,110,78,72.7,8,9,12,12,41.4,2,2,0,0,0.0,Matches,49,Manuel Roffo,ar ARG,GK,Instituto,25-206,2000,29.0,32,2,0,4,0,31.5,0.29,-0.5,-0.02,153,395,38.7,605,109,45.5,40.1,197,60.9,48.5,421,32,7.6,14,0.48,11.6,Matches
50,Sergio Romero,ar ARG,GK,Arg Juniors,38-247,1987,1,1,90,1.0,1,1.00,3,2,66.7,1,0,0,0,0.0,0,0,0,0,,Matches,50,Sergio Romero,ar ARG,GK,Arg Juniors,38-247,1987,1.0,1,0,0,0,0,1.1,0.37,+0.1,+0.10,4,11,36.4,20,5,45.0,39.5,3,66.7,54.7,5,0,0.0,0,0.00,8.0,Matches
51,Facundo Sanguinetti,ar ARG,GK,Banfield,24-240,2001,29,29,2610,29.0,37,1.28,123,84,73.2,8,7,14,8,27.6,6,4,2,0,33.3,Matches,51,Facundo Sanguinetti,ar ARG,GK,Banfield,24-240,2001,29.0,37,4,1,4,0,35.9,0.25,-1.1,-0.04,159,406,39.2,511,97,49.5,40.6,229,66.8,50.4,420,20,4.8,16,0.55,12.8,Matches
52,Gonzalo Siri Payer,ar ARG,GK,Arg Juniors,22-061,2003,1,0,45,0.5,1,2.00,2,1,50.0,0,0,0,0,,0,0,0,0,,Matches,52,Gonzalo Siri Payer,ar ARG,GK,Arg Juniors,22-061,2003,0.5,1,0,0,0,0,0.3,0.17,-0.7,-1.32,2,4,50.0,7,1,14.3,31.1,8,37.5,31.0,6,0,0.0,0,0.00,,Matches
53,Matías Tagliamonte,ar ARG,GK,Unión,27-250,1998,15,15,1350,15.0,14,0.93,45,30,68.9,6,5,4,6,40.0,2,0,2,0,100.0,Matches,53,Matías Tagliamonte,ar ARG,GK,Unión,27-250,1998,15.0,14,0,0,3,1,14.0,0.29,+1.0,+0.07,79,230,34.3,225,46,60.0,44.4,121,78.5,56.4,210,14,6.7,8,0.53,12.8,Matches
54,Manuel Vicentini,ar ARG,GK,Belgrano,35-191,1990,5,5,450,5.0,5,1.00,18,12,72.2,1,3,1,2,40.0,1,0,1,0,100.0,Matches,54,Manuel Vicentini,ar ARG,GK,Belgrano,35-191,1990,5.0,5,0,0,1,0,8.8,0.45,+3.8,+0.75,24,93,25.8,113,18,57.5,42.8,41,68.3,48.5,107,3,2.8,14,2.80,17.7,Matches
55,Axel Werner,ar ARG,GK,Rosario Central,29-241,1996,4,3,271,3.0,0,0.00,5,5,100.0,2,1,0,3,100.0,0,0,0,0,,Matches,55,Axel Werner,ar ARG,GK,Rosario Central,29-241,1996,3.0,0,0,0,0,0,1.6,0.33,+1.6,+0.55,13,38,34.2,50,13,42.0,38.3,27,63.0,49.4,42,2,4.8,1,0.33,13.1,Matches
56,Felipe Zenobio,ar ARG,GK,Tigre,25-158,2000,29,29,2610,29.0,23,0.79,94,71,77.7,12,9,8,11,37.9,3,2,0,1,0.0,Matches,56,Felipe Zenobio,ar ARG,GK,Tigre,25-158,2000,29.0,23,2,0,3,0,26.7,0.27,+3.7,+0.13,120,346,34.7,509,97,51.7,41.5,186,44.6,42.1,442,29,6.6,11,0.38,9.8,Matches
57,Juan Zozaya,ar ARG,GK,Cen. Córdoba–SdE,24-138,2001,2,2,180,2.0,3,1.50,8,5,62.5,0,0,2,0,0.0,0,0,0,0,,Matches,57,Juan Zozaya,ar ARG,GK,Cen. Córdoba–SdE,24-138,2001,2.0,3,0,0,1,0,3.9,0.48,+0.9,+0.43,6,14,42.9,28,6,21.4,27.1,12,66.7,54.2,29,0,0.0,0,0.00,7.3,Matches
