Game Week,Home Team,Away Team,Score,Attendance,Venue,Referee,Date,URL
J32,Nantes,Angers,0–1,"34,556",Stade de la Beaujoire - Louis Fonteneau,Thomas Léonard,2025-05-04,https://fbref.com/en/matches/e467e10c/Nantes-Angers-May-4-2025-Ligue-1
J32,Auxerre,Le Havre,1–2,"17,194",Stade de l'Abbé Deschamps,Jérémie Pignard,2025-05-04,https://fbref.com/en/matches/c08af981/Auxerre-Le-Havre-May-4-2025-Ligue-1
J32,Brest,Montpellier,1–0,"13,121",Stade Francis-Le Blé,Romain Lissorgue,2025-05-04,https://fbref.com/en/matches/14d0b54f/Brest-Montpellier-May-4-2025-Ligue-1
J32,Lyon,Lens,1–2,"52,020",Groupama Stadium,Jeremy Stinat,2025-05-04,https://fbref.com/en/matches/60c53e19/Lyon-Lens-May-4-2025-Ligue-1
J32,Lille,Marseille,1–1,"48,284",Decathlon Arena - Stade Pierre-Mauroy,Eric Wattellier,2025-05-04,https://fbref.com/en/matches/491d68bb/Lille-Marseille-May-4-2025-Ligue-1
J33,Brest,Lille,2–0,"14,556",Stade Francis-Le Blé,Thomas Léonard,2025-05-10,https://fbref.com/en/matches/21a8a9a9/Brest-Lille-May-10-2025-Ligue-1
J33,Monaco,Lyon,2–0,"13,578",Stade Louis II,Benoît Bastien,2025-05-10,https://fbref.com/en/matches/279e9cba/Monaco-Lyon-May-10-2025-Ligue-1
J33,Auxerre,Nantes,1–1,"17,277",Stade de l'Abbé Deschamps,Marc Bollengier,2025-05-10,https://fbref.com/en/matches/2cfd2ba4/Auxerre-Nantes-May-10-2025-Ligue-1
J33,Angers,Strasbourg,2–1,"14,391",Stade Raymond Kopa,Clément Turpin,2025-05-10,https://fbref.com/en/matches/fafe26a4/Angers-Strasbourg-May-10-2025-Ligue-1
J33,Montpellier,Paris S-G,1–4,"16,787",Stade de la Mosson-Mondial 98,Mathieu Vernice,2025-05-10,https://fbref.com/en/matches/d083b7fa/Montpellier-Paris-Saint-Germain-May-10-2025-Ligue-1
J33,Rennes,Nice,2–0,"26,118",Roazhon Park,Jeremy Stinat,2025-05-10,https://fbref.com/en/matches/db5269b6/Rennes-Nice-May-10-2025-Ligue-1
J33,Reims,Saint-Étienne,0–2,"18,630",Stade Auguste-Delaune,Eric Wattellier,2025-05-10,https://fbref.com/en/matches/e0ae4f10/Reims-Saint-Etienne-May-10-2025-Ligue-1
J33,Le Havre,Marseille,1–3,"23,831",Stade Océane,Willy Delajod,2025-05-10,https://fbref.com/en/matches/7064d72a/Le-Havre-Marseille-May-10-2025-Ligue-1
J33,Toulouse,Lens,1–1,"27,890",Stadium de Toulouse,Bastien Dechepy,2025-05-10,https://fbref.com/en/matches/4ef097b0/Toulouse-Lens-May-10-2025-Ligue-1
J34,Saint-Étienne,Toulouse,2–3,"38,725",Stade Geoffroy-Guichard,Thomas Léonard,2025-05-17,https://fbref.com/en/matches/2eb36838/Saint-Etienne-Toulouse-May-17-2025-Ligue-1
J34,Paris S-G,Auxerre,3–1,"47,926",Parc des Princes,Abdelatif Kherradji,2025-05-17,https://fbref.com/en/matches/695f3d84/Paris-Saint-Germain-Auxerre-May-17-2025-Ligue-1
J34,Lyon,Angers,2–0,"56,517",Groupama Stadium,Stéphanie Frappart,2025-05-17,https://fbref.com/en/matches/5042cc91/Lyon-Angers-May-17-2025-Ligue-1
J34,Strasbourg,Le Havre,2–3,"19,280",Stade de la Meinau,Jérôme Brisard,2025-05-17,https://fbref.com/en/matches/51aaa97c/Strasbourg-Le-Havre-May-17-2025-Ligue-1
J34,Lens,Monaco,4–0,"38,160",Stade Bollaert-Delelis,François Letexier,2025-05-17,https://fbref.com/en/matches/d2408c01/Lens-Monaco-May-17-2025-Ligue-1
J34,Marseille,Rennes,4–2,"57,274",Orange Vélodrome,Jérémie Pignard,2025-05-17,https://fbref.com/en/matches/36fee283/Marseille-Rennes-May-17-2025-Ligue-1
J34,Nantes,Montpellier,3–0,"34,780",Stade de la Beaujoire - Louis Fonteneau,Clément Turpin,2025-05-17,https://fbref.com/en/matches/9b0e5db4/Nantes-Montpellier-May-17-2025-Ligue-1
J34,Nice,Brest,6–0,"30,298",Allianz Riviera,Hakim Ben El Hadj Salem,2025-05-17,https://fbref.com/en/matches/4ff4d64e/Nice-Brest-May-17-2025-Ligue-1
J34,Lille,Reims,2–1,"45,599",Decathlon Arena - Stade Pierre-Mauroy,Willy Delajod,2025-05-17,https://fbref.com/en/matches/788e598c/Lille-Reims-May-17-2025-Ligue-1
