Player,Nation,General Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Jovan Lukić,SRB,Midfielder,Philadelphia Union,23.0,2002,24,23,1984,71,64,57,66
João Lucas,BRA,Defender,Grêmio,27.0,1998,1,0,45,36,15,12,56
João Marcelo,BRA,Forward,Atlético Mineiro,20.0,2005,6,0,57,82,33,41,61
João Othavio Basso,BRA,Defender,Santos,28.0,1997,6,6,518,74,23,39,44
João Paulo Mior,BRA,Midfielder,Seattle Sounders,34.0,1991,8,4,362,38,71,41,65
João Pedro,BRA,Defender,Corinthians,21.0,2003,4,2,233,38,71,49,29
João Pedro,BRA,Defender,Grêmio,28.0,1996,6,5,381,52,74,74,37
João Pedro Chermont,BRA,Defender,Santos,19.0,2006,5,2,249,55,75,69,71
João Pedro Pepê,BRA,Midfielder,Vitória,27.0,1998,8,2,230,34,27,34,62
João Ricardo Riedi,BRA,Goalkeeper,Fortaleza,36.0,3976,18,18,1620,50,49,46,47
João Schmidt,BRA,Midfielder,Santos,32.0,1993,11,9,799,42,60,34,55
João Silva,POR,Defender,Sport Recife,26.0,1999,8,8,720,46,58,44,40
João Victor,BRA,Defender,br Flamengo,18.0,2007,1,0,5,41,52,47,13
João Victor,BRA,Forward,Ceará,21.0,2004,1,0,6,26,14,31,18
João Victor,BRA,Defender,Mirassol,27.0,3995,27,27,2424,65,53,34,60
Juan Achetoni,ARG,Forward,Aldosivi,20.0,2005,1,0,3,26,11,37,18
Juan Andrada,ARG,Midfielder,Sarmiento,30.0,1995,3,1,101,37,43,68,52
Juan Arias,COL,Defender,co Nacional,21.0,2004,6,5,455,38,53,31,63
Juan Barbieri,ARG,Forward,Ind. Rivadavia,28.0,1996,11,3,440,67,38,17,64
Juan Barinaga,ARG,Defender,Boca Juniors,24.0,2000,4,2,229,39,63,84,66
Juan Bautista Cejas,ARG,Forward,Godoy Cruz,27.0,1998,2,1,72,26,21,13,64
Juan Bisanz,ARG,Forward,Banfield,23.0,4002,13,7,652,32,48,53,67
Juan Camilo Mosquera,COL,Midfielder,co CA Bucaramanga,23.0,2002,2,0,9,34,15,9,16
Juan Camilo Portilla,COL,Midfielder,Talleres,26.0,3996,20,18,1429,43,46,55,63
Juan Cardozo,PAR,Midfielder,Arg Juniors,21.0,2004,5,1,121,37,66,56,74
Juan Carlos Montenegro,BOL,Midfielder,bo San Antonio Bulo Bulo,28.0,1997,5,5,411,38,38,53,62
Juan Carlos Ortiz,VEN,Forward,ve Dep Táchira,31.0,1993,5,2,156,26,39,43,57
Juan Cavallaro,ARG,Forward,San Martín de San Juan,31.0,1994,12,4,437,33,36,41,66
Juan Cazares,ECU,Midfielder,ec Independiente,33.0,1992,6,5,343,53,78,75,27
Juan Cozzani,ARG,Goalkeeper,Platense,26.0,1998,19,19,1710,50,52,56,57
Juan Cruz Komar,ARG,Defender,Rosario Central,28.0,1996,13,8,877,36,27,25,64
Juan Cáceres,PAR,Defender,Lanús,25.0,2000,3,3,270,39,77,68,58
Juan David Mosquera,COL,Defender,Portland Timbers,22.0,2002,20,19,1652,71,81,87,33
Juan Delgado,PER,Midfielder,pe Alianza Lima,20.0,2005,2,0,16,34,13,9,13
Juan Espínola,PAR,Goalkeeper,Belgrano,30.0,3988,12,12,1080,53,63,57,74
Juan Felipe Aguirre,COL,Defender,co Nacional,28.0,1996,1,1,85,36,28,20,52
Juan Franco Arrellaga,PAR,Defender,Instituto,33.0,1992,19,19,1710,47,65,74,52
Juan Freytes,ARG,Defender,Fluminense,25.0,2000,15,15,1350,48,56,48,36
Juan Giménez,ARG,Defender,Rosario Central,19.0,2006,6,3,277,38,40,60,36
Juan González,URU,Goalkeeper,Atlé Tucumán,32.0,1993,6,6,540,50,46,61,54
Juan Ignacio Dinenno,ARG,Forward,Cruzeiro,30.0,3988,3,0,82,26,15,31,52
Juan Ignacio Méndez,ARG,Midfielder,Newell's OB,28.0,1997,5,2,170,34,25,13,72
Juan Ignacio Ramírez,URU,Forward,Sport Recife,28.0,1997,3,2,180,39,25,21,46
Juan Infante,ARG,Defender,Atlé Tucumán,29.0,1996,10,10,820,39,47,68,62
Juan Iribarren,ARG,Midfielder,Banfield,22.0,2003,7,2,382,39,39,50,61
Juan Iturbe,PAR,Forward,py Cerro Porteño,32.0,1993,5,4,312,66,26,34,49
Juan Ludueña,ARG,Defender,Unión,22.0,2003,6,5,450,38,46,34,58
Juan Luis Alfaro,ARG,Midfielder,Banfield,25.0,1999,2,2,135,53,59,89,40
Juan Manuel Elordi,ARG,Defender,Rosario Central,30.0,1994,6,1,185,55,80,57,67
Juan Manuel García,ARG,Forward,Newell's OB,32.0,1992,11,4,439,30,32,29,58
Juan Manuel Insaurralde,ARG,Defender,Sarmiento,40.0,1984,16,16,1439,68,49,51,39
Juan Martín Lucero,ARG,Forward,Fortaleza,33.0,3982,21,12,1141,60,49,19,29
Juan Meli,ARG,Defender,Godoy Cruz,24.0,2000,14,12,1119,45,58,64,60
Juan Meza,ARG,Midfielder,River Plate,17.0,2008,3,1,91,40,64,69,24
Juan Miritello,ARG,Forward,Defensa y Just,26.0,1999,16,6,642,78,32,20,41
Juan Morán,ARG,Defender,Godoy Cruz,19.0,2006,7,7,527,40,50,67,61
Juan Nardoni,ARG,Midfielder,Racing Club,23.0,4004,20,19,1613,65,57,50,58
Juan Pignani,ARG,Defender,Platense,24.0,2001,1,1,90,36,27,46,50
Juan Pintado,URU,Defender,Gimnasia–LP,31.0,1994,18,17,1552,46,90,84,51
Juan Portillo,ARG,Defender,Talleres,25.0,4000,17,17,1529,48,52,51,74
Juan Pérez,COL,Forward,Godoy Cruz,21.0,2004,4,2,216,28,49,65,58
Juan Pérez,VEN,Midfielder,ve Carabobo,26.0,1998,6,5,445,50,32,61,49
Juan Quintero,COL,Forward,River Plate,32.0,1993,1,0,31,32,88,45,16
Juan Ramírez,ARG,Forward,Lanús,32.0,1993,11,4,332,31,73,48,58
Juan Randazzo,ARG,Defender,Deportivo Riestra,30.0,1994,8,5,470,75,23,16,32
Juan Requena,ARG,Midfielder,ve Dep Táchira,26.0,1999,6,5,446,72,37,42,68
Juan Rodríguez,ARG,Defender,Talleres,31.0,3988,15,12,1125,52,66,39,50
Juan Romero,PAR,Forward,Instituto,24.0,2001,2,1,98,39,28,40,25
Juan Saborido,ARG,Defender,Platense,27.0,1998,16,16,1305,52,58,67,61
Juan Sforza,ARG,Midfielder,Vasco da Gama,23.0,2002,2,1,71,34,34,24,52
Juan Sánchez,VEN,Defender,ve Dep Táchira,19.0,2005,1,1,90,36,18,22,35
Juan Velazquez,ARG,Midfielder,Belgrano,20.0,2004,3,3,209,39,38,64,49
Juan Villalba,ARG,Defender,Gimnasia–LP,19.0,2006,3,0,49,36,33,56,45
Juan Zapata,COL,Midfielder,co Nacional,25.0,2000,3,3,196,34,52,59,44
Juan Zozaya,ARG,Goalkeeper,Cen. Córdoba–SdE,24.0,2001,2,2,180,50,45,46,39
Jules-Anthony Vilsaint,CAN,Forward,CF Montréal,22.0,2003,9,1,225,45,69,52,51
Julian Gaines,USA,Forward,Nashville SC,22.0,2002,3,0,25,26,28,43,44
Julian Gressel,USA,Midfielder,Minnesota Utd,31.0,1993,15,10,869,71,69,42,48
Julian Hall,USA,Forward,NY Red Bulls,17.0,2008,18,2,386,43,48,78,45
Julio Cascante,CRC,Defender,Austin,31.0,1993,10,7,552,38,58,24,48
Julio Furch,ARG,Forward,Banfield,36.0,1989,1,0,25,43,20,22,16
Julio Herrera,BOL,Midfielder,bo San Antonio Bulo Bulo,26.0,1999,5,3,290,78,59,34,54
Julio Joao Ortíz,ECU,Midfielder,Portland Timbers,29.0,1996,16,13,863,36,36,44,36
Julián Aude,ARG,Defender,LA Galaxy,22.0,2003,22,10,1022,47,75,89,51
Julián Contrera,ARG,Midfielder,Sarmiento,22.0,2003,3,3,230,39,56,30,35
Julián Fernández,ARG,Forward,NYCFC,21.0,2004,23,14,1261,52,85,70,49
Julián López,ARG,Midfielder,Tigre,25.0,2000,16,5,495,43,53,62,54
Julián Mavilla,ARG,Midfielder,Belgrano,25.0,2000,5,0,97,40,51,90,69
Julián Millán,COL,Defender,uy Nacional,27.0,1998,6,6,540,82,51,71,71
Julián Palacios,ARG,Midfielder,Unión,26.0,1999,16,8,781,78,82,87,45
Jung Hoyeon,KOR,Midfielder,Minnesota Utd,24.0,2000,4,1,89,39,40,45,74
Juninho,BRA,Forward,Flamengo,28.0,3992,14,4,447,56,29,24,66
Juninho,BRA,Defender,Internacional,29.0,3990,8,7,639,45,42,44,36
Juninho Capixaba,BRA,Defender,RB Bragantino,28.0,1997,12,12,1080,77,78,74,72
Junior Barreto,PAR,Defender,py Olimpia,27.0,1998,3,3,270,36,29,53,63
Junior Moreno,VEN,Midfielder,Gimnasia–LP,32.0,1993,3,1,95,34,22,13,50
Junior Sornoza,ECU,Midfielder,ec Independiente,31.0,1994,6,0,130,38,73,39,28
Justen Glad,USA,Defender,Real Salt Lake,28.0,1997,21,21,1879,38,35,35,40
Justin Ellis,USA,Forward,Orlando City,18.0,2007,1,0,3,26,14,6,30
Justin Haak,USA,Midfielder,NYCFC,23.0,2001,24,24,2108,41,52,44,49
Justin Reynolds,USA,Defender,Chicago Fire,20.0,2004,2,1,106,41,60,77,44
Justo Giani,ARG,Forward,Aldosivi,26.0,1999,16,14,1117,55,74,45,66
Jáder Obrian,COL,Forward,Austin,30.0,1995,22,5,549,38,57,58,68
Júnior Alonso,PAR,Defender,Atlético Mineiro,32.0,1993,15,15,1276,43,56,56,38
Júnior Santos,BRA,Forward,Atlético Mineiro,30.0,1994,10,0,221,83,37,74,50
Júnior Urso,BRA,Midfielder,Houston Dynamo,36.0,1989,12,6,569,36,44,51,61
Kai Wagner,GER,Defender,Philadelphia Union,28.0,1997,23,22,2003,69,93,76,74
Kaick,BRA,Midfielder,FC Dallas,19.0,2005,17,12,1027,66,55,53,58
Kaiki,BRA,Defender,Cruzeiro,22.0,2003,16,16,1416,47,64,73,73
Kaiky Naves,BRA,Defender,Palmeiras,23.0,2002,1,0,19,36,20,12,13
Kaio Jorge,BRA,Forward,Cruzeiro,23.0,2002,16,16,1228,85,47,52,47
Kaio Pantaleão,BRA,Defender,Botafogo (RJ),29.0,1995,4,4,360,50,23,38,65
Kalani Rienzi,USA,Midfielder,Seattle Sounders,23.0,2002,15,10,888,77,72,78,66
Kamal Miller,CAN,Defender,Portland Timbers,28.0,1997,18,17,1371,43,42,37,36
Kanu,BRA,Defender,Bahia,28.0,3994,4,4,282,36,29,35,44
Kauan Lindes,BRA,Midfielder,Botafogo (RJ),21.0,2003,1,0,31,39,87,86,13
Kauã Prates,BRA,Defender,Cruzeiro,16.0,2008,1,1,62,36,16,12,49
Kayke,BRA,Forward,Corinthians,21.0,2004,2,0,21,32,16,95,30
Kayky Chagas,BRA,Forward,Bahia,22.0,4006,14,1,257,77,89,89,55
Keaton Parks,USA,Midfielder,NYCFC,27.0,1997,14,10,880,73,77,66,58
Keegan Hughes,USA,Defender,NE Revolution,25.0,2000,6,3,279,36,34,34,68
Keegan Rosenberry,USA,Defender,Colorado Rapids,31.0,1993,13,9,939,75,57,62,47
Kei Kamara,SLE,Forward,FC Cincinnati,40.0,1984,13,6,566,33,32,47,40
Kellyn Acosta,USA,Midfielder,Chicago Fire,30.0,1995,13,6,587,43,40,28,44
Kelvin Yeboah,ITA,Forward,Minnesota Utd,25.0,2000,24,18,1636,78,34,48,55
Kenji,BRA,Forward,Cruzeiro,19.0,2006,1,0,9,32,32,82,16
Kenji Mboma Dem,FRA,Defender,FC Cincinnati,23.0,2002,2,0,15,36,36,40,55
Kenneth Nielsen,USA,Defender,LAFC,23.0,2002,1,1,90,51,35,45,42
Keno,BRA,Forward,Fluminense,35.0,1989,6,0,151,45,36,85,46
Kervin Andrade,VEN,Forward,Fortaleza,20.0,4010,6,0,100,48,62,92,65
Kerwin Vargas,COL,Forward,Charlotte,23.0,2002,25,10,1029,72,75,69,57
Kevin Balanta,COL,Defender,Defensa y Just,28.0,1997,5,5,421,36,24,22,46
Kevin Cabral,FRA,Forward,Colorado Rapids,26.0,1999,18,10,767,31,27,36,60
Kevin Castaño,COL,Midfielder,River Plate,24.0,4000,15,13,1141,36,63,68,56
Kevin Coronel,ARG,Defender,Arg Juniors,20.0,2004,2,0,31,41,86,76,29
Kevin Facundo Gutiérrez,ARG,Midfielder,Defensa y Just,28.0,1997,18,17,1491,46,73,46,32
Kevin Gutiérrez,BOL,Forward,bo San Antonio Bulo Bulo,18.0,2007,2,0,18,26,11,6,16
Kevin Gutiérrez,ARG,Midfielder,Rosario Central,19.0,2006,1,0,23,34,40,18,30
Kevin Jappert,ARG,Defender,Barracas Central,21.0,2004,17,16,1461,76,44,36,52
Kevin Kelsy,VEN,Forward,Portland Timbers,21.0,2004,23,11,1092,67,29,25,53
Kevin Lomónaco,ARG,Defender,Independiente,23.0,2002,18,18,1612,39,59,69,58
Kevin Londoño,COL,Forward,co CA Bucaramanga,31.0,1993,6,6,513,54,57,37,29
Kevin Long,IRL,Defender,Toronto FC,34.0,1990,19,18,1539,42,30,15,44
Kevin Lopez,ARG,Midfielder,Atlé Tucumán,23.0,2001,10,6,497,44,69,75,59
Kevin Minda,ECU,Midfielder,ec LDU de Quito,26.0,1998,6,4,344,35,20,26,43
Kevin O'Toole,USA,Defender,NYCFC,26.0,1998,16,13,1153,70,73,67,64
Kevin Ortíz,ARG,Midfielder,Atlé Tucumán,24.0,4000,8,2,259,37,58,51,75
Kevin Parra,COL,Forward,co Nacional,22.0,2003,1,0,13,43,13,42,16
Kevin Parzajuk,PAR,Forward,Godoy Cruz,22.0,2002,11,7,570,29,30,24,42
Kevin Quevedo,PER,Forward,pe Alianza Lima,28.0,1997,6,6,498,63,33,55,51
Kevin Retamar,ARG,Forward,Ind. Rivadavia,26.0,1999,14,7,731,74,57,41,70
Kevin Serna,COL,Forward,Fluminense,27.0,1997,13,5,541,78,64,81,67
Kevin Viveros,COL,Forward,co Nacional,25.0,2000,5,5,421,79,26,31,39
Kevin Vázquez,ARG,Midfielder,Vélez Sarsfield,24.0,4002,10,4,361,38,50,42,65
Kevin Zenon,ARG,Forward,Boca Juniors,24.0,2001,17,9,883,65,72,72,57
Kevyson,BRA,Defender,Santos,21.0,4008,3,0,77,41,40,77,34
Keylor Navas,CRC,Goalkeeper,Newell's OB,38.0,1986,14,14,1260,53,55,46,52
Khiry Shelton,USA,Defender,Sporting KC,32.0,1993,18,12,1043,47,54,71,32
Kieran Chandler,USA,Defender,Minnesota Utd,20.0,2005,1,1,64,36,15,47,33
Kilian Toscano,COL,Midfielder,co Nacional,21.0,2004,1,0,9,34,13,9,13
Kim Joonhong,KOR,Goalkeeper,D.C. United,22.0,2003,7,7,630,50,64,60,40
Kim Kee-hee,KOR,Defender,Seattle Sounders,36.0,1989,11,7,737,37,32,33,39
Kimani Stewart-Baynes,CAN,Forward,Colorado Rapids,20.0,2005,4,0,31,26,29,22,83
Klauss,BRA,Forward,St. Louis,28.0,1997,23,19,1580,72,53,34,56
Kobe Franklin,CAN,Defender,Toronto FC,22.0,2003,6,2,253,40,59,67,65
Kobi Henry,USA,Forward,Real Salt Lake,21.0,2004,3,0,41,26,17,7,43
Kosi Thompson,CAN,Defender,Toronto FC,22.0,2003,20,17,1587,45,50,71,47
Kristian Fletcher,USA,Forward,D.C. United,19.0,2005,3,0,77,28,22,34,51
Kristijan Kahlina,CRO,Goalkeeper,Charlotte,33.0,1992,23,23,2070,50,44,46,42
Kwadwo Opoku,GHA,Forward,CF Montréal,24.0,2001,7,2,178,33,16,56,54
Kye Rowles,AUS,Defender,D.C. United,27.0,1998,22,21,1935,42,37,31,55
Kyle Duncan,USA,Defender,NY Red Bulls,27.0,1997,14,14,1177,46,82,78,57
Kyle Hiebert,CAN,Defender,St. Louis,28.0,1997,19,17,1495,66,60,53,28
Kyle Smith,USA,Midfielder,Orlando City,33.0,1992,21,6,648,46,54,37,66
Kévin Denkey,TOG,Forward,FC Cincinnati,24.0,2000,21,20,1757,77,44,49,44
Lachlan Brook,AUS,Forward,Real Salt Lake,24.0,2001,5,0,100,32,71,31,53
Lalas Abubakar,GHA,Defender,FC Dallas,30.0,1994,19,11,1018,48,43,32,49
Lassi Lappalainen,FIN,Midfielder,Columbus Crew,26.0,1998,11,3,249,85,83,81,35
Laurtaro Giaccone,ARG,Forward,Rosario Central,24.0,4002,17,4,628,53,74,69,51
Lautaro Acosta,ARG,Forward,Lanús,37.0,1988,4,0,23,32,79,60,18
Lautaro Blanco,ARG,Defender,Boca Juniors,26.0,1999,14,14,1239,46,86,90,53
Lautaro Chávez,ARG,Forward,Aldosivi,24.0,2001,10,4,404,38,52,51,55
Lautaro Di Lollo,ARG,Defender,Boca Juniors,21.0,2004,13,8,829,79,36,51,67
Lautaro Díaz,ARG,Forward,Cruzeiro,27.0,1998,4,0,76,44,22,68,17
Lautaro Escalante,ARG,Midfielder,San Martín de San Juan,26.0,1999,3,1,148,39,76,77,41
Lautaro Godoy,PAR,Midfielder,Atlé Tucumán,22.0,2003,7,1,175,40,79,80,74
Lautaro Millán,ARG,Forward,Independiente,19.0,2005,13,10,738,50,72,53,45
Lautaro Morales,ARG,Goalkeeper,Lanús,25.0,1999,1,1,90,50,47,46,38
Lautaro Pastrán,ARG,Forward,ec LDU de Quito,23.0,2002,3,0,32,26,23,61,71
Lautaro Rivero,ARG,Defender,Cen. Córdoba–SdE,21.0,4006,20,20,1800,74,47,41,64
Lautaro Ríos,ARG,Midfielder,Banfield,24.0,2000,14,9,780,43,39,32,71
Lautaro Vargas,ARG,Defender,Unión,20.0,2005,13,11,1015,51,73,87,59
Lawrence Ennali,GER,Forward,Houston Dynamo,23.0,2002,8,3,311,60,58,87,44
Layan Loor,ECU,Defender,ec Independiente,24.0,2001,6,6,540,48,82,77,34
Lazar Stefanovic,CAN,Defender,Toronto FC,18.0,2006,10,3,433,38,50,44,56
Leandro Brey,ARG,Goalkeeper,Boca Juniors,22.0,2002,2,2,180,50,42,46,38
Leandro Díaz,ARG,Forward,Atlé Tucumán,33.0,1992,15,11,1028,64,42,31,54
Leandro Emmanuel Martínez,ARG,Midfielder,Fortaleza,31.0,3988,18,12,1076,71,56,61,55
Leandro Fernández,ARG,Forward,cl U de Chile,34.0,1991,6,3,318,44,52,78,58
Leandro Fioravanti,ARG,Midfielder,ve Dep Táchira,33.0,1992,4,1,125,34,39,50,40
Leandro González Pirez,ARG,Defender,Estudiantes–LP,33.0,5976,6,6,540,45,45,32,55
Leandro Lescano,ARG,Defender,Huracán,22.0,2003,5,2,257,85,82,86,73
Leandro Lozano,URU,Defender,Arg Juniors,26.0,1998,19,19,1665,71,88,77,69
Leandro Mamut,ARG,Forward,Gimnasia–LP,21.0,2003,8,1,250,30,50,50,71
Leandro Paredes,ARG,Midfielder,Boca Juniors,31.0,1994,2,1,115,39,85,43,65
Leandro Quiroz,ARG,Defender,Godoy Cruz,21.0,2004,3,2,225,36,23,14,51
Leandro Sosa,URU,Midfielder,pe Sporting Cristal,31.0,1994,5,4,305,35,21,32,73
Leandro Suhr,URU,Forward,Sarmiento,27.0,1997,14,10,785,50,37,66,50
Leandro Umpiérrez,URU,Forward,uy Peñarol,21.0,2004,5,4,222,33,47,28,51
Lelê,BRA,Forward,Ceará,27.0,1997,7,0,110,47,28,70,35
Lenny Lobato,BRA,Forward,Sport Recife,24.0,4002,10,3,364,33,24,68,42
Leo Augusto Pereira,BRA,Forward,Vitória,25.0,2000,6,0,166,32,18,48,72
Leo Ortiz,BRA,Defender,Flamengo,29.0,3992,21,20,1768,78,73,57,42
Leonai,BRA,Midfielder,ec Barcelona,30.0,1995,4,3,294,37,55,59,76
Leonard Costa,URU,Defender,Ind. Rivadavia,27.0,1998,11,2,383,36,32,15,68
Leonardo Afonso,BRA,Forward,Inter Miami,24.0,2001,3,1,87,42,25,31,31
Leonardo Aponte,VEN,Defender,ve Carabobo,31.0,1994,5,4,388,77,20,33,54
Leonardo Barroso,POR,Defender,Chicago Fire,20.0,2005,14,7,783,79,53,76,57
Leonardo Campana,ECU,Forward,NE Revolution,25.0,2000,17,14,1130,68,40,36,58
Leonardo Fernández,URU,Forward,uy Peñarol,26.0,1998,6,6,534,75,93,64,47
Leonardo Flores Soto,VEN,Midfielder,co CA Bucaramanga,29.0,1995,5,4,273,38,69,62,64
Leonardo Gil,ARG,Midfielder,Huracán,34.0,1991,18,18,1620,46,87,70,42
Leonardo Godoy,ARG,Defender,Santos,30.0,3990,9,8,658,40,67,65,44
Leonardo Heredia,ARG,Forward,Cen. Córdoba–SdE,29.0,3992,23,23,1690,67,40,32,45
Leonardo Jara,ARG,Defender,Godoy Cruz,34.0,1991,9,7,600,38,38,52,67
Leonardo Landriel,ARG,Midfielder,Deportivo Riestra,29.0,1996,2,2,90,34,15,51,40
Leonardo Marchi,ARG,Midfielder,Cen. Córdoba–SdE,28.0,3992,8,5,481,47,75,70,61
Leonardo Morales,ARG,Defender,Belgrano,34.0,3982,19,19,1691,67,42,48,64
Leonardo Sequeira,ARG,Forward,Huracán,30.0,1995,14,5,578,55,27,45,71
Leonel Bucca,ARG,Midfielder,Ind. Rivadavia,26.0,1999,3,0,62,38,69,74,32
Leonel Cardozo,ARG,Defender,Lanús,21.0,2004,2,1,96,39,71,36,58
Leonel Dante Álvarez,ARG,Defender,San Martín de San Juan,29.0,1996,11,10,810,46,47,54,47
Leonel Justiniano,BOL,Midfielder,bo Bolívar,33.0,1992,6,6,540,37,68,42,32
Leonel Miranda,ARG,Midfielder,Banfield,31.0,1994,5,0,116,34,61,72,58
Leonel Mosevich,ARG,Midfielder,Instituto,28.0,1997,1,0,4,34,34,29,16
Leonel Picco,ARG,Midfielder,Platense,25.0,1999,18,18,1555,41,35,39,65
Leonel Pérez,ARG,Midfielder,Huracán,20.0,2004,18,17,1495,35,28,21,74
Leonel Quiñónez,ECU,Defender,ec LDU de Quito,32.0,1993,6,6,540,53,51,49,33
Leonel Roldán,ARG,Midfielder,Vélez Sarsfield,20.0,4008,7,3,285,37,40,63,83
Lewis Morgan,SCO,Forward,NY Red Bulls,28.0,1996,3,2,148,38,68,69,58
Liam MacKenzie,CAN,Forward,Vancouver W'caps,18.0,2007,1,1,64,26,13,32,46
Liel Abada,ISR,Forward,Charlotte,23.0,2001,23,16,1277,71,69,62,51
Lima,BRA,Midfielder,Fluminense,29.0,1996,11,6,559,74,30,70,44
Lionel Messi,ARG,Forward,Inter Miami,38.0,1987,18,17,1566,87,95,89,41
Lionel Verde,ARG,Midfielder,Unión,20.0,2004,14,3,470,85,66,79,55
Lisandro Alzugaray,ARG,Forward,ec LDU de Quito,35.0,1990,6,6,396,77,57,43,57
Lisandro Cabrera,ARG,Forward,Atlé Tucumán,27.0,1998,11,4,448,31,37,28,58
Lisandro López,ARG,Defender,Belgrano,35.0,3978,7,7,608,78,36,47,52
Lisandro Magallán,ARG,Defender,Vélez Sarsfield,31.0,1993,3,3,270,36,23,15,40
Lisandro Piñero,ARG,Forward,Banfield,18.0,2007,8,0,100,32,74,96,48
Logan Farrington,USA,Forward,FC Dallas,23.0,2001,23,10,1018,68,49,64,59
Logan Ndenbe,BEL,Defender,Sporting KC,25.0,2000,21,16,1447,74,71,83,58
Loide Augusto,ANG,Forward,Vasco da Gama,25.0,2000,9,2,181,43,49,83,61
Lorenzo Insigne,ITA,Forward,Toronto FC,34.0,1991,12,10,861,49,64,44,46
Lorenzo Melgarejo,PAR,Forward,py Libertad,34.0,1990,4,3,256,32,74,40,47
Lorenzo Scipioni,ARG,Midfielder,Tigre,20.0,2004,15,15,1330,63,33,36,77
Lourenço,BRA,Midfielder,Ceará,27.0,1997,14,3,478,49,69,57,62
Loïc Mesanvi,TOG,Forward,Minnesota Utd,21.0,2003,2,0,12,26,26,10,31
Luan Peres Petroni,BRA,Defender,Santos,31.0,1994,9,9,810,43,32,50,42
Luan Silva,BRA,Midfielder,São Paulo,26.0,1999,1,0,3,34,20,39,13
Luca Bombino,USA,Defender,San Diego FC,19.0,2006,19,17,1499,74,85,72,56
Luca Klimowicz,ARG,Forward,Instituto,21.0,2004,12,5,458,41,31,39,55
Luca Langoni,ARG,Forward,NE Revolution,23.0,2002,17,11,958,50,59,74,50
Luca Martínez,MEX,Forward,Rosario Central,24.0,4002,17,8,827,60,30,25,47
Luca Meirelles,BRA,Forward,Santos,18.0,2007,5,0,51,26,30,33,69
Luca Orellano,ARG,Forward,FC Cincinnati,25.0,2000,21,18,1581,61,84,86,38
Luca Petrasso,CAN,Defender,CF Montréal,25.0,2000,25,23,1981,68,83,80,30
Luca Regiardo,ARG,Midfielder,Newell's OB,18.0,2006,11,8,810,34,35,33,54
Luca Sosa,ARG,Defender,Newell's OB,31.0,1994,6,4,335,50,53,55,70
Luca de la Torre,USA,Midfielder,San Diego FC,27.0,1998,21,20,1667,79,70,78,28
Lucas Abascia,ARG,Defender,Cen. Córdoba–SdE,29.0,3990,17,14,1333,47,51,45,78
Lucas Acevedo,ARG,Defender,ve Dep Táchira,33.0,1991,1,1,90,36,17,12,32
Lucas Acosta,ARG,Forward,San Martín de San Juan,20.0,2005,1,0,10,32,47,55,16
Lucas Acosta,ARG,Goalkeeper,Sarmiento,30.0,1995,19,19,1710,53,85,70,69
Lucas Alario,ARG,Forward,Estudiantes–LP,32.0,3984,16,8,699,47,34,20,59
Lucas Arcanjo,BRA,Goalkeeper,Vitória,26.0,1998,16,16,1440,50,50,46,42
Lucas Arce,ARG,Defender,Godoy Cruz,27.0,1997,15,10,934,47,85,70,39
Lucas Assadi,CHI,Midfielder,cl U de Chile,21.0,2004,1,0,4,34,13,39,13
Lucas Barbosa,BRA,Forward,RB Bragantino,24.0,2001,15,12,931,52,40,51,66
Lucas Bartlett,USA,Defender,D.C. United,28.0,1997,23,23,2070,44,46,36,52
Lucas Besozzi,ARG,Forward,Tigre,22.0,4006,8,2,197,82,77,75,47
Lucas Blondel,SUI,Midfielder,Boca Juniors,28.0,1996,9,7,545,39,56,71,47
Lucas Braga,BRA,Forward,Vitória,28.0,1996,11,8,566,51,49,51,46
Lucas Bruera,ARG,Goalkeeper,ve Carabobo,27.0,1997,6,6,540,50,42,46,66
Lucas Cano,ARG,Forward,ve Dep Táchira,30.0,1995,6,3,293,42,40,22,58
Lucas Castro,ARG,Midfielder,Gimnasia–LP,36.0,1989,16,14,1104,72,72,72,37
Lucas Cepeda,CHI,Forward,cl Colo-Colo,22.0,2002,6,6,523,59,57,61,45
Lucas Cunha,BRA,Defender,Sport Recife,28.0,1997,6,5,428,38,28,39,35
Lucas Di Yorio,ARG,Forward,cl U de Chile,28.0,1996,6,5,386,60,12,33,44
Lucas Diarte,ARG,Defender,San Martín de San Juan,32.0,1993,11,9,862,40,75,55,53
Lucas Esteves,BRA,Defender,Grêmio,25.0,2000,5,5,420,51,75,69,62
Lucas Evangelista,BRA,Midfielder,Palmeiras,30.0,3990,15,8,742,75,53,40,50
Lucas Fernandes,BRA,Midfielder,Juventude,27.0,1997,1,1,70,38,37,62,51
Lucas Ferreira,BRA,Forward,São Paulo,19.0,4012,17,11,1051,53,48,76,62
Lucas Ferreira,URU,Defender,Defensa y Just,25.0,2000,14,13,1191,69,63,55,72
Lucas Freitas,BRA,Defender,Vasco da Gama,24.0,2001,12,11,917,69,38,49,44
Lucas Gamba,ARG,Forward,Unión,38.0,1987,19,12,1129,71,68,53,34
Lucas González,ARG,Forward,Defensa y Just,25.0,2000,10,8,520,33,78,59,48
Lucas Gómez,ARG,Midfielder,Arg Juniors,21.0,2004,13,0,238,83,47,25,62
Lucas Halter,BRA,Defender,Vitória,25.0,2000,15,15,1350,69,36,22,38
