Player,Nation,Team,General Position,Age,Born,Matches Played,Starts,Minutes Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels Won,Efficiency,Matches,% Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Gabriel,BRA,RB Bragantino,Midfielder,33.0,1992,15,15,1240,0.07,0.02,0.65,0.15,0.0,0.0,1.23,0.0,43.48,49.14,17.56,19.45,21.05,22.86,3.85,4.5,0.0,0.07,0.51,3.7,0.44,0.0,3.77,0.73,1.16,2.4,1.67,1.02,1.09,0.29,0.94,2.54,1.6,1.09,1.38,1.6,0.0,57.77,1.81,15.46,35.13,7.48,0.51,57.77,0.44,0.15,31.65,0.51,0.15,0.65,0.44,38.03,0.22,0.0,0.0,1.74,1.23,0.0,0.0,0.0,0.0,4.65,0.58,0.58,1.09,5.66,0.0,0.58,1.67,0.07,0.07,2.5,0.0,88.48,90.28,92.08,85.56,69.58,34.09
Gabriel,BRA,Mirassol,Forward,35.0,1990,13,11,823,0.22,0.24,1.64,0.66,0.0,0.0,2.62,0.33,33.9,40.24,18.48,20.34,10.83,12.58,3.61,5.25,0.0,0.09,1.42,3.06,1.09,0.22,3.5,1.53,5.25,0.66,0.55,0.11,0.22,0.33,0.33,0.44,0.11,1.31,0.44,0.87,0.0,49.1,1.09,8.09,24.39,17.06,2.3,49.1,1.2,0.66,32.26,1.09,0.44,2.08,0.66,37.73,0.22,0.0,0.0,0.44,1.2,0.55,0.11,0.0,0.0,4.05,0.77,0.22,2.73,10.28,0.0,1.75,0.55,0.22,0.11,-0.08,0.0,84.24,90.86,86.09,68.76,83.33,55.0
Gabriel Aguayo,PAR,py Cerro Porteño,Forward,20.0,2005,4,2,169,0.0,0.27,1.07,0.0,0.0,0.0,5.33,0.53,13.31,20.24,7.99,10.65,4.79,5.86,0.53,2.66,0.53,0.21,3.2,0.53,2.13,1.6,3.2,3.2,7.46,1.07,0.53,0.0,0.53,0.53,0.53,1.6,1.07,0.53,0.0,1.07,0.0,30.89,1.07,2.13,10.12,20.24,3.2,30.89,3.73,2.66,17.04,2.13,0.53,5.33,1.07,20.24,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,3.73,1.6,0.53,6.39,13.85,0.0,4.26,0.53,0.0,0.53,-1.0,0.0,65.76,75.02,81.74,19.92,49.53,71.31
Gabriel Alanís,ARG,Huracán,Forward,31.0,1994,14,13,981,0.0,0.08,0.92,0.18,0.0,0.0,1.28,0.18,12.75,18.07,7.98,8.72,4.4,6.33,0.28,1.19,0.0,0.06,0.73,0.55,0.64,0.46,0.64,1.19,6.61,1.1,0.83,0.46,0.46,0.18,0.28,1.28,1.01,0.64,0.55,1.28,0.0,29.82,1.1,6.79,11.65,11.83,2.29,29.82,2.2,0.46,14.04,1.01,0.09,2.48,1.28,17.71,0.0,0.0,0.0,1.01,0.55,0.37,0.0,0.0,0.0,3.67,1.38,1.74,3.76,8.44,0.0,1.19,0.83,0.0,0.09,-1.0,0.0,70.56,91.51,69.51,23.53,75.45,20.91
Gabriel Arias,CHI,Racing Club,Goalkeeper,37.0,3974,20,20,1734,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,20.81,29.53,4.67,4.67,9.45,9.6,6.33,14.84,0.0,0.01,0.16,0.83,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,32.08,25.28,32.02,0.05,0.0,0.0,32.08,0.0,0.0,14.58,0.0,0.0,0.0,0.0,11.83,0.0,0.05,0.0,0.05,0.1,0.0,0.0,0.0,0.0,1.19,0.05,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.1,0.0,0.0,70.47,100.0,98.44,42.65,0.0,0.0
Gabriel Baralhas,BRA,Vitória,Midfielder,26.0,1998,14,12,1074,0.08,0.06,1.17,0.25,0.0,0.0,2.01,0.17,29.58,36.37,13.91,15.92,12.74,14.5,2.35,3.77,0.0,0.04,0.67,3.6,0.67,0.08,3.77,0.59,1.34,1.42,1.01,0.67,0.59,0.17,0.67,1.42,0.75,1.59,1.59,2.35,0.0,48.35,3.1,13.66,27.99,7.79,0.59,48.35,1.68,1.09,21.37,0.84,0.0,1.17,0.92,24.97,0.34,0.0,0.0,1.84,0.75,0.0,0.0,0.0,0.0,4.78,0.75,1.17,2.09,5.7,0.0,0.75,1.01,0.08,0.08,0.33,0.0,81.33,87.37,87.86,62.33,71.13,64.88
Gabriel Barbosa,BRA,Cruzeiro,Forward,28.0,1996,14,4,461,0.78,0.57,2.54,1.37,0.2,0.39,2.54,0.59,20.69,24.4,11.71,12.1,5.86,7.03,1.95,2.73,0.39,0.14,1.17,3.12,0.59,0.0,4.1,0.98,3.12,0.78,0.39,0.0,0.39,0.39,0.0,0.39,0.39,0.78,0.0,0.2,0.0,31.82,0.2,1.76,15.23,14.84,3.12,31.43,1.17,0.78,18.16,0.78,0.0,1.17,0.39,23.23,0.2,0.0,0.0,0.59,0.98,0.78,0.0,0.0,0.0,1.17,0.0,0.0,1.56,8.2,0.0,0.59,0.39,0.78,0.2,0.37,0.0,84.8,96.78,83.36,71.43,50.0,66.67
Gabriel Bontempo,BRA,Santos,Forward,20.0,2005,14,5,596,0.15,0.2,0.91,0.15,0.0,0.0,3.02,0.45,36.69,42.43,19.18,21.14,15.7,17.52,1.51,1.96,0.15,0.08,1.06,2.57,0.3,0.0,4.38,1.51,2.57,2.57,1.66,1.81,0.6,0.15,1.21,2.57,1.36,1.06,1.96,1.21,0.0,54.97,2.27,13.29,26.43,15.7,1.81,54.97,2.57,1.21,31.86,1.96,0.6,1.66,1.06,36.09,0.0,0.0,0.0,0.6,2.11,0.0,0.0,0.0,0.0,4.83,1.21,1.21,2.72,8.46,0.0,0.91,1.66,0.15,0.15,-0.25,0.0,86.47,90.73,89.61,77.04,64.59,47.08
Gabriel Brazão,BRA,Santos,Goalkeeper,24.0,2000,16,16,1440,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,18.69,25.62,4.25,4.25,9.31,9.44,5.06,11.69,0.0,0.0,0.06,0.25,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.0,0.0,0.06,0.12,0.06,0.0,0.0,0.75,0.12,29.06,25.25,29.0,0.06,0.0,0.0,29.06,0.0,0.0,13.38,0.0,0.0,0.0,0.0,10.62,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.0,0.0,72.95,100.0,98.62,43.28,100.0,0.0
Gabriel Báez,ARG,Talleres,Defender,30.0,3990,7,7,589,0.0,0.03,0.31,0.0,0.0,0.0,1.53,0.0,22.92,33.92,10.08,11.46,10.24,14.67,1.38,4.58,0.0,0.05,0.61,1.83,0.46,0.0,2.44,0.92,3.36,1.07,0.61,0.76,0.31,0.0,0.61,1.99,1.38,0.92,0.31,2.9,0.0,41.41,2.9,15.43,15.74,10.39,1.07,41.41,0.76,0.31,19.41,0.46,0.31,0.92,0.0,22.0,0.0,0.0,0.0,0.46,0.15,0.15,0.0,0.0,0.0,4.28,0.61,0.61,0.92,6.72,0.0,0.76,0.61,0.0,0.31,-1.0,0.0,67.57,87.96,69.8,30.13,57.01,40.79
Gabriel Carabajal,ARG,Sarmiento,Forward,33.0,1991,14,10,752,0.24,0.26,1.91,0.6,0.24,0.24,3.59,0.0,28.6,41.29,9.22,10.89,12.21,16.04,7.06,11.85,0.0,0.11,1.56,3.59,1.08,0.24,5.03,0.24,4.67,0.6,0.36,0.36,0.12,0.12,0.36,1.68,1.32,0.72,0.96,1.8,0.0,51.22,1.8,6.46,27.41,17.95,1.08,50.98,2.15,0.72,29.68,0.6,0.12,1.8,0.84,32.79,0.12,0.0,0.0,0.96,2.03,0.0,0.0,0.0,0.0,5.15,1.56,0.96,2.63,9.93,0.0,1.44,0.36,0.24,0.12,-0.08,0.0,69.27,84.66,76.12,59.58,60.0,33.49
Gabriel Carvalho,BRA,Internacional,Forward,17.0,4014,4,1,117,0.0,0.15,2.31,0.77,0.0,0.0,1.54,0.0,34.62,40.77,16.15,17.69,10.77,11.54,3.85,3.85,0.0,0.0,0.0,3.08,0.77,0.0,4.62,2.31,3.08,3.85,1.54,0.77,2.31,0.77,1.54,1.54,0.0,0.77,0.0,1.54,0.0,56.92,2.31,8.46,23.08,27.69,3.85,56.92,3.08,1.54,26.92,0.77,1.54,3.08,2.31,36.15,0.0,0.0,0.0,0.77,0.77,0.0,0.0,0.0,0.0,5.38,1.54,2.31,5.38,10.0,0.0,2.31,1.54,0.0,1.54,-1.0,0.0,84.92,91.29,93.33,100.0,40.0,50.0
Gabriel Castellón,CHI,cl U de Chile,Goalkeeper,31.0,1993,6,6,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.67,23.67,1.5,1.5,8.33,8.33,7.83,13.83,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.17,0.0,0.0,0.17,0.33,0.17,0.0,0.0,1.0,0.0,26.5,22.17,26.0,0.5,0.0,0.0,26.5,0.0,0.0,11.83,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.0,74.65,100.0,100.0,56.62,100.0,0.0
Gabriel Chaves,BRA,LA Galaxy,Forward,24.0,2001,21,21,1872,0.24,0.39,3.85,1.39,0.05,0.05,3.12,0.43,35.43,42.36,19.52,21.54,12.07,13.37,2.88,4.52,0.0,0.15,0.62,2.6,1.06,0.05,3.61,4.62,8.94,1.2,0.67,0.67,0.34,0.19,0.43,1.49,1.06,0.58,0.67,0.24,0.0,56.97,0.48,5.87,22.36,30.34,4.95,56.92,5.14,2.36,38.8,3.37,1.97,2.69,1.49,43.37,0.29,0.0,0.0,1.49,1.92,0.1,0.0,0.0,0.0,4.38,0.14,0.43,4.18,17.16,0.0,3.08,0.67,0.24,0.05,-0.38,0.0,83.64,90.62,90.28,63.72,55.83,45.91
Gabriel Compagnucci,ARG,Belgrano,Defender,33.0,1991,14,11,1040,0.0,0.01,0.35,0.0,0.0,0.0,2.16,0.26,24.66,35.31,10.99,13.41,10.21,13.76,2.86,6.14,0.09,0.08,0.95,1.82,0.87,0.69,2.25,1.12,3.89,1.73,1.04,0.78,0.69,0.26,0.78,1.56,0.78,0.78,0.87,1.9,0.0,44.05,1.82,10.3,19.82,14.02,1.3,44.05,1.04,0.35,17.83,1.21,0.09,0.95,0.26,21.29,0.26,0.17,0.09,1.38,0.95,0.17,0.09,0.0,0.0,3.63,1.38,0.43,1.21,7.27,0.0,1.64,1.04,0.0,0.09,-1.0,0.0,69.84,81.95,74.2,46.58,60.12,33.65
Gabriel Cortez,ECU,ec Barcelona,Midfielder,29.0,1995,3,0,68,0.0,0.0,2.65,0.0,0.0,0.0,5.29,0.0,58.24,79.41,23.82,27.79,25.15,30.44,9.26,17.21,0.0,0.0,2.65,14.56,0.0,0.0,9.26,7.94,9.26,1.32,1.32,0.0,0.0,1.32,1.32,1.32,0.0,1.32,0.0,0.0,0.0,87.35,0.0,1.32,46.32,39.71,0.0,87.35,1.32,0.0,59.56,2.65,0.0,2.65,0.0,64.85,1.32,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,2.65,0.0,0.0,2.65,26.47,0.0,0.0,1.32,0.0,1.32,0.0,0.0,73.34,85.71,82.62,53.81,100.0,0.0
Gabriel Costa,PER,pe Universitario,Midfielder,35.0,1990,3,1,81,0.0,0.22,4.44,2.22,0.0,0.0,3.33,0.0,24.44,45.56,13.33,18.89,8.89,15.56,0.0,4.44,0.0,0.0,1.11,2.22,0.0,0.0,2.22,2.22,6.67,1.11,0.0,0.0,1.11,0.0,0.0,2.22,2.22,2.22,1.11,0.0,0.0,62.22,0.0,6.67,26.67,28.89,6.67,62.22,4.44,3.33,36.67,0.0,1.11,4.44,2.22,41.11,2.22,0.0,0.0,1.11,2.22,0.0,0.0,0.0,0.0,7.78,3.33,2.22,6.67,11.11,0.0,1.11,0.0,0.0,1.11,-1.0,0.0,53.64,70.57,57.13,0.0,0.0,75.0
Gabriel Delfim,BRA,Atlético Mineiro,Goalkeeper,23.0,2002,1,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,33.0,8.0,8.0,11.0,12.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,40.0,31.0,39.0,1.0,0.0,0.0,40.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.7,100.0,91.67,30.77,0.0,0.0
Gabriel Díaz,ARG,Sarmiento,Forward,25.0,2000,14,9,774,0.0,0.14,1.16,0.0,0.0,0.0,1.98,0.23,31.28,45.47,14.42,17.09,14.42,19.19,2.21,7.21,0.12,0.12,0.93,3.72,1.05,0.58,5.12,1.4,3.95,2.21,1.4,0.81,1.05,0.35,1.4,2.33,0.93,0.93,2.33,3.02,0.0,57.67,1.74,16.51,28.37,13.72,0.93,57.67,1.63,1.28,27.91,1.05,0.12,1.4,1.16,28.95,0.35,0.0,0.0,0.7,0.12,0.12,0.0,0.0,0.12,4.07,0.81,1.28,2.56,10.47,0.0,1.74,1.4,0.0,0.12,-1.0,0.0,68.79,84.38,75.14,30.65,63.35,78.53
Gabriel Fuentes,COL,Fluminense,Defender,28.0,1997,5,5,434,0.0,0.0,0.41,0.21,0.0,0.0,4.35,0.0,50.18,58.69,26.54,28.2,19.08,21.77,3.11,6.01,0.0,0.15,1.45,2.7,2.28,1.04,5.18,1.04,5.81,2.9,2.07,1.87,0.62,0.41,0.83,1.04,0.21,0.41,1.87,3.11,0.0,70.92,4.56,19.7,27.79,24.06,2.7,70.92,1.04,0.62,34.42,0.83,0.83,1.45,0.41,39.82,0.41,0.0,0.0,1.66,0.21,0.0,0.0,0.0,0.0,2.7,1.87,0.62,1.87,12.03,0.0,4.15,2.07,0.0,0.21,0.0,0.0,85.5,94.11,87.64,51.75,71.38,59.62
Gabriel Knesowitsch,BRA,Mirassol,Defender,21.0,2003,2,2,180,0.0,0.15,1.0,1.0,0.0,0.0,0.5,0.0,32.0,36.0,13.5,15.0,16.0,17.5,2.5,3.5,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.0,8.5,0.0,48.5,11.5,30.0,16.5,2.0,1.5,48.5,0.5,0.5,25.5,0.5,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,2.5,2.5,0.0,4.5,0.0,0.0,0.5,0.0,0.5,-1.0,0.0,88.89,90.0,91.43,71.43,100.0,100.0
Gabriel Menino,BRA,Atlético Mineiro,Midfielder,24.0,2000,11,6,509,0.0,0.05,0.88,0.18,0.0,0.0,2.83,0.35,42.97,53.22,17.5,19.8,16.8,19.98,5.66,8.66,0.18,0.18,1.59,5.66,0.71,0.0,6.9,2.65,2.48,1.77,0.88,0.88,0.71,0.18,1.06,1.77,0.71,1.06,0.71,0.88,0.0,62.06,1.59,9.72,37.31,15.38,1.06,62.06,0.88,0.35,33.42,1.41,0.18,1.94,1.59,44.38,0.18,0.0,0.0,1.06,1.94,0.0,0.0,0.0,0.0,2.65,1.24,0.53,3.54,12.02,0.0,0.88,0.88,0.0,0.18,-1.0,0.0,80.74,88.38,84.08,65.36,49.72,39.77
Gabriel Neves,URU,Estudiantes–LP,Midfielder,27.0,3994,19,17,1407,0.13,0.03,0.58,0.13,0.0,0.0,2.37,0.26,62.11,72.67,21.94,24.88,28.27,31.41,11.0,13.88,0.13,0.04,1.02,8.51,0.32,0.0,8.7,0.38,0.51,2.56,1.47,0.9,1.54,0.13,1.66,3.26,1.6,1.54,1.28,2.05,0.06,81.24,2.56,18.61,54.63,8.7,0.19,81.24,0.7,0.45,41.0,0.83,0.06,0.9,0.38,52.84,0.13,0.0,0.0,0.9,0.32,0.0,0.0,0.0,0.0,6.27,1.09,0.58,1.28,9.59,0.0,0.38,1.47,0.13,0.13,3.33,0.0,85.47,88.18,90.0,79.25,57.42,64.29
Gabriel Obredor,ARG,Deportivo Riestra,Forward,28.0,1997,10,0,200,0.9,0.27,2.7,0.9,0.0,0.0,0.9,0.45,15.75,29.7,10.8,16.65,3.15,5.4,0.45,2.7,0.0,0.04,0.0,1.8,0.9,0.45,1.8,1.35,7.2,1.8,1.35,0.9,0.9,0.0,0.45,0.9,0.45,1.8,0.0,3.6,0.45,55.35,2.25,9.9,24.3,21.6,6.3,55.35,4.05,0.9,20.25,1.35,0.45,7.2,0.45,26.55,0.9,0.0,0.0,4.5,1.35,0.45,0.0,0.45,0.0,2.25,6.75,6.3,7.65,10.35,0.0,1.8,1.35,0.9,0.45,2.33,0.0,53.03,64.86,58.33,16.67,75.0,22.22
Gabriel Otegbayo,0,Sheffield Weds,Defender,0.0,0,11,4,480,0.19,0.15,0.56,0.38,0.0,0.0,0.0,0.0,25.5,28.69,11.62,12.56,11.25,12.56,1.88,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.19,0.19,1.31,0.56,0.75,0.56,0.0,0.75,0.75,0.0,1.12,0.94,4.88,0.19,39.56,9.38,26.62,11.62,1.5,0.56,39.56,0.19,0.0,16.88,0.19,0.0,0.56,0.56,21.56,0.0,0.0,0.0,1.88,0.56,0.19,0.0,0.0,0.0,2.62,1.12,0.75,1.12,1.12,0.0,0.0,0.56,0.19,0.19,0.27,0.0,88.88,92.52,89.57,71.76,42.75,0.0
Gabriel Paredes,ARG,Aldosivi,Defender,21.0,2003,1,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.09,73.64,8.18,8.18,32.73,40.91,8.18,16.36,0.0,0.0,0.0,0.0,0.0,0.0,16.36,0.0,0.0,16.36,16.36,8.18,8.18,0.0,8.18,16.36,8.18,8.18,0.0,0.0,0.0,90.0,8.18,16.36,65.45,8.18,0.0,90.0,0.0,0.0,32.73,0.0,0.0,8.18,0.0,40.91,0.0,0.0,0.0,8.18,0.0,0.0,0.0,0.0,0.0,16.36,0.0,0.0,8.18,16.36,0.0,0.0,16.36,0.0,8.18,0.0,0.0,66.66,100.0,80.0,50.0,100.0,0.0
Gabriel Pirani,BRA,D.C. United,Forward,23.0,2002,19,14,1242,0.29,0.22,3.12,0.72,0.0,0.0,3.91,0.36,30.43,37.39,16.16,18.55,10.51,12.46,2.68,3.41,0.22,0.14,1.74,3.55,1.45,0.22,5.65,2.68,4.64,0.58,0.36,0.14,0.36,0.07,0.29,1.01,0.72,0.22,0.65,0.14,0.0,47.32,0.36,4.2,22.17,22.1,2.9,47.32,2.83,1.45,32.54,2.54,0.65,2.61,2.32,37.1,0.14,0.0,0.0,0.43,1.74,0.07,0.0,0.0,0.0,3.91,0.14,0.72,4.93,12.97,0.0,2.32,0.36,0.29,0.07,0.32,0.0,81.39,87.12,84.35,78.59,62.07,51.24
Gabriel Rojas,ARG,Racing Club,Defender,28.0,3994,19,19,1692,0.0,0.05,1.22,0.21,0.0,0.0,3.4,0.37,30.8,46.17,13.72,15.9,11.97,16.6,4.04,10.0,0.16,0.18,1.65,2.18,1.38,0.74,3.51,3.09,6.91,1.33,0.59,0.74,0.48,0.11,0.69,1.33,0.64,0.9,0.85,2.71,0.05,57.5,1.65,12.02,21.91,24.2,1.44,57.5,1.91,1.06,22.07,1.7,0.43,1.65,0.64,29.52,0.05,0.0,0.0,1.49,1.12,0.27,0.0,0.05,0.0,3.51,0.8,1.01,2.29,13.51,0.0,2.55,0.59,0.0,0.11,-1.0,0.0,66.71,86.29,72.11,40.4,44.36,55.5
Gabriel Souza,BRA,Vasco da Gama,Forward,20.0,2005,1,0,8,0.0,2.25,11.25,0.0,0.0,0.0,0.0,0.0,33.75,56.25,33.75,56.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,11.25,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.25,11.25,22.5,22.5,67.5,33.75,101.25,22.5,11.25,78.75,0.0,0.0,11.25,0.0,78.75,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,22.5,0.0,11.25,0.0,0.0,11.25,-1.0,0.0,60.0,60.0,0.0,0.0,0.0,50.0
Gabriel Taliari,BRA,Juventude,Forward,28.0,1997,13,10,766,0.23,0.14,2.47,0.82,0.0,0.0,1.88,0.23,9.05,12.81,4.93,5.76,2.94,3.64,0.7,1.06,0.23,0.04,0.59,0.82,0.12,0.0,1.41,1.17,2.94,1.29,0.59,0.59,0.35,0.35,0.59,1.29,0.7,1.17,0.47,0.35,0.0,23.03,1.06,3.41,10.57,9.52,3.41,23.03,1.41,0.59,12.69,1.17,1.29,1.88,1.88,14.22,0.0,0.0,0.0,2.0,2.0,0.23,0.0,0.0,0.0,1.88,1.17,2.23,3.76,5.52,0.0,1.41,0.59,0.23,0.12,0.64,0.0,70.65,85.59,80.77,66.04,45.74,41.84
Gabriel Vega,ARG,Banfield,Midfielder,23.0,2002,8,2,293,0.31,0.34,0.92,0.31,0.31,0.31,2.46,0.31,26.72,35.32,14.13,17.51,10.44,12.59,1.54,3.38,0.31,0.18,1.54,3.38,0.61,0.0,4.3,2.76,3.38,3.38,1.23,1.54,1.23,0.61,1.54,3.38,1.84,2.76,0.92,0.0,0.0,48.53,0.92,7.68,24.27,17.51,1.84,48.23,4.61,2.76,23.04,1.84,0.0,2.46,3.38,27.95,0.31,0.0,0.0,1.23,2.46,0.0,0.0,0.0,0.0,5.53,0.61,2.15,5.84,10.44,0.0,0.61,1.23,0.31,0.31,-0.09,0.0,75.65,80.7,82.92,45.56,36.39,59.87
Gabriel Veron,BRA,Santos,Forward,22.0,4004,9,3,296,0.0,0.06,1.22,0.3,0.0,0.0,3.04,0.0,15.51,24.02,8.21,10.34,4.26,6.08,1.82,3.04,0.0,0.06,2.13,2.13,1.22,0.3,4.26,2.74,5.47,2.13,1.82,1.22,0.91,0.0,0.91,1.82,0.91,0.91,0.0,0.0,0.0,35.88,0.0,5.17,14.59,17.33,2.43,35.88,4.26,1.22,20.07,0.91,0.61,1.82,1.22,25.84,0.0,0.0,0.0,0.3,1.52,0.61,0.0,0.0,0.0,3.95,1.82,1.52,3.04,12.47,0.0,2.13,1.82,0.0,0.61,-1.0,0.0,64.57,79.4,70.07,59.87,85.45,28.64
Gabriel Villamíl,BOL,ec LDU de Quito,Midfielder,24.0,2001,6,2,222,0.0,0.12,1.22,0.0,0.0,0.0,2.03,0.0,25.95,33.65,15.41,17.84,7.3,9.32,1.22,2.43,0.0,0.0,0.0,1.62,0.81,0.41,2.84,1.22,4.46,0.81,0.41,0.81,0.0,0.0,0.41,1.62,1.22,2.03,0.81,0.81,0.0,44.19,1.62,7.7,19.86,17.43,1.22,44.19,1.62,0.41,19.46,1.22,0.0,2.84,2.43,27.57,0.41,0.0,0.0,1.22,0.81,0.0,0.0,0.0,0.0,4.05,0.0,1.22,5.27,8.51,0.0,1.22,0.41,0.0,0.41,-1.0,0.0,77.12,86.38,78.33,50.21,50.62,25.31
Gabriel Ávalos,PAR,Independiente,Forward,34.0,1990,17,15,1201,0.67,0.39,1.87,1.05,0.15,0.15,1.72,0.22,10.49,15.14,6.0,7.79,2.92,4.35,0.52,0.97,0.07,0.07,0.97,1.27,0.37,0.15,1.57,0.67,4.2,0.67,0.37,0.0,0.37,0.3,0.15,0.3,0.15,0.6,0.0,0.97,0.0,25.25,0.97,1.27,11.09,13.19,4.8,25.1,0.67,0.3,12.29,0.82,0.22,3.45,1.05,17.84,0.22,0.0,0.0,1.2,0.75,0.52,0.0,0.0,0.0,1.05,2.7,3.67,4.5,6.44,0.0,0.75,0.37,0.67,0.07,0.72,0.0,69.29,77.02,67.13,53.61,55.22,44.78
Gage Guerra,0,Portland Timbers,Forward,0.0,0,5,0,121,0.0,0.22,2.23,0.0,0.0,0.0,0.74,0.0,23.06,32.73,14.88,15.62,5.21,8.93,0.0,0.74,0.0,0.0,0.74,1.49,0.0,0.0,0.74,0.74,6.69,0.74,0.74,0.0,0.0,0.74,0.0,0.74,0.74,0.74,1.49,0.0,0.0,41.65,0.0,2.23,19.34,20.08,3.72,41.65,0.74,0.0,17.11,1.49,0.0,2.23,2.23,26.78,0.0,0.0,0.0,1.49,0.74,0.0,0.0,0.0,0.0,5.95,3.72,4.46,4.46,8.18,0.0,0.0,0.74,0.0,0.74,-1.0,0.0,70.46,95.26,58.34,0.0,100.0,0.0
Ganso,BRA,Fluminense,Midfielder,35.0,1989,9,3,320,0.0,0.06,0.84,0.0,0.0,0.0,2.81,0.28,72.56,81.0,46.97,50.62,21.94,23.62,1.12,2.81,0.0,0.14,0.84,11.25,0.84,0.28,6.47,1.41,4.22,1.97,0.84,0.56,1.12,0.28,0.84,1.69,0.84,0.28,0.0,0.0,0.0,84.66,0.0,11.25,48.09,25.88,0.84,84.66,0.56,0.28,51.47,1.12,0.0,0.56,0.28,69.19,0.28,0.0,0.0,0.84,2.25,0.0,0.0,0.0,0.0,4.22,0.28,0.56,0.84,12.09,0.0,1.12,0.84,0.0,0.28,-1.0,0.0,89.58,92.79,92.89,39.86,42.64,50.0
Garrison Tubbs,USA,D.C. United,Defender,23.0,2002,8,7,565,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,36.96,39.98,14.02,14.18,20.39,21.35,2.23,3.82,0.0,0.0,0.16,0.16,0.0,0.0,0.64,0.0,0.16,1.91,1.12,1.43,0.48,0.0,1.27,1.59,0.32,1.43,1.75,3.82,0.16,50.02,6.85,32.5,16.57,0.96,0.64,50.02,0.48,0.16,29.15,0.0,0.0,0.48,0.0,35.2,0.48,0.0,0.0,1.12,0.8,0.0,0.0,0.0,0.0,1.91,0.64,0.8,0.48,0.8,0.0,0.0,1.12,0.0,0.16,0.0,0.0,92.45,98.87,95.5,58.38,58.64,33.33
