Player,Game Week,Position,General Position,Team,League,Minutes,Rating,Age,Nationality
Arnaud Bodart,J6,GK,Goalkeeper,Lille,French Ligue 1,90,6.59,27,BEL
Dominik Greif,J6,GK,Goalkeeper,Lyon,French Ligue 1,90,7.07,28,SVK
Hervé Koffi,J6,GK,Goalkeeper,Angers,French Ligue 1,90,6.13,28,BFA
Radosław Majecki,J6,GK,Goalkeeper,Brest,French Ligue 1,90,6.89,25,POL
Brice Samba,J6,GK,Goalkeeper,Rennes,French Ligue 1,90,6.92,31,FRA
Robin Risser,J6,GK,Goalkeeper,Lens,French Ligue 1,90,6.86,20,FRA
Obed Nkambadio,J7,GK,Goalkeeper,Paris FC,French Ligue 1,90,6.88,22,FRA
Yvon Mvogo,J7,GK,Goalkeeper,Lorient,French Ligue 1,90,5.74,31,SUI
Jonathan Fischer,J7,GK,Goalkeeper,Metz,French Ligue 1,90,6.1,23,DEN
Gerónimo Rulli,J7,GK,Goalkeeper,Marseille,French Ligue 1,90,6.51,33,ARG
Radosław Majecki,J7,GK,Goalkeeper,Brest,French Ligue 1,90,6.6,25,POL
Anthony Lopes,J7,GK,Goalkeeper,Nantes,French Ligue 1,90,7.26,35,POR
Donovan Léon,J7,GK,Goalkeeper,Auxerre,French Ligue 1,90,5.93,32,GUF
Robin Risser,J7,GK,Goalkeeper,Lens,French Ligue 1,90,6.35,20,FRA
Dominik Greif,J7,GK,Goalkeeper,Lyon,French Ligue 1,90,5.94,28,SVK
Guillaume Restes,J7,GK,Goalkeeper,Toulouse,French Ligue 1,90,6.63,20,FRA
Arijanet Muric,J5,GK,Goalkeeper,Sassuolo,Italian Serie A,90,6.69,26,KVX
Razvan Sava,J5,GK,Goalkeeper,Udinese,Italian Serie A,90,5.67,23,ROU
Mike Penders,J7,GK,Goalkeeper,Strasbourg,French Ligue 1,90,6.71,20,BEL
Hervé Koffi,J7,GK,Goalkeeper,Angers,French Ligue 1,90,6.1,28,BFA
Philipp Köhn,J7,GK,Goalkeeper,Monaco,French Ligue 1,90,5.62,27,SUI
Yehvann Diouf,J7,GK,Goalkeeper,Nice,French Ligue 1,90,6.6,25,SEN
Mory Diaw,J7,GK,Goalkeeper,Le Havre,French Ligue 1,90,5.84,32,SEN
Brice Samba,J7,GK,Goalkeeper,Rennes,French Ligue 1,90,5.87,31,FRA
Berke Özer,J7,GK,Goalkeeper,Lille,French Ligue 1,90,6.8,25,TUR
Lucas Chevalier,J7,GK,Goalkeeper,Paris S-G,French Ligue 1,90,5.94,23,FRA
Lucas Chevalier,J8,GK,Goalkeeper,Paris S-G,French Ligue 1,90,5.83,23,FRA
Mike Penders,J8,GK,Goalkeeper,Strasbourg,French Ligue 1,90,6.43,20,BEL
Yehvann Diouf,J8,GK,Goalkeeper,Nice,French Ligue 1,90,6.69,25,SEN
Dominik Greif,J8,GK,Goalkeeper,Lyon,French Ligue 1,90,5.7,28,SVK
Hervé Koffi,J8,GK,Goalkeeper,Angers,French Ligue 1,90,6.15,29,BFA
Philipp Köhn,J8,GK,Goalkeeper,Monaco,French Ligue 1,90,6.39,27,SUI
Jeffrey De Lange,J8,GK,Goalkeeper,Marseille,French Ligue 1,90,5.71,27,NED
Mory Diaw,J8,GK,Goalkeeper,Le Havre,French Ligue 1,90,5.94,32,SEN
Robin Risser,J8,GK,Goalkeeper,Lens,French Ligue 1,90,6.32,20,FRA
Obed Nkambadio,J8,GK,Goalkeeper,Paris FC,French Ligue 1,90,6.19,22,FRA
Brice Samba,J8,GK,Goalkeeper,Rennes,French Ligue 1,90,6.41,31,FRA
Donovan Léon,J8,GK,Goalkeeper,Auxerre,French Ligue 1,90,6.67,32,GUF
Mile Svilar,J5,GK,Goalkeeper,Roma,Italian Serie A,90,7.02,26,SRB
Lorenzo Montipò,J5,GK,Goalkeeper,Hellas Verona,Italian Serie A,90,6.46,29,ITA
Yvon Mvogo,J8,GK,Goalkeeper,Lorient,French Ligue 1,90,5.43,31,SUI
Radosław Majecki,J8,GK,Goalkeeper,Brest,French Ligue 1,90,5.73,25,POL
Guillaume Restes,J8,GK,Goalkeeper,Toulouse,French Ligue 1,90,6.86,20,FRA
Jonathan Fischer,J8,GK,Goalkeeper,Metz,French Ligue 1,90,5.76,23,DEN
Anthony Lopes,J8,GK,Goalkeeper,Nantes,French Ligue 1,90,6.41,35,POR
Berke Özer,J8,GK,Goalkeeper,Lille,French Ligue 1,90,6.84,25,TUR
Obed Nkambadio,J9,GK,Goalkeeper,Paris FC,French Ligue 1,90,5.63,22,FRA
Anthony Lopes,J9,GK,Goalkeeper,Nantes,French Ligue 1,90,6.59,35,POR
Radosław Majecki,J9,GK,Goalkeeper,Brest,French Ligue 1,90,6.08,25,POL
Lucas Chevalier,J9,GK,Goalkeeper,Paris S-G,French Ligue 1,90,6.69,23,FRA
Philipp Köhn,J9,GK,Goalkeeper,Monaco,French Ligue 1,90,6.96,27,SUI
Guillaume Restes,J9,GK,Goalkeeper,Toulouse,French Ligue 1,90,6.84,20,FRA
Robin Risser,J9,GK,Goalkeeper,Lens,French Ligue 1,90,6.29,20,FRA
Gerónimo Rulli,J9,GK,Goalkeeper,Marseille,French Ligue 1,90,6.52,33,ARG
Berke Özer,J9,GK,Goalkeeper,Lille,French Ligue 1,90,6.78,25,TUR
Pape Mamadou Sy,J9,GK,Goalkeeper,Metz,French Ligue 1,76,5.93,28,SEN
Jonathan Fischer,J9,GK,Goalkeeper,Metz,French Ligue 1,14,5.99,23,DEN
Donovan Léon,J9,GK,Goalkeeper,Auxerre,French Ligue 1,90,6.65,32,GUF
Mory Diaw,J9,GK,Goalkeeper,Le Havre,French Ligue 1,90,7.18,32,SEN
Hervé Koffi,J9,GK,Goalkeeper,Angers,French Ligue 1,90,7.13,29,BFA
Yvon Mvogo,J9,GK,Goalkeeper,Lorient,French Ligue 1,90,5.43,31,SUI
Adrian Šemper,J5,GK,Goalkeeper,Pisa,Italian Serie A,90,6.7,27,CRO
David de Gea,J5,GK,Goalkeeper,Fiorentina,Italian Serie A,90,6.66,34,ESP
Brice Samba,J9,GK,Goalkeeper,Rennes,French Ligue 1,90,5.86,31,FRA
Yehvann Diouf,J9,GK,Goalkeeper,Nice,French Ligue 1,90,6.76,25,SEN
Dominik Greif,J9,GK,Goalkeeper,Lyon,French Ligue 1,90,6.07,28,SVK
Mike Penders,J9,GK,Goalkeeper,Strasbourg,French Ligue 1,90,6.32,20,BEL
Wladimiro Falcone,J5,GK,Goalkeeper,Lecce,Italian Serie A,90,6.11,30,ITA
Łukasz Skorupski,J5,GK,Goalkeeper,Bologna,Italian Serie A,90,5.82,34,POL
Mike Maignan,J5,GK,Goalkeeper,Milan,Italian Serie A,90,6.87,30,FRA
Alex Meret,J5,GK,Goalkeeper,Napoli,Italian Serie A,90,5.51,28,ITA
Zion Suzuki,J5,GK,Goalkeeper,Parma,Italian Serie A,90,6.6,23,JPN
Franco Israel,J5,GK,Goalkeeper,Torino,Italian Serie A,90,5.69,25,URU
Elia Caprile,J1,GK,Goalkeeper,Cagliari,Italian Serie A,90,6.06,23,ITA
David de Gea,J1,GK,Goalkeeper,Fiorentina,Italian Serie A,90,6.4,34,ESP
Nicola Leali,J5,GK,Goalkeeper,Genoa,Italian Serie A,90,5.5,32,ITA
Ivan Provedel,J5,GK,Goalkeeper,Lazio,Italian Serie A,90,7.75,31,ITA
Lorenzo Montipò,J6,GK,Goalkeeper,Hellas Verona,Italian Serie A,90,6.26,29,ITA
Arijanet Muric,J6,GK,Goalkeeper,Sassuolo,Italian Serie A,90,7.75,26,KVX
Ivan Provedel,J6,GK,Goalkeeper,Lazio,Italian Serie A,90,6.39,31,ITA
Franco Israel,J6,GK,Goalkeeper,Torino,Italian Serie A,90,5.6,25,URU
Zion Suzuki,J6,GK,Goalkeeper,Parma,Italian Serie A,90,6.34,23,JPN
Wladimiro Falcone,J6,GK,Goalkeeper,Lecce,Italian Serie A,90,6.91,30,ITA
Yann Sommer,J6,GK,Goalkeeper,Inter,Italian Serie A,90,5.85,36,SUI
Marco Silvestri,J6,GK,Goalkeeper,Cremonese,Italian Serie A,90,6.14,34,ITA
Marco Carnesecchi,J6,GK,Goalkeeper,Atalanta,Italian Serie A,90,6.24,25,ITA
Jean Butez,J6,GK,Goalkeeper,Como,Italian Serie A,90,6.27,30,FRA
Razvan Sava,J6,GK,Goalkeeper,Udinese,Italian Serie A,90,6.02,23,ROU
Elia Caprile,J6,GK,Goalkeeper,Cagliari,Italian Serie A,90,6.87,24,ITA
Łukasz Skorupski,J6,GK,Goalkeeper,Bologna,Italian Serie A,90,6.44,34,POL
Adrian Šemper,J6,GK,Goalkeeper,Pisa,Italian Serie A,90,5.91,27,CRO
David de Gea,J6,GK,Goalkeeper,Fiorentina,Italian Serie A,90,5.75,34,ESP
Mile Svilar,J6,GK,Goalkeeper,Roma,Italian Serie A,90,6.12,26,SRB
Vanja Milinković-Savić,J6,GK,Goalkeeper,Napoli,Italian Serie A,90,6.03,28,SRB
Nicola Leali,J6,GK,Goalkeeper,Genoa,Italian Serie A,90,6.42,32,ITA
Jean Butez,J1,GK,Goalkeeper,Como,Italian Serie A,90,6.65,30,FRA
Ivan Provedel,J1,GK,Goalkeeper,Lazio,Italian Serie A,90,6.24,31,ITA
Michele Di Gregorio,J6,GK,Goalkeeper,Juventus,Italian Serie A,90,7.08,28,ITA
Mike Maignan,J6,GK,Goalkeeper,Milan,Italian Serie A,90,7.08,30,FRA
Adrian Šemper,J7,GK,Goalkeeper,Pisa,Italian Serie A,90,6.94,27,CRO
Lorenzo Montipò,J7,GK,Goalkeeper,Hellas Verona,Italian Serie A,90,6.69,29,ITA
Wladimiro Falcone,J7,GK,Goalkeeper,Lecce,Italian Serie A,90,6.9,30,ITA
Arijanet Muric,J7,GK,Goalkeeper,Sassuolo,Italian Serie A,90,7.11,26,KVX
Franco Israel,J7,GK,Goalkeeper,Torino,Italian Serie A,90,7.23,25,URU
Vanja Milinković-Savić,J7,GK,Goalkeeper,Napoli,Italian Serie A,90,6.51,28,SRB
Mile Svilar,J7,GK,Goalkeeper,Roma,Italian Serie A,90,6.13,26,SRB
Yann Sommer,J7,GK,Goalkeeper,Inter,Italian Serie A,90,7.13,36,SUI
Jean Butez,J7,GK,Goalkeeper,Como,Italian Serie A,90,7.14,30,FRA
Michele Di Gregorio,J7,GK,Goalkeeper,Juventus,Italian Serie A,90,6.19,28,ITA
Elia Caprile,J7,GK,Goalkeeper,Cagliari,Italian Serie A,90,6.23,24,ITA
Federico Ravaglia,J7,GK,Goalkeeper,Bologna,Italian Serie A,90,6.95,25,ITA
Nicola Leali,J7,GK,Goalkeeper,Genoa,Italian Serie A,90,6.34,32,ITA
Zion Suzuki,J7,GK,Goalkeeper,Parma,Italian Serie A,90,7.81,23,JPN
Marco Carnesecchi,J7,GK,Goalkeeper,Atalanta,Italian Serie A,90,6.72,25,ITA
Ivan Provedel,J7,GK,Goalkeeper,Lazio,Italian Serie A,90,7.23,31,ITA
Manuel Neuer,J1,GK,Goalkeeper,Bayern Munich,German Bundesliga,90,6.52,39,GER
Péter Gulácsi,J1,GK,Goalkeeper,RB Leipzig,German Bundesliga,90,5.39,35,HUN
Michael Zetterer,J1,GK,Goalkeeper,Eint Frankfurt,German Bundesliga,90,6.49,30,GER
Mio Backhaus,J1,GK,Goalkeeper,Werder Bremen,German Bundesliga,90,5.4,21,GER
Noah Atubolu,J1,GK,Goalkeeper,Freiburg,German Bundesliga,90,5.96,23,GER
Finn Dahmen,J1,GK,Goalkeeper,Augsburg,German Bundesliga,90,6.85,27,GER
Mike Maignan,J7,GK,Goalkeeper,Milan,Italian Serie A,90,6.17,30,FRA
David de Gea,J7,GK,Goalkeeper,Fiorentina,Italian Serie A,90,6.44,34,ESP
Frederik Rønnow,J1,GK,Goalkeeper,Union Berlin,German Bundesliga,90,7.04,33,DEN
Alexander Nübel,J1,GK,Goalkeeper,Stuttgart,German Bundesliga,90,5.19,28,GER
Diant Ramaj,J1,GK,Goalkeeper,Heidenheim,German Bundesliga,90,6.24,23,GER
Kamil Grabara,J1,GK,Goalkeeper,Wolfsburg,German Bundesliga,90,6.01,26,POL
Mark Flekken,J1,GK,Goalkeeper,Leverkusen,German Bundesliga,90,5.9,32,NED
Oliver Baumann,J1,GK,Goalkeeper,Hoffenheim,German Bundesliga,90,6.69,35,GER
Nikola Vasilj,J1,GK,Goalkeeper,St. Pauli,German Bundesliga,90,5.85,29,BIH
Gregor Kobel,J1,GK,Goalkeeper,Dortmund,German Bundesliga,90,5.91,27,SUI
Robin Zentner,J1,GK,Goalkeeper,Mainz 05,German Bundesliga,90,6.46,30,GER
Marvin Schwäbe,J1,GK,Goalkeeper,Köln,German Bundesliga,90,6.81,30,GER
Moritz Nicolas,J1,GK,Goalkeeper,Gladbach,German Bundesliga,90,6.7,27,GER
Daniel Heuer Fernandes,J1,GK,Goalkeeper,Hamburger SV,German Bundesliga,90,7.16,32,POR
Daniel Heuer Fernandes,J2,GK,Goalkeeper,Hamburger SV,German Bundesliga,90,6.06,32,POR
Nikola Vasilj,J2,GK,Goalkeeper,St. Pauli,German Bundesliga,90,6.68,29,BIH
Mio Backhaus,J2,GK,Goalkeeper,Werder Bremen,German Bundesliga,90,5.55,21,GER
Mark Flekken,J2,GK,Goalkeeper,Leverkusen,German Bundesliga,90,6.02,32,NED
Alexander Nübel,J2,GK,Goalkeeper,Stuttgart,German Bundesliga,90,7.84,28,GER
Moritz Nicolas,J2,GK,Goalkeeper,Gladbach,German Bundesliga,90,6.67,27,GER
Oliver Baumann,J2,GK,Goalkeeper,Hoffenheim,German Bundesliga,90,6.19,35,GER
Michael Zetterer,J2,GK,Goalkeeper,Eint Frankfurt,German Bundesliga,90,6.66,30,GER
Marco Carnesecchi,J1,GK,Goalkeeper,Atalanta,Italian Serie A,90,6.28,25,ITA
Adrian Šemper,J1,GK,Goalkeeper,Pisa,Italian Serie A,90,6.97,27,CRO
Marco Silvestri,J7,GK,Goalkeeper,Cremonese,Italian Serie A,90,6.15,34,ITA
Maduka Okoye,J7,GK,Goalkeeper,Udinese,Italian Serie A,90,6.47,26,NGA
Péter Gulácsi,J2,GK,Goalkeeper,RB Leipzig,German Bundesliga,90,7.04,35,HUN
Diant Ramaj,J2,GK,Goalkeeper,Heidenheim,German Bundesliga,90,6.23,23,GER
Finn Dahmen,J2,GK,Goalkeeper,Augsburg,German Bundesliga,90,6.8,27,GER
Manuel Neuer,J2,GK,Goalkeeper,Bayern Munich,German Bundesliga,90,5.98,39,GER
Kamil Grabara,J2,GK,Goalkeeper,Wolfsburg,German Bundesliga,90,6.45,26,POL
Robin Zentner,J2,GK,Goalkeeper,Mainz 05,German Bundesliga,90,6.24,30,GER
Gregor Kobel,J2,GK,Goalkeeper,Dortmund,German Bundesliga,90,6.73,27,SUI
Frederik Rønnow,J2,GK,Goalkeeper,Union Berlin,German Bundesliga,90,6.07,33,DEN
Marvin Schwäbe,J2,GK,Goalkeeper,Köln,German Bundesliga,90,6.26,30,GER
Noah Atubolu,J2,GK,Goalkeeper,Freiburg,German Bundesliga,90,5.63,23,GER
Mark Flekken,J3,GK,Goalkeeper,Leverkusen,German Bundesliga,90,6.25,32,NED
Michael Zetterer,J3,GK,Goalkeeper,Eint Frankfurt,German Bundesliga,90,5.82,30,GER
Frederik Rønnow,J3,GK,Goalkeeper,Union Berlin,German Bundesliga,90,6.37,33,DEN
Oliver Baumann,J3,GK,Goalkeeper,Hoffenheim,German Bundesliga,90,6.23,35,GER
Noah Atubolu,J3,GK,Goalkeeper,Freiburg,German Bundesliga,90,6.36,23,GER
Alexander Nübel,J3,GK,Goalkeeper,Stuttgart,German Bundesliga,90,6.29,28,GER
Kamil Grabara,J3,GK,Goalkeeper,Wolfsburg,German Bundesliga,90,6.35,26,POL
Marvin Schwäbe,J3,GK,Goalkeeper,Köln,German Bundesliga,90,5.84,30,GER
Robin Zentner,J3,GK,Goalkeeper,Mainz 05,German Bundesliga,90,6.15,30,GER
Péter Gulácsi,J3,GK,Goalkeeper,RB Leipzig,German Bundesliga,90,7.05,35,HUN
Mike Maignan,J8,GK,Goalkeeper,Milan,Italian Serie A,90,5.52,30,FRA
Adrian Šemper,J8,GK,Goalkeeper,Pisa,Italian Serie A,90,5.94,27,CRO
Diant Ramaj,J3,GK,Goalkeeper,Heidenheim,German Bundesliga,90,6.98,23,GER
Gregor Kobel,J3,GK,Goalkeeper,Dortmund,German Bundesliga,90,6.52,27,SUI
Manuel Neuer,J3,GK,Goalkeeper,Bayern Munich,German Bundesliga,90,6.78,39,GER
Daniel Heuer Fernandes,J3,GK,Goalkeeper,Hamburger SV,German Bundesliga,90,5.78,32,POR
Nikola Vasilj,J3,GK,Goalkeeper,St. Pauli,German Bundesliga,90,6.69,29,BIH
Finn Dahmen,J3,GK,Goalkeeper,Augsburg,German Bundesliga,90,6.32,27,GER
Moritz Nicolas,J3,GK,Goalkeeper,Gladbach,German Bundesliga,90,5.67,27,GER
Mio Backhaus,J3,GK,Goalkeeper,Werder Bremen,German Bundesliga,90,6.84,21,GER
Alexander Nübel,J4,GK,Goalkeeper,Stuttgart,German Bundesliga,90,7.08,28,GER
Nikola Vasilj,J4,GK,Goalkeeper,St. Pauli,German Bundesliga,90,6.71,29,BIH
Mio Backhaus,J4,GK,Goalkeeper,Werder Bremen,German Bundesliga,90,6.0,21,GER
Noah Atubolu,J4,GK,Goalkeeper,Freiburg,German Bundesliga,90,7.9,23,GER
Finn Dahmen,J4,GK,Goalkeeper,Augsburg,German Bundesliga,90,5.2,27,GER
Robin Zentner,J4,GK,Goalkeeper,Mainz 05,German Bundesliga,90,6.57,30,GER
Oliver Baumann,J4,GK,Goalkeeper,Hoffenheim,German Bundesliga,90,6.0,35,GER
Manuel Neuer,J4,GK,Goalkeeper,Bayern Munich,German Bundesliga,90,6.27,39,GER
Daniel Heuer Fernandes,J4,GK,Goalkeeper,Hamburger SV,German Bundesliga,90,6.8,32,POR
Diant Ramaj,J4,GK,Goalkeeper,Heidenheim,German Bundesliga,90,6.55,24,GER
Péter Gulácsi,J4,GK,Goalkeeper,RB Leipzig,German Bundesliga,90,6.09,35,HUN
Marvin Schwäbe,J4,GK,Goalkeeper,Köln,German Bundesliga,90,6.73,30,GER
Maduka Okoye,J8,GK,Goalkeeper,Udinese,Italian Serie A,90,5.94,26,NGA
Wladimiro Falcone,J8,GK,Goalkeeper,Lecce,Italian Serie A,90,5.44,30,ITA
Kauã Santos,J4,GK,Goalkeeper,Eint Frankfurt,German Bundesliga,90,5.43,22,BRA
Frederik Rønnow,J4,GK,Goalkeeper,Union Berlin,German Bundesliga,90,6.42,33,DEN
Mark Flekken,J4,GK,Goalkeeper,Leverkusen,German Bundesliga,90,6.54,32,NED
Moritz Nicolas,J4,GK,Goalkeeper,Gladbach,German Bundesliga,90,6.58,27,GER
Gregor Kobel,J4,GK,Goalkeeper,Dortmund,German Bundesliga,90,6.48,27,SUI
Kamil Grabara,J4,GK,Goalkeeper,Wolfsburg,German Bundesliga,90,6.5,26,POL
Manuel Neuer,J5,GK,Goalkeeper,Bayern Munich,German Bundesliga,90,6.86,39,GER
Karl Jakob Hein,J5,GK,Goalkeeper,Werder Bremen,German Bundesliga,90,6.6,23,EST
Robin Zentner,J5,GK,Goalkeeper,Mainz 05,German Bundesliga,66,5.73,30,GER
Lasse Rieß,J5,GK,Goalkeeper,Mainz 05,German Bundesliga,22,7.07,24,GER
Gregor Kobel,J5,GK,Goalkeeper,Dortmund,German Bundesliga,90,6.72,27,SUI
Nikola Vasilj,J5,GK,Goalkeeper,St. Pauli,German Bundesliga,90,5.76,29,BIH
Mark Flekken,J5,GK,Goalkeeper,Leverkusen,German Bundesliga,90,6.5,32,NED
Kamil Grabara,J5,GK,Goalkeeper,Wolfsburg,German Bundesliga,90,6.41,26,POL
Péter Gulácsi,J5,GK,Goalkeeper,RB Leipzig,German Bundesliga,90,7.24,35,HUN
Diant Ramaj,J5,GK,Goalkeeper,Heidenheim,German Bundesliga,90,6.27,24,GER
Finn Dahmen,J5,GK,Goalkeeper,Augsburg,German Bundesliga,90,6.35,27,GER
Moritz Nicolas,J5,GK,Goalkeeper,Gladbach,German Bundesliga,90,5.41,27,GER
Kauã Santos,J5,GK,Goalkeeper,Eint Frankfurt,German Bundesliga,90,6.09,22,BRA
Noah Atubolu,J5,GK,Goalkeeper,Freiburg,German Bundesliga,90,6.96,23,GER
Oliver Baumann,J5,GK,Goalkeeper,Hoffenheim,German Bundesliga,90,6.03,35,GER
Zion Suzuki,J8,GK,Goalkeeper,Parma,Italian Serie A,90,6.96,23,JPN
Jean Butez,J8,GK,Goalkeeper,Como,Italian Serie A,90,6.99,30,FRA
Marvin Schwäbe,J5,GK,Goalkeeper,Köln,German Bundesliga,90,6.2,30,GER
Alexander Nübel,J5,GK,Goalkeeper,Stuttgart,German Bundesliga,90,6.41,28,GER
Frederik Rønnow,J5,GK,Goalkeeper,Union Berlin,German Bundesliga,90,7.14,33,DEN
Daniel Heuer Fernandes,J5,GK,Goalkeeper,Hamburger SV,German Bundesliga,90,6.88,32,POR
Oliver Baumann,J6,GK,Goalkeeper,Hoffenheim,German Bundesliga,90,6.35,35,GER
Marvin Schwäbe,J6,GK,Goalkeeper,Köln,German Bundesliga,90,7.93,30,GER
Gregor Kobel,J6,GK,Goalkeeper,Dortmund,German Bundesliga,90,6.45,27,SUI
Péter Gulácsi,J6,GK,Goalkeeper,RB Leipzig,German Bundesliga,90,6.41,35,HUN
Finn Dahmen,J6,GK,Goalkeeper,Augsburg,German Bundesliga,90,6.69,27,GER
Kamil Grabara,J6,GK,Goalkeeper,Wolfsburg,German Bundesliga,90,6.2,26,POL
Karl Jakob Hein,J6,GK,Goalkeeper,Werder Bremen,German Bundesliga,90,7.03,23,EST
Nikola Vasilj,J6,GK,Goalkeeper,St. Pauli,German Bundesliga,90,6.5,29,BIH
Mark Flekken,J6,GK,Goalkeeper,Leverkusen,German Bundesliga,90,6.67,32,NED
Frederik Rønnow,J6,GK,Goalkeeper,Union Berlin,German Bundesliga,90,5.86,33,DEN
Kauã Santos,J6,GK,Goalkeeper,Eint Frankfurt,German Bundesliga,90,5.27,22,BRA
Manuel Neuer,J6,GK,Goalkeeper,Bayern Munich,German Bundesliga,90,6.84,39,GER
Alexander Nübel,J6,GK,Goalkeeper,Stuttgart,German Bundesliga,90,6.68,29,GER
Diant Ramaj,J6,GK,Goalkeeper,Heidenheim,German Bundesliga,90,6.51,24,GER
Daniel Heuer Fernandes,J6,GK,Goalkeeper,Hamburger SV,German Bundesliga,90,7.29,32,POR
Lasse Rieß,J6,GK,Goalkeeper,Mainz 05,German Bundesliga,90,5.79,24,GER
Vanja Milinković-Savić,J8,GK,Goalkeeper,Napoli,Italian Serie A,90,6.76,28,SRB
Yann Sommer,J8,GK,Goalkeeper,Inter,Italian Serie A,90,5.35,36,SUI
Moritz Nicolas,J6,GK,Goalkeeper,Gladbach,German Bundesliga,90,6.56,27,GER
Noah Atubolu,J6,GK,Goalkeeper,Freiburg,German Bundesliga,90,6.82,23,GER
Frederik Rønnow,J7,GK,Goalkeeper,Union Berlin,German Bundesliga,90,6.49,33,DEN
Moritz Nicolas,J7,GK,Goalkeeper,Gladbach,German Bundesliga,90,5.8,27,GER
Kamil Grabara,J7,GK,Goalkeeper,Wolfsburg,German Bundesliga,90,6.34,26,POL
Alexander Nübel,J7,GK,Goalkeeper,Stuttgart,German Bundesliga,90,6.96,29,GER
Péter Gulácsi,J7,GK,Goalkeeper,RB Leipzig,German Bundesliga,90,6.07,35,HUN
Daniel Heuer Fernandes,J7,GK,Goalkeeper,Hamburger SV,German Bundesliga,90,5.94,32,POR
Marvin Schwäbe,J7,GK,Goalkeeper,Köln,German Bundesliga,90,6.65,30,GER
Finn Dahmen,J7,GK,Goalkeeper,Augsburg,German Bundesliga,90,6.27,27,GER
Diant Ramaj,J7,GK,Goalkeeper,Heidenheim,German Bundesliga,90,6.12,24,GER
Mio Backhaus,J7,GK,Goalkeeper,Werder Bremen,German Bundesliga,90,6.54,21,GER
Lasse Rieß,J7,GK,Goalkeeper,Mainz 05,German Bundesliga,90,5.8,24,GER
Mark Flekken,J7,GK,Goalkeeper,Leverkusen,German Bundesliga,90,5.81,32,NED
Manuel Neuer,J7,GK,Goalkeeper,Bayern Munich,German Bundesliga,90,6.23,39,GER
Gregor Kobel,J7,GK,Goalkeeper,Dortmund,German Bundesliga,90,6.77,27,SUI
Noah Atubolu,J7,GK,Goalkeeper,Freiburg,German Bundesliga,90,6.02,23,GER
Kauã Santos,J7,GK,Goalkeeper,Eint Frankfurt,German Bundesliga,90,5.78,22,BRA
Nikola Vasilj,J7,GK,Goalkeeper,St. Pauli,German Bundesliga,90,5.85,29,BIH
Oliver Baumann,J7,GK,Goalkeeper,Hoffenheim,German Bundesliga,90,6.96,35,GER
Marco Silvestri,J8,GK,Goalkeeper,Cremonese,Italian Serie A,90,6.72,34,ITA
Marco Carnesecchi,J8,GK,Goalkeeper,Atalanta,Italian Serie A,90,6.45,25,ITA
Mio Backhaus,J8,GK,Goalkeeper,Werder Bremen,German Bundesliga,90,6.82,21,GER
Frederik Rønnow,J8,GK,Goalkeeper,Union Berlin,German Bundesliga,90,6.37,33,DEN
Oliver Baumann,J8,GK,Goalkeeper,Hoffenheim,German Bundesliga,90,6.12,35,GER
Diant Ramaj,J8,GK,Goalkeeper,Heidenheim,German Bundesliga,90,6.41,24,GER
Finn Dahmen,J8,GK,Goalkeeper,Augsburg,German Bundesliga,90,5.65,27,GER
Péter Gulácsi,J8,GK,Goalkeeper,RB Leipzig,German Bundesliga,90,6.92,35,HUN
Daniel Heuer Fernandes,J8,GK,Goalkeeper,Hamburger SV,German Bundesliga,90,5.97,32,POR
Kamil Grabara,J8,GK,Goalkeeper,Wolfsburg,German Bundesliga,90,7.29,26,POL
Michael Zetterer,J8,GK,Goalkeeper,Eint Frankfurt,German Bundesliga,90,6.69,30,GER
Nikola Vasilj,J8,GK,Goalkeeper,St. Pauli,German Bundesliga,90,6.63,29,BIH
Moritz Nicolas,J8,GK,Goalkeeper,Gladbach,German Bundesliga,90,6.73,28,GER
Jonas Urbig,J8,GK,Goalkeeper,Bayern Munich,German Bundesliga,90,6.48,22,GER
Gregor Kobel,J8,GK,Goalkeeper,Dortmund,German Bundesliga,90,6.38,27,SUI
Marvin Schwäbe,J8,GK,Goalkeeper,Köln,German Bundesliga,90,6.65,30,GER
Mark Flekken,J8,GK,Goalkeeper,Leverkusen,German Bundesliga,90,6.85,32,NED
Noah Atubolu,J8,GK,Goalkeeper,Freiburg,German Bundesliga,90,6.08,23,GER
Alexander Nübel,J8,GK,Goalkeeper,Stuttgart,German Bundesliga,90,6.48,29,GER
Robin Zentner,J8,GK,Goalkeeper,Mainz 05,German Bundesliga,90,6.59,30,GER
Alberto Paleari,J8,GK,Goalkeeper,Torino,Italian Serie A,90,6.33,33,ITA
Nicola Leali,J8,GK,Goalkeeper,Genoa,Italian Serie A,90,6.32,32,ITA
Arijanet Muric,J8,GK,Goalkeeper,Sassuolo,Italian Serie A,90,6.61,26,KVX
Mile Svilar,J8,GK,Goalkeeper,Roma,Italian Serie A,90,6.91,26,SRB
Lorenzo Montipò,J8,GK,Goalkeeper,Hellas Verona,Italian Serie A,90,5.94,29,ITA
Elia Caprile,J8,GK,Goalkeeper,Cagliari,Italian Serie A,90,6.51,24,ITA
David de Gea,J8,GK,Goalkeeper,Fiorentina,Italian Serie A,90,6.03,34,ESP
Łukasz Skorupski,J8,GK,Goalkeeper,Bologna,Italian Serie A,90,6.48,34,POL
Michele Di Gregorio,J1,GK,Goalkeeper,Juventus,Italian Serie A,90,6.57,28,ITA
