Player,Game Week,Position,General Position,Team,League,Minutes,Rating,Age,Nationality
Alejandro Garnacho,J9,LW,Forward,Chelsea,English Premier League,57.0,6.85,21,ARG
Estêvão Willian,J9,AM,Forward,Chelsea,English Premier League,33.0,7.03,18,BRA
Pedro Neto,J9,RW,Forward,Chelsea,English Premier League,84.0,6.74,25,POR
Andrey Santos,J9,RW,Forward,Chelsea,English Premier League,6.0,5.67,21,BRA
João Pedro,J9,AM,Forward,Chelsea,English Premier League,84.0,6.49,24,BRA
Tyrique George,J9,AM,Forward,Chelsea,English Premier League,6.0,6.5,19,ENG
Wilson Isidor,J9,AM,Forward,Sunderland,English Premier League,74.0,6.72,25,FRA
Brian Brobbey,J9,AM,Forward,Sunderland,English Premier League,16.0,6.92,23,NED
Benjamin Šeško,J9,AM,Forward,Manchester Utd,English Premier League,81.0,6.8,22,SVN
Joshua Zirkzee,J9,AM,Forward,Manchester Utd,English Premier League,9.0,6.66,24,NED
Matheus Cunha,J9,AM,Forward,Manchester Utd,English Premier League,80.0,7.27,26,BRA
Bryan Mbeumo,J9,AM,Forward,Manchester Utd,English Premier League,90.0,7.29,26,CMR
Danny Welbeck,J9,AM,Forward,Brighton,English Premier League,90.0,7.15,34,ENG
Yankuba Minteh,J9,LW,Forward,Brighton,English Premier League,90.0,6.59,21,GAM
Ferdi Kadioglu,J9,RW,Forward,Brighton,English Premier League,90.0,6.76,26,TUR
Georginio Rutter,J9,AM,Forward,Brighton,English Premier League,78.0,6.55,23,FRA
Tom Watson,J9,LW,Forward,Brighton,English Premier League,32.0,6.38,19,ENG
Stefanos Tzimas,J9,AM,Forward,Brighton,English Premier League,4.0,6.76,19,GRE
Thiago,J9,AM,Forward,Brentford,English Premier League,90.0,6.87,24,BRA
Kevin Schade,J9,LW,Forward,Brentford,English Premier League,78.0,7.14,23,GER
Keane Lewis-Potter,J9,LW,Forward,Brentford,English Premier League,12.0,6.96,24,ENG
Dango Ouattara,J9,RW,Forward,Brentford,English Premier League,89.0,6.92,23,BFA
Frank Onyeka,J9,RW,Forward,Brentford,English Premier League,1.0,5.38,27,NGA
Mikkel Damsgaard,J9,AM,Forward,Brentford,English Premier League,78.0,7.27,25,DEN
Mathias Jensen,J9,AM,Forward,Brentford,English Premier League,12.0,6.55,29,DEN
Hugo Ekitike,J9,AM,Forward,Liverpool,English Premier League,90.0,6.54,23,FRA
Cody Gakpo,J9,LW,Forward,Liverpool,English Premier League,60.0,6.69,26,NED
Federico Chiesa,J9,AM,Forward,Liverpool,English Premier League,30.0,6.86,28,ITA
Mohamed Salah,J9,RW,Forward,Liverpool,English Premier League,90.0,7.27,33,EGY
Florian Wirtz,J9,AM,Forward,Liverpool,English Premier League,82.0,7.15,22,GER
Rio Ngumoha,J9,LW,Forward,Liverpool,English Premier League,21.0,6.32,17,ENG
Viktor Gyökeres,J9,AM,Forward,Arsenal,English Premier League,90.0,6.5,27,SWE
Leandro Trossard,J9,LW,Forward,Arsenal,English Premier League,90.0,6.76,30,BEL
Bukayo Saka,J9,RW,Forward,Arsenal,English Premier League,65.0,5.98,24,ENG
Gabriel Martinelli,J9,RW,Forward,Arsenal,English Premier League,25.0,6.06,24,BRA
Jean-Philippe Mateta,J9,AM,Forward,Crystal Palace,English Premier League,90.0,6.55,28,FRA
Yeremi Pino,J9,AM,Forward,Crystal Palace,English Premier League,58.0,6.39,23,ESP
Eddie Nketiah,J9,AM,Forward,Crystal Palace,English Premier League,32.0,7.08,26,ENG
Ismaila Sarr,J9,AM,Forward,Crystal Palace,English Premier League,90.0,6.67,27,SEN
Christantus Uche,J9,AM,Forward,Crystal Palace,English Premier League,1.0,6.25,22,NGA
Ollie Watkins,J9,AM,Forward,Aston Villa,English Premier League,85.0,6.85,29,ENG
Donyell Malen,J9,AM,Forward,Aston Villa,English Premier League,5.0,6.22,26,NED
Emi Buendía,J9,LW,Forward,Aston Villa,English Premier League,28.0,6.99,28,ARG
Jadon Sancho,J9,LW,Forward,Aston Villa,English Premier League,45.0,6.94,25,ENG
Evann Guessand,J9,RW,Forward,Aston Villa,English Premier League,17.0,5.6,24,CIV
John McGinn,J9,RW,Forward,Aston Villa,English Premier League,73.0,6.59,31,SCO
Ross Barkley,J9,AM,Forward,Aston Villa,English Premier League,17.0,5.98,31,ENG
Morgan Rogers,J9,AM,Forward,Aston Villa,English Premier League,90.0,6.64,23,ENG
Erling Haaland,J9,AM,Forward,Manchester City,English Premier League,90.0,6.37,25,NOR
Jørgen Strand Larsen,J9,AM,Forward,Wolves,English Premier League,90.0,7.07,25,NOR
Rodrigo Gomes,J9,LW,Forward,Wolves,English Premier League,90.0,6.81,22,POR
Jhon Arias,J9,RW,Forward,Wolves,English Premier League,67.0,6.39,28,COL
Hwang Hee-chan,J9,LW,Forward,Wolves,English Premier League,23.0,6.42,29,KOR
Tolu Arokodare,J9,AM,Forward,Wolves,English Premier League,7.0,6.16,24,NGA
Zian Flemming,J9,AM,Forward,Burnley,English Premier League,90.0,7.12,27,NED
Jaidon Anthony,J9,LW,Forward,Burnley,English Premier League,76.0,6.29,25,ENG
Lyle Foster,J9,AM,Forward,Burnley,English Premier League,14.0,6.83,25,RSA
Jacob Bruun Larsen,J9,RW,Forward,Burnley,English Premier League,68.0,6.52,27,DEN
Lesley Ugochukwu,J9,AM,Forward,Burnley,English Premier League,89.0,6.53,21,FRA
Eli Junior Kroupi,J9,AM,Forward,Bournemouth,English Premier League,68.0,6.89,19,FRA
Amine Adli,J9,AM,Forward,Bournemouth,English Premier League,22.0,6.0,25,MAR
Antoine Semenyo,J9,LW,Forward,Bournemouth,English Premier League,89.0,6.56,25,GHA
Enes Ünal,J9,AM,Forward,Bournemouth,English Premier League,1.0,5.67,28,TUR
Marcus Tavernier,J9,RW,Forward,Bournemouth,English Premier League,89.0,7.09,26,ENG
Justin Kluivert,J9,AM,Forward,Bournemouth,English Premier League,68.0,6.79,26,NED
David Brooks,J9,RW,Forward,Bournemouth,English Premier League,22.0,7.11,28,WAL
Igor Jesus,J9,AM,Forward,Nott'ham Forest,English Premier League,45.0,6.42,24,BRA
Taiwo Awoniyi,J9,AM,Forward,Nott'ham Forest,English Premier League,45.0,6.67,28,NGA
Callum Hudson-Odoi,J9,LW,Forward,Nott'ham Forest,English Premier League,45.0,6.48,24,ENG
Omari Hutchinson,J9,RW,Forward,Nott'ham Forest,English Premier League,45.0,6.53,21,ENG
Dan Ndoye,J9,RW,Forward,Nott'ham Forest,English Premier League,82.0,6.06,25,SUI
Nicolás Domínguez,J9,LW,Forward,Nott'ham Forest,English Premier League,8.0,6.54,27,ARG
Morgan Gibbs-White,J9,AM,Forward,Nott'ham Forest,English Premier League,88.0,6.89,25,ENG
Arnaud Kalimuendo,J9,AM,Forward,Nott'ham Forest,English Premier League,2.0,5.68,23,FRA
Beto,J9,AM,Forward,Everton,English Premier League,65.0,6.46,27,GNB
Thierno Barry,J9,AM,Forward,Everton,English Premier League,25.0,6.11,23,FRA
Jack Grealish,J9,LW,Forward,Everton,English Premier League,90.0,7.16,30,ENG
Iliman Ndiaye,J9,RW,Forward,Everton,English Premier League,90.0,7.07,25,SEN
Kiernan Dewsbury-Hall,J9,AM,Forward,Everton,English Premier League,90.0,7.05,27,ENG
Randal Kolo Muani,J9,AM,Forward,Tottenham,English Premier League,61.0,6.2,26,FRA
Richarlison,J9,AM,Forward,Tottenham,English Premier League,29.0,6.98,28,BRA
Xavi Simons,J9,LW,Forward,Tottenham,English Premier League,60.0,6.39,22,NED
Lucas Bergvall,J9,LW,Forward,Tottenham,English Premier League,30.0,6.08,19,SWE
Brennan Johnson,J9,RW,Forward,Tottenham,English Premier League,89.0,5.97,24,WAL
Mathys Tel,J9,RW,Forward,Tottenham,English Premier League,1.0,5.38,20,FRA
Mohammed Kudus,J9,AM,Forward,Tottenham,English Premier League,77.0,6.7,25,GHA
Pape Matar Sarr,J9,AM,Forward,Tottenham,English Premier League,13.0,6.77,23,SEN
Antonio Sanabria,J2,AM,Forward,Cremonese,Italian Serie A,81.0,6.67,29,PAR
Manuel De Luca,J2,AM,Forward,Cremonese,Italian Serie A,9.0,6.83,27,ITA
Franco Vázquez,J2,AM,Forward,Cremonese,Italian Serie A,73.0,6.79,36,ARG
David Okereke,J2,AM,Forward,Cremonese,Italian Serie A,17.0,5.84,28,NGA
Andrea Pinamonti,J2,AM,Forward,Sassuolo,Italian Serie A,90.0,6.72,26,ITA
Armand Lauriente,J2,LW,Forward,Sassuolo,Italian Serie A,68.0,5.71,26,FRA
Alieu Fadera,J2,LW,Forward,Sassuolo,Italian Serie A,22.0,6.29,23,GAM
Domenico Berardi,J2,RW,Forward,Sassuolo,Italian Serie A,90.0,6.51,31,ITA
Francesco Camarda,J2,AM,Forward,Lecce,Italian Serie A,45.0,5.68,17,ITA
Nikola Štulić,J2,AM,Forward,Lecce,Italian Serie A,45.0,6.55,23,SRB
Tete Morente,J2,LW,Forward,Lecce,Italian Serie A,80.0,6.16,28,ESP
Konan N'dri,J2,RW,Forward,Lecce,Italian Serie A,10.0,6.04,24,CIV
Santiago Pierotti,J2,RW,Forward,Lecce,Italian Serie A,62.0,5.87,24,ARG
Riccardo Sottil,J2,LW,Forward,Lecce,Italian Serie A,28.0,5.92,26,ITA
Santiago Giménez,J2,AM,Forward,Milan,Italian Serie A,86.0,6.53,24,MEX
Cheveyo Muy,J2,AM,Forward,Milan,Italian Serie A,4.0,6.55,0,NAN
Alexis Saelemaekers,J2,AM,Forward,Milan,Italian Serie A,76.0,6.9,26,BEL
Christian Pulisic,J2,AM,Forward,Milan,Italian Serie A,14.0,6.92,26,USA
Ruben Loftus-Cheek,J2,AM,Forward,Milan,Italian Serie A,75.0,7.07,29,ENG
Samuele Ricci,J2,AM,Forward,Milan,Italian Serie A,15.0,6.4,24,ITA
Mateo Pellegrino,J2,AM,Forward,Parma,Italian Serie A,90.0,6.12,24,ARG
Oliver Jensen,J2,AM,Forward,Parma,Italian Serie A,80.0,6.14,23,DEN
Patrick Cutrone,J2,AM,Forward,Parma,Italian Serie A,10.0,6.57,27,ITA
Pontus Almqvist,J2,AM,Forward,Parma,Italian Serie A,55.0,6.22,26,SWE
Gaetano Oristanio,J2,AM,Forward,Parma,Italian Serie A,35.0,6.36,22,ITA
Gianluca Scamacca,J2,AM,Forward,Atalanta,Italian Serie A,63.0,6.05,26,ITA
Nikola Krstović,J2,AM,Forward,Atalanta,Italian Serie A,27.0,6.91,25,MNE
Daniel Maldini,J2,AM,Forward,Atalanta,Italian Serie A,64.0,6.28,23,ITA
Kamaldeen Sulemana,J2,AM,Forward,Atalanta,Italian Serie A,26.0,5.77,23,GHA
Charles De Ketelaere,J2,AM,Forward,Atalanta,Italian Serie A,90.0,6.81,24,BEL
Bojan Miovski,J1,AM,Forward,Girona,Spanish La Liga,44.0,5.87,26,MKD
Yaser Asprilla,J1,LW,Forward,Girona,Spanish La Liga,45.0,5.9,21,COL
Portu,J1,AM,Forward,Girona,Spanish La Liga,45.0,6.66,33,ESP
Jorge de Frutos,J1,AM,Forward,Rayo Vallecano,Spanish La Liga,80.0,7.11,28,ESP
Randy Nteka,J1,AM,Forward,Rayo Vallecano,Spanish La Liga,10.0,6.4,27,ANG
Álvaro García,J1,LW,Forward,Rayo Vallecano,Spanish La Liga,84.0,6.47,32,ESP
Isaac Palazón Camacho,J1,RW,Forward,Rayo Vallecano,Spanish La Liga,90.0,7.2,30,ESP
Pedro Díaz,J1,AM,Forward,Rayo Vallecano,Spanish La Liga,69.0,6.68,27,ESP
Gerard Gumbau,J1,AM,Forward,Rayo Vallecano,Spanish La Liga,21.0,6.08,30,ESP
Karl Etta,J1,AM,Forward,Villarreal,Spanish La Liga,90.0,6.8,21,CMR
Gerard Moreno,J1,AM,Forward,Villarreal,Spanish La Liga,46.0,7.29,33,ESP
Alberto Moleiro,J1,RW,Forward,Villarreal,Spanish La Liga,21.0,6.68,21,ESP
Salomón Rondón,J1,AM,Forward,Oviedo,Spanish La Liga,62.0,6.28,35,VEN
Federico Viñas,J1,AM,Forward,Oviedo,Spanish La Liga,28.0,6.3,27,URU
Haissem Hassan,J1,RW,Forward,Oviedo,Spanish La Liga,45.0,6.28,23,FRA
Vedat Muriqi,J1,AM,Forward,Mallorca,Spanish La Liga,38.0,6.17,31,KVX
Sergi Darder,J1,LW,Forward,Mallorca,Spanish La Liga,82.0,6.23,31,ESP
Takuma Asano,J1,RW,Forward,Mallorca,Spanish La Liga,45.0,5.83,30,JPN
Pablo Torre,J1,AM,Forward,Mallorca,Spanish La Liga,45.0,5.94,22,ESP
Ferrán Torres,J1,AM,Forward,Barcelona,Spanish La Liga,68.0,6.94,25,ESP
Marcus Rashford,J1,LW,Forward,Barcelona,Spanish La Liga,22.0,6.96,27,ENG
Raphinha,J1,LW,Forward,Barcelona,Spanish La Liga,76.0,7.22,28,BRA
Lamine Yamal,J1,RW,Forward,Barcelona,Spanish La Liga,90.0,7.29,18,ESP
Fermin López,J1,AM,Forward,Barcelona,Spanish La Liga,45.0,6.7,22,ESP
Dani Olmo,J1,AM,Forward,Barcelona,Spanish La Liga,45.0,7.15,27,ESP
Gavi,J1,AM,Forward,Barcelona,Spanish La Liga,22.0,7.08,21,ESP
Toni Martínez,J1,AM,Forward,Alavés,Spanish La Liga,90.0,7.14,28,ESP
Iván Romero,J1,AM,Forward,Levante,Spanish La Liga,78.0,6.9,24,ESP
Hugo Duro,J1,AM,Forward,Valencia,Spanish La Liga,67.0,6.54,25,ESP
Domingos André Ribeiro Almeida,J1,AM,Forward,Valencia,Spanish La Liga,23.0,6.73,25,POR
Dani Raba,J1,AM,Forward,Valencia,Spanish La Liga,66.0,7.3,29,ESP
Arnaut Danjuma,J1,AM,Forward,Valencia,Spanish La Liga,24.0,6.64,28,NED
Mikel Oyarzabal,J1,AM,Forward,Real Sociedad,Spanish La Liga,90.0,6.9,28,ESP
Ander Barrenetxea,J1,LW,Forward,Real Sociedad,Spanish La Liga,90.0,7.07,23,ESP
Takefusa Kubo,J1,RW,Forward,Real Sociedad,Spanish La Liga,79.0,6.72,24,JPN
Brais Méndez,J1,AM,Forward,Real Sociedad,Spanish La Liga,67.0,7.15,28,ESP
Orri Steinn Óskarsson,J1,AM,Forward,Real Sociedad,Spanish La Liga,23.0,6.27,20,ISL
Ferran Jutglà,J1,AM,Forward,Celta Vigo,Spanish La Liga,66.0,6.38,26,ESP
Borja Iglesias,J1,AM,Forward,Celta Vigo,Spanish La Liga,24.0,6.62,32,ESP
Williot Swedberg,J1,LW,Forward,Celta Vigo,Spanish La Liga,56.0,5.9,21,SWE
Jones El-Abdellaoui,J1,AM,Forward,Celta Vigo,Spanish La Liga,34.0,5.68,19,MAR
Iago Aspas,J1,RW,Forward,Celta Vigo,Spanish La Liga,90.0,7.07,38,ESP
Bryan Zaragoza,J1,LW,Forward,Celta Vigo,Spanish La Liga,34.0,6.54,24,ESP
Pablo Durán,J1,AM,Forward,Celta Vigo,Spanish La Liga,9.0,6.65,24,ESP
Christantus Uche,J1,AM,Forward,Getafe,Spanish La Liga,90.0,7.3,22,NGA
Adrián Liso,J1,AM,Forward,Getafe,Spanish La Liga,77.0,6.46,20,ESP
Alex Sola,J1,AM,Forward,Getafe,Spanish La Liga,13.0,6.01,26,ESP
Maroan Sannadi,J1,AM,Forward,Athletic Club,Spanish La Liga,66.0,6.85,24,MAR
Gorka Guruzeta,J1,AM,Forward,Athletic Club,Spanish La Liga,24.0,6.33,28,ESP
Nico Williams,J1,LW,Forward,Athletic Club,Spanish La Liga,82.0,7.3,23,ESP
Iñaki Williams,J1,RW,Forward,Athletic Club,Spanish La Liga,90.0,6.75,31,GHA
Álex Berenguer,J1,AM,Forward,Athletic Club,Spanish La Liga,66.0,6.98,30,ESP
Roberto Navarro,J1,AM,Forward,Athletic Club,Spanish La Liga,24.0,7.02,23,ESP
Mikel Vesga,J1,AM,Forward,Athletic Club,Spanish La Liga,13.0,6.06,32,ESP
Akor Adams,J1,AM,Forward,Sevilla,Spanish La Liga,90.0,6.93,25,NGA
Isaac Romero,J1,AM,Forward,Sevilla,Spanish La Liga,4.0,6.66,25,ESP
Adnan Januzaj,J1,AM,Forward,Sevilla,Spanish La Liga,20.0,6.06,30,BEL
Roberto Férnandez,J1,AM,Forward,Espanyol,Spanish La Liga,73.0,6.21,23,ESP
Pere Milla,J1,AM,Forward,Espanyol,Spanish La Liga,17.0,6.74,32,ESP
Javi Puado,J1,LW,Forward,Espanyol,Spanish La Liga,87.0,6.54,27,ESP
José Salinas,J1,LW,Forward,Espanyol,Spanish La Liga,3.0,5.41,24,ESP
Jofre,J1,RW,Forward,Espanyol,Spanish La Liga,45.0,5.53,24,ESP
Tyrhys Dolan,J1,RW,Forward,Espanyol,Spanish La Liga,45.0,6.61,23,ENG
Ramón Terrats,J1,AM,Forward,Espanyol,Spanish La Liga,45.0,6.11,24,ESP
Kiké,J1,AM,Forward,Espanyol,Spanish La Liga,45.0,6.63,35,ESP
Julián Álvarez,J1,AM,Forward,Atlético Madrid,Spanish La Liga,81.0,7.3,25,ARG
Alexander Sørloth,J1,AM,Forward,Atlético Madrid,Spanish La Liga,9.0,5.88,29,NOR
Thiago Almada,J1,LW,Forward,Atlético Madrid,Spanish La Liga,67.0,6.92,24,ARG
Giacomo Raspadori,J1,LW,Forward,Atlético Madrid,Spanish La Liga,23.0,6.49,25,ITA
Giuliano Simeone,J1,RW,Forward,Atlético Madrid,Spanish La Liga,90.0,7.06,22,ARG
Alex Baena,J1,AM,Forward,Atlético Madrid,Spanish La Liga,67.0,6.87,24,ESP
Antoine Griezmann,J1,AM,Forward,Atlético Madrid,Spanish La Liga,23.0,6.29,34,FRA
Álvaro Rodríguez,J1,AM,Forward,Elche,Spanish La Liga,64.0,6.79,21,URU
Mourad El Ghezouani,J1,AM,Forward,Elche,Spanish La Liga,26.0,6.11,27,MAR
Rodrigo Mendoza,J1,LW,Forward,Elche,Spanish La Liga,90.0,6.72,20,ESP
Germán Valera,J1,RW,Forward,Elche,Spanish La Liga,81.0,6.85,23,ESP
John Donald,J1,RW,Forward,Elche,Spanish La Liga,9.0,6.17,24,ESP
Rafa Mir,J1,LW,Forward,Elche,Spanish La Liga,18.0,5.96,28,ESP
Cucho,J1,AM,Forward,Betis,Spanish La Liga,83.0,6.91,26,COL
Cédric Bakambu,J1,AM,Forward,Betis,Spanish La Liga,7.0,6.32,34,COD
Rodrigo Riquelme,J1,LW,Forward,Betis,Spanish La Liga,69.0,6.79,25,ESP
Ezequiel Ávila,J1,LW,Forward,Betis,Spanish La Liga,21.0,6.78,31,ARG
Aitor Ruibal,J1,RW,Forward,Betis,Spanish La Liga,70.0,6.6,29,ESP
Pablo Garcia,J1,RW,Forward,Betis,Spanish La Liga,20.0,5.55,19,ESP
Giovani Lo Celso,J1,AM,Forward,Betis,Spanish La Liga,90.0,7.06,29,ARG
Kylian Mbappé,J1,AM,Forward,Real Madrid,Spanish La Liga,90.0,7.3,26,FRA
Vinicius Júnior,J1,LW,Forward,Real Madrid,Spanish La Liga,77.0,7.07,25,BRA
Gonzalo García,J1,AM,Forward,Real Madrid,Spanish La Liga,13.0,6.53,21,ESP
Brahim Díaz,J1,RW,Forward,Real Madrid,Spanish La Liga,67.0,6.65,26,MAR
Franco Mastantuono,J1,RW,Forward,Real Madrid,Spanish La Liga,23.0,7.23,18,ARG
Ante Budimir,J1,AM,Forward,Osasuna,Spanish La Liga,90.0,6.2,34,CRO
Aimar Oroz,J1,AM,Forward,Osasuna,Spanish La Liga,76.0,6.18,23,ESP
Rubén García,J1,AM,Forward,Osasuna,Spanish La Liga,65.0,6.23,32,ESP
Víctor Muñoz,J1,AM,Forward,Osasuna,Spanish La Liga,25.0,5.83,22,ESP
Raúl,J1,AM,Forward,Osasuna,Spanish La Liga,6.0,6.25,24,ESP
Cucho,J2,AM,Forward,Betis,Spanish La Liga,84.0,6.76,26,COL
Cédric Bakambu,J2,AM,Forward,Betis,Spanish La Liga,6.0,6.51,34,COD
Rodrigo Riquelme,J2,LW,Forward,Betis,Spanish La Liga,57.0,6.57,25,ESP
Pablo Garcia,J2,LW,Forward,Betis,Spanish La Liga,33.0,6.84,19,ESP
Aitor Ruibal,J2,RW,Forward,Betis,Spanish La Liga,90.0,7.08,29,ESP
Giovani Lo Celso,J2,AM,Forward,Betis,Spanish La Liga,85.0,7.3,29,ARG
Toni Martínez,J2,AM,Forward,Alavés,Spanish La Liga,57.0,5.86,28,ESP
Mariano,J2,AM,Forward,Alavés,Spanish La Liga,33.0,6.47,32,DOM
Jon Guridi,J2,AM,Forward,Alavés,Spanish La Liga,57.0,6.98,30,ESP
Mateo Joseph,J2,AM,Forward,Mallorca,Spanish La Liga,67.0,6.59,21,ESP
Abdón Prats,J2,AM,Forward,Mallorca,Spanish La Liga,23.0,6.07,32,ESP
Sergi Darder,J2,AM,Forward,Mallorca,Spanish La Liga,90.0,6.7,31,ESP
Takuma Asano,J2,RW,Forward,Mallorca,Spanish La Liga,67.0,6.26,30,JPN
Marc Domenech,J2,AM,Forward,Mallorca,Spanish La Liga,23.0,6.62,19,ESP
Pablo Torre,J2,AM,Forward,Mallorca,Spanish La Liga,81.0,6.7,22,ESP
Pablo Durán,J2,AM,Forward,Celta Vigo,Spanish La Liga,89.0,6.29,24,ESP
Bryan Zaragoza,J2,AM,Forward,Celta Vigo,Spanish La Liga,1.0,5.82,24,ESP
Ferran Jutglà,J2,AM,Forward,Celta Vigo,Spanish La Liga,71.0,6.63,26,ESP
Borja Iglesias,J2,AM,Forward,Celta Vigo,Spanish La Liga,19.0,6.12,32,ESP
Iago Aspas,J2,AM,Forward,Celta Vigo,Spanish La Liga,62.0,6.5,38,ESP
Williot Swedberg,J2,AM,Forward,Celta Vigo,Spanish La Liga,28.0,7.02,21,SWE
Julián Álvarez,J2,AM,Forward,Atlético Madrid,Spanish La Liga,90.0,6.73,25,ARG
Alexander Sørloth,J2,AM,Forward,Atlético Madrid,Spanish La Liga,67.0,7.3,29,NOR
Giacomo Raspadori,J2,AM,Forward,Atlético Madrid,Spanish La Liga,23.0,6.62,25,ITA
Rafa Mir,J2,AM,Forward,Elche,Spanish La Liga,66.0,6.74,28,ESP
André Silva,J2,AM,Forward,Elche,Spanish La Liga,24.0,6.2,29,POR
Álvaro Rodríguez,J2,AM,Forward,Elche,Spanish La Liga,90.0,6.91,21,URU
Rodrigo Mendoza,J2,AM,Forward,Elche,Spanish La Liga,67.0,6.19,20,ESP
Martim Neto,J2,AM,Forward,Elche,Spanish La Liga,23.0,6.49,22,POR
Iván Romero,J2,AM,Forward,Levante,Spanish La Liga,74.0,6.75,24,ESP
Carlos Espí,J2,AM,Forward,Levante,Spanish La Liga,16.0,5.64,20,ESP
Ferrán Torres,J2,AM,Forward,Barcelona,Spanish La Liga,90.0,7.18,25,ESP
Marcus Rashford,J2,LW,Forward,Barcelona,Spanish La Liga,45.0,7.22,27,ENG
Dani Olmo,J2,AM,Forward,Barcelona,Spanish La Liga,45.0,7.3,27,ESP
Lamine Yamal,J2,RW,Forward,Barcelona,Spanish La Liga,90.0,7.3,18,ESP
Raphinha,J2,LW,Forward,Barcelona,Spanish La Liga,90.0,7.19,28,BRA
Robert Lewandowski,J2,AM,Forward,Barcelona,Spanish La Liga,15.0,6.27,37,POL
Ante Budimir,J2,AM,Forward,Osasuna,Spanish La Liga,90.0,6.62,34,CRO
Aimar Oroz,J2,AM,Forward,Osasuna,Spanish La Liga,77.0,7.27,23,ESP
Raúl,J2,AM,Forward,Osasuna,Spanish La Liga,13.0,6.97,24,ESP
Víctor Muñoz,J2,AM,Forward,Osasuna,Spanish La Liga,61.0,6.83,22,ESP
Rubén García,J2,AM,Forward,Osasuna,Spanish La Liga,29.0,6.38,32,ESP
Dani Raba,J2,AM,Forward,Valencia,Spanish La Liga,25.0,6.01,29,ESP
Arnaut Danjuma,J2,AM,Forward,Valencia,Spanish La Liga,90.0,6.67,28,NED
Mikel Oyarzabal,J2,AM,Forward,Real Sociedad,Spanish La Liga,71.0,6.96,28,ESP
Orri Steinn Óskarsson,J2,AM,Forward,Real Sociedad,Spanish La Liga,35.0,6.94,20,ISL
Roberto Férnandez,J2,AM,Forward,Espanyol,Spanish La Liga,69.0,6.89,23,ESP
Kiké,J2,AM,Forward,Espanyol,Spanish La Liga,21.0,6.16,35,ESP
Javi Puado,J2,LW,Forward,Espanyol,Spanish La Liga,90.0,6.75,27,ESP
Tyrhys Dolan,J2,RW,Forward,Espanyol,Spanish La Liga,85.0,7.04,23,ENG
Antoniu,J2,RW,Forward,Espanyol,Spanish La Liga,5.0,5.38,22,ESP
Pere Milla,J2,AM,Forward,Espanyol,Spanish La Liga,69.0,6.99,32,ESP
Ramón Terrats,J2,AM,Forward,Espanyol,Spanish La Liga,21.0,6.52,24,ESP
José Salinas,J2,LW,Forward,Espanyol,Spanish La Liga,10.0,5.45,24,ESP
Karl Etta,J2,AM,Forward,Villarreal,Spanish La Liga,90.0,7.12,21,CMR
Nicolas Pépé,J2,AM,Forward,Villarreal,Spanish La Liga,62.0,7.3,30,CIV
Ilias Akhomach,J2,AM,Forward,Villarreal,Spanish La Liga,28.0,7.14,21,MAR
Dawda Camara,J2,AM,Forward,Girona,Spanish La Liga,45.0,6.16,22,MTN
Thomas Lemar,J2,AM,Forward,Girona,Spanish La Liga,45.0,6.46,29,FRA
Portu,J2,AM,Forward,Girona,Spanish La Liga,45.0,6.48,33,ESP
Joel Roca,J2,AM,Forward,Girona,Spanish La Liga,90.0,6.81,20,ESP
Viktor Tsyhankov,J2,AM,Forward,Girona,Spanish La Liga,77.0,6.51,27,UKR
Yaser Asprilla,J2,AM,Forward,Girona,Spanish La Liga,13.0,6.62,21,COL
Salomón Rondón,J2,AM,Forward,Oviedo,Spanish La Liga,71.0,6.05,35,VEN
Federico Viñas,J2,AM,Forward,Oviedo,Spanish La Liga,19.0,6.31,27,URU
Ilyas Chaira,J2,LW,Forward,Oviedo,Spanish La Liga,78.0,6.25,24,MAR
Josip Brekalo,J2,LW,Forward,Oviedo,Spanish La Liga,12.0,6.47,27,CRO
Luka Ilić,J2,RW,Forward,Oviedo,Spanish La Liga,71.0,6.18,26,SRB
Ovie Ejaria,J2,AM,Forward,Oviedo,Spanish La Liga,19.0,6.73,27,ENG
Haissem Hassan,J2,RW,Forward,Oviedo,Spanish La Liga,45.0,7.13,23,FRA
Kylian Mbappé,J2,AM,Forward,Real Madrid,Spanish La Liga,86.0,7.3,26,FRA
Dani Ceballos,J2,AM,Forward,Real Madrid,Spanish La Liga,4.0,5.82,29,ESP
Rodrygo,J2,LW,Forward,Real Madrid,Spanish La Liga,62.0,7.05,24,BRA
Vinicius Júnior,J2,LW,Forward,Real Madrid,Spanish La Liga,28.0,7.3,25,BRA
Franco Mastantuono,J2,RW,Forward,Real Madrid,Spanish La Liga,62.0,6.64,18,ARG
Brahim Díaz,J2,RW,Forward,Real Madrid,Spanish La Liga,28.0,7.13,26,MAR
Arda Güler,J2,AM,Forward,Real Madrid,Spanish La Liga,73.0,7.3,20,TUR
Gonzalo García,J2,AM,Forward,Real Madrid,Spanish La Liga,17.0,6.88,21,ESP
Maroan Sannadi,J2,AM,Forward,Athletic Club,Spanish La Liga,45.0,6.91,24,MAR
Oihan Sancet,J2,AM,Forward,Athletic Club,Spanish La Liga,45.0,7.22,25,ESP
Nico Williams,J2,LW,Forward,Athletic Club,Spanish La Liga,87.0,7.18,23,ESP
Unai Gómez,J2,LW,Forward,Athletic Club,Spanish La Liga,3.0,5.88,22,ESP
Iñaki Williams,J2,RW,Forward,Athletic Club,Spanish La Liga,78.0,6.31,31,GHA
Gorka Guruzeta,J2,AM,Forward,Athletic Club,Spanish La Liga,12.0,6.49,28,ESP
