Player,Nationality,Team,League,Position,General Position,Age,Minutes,Goals,Assists,Shots Total,Shots on Target,Expected Goals (xG),Non-Penalty Expected Goals (npxG),Penalty Kicks Made,Penalty Kicks Attempted,Shot-Creating Actions (SCA),Goal-Creating Actions (GCA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Crosses,Expected Assists (xA),Expected Assisted Goals (xAG),Passes Completed,Passes Attempted,Progressive Passes,Through Balls,Switches,Passes Blocked,Passes Offside,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Passing Distance (Total),Progressive Passing Distance (Total),Progressive Runs,Carries,Progressive Carries,Carrying Distance (Total),Progressive Carrying Distance (Total),Carries into Final Third,Carries into Penalty Area,Take-Ons Attempted,Successful Take-Ons,Times Tackled During Take-On,Tackles,Tackles Won,Tackles in Defensive Third,Tackles in Middle Third,Tackles in Attacking Third,Dribblers Tackled,Dribbles Challenged,Challenges Lost,Interceptions,Blocks,Shots Blocked,Clearances,Errors Leading to Shot,Ball Recoveries,Miscontrols,Dispossessed,Ball Losses,Passes Received,Progressive Passes Received,Touches,Touches in Defensive Penalty Area,Touches in Defensive Third,Touches in Middle Third,Touches in Attacking Third,Touches in Attacking Penalty Area,Live-Ball Touches,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalties Kicks Conceded,Penalties Kicks Won,Own Goals,Aerials Won,Aerials Lost,Total Aerials,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels Won,Efficiency,Matches,% Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Abdul Mumin,GHA,Rayo Vallecano,Spanish La Liga,CB,Defender,26,2017,0.09,0.04,0.45,0.13,0.03,0.03,0.0,0.0,0.49,0.13,0.04,1.78,0.04,0.0,0.27,0.0,0.01,40.16,48.41,1.78,0.0,0.36,0.18,0.13,45.38,2.9,1.12,14.06,15.13,21.95,23.92,3.88,8.48,768.86,313.06,0.54,32.35,0.54,154.7,68.05,0.22,0.09,0.45,0.22,0.18,1.65,1.12,1.34,0.31,0.0,0.76,1.2,0.45,1.03,1.78,1.29,5.58,0.0,4.15,0.71,0.22,0.94,36.54,0.27,60.28,11.29,39.0,19.95,1.74,0.58,60.28,0.27,0.04,0.0,0.98,0.54,0.0,0.0,0.0,0.0,1.38,1.12,2.5,3.12,0.62,0.71,2.32,0.06,1,0.09,55.2,0.0,92.93,91.76,45.75,96.27,48.89
Abdón Prats,ESP,Mallorca,Spanish La Liga,AM,Forward,32,456,0.39,0.0,2.57,0.79,0.43,0.3,0.2,0.2,1.38,0.2,0.59,0.99,0.2,0.0,0.0,0.0,0.02,11.45,17.17,1.38,0.0,0.0,0.2,0.0,16.18,0.99,0.0,6.71,9.08,3.16,4.74,0.79,1.18,165.2,32.37,0.0,15.2,0.0,42.43,8.09,0.0,0.0,0.59,0.2,0.39,0.39,0.2,0.2,0.2,0.0,0.2,0.39,0.2,0.2,0.39,0.2,0.99,0.0,2.57,3.36,2.37,5.72,20.53,2.76,28.82,1.18,2.96,15.0,10.86,4.93,28.62,0.79,0.0,0.0,1.18,3.75,0.39,0.0,0.2,0.0,3.75,6.32,10.07,4.14,1.58,5.13,0.59,-0.04,1,0.39,37.24,0.0,73.9,66.67,66.95,100.0,33.9
Abdülkerim Bardakcı,TUR,Galatasaray,UEFA Europa League,CB,Defender,30,895,0.1,0.0,1.11,0.2,0.09,0.09,0.0,0.0,2.41,0.2,0.7,4.83,0.6,0.3,1.21,0.03,0.04,59.63,71.8,5.53,0.0,0.3,0.7,0.3,67.68,3.82,2.01,24.84,27.35,28.56,32.18,5.23,10.06,1062.0,385.04,1.11,54.0,1.11,294.94,169.54,1.01,0.0,0.6,0.3,0.3,2.11,1.21,0.8,1.11,0.2,1.61,2.21,0.6,1.81,1.71,0.8,3.52,0.2,5.23,0.6,0.4,1.01,57.42,1.31,84.47,5.13,32.48,45.35,7.34,1.71,84.47,0.1,0.0,0.0,1.11,1.01,0.2,0.0,0.0,0.0,2.31,1.61,3.92,9.05,2.61,2.61,3.42,0.01,1,0.1,58.93,0.0,90.82,88.75,51.99,91.94,50.0
Abel,ESP,Osasuna,Spanish La Liga,LB,Defender,24,2074,0.09,0.0,0.52,0.17,0.02,0.02,0.0,0.0,1.69,0.17,0.69,2.47,0.78,0.56,3.69,0.06,0.04,33.67,46.48,3.34,0.13,0.09,2.04,0.17,36.76,9.55,0.61,16.71,19.05,13.67,17.4,2.52,6.86,559.74,218.97,2.17,26.25,2.17,141.86,77.76,1.91,0.3,1.52,0.78,0.56,2.65,1.61,1.22,1.08,0.35,1.69,2.73,1.04,0.78,1.26,0.17,2.78,0.09,4.6,1.17,0.78,1.95,29.64,3.99,57.37,2.82,16.06,26.25,15.49,0.82,57.37,0.13,0.0,0.0,1.08,1.39,0.13,0.04,0.0,0.0,0.87,0.74,1.61,11.67,1.87,2.47,4.34,0.07,1,0.09,54.04,0.0,87.72,78.56,36.73,100.0,51.32
Abel Ruiz,ESP,Girona,"Spanish La Liga, UEFA Champions League",AM,Forward,25,1491,0.24,0.0,1.27,0.42,0.28,0.19,0.06,0.12,1.15,0.06,0.6,0.97,0.36,0.06,0.3,0.07,0.06,16.3,18.65,1.57,0.06,0.06,0.42,0.06,16.36,2.23,0.0,9.36,10.2,5.67,5.98,0.97,1.45,243.38,35.07,1.39,15.27,1.39,86.5,27.04,0.85,0.66,1.21,0.42,0.6,0.48,0.18,0.18,0.12,0.18,0.18,0.36,0.18,0.3,0.54,0.12,0.54,0.0,1.63,1.93,1.45,3.38,18.83,4.77,26.56,0.85,2.17,12.98,11.53,3.74,26.44,0.18,0.0,0.0,0.42,0.78,0.3,0.0,0.0,0.0,0.6,1.39,1.99,9.11,1.21,4.83,0.54,-0.04,1,0.24,30.15,0.0,91.76,94.82,66.9,81.82,34.71
Abner,BRA,Lyon,"French Ligue 1, UEFA Europa League",LB,Defender,24,1445,0.12,0.06,0.56,0.25,0.04,0.04,0.0,0.0,1.81,0.06,0.93,3.67,0.81,0.19,2.55,0.14,0.08,48.46,57.8,5.29,0.06,0.31,1.25,0.12,49.58,8.1,0.87,29.52,32.2,15.01,18.12,2.62,4.42,704.8,288.75,2.18,36.69,2.18,150.66,90.75,1.25,0.37,1.0,0.5,0.5,2.68,1.74,1.31,0.81,0.56,1.93,2.93,1.0,0.56,1.18,0.25,3.18,0.0,4.24,1.12,0.62,1.74,43.35,4.3,67.7,3.18,18.75,31.2,18.19,1.68,67.7,0.12,0.0,0.0,1.49,0.25,0.0,0.0,0.0,0.0,0.62,1.06,1.68,13.95,1.87,3.05,4.67,0.09,1,0.12,36.9,0.0,91.68,82.84,59.28,101.3,50.0
Aboubacar Bassinga,CIV,Las Palmas,Spanish La Liga,AM,Forward,19,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,90.0,0.0,22.5,0.0,0.0,0.0,90.0,0.0,0.0,22.5,22.5,0.0,0.0,22.5,67.5,1192.5,0.0,0.0,67.5,0.0,247.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,22.5,67.5,0.0,90.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,100.0,0.0,33.33,0.0,0.0
Abzal Beisebekov,KAZ,Astana FK,UEFA Europa Conference League,CB,Defender,31,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,5.0,1.0,0.5,3.5,0.05,0.0,49.0,61.0,5.5,0.0,0.5,3.0,0.0,59.5,1.5,0.0,18.5,18.5,25.0,28.5,5.5,10.5,916.5,283.5,2.0,40.0,2.0,169.5,103.5,0.5,0.0,0.0,0.0,0.0,1.5,0.0,1.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,5.5,1.0,2.5,1.0,0.0,1.0,53.0,3.0,71.0,8.0,29.5,33.5,8.0,0.5,71.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,12.5,1.0,2.0,0.5,0.0,1,0.0,25.0,0.0,100.0,87.72,52.38,25.0,0.0
Achraf Hakimi,MAR,Paris S-G,"French Ligue 1, UEFA Champions League",RB,Defender,26,3606,0.2,0.27,1.7,0.67,0.15,0.15,0.0,0.0,4.52,0.4,2.15,5.27,1.55,0.35,3.0,0.22,0.27,77.0,87.68,7.31,0.07,0.37,1.65,0.15,79.49,8.04,1.25,47.57,51.06,23.79,26.73,2.52,4.02,1059.66,302.37,4.19,56.06,4.19,257.4,155.09,2.57,0.92,2.57,1.15,1.2,2.12,1.45,0.95,0.8,0.37,1.12,2.57,1.45,1.17,1.25,0.05,1.07,0.07,6.14,1.67,0.9,2.57,74.63,10.83,99.11,2.02,19.22,40.78,39.91,3.62,99.11,0.17,0.0,0.0,1.0,1.2,0.3,0.0,0.0,0.0,0.4,0.52,0.92,26.53,4.92,6.44,4.02,0.05,1,0.2,43.48,0.0,93.16,89.0,62.69,124.07,44.75
Adam Armstrong,ENG,Southampton,English Premier League,AM,Forward,27,1248,0.14,0.14,1.8,0.5,0.22,0.16,0.0,0.07,1.37,0.29,0.65,0.72,0.58,0.14,1.01,0.04,0.08,16.66,20.77,1.51,0.0,0.07,0.87,0.14,19.33,1.3,0.0,9.95,11.39,5.84,6.85,0.43,0.94,239.42,32.16,1.8,16.95,1.8,95.48,43.2,0.94,0.43,1.01,0.43,0.58,0.87,0.22,0.14,0.5,0.22,0.22,1.01,0.79,0.22,0.43,0.07,0.58,0.0,1.66,0.79,1.3,2.09,20.62,5.7,27.19,0.79,3.17,10.31,13.85,3.53,27.12,0.29,0.0,0.0,0.87,0.36,0.65,0.0,0.0,0.0,0.36,0.65,1.01,10.82,1.66,4.69,1.23,-0.08,1,0.14,35.64,0.0,87.36,85.26,45.74,112.84,42.57
Adam Aznou,MAR,"Bayern Munich, Valladolid","German Bundesliga, Spanish La Liga, UEFA Champions League",LB,Defender,18,895,0.0,0.0,0.4,0.1,0.03,0.03,0.0,0.0,1.61,0.0,0.6,1.81,0.4,0.2,1.31,0.03,0.02,25.94,36.2,2.61,0.0,0.0,1.21,0.5,27.85,7.84,0.91,14.78,17.2,8.85,12.47,1.61,3.72,385.94,131.23,1.61,23.23,1.61,139.68,82.46,0.8,0.3,4.12,1.91,1.51,2.82,2.11,2.01,0.8,0.0,2.11,4.32,2.21,1.01,2.51,0.8,3.12,0.0,5.73,2.82,1.21,4.02,24.34,2.82,52.99,4.02,19.41,24.94,10.06,1.21,52.99,0.1,0.0,0.0,1.41,1.71,0.0,0.0,0.0,0.0,1.11,0.5,1.61,8.65,1.61,2.11,6.44,-0.03,1,0.0,68.94,0.0,85.93,70.97,43.28,130.63,46.36
Adam Buksa,POL,Midtjylland,UEFA Europa League,AM,Forward,28,720,0.25,0.12,2.75,0.88,0.48,0.38,0.12,0.12,1.88,0.12,1.12,0.38,0.12,0.0,0.38,0.09,0.12,10.12,18.25,1.62,0.0,0.12,0.5,0.0,17.38,0.88,0.0,5.38,9.5,3.38,5.25,0.62,0.88,149.0,37.5,0.75,13.5,0.75,64.25,17.12,0.25,0.38,2.38,0.62,1.62,0.62,0.12,0.38,0.12,0.12,0.25,0.62,0.38,0.5,0.62,0.0,1.25,0.12,2.0,2.88,0.62,3.5,21.88,3.75,31.12,1.25,2.62,13.88,15.0,5.38,31.0,0.38,0.0,0.0,2.5,2.5,0.25,0.0,0.0,0.0,6.25,4.38,10.62,6.88,2.0,5.88,0.75,-0.22,1,0.25,58.85,0.0,56.63,64.38,70.45,86.21,26.05
Adam Daghim,DEN,RB Salzburg,UEFA Champions League,AM,Forward,19,393,0.23,0.0,1.6,0.69,0.11,0.11,0.0,0.0,1.83,0.23,0.69,0.69,0.46,0.0,1.37,0.05,0.05,17.63,24.96,2.06,0.0,0.0,0.69,0.0,20.61,4.35,0.46,10.31,12.82,6.64,9.62,0.23,1.15,252.82,66.41,3.66,26.56,3.66,204.96,90.69,0.92,1.6,5.04,1.6,2.98,1.83,0.92,0.69,0.69,0.46,0.23,0.69,0.46,1.37,1.6,0.0,0.92,0.0,3.89,2.29,0.69,2.98,23.13,8.7,40.99,1.15,5.5,14.2,22.44,4.81,40.99,0.23,0.0,0.0,1.37,0.92,0.69,0.0,0.0,0.0,0.0,1.15,1.15,18.09,2.06,6.87,1.6,0.11,1,0.23,0.0,0.0,80.42,69.02,20.0,77.67,31.75
Adam Dźwigała,POL,St. Pauli,German Bundesliga,CB,Midfielder,29,373,0.0,0.0,1.45,0.0,0.07,0.07,0.0,0.0,1.21,0.0,0.0,2.65,0.24,0.0,0.72,0.02,0.0,41.74,51.15,3.38,0.24,0.0,1.21,0.24,44.64,6.27,1.93,17.13,18.82,20.51,22.44,2.9,7.24,708.18,291.47,0.24,26.54,0.24,87.59,39.57,0.0,0.0,0.48,0.24,0.24,4.83,2.41,3.14,1.45,0.24,2.65,3.86,1.21,0.97,1.45,0.24,6.76,0.0,3.14,0.48,0.48,0.97,36.68,0.97,67.56,7.24,25.58,33.3,8.69,1.45,67.56,0.48,0.24,0.0,1.21,0.72,0.0,0.0,0.0,0.0,3.14,0.97,4.1,4.83,1.21,1.69,6.27,-0.07,1,0.0,76.59,0.0,91.02,91.4,40.06,83.82,50.0
Adam Forrester,SCO,Hearts,UEFA Europa Conference League,RB,Defender,19,343,0.0,0.0,0.26,0.0,0.03,0.03,0.0,0.0,2.62,0.26,0.26,2.89,1.57,0.52,2.62,0.05,0.03,36.21,55.36,2.89,0.0,0.26,1.57,0.0,40.41,14.96,1.31,16.01,20.99,16.27,23.62,3.67,8.4,686.94,351.87,1.84,27.55,1.84,139.85,67.7,1.84,0.26,1.84,0.79,1.05,2.1,1.05,1.05,1.05,0.0,1.84,3.67,1.84,2.62,1.57,0.26,2.36,0.0,4.72,1.05,0.52,1.57,31.49,3.67,69.01,2.89,23.09,31.49,15.22,0.79,69.01,0.79,0.0,0.0,1.31,1.31,0.0,0.0,0.0,0.0,1.84,2.62,4.46,10.23,2.89,3.15,4.72,-0.03,1,0.0,41.26,0.0,76.27,68.88,43.69,119.8,42.93
Adam Gabriel,CZE,Midtjylland,UEFA Europa League,RB,Defender,23,170,0.0,0.0,1.59,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,3.18,0.53,0.0,2.65,0.11,0.0,29.65,43.41,4.76,0.53,0.0,1.59,0.0,38.12,5.29,0.53,13.24,15.88,15.35,20.65,1.06,4.76,493.41,160.94,3.18,28.06,3.18,165.18,95.82,1.59,0.0,2.12,1.59,0.53,1.06,0.0,0.53,0.0,0.53,0.53,1.06,0.53,1.59,1.59,0.53,1.06,0.0,3.71,0.53,0.53,1.06,32.29,4.76,52.94,3.18,16.41,24.35,12.71,2.12,52.94,0.0,0.0,0.0,1.59,0.53,0.0,0.0,0.0,0.0,2.12,1.59,3.71,15.88,0.0,2.65,1.06,-0.05,1,0.0,57.14,0.0,83.38,74.33,22.27,66.67,75.0
Adam Gnezda Čerin,SVN,Panathinaikos,UEFA Europa Conference League,DM,Midfielder,25,286,0.0,0.0,0.63,0.0,0.03,0.03,0.0,0.0,1.89,0.0,0.63,7.87,1.26,0.0,3.78,0.06,0.03,61.36,72.69,5.66,0.0,0.31,0.63,0.31,68.29,4.09,1.57,28.95,30.84,22.97,26.12,3.46,6.92,913.22,265.91,0.63,46.26,0.63,192.59,88.74,2.2,0.0,1.26,0.0,1.26,1.26,1.26,0.63,0.31,0.31,0.63,2.2,1.57,1.89,0.63,0.0,0.63,0.0,2.2,1.26,0.94,2.2,60.42,2.52,80.56,2.83,12.9,46.89,21.08,1.26,80.56,0.0,0.0,0.0,0.63,1.57,0.0,0.0,0.0,0.0,1.26,1.57,2.83,9.44,1.89,2.52,3.46,-0.03,1,0.0,44.52,0.0,93.87,87.94,50.0,183.07,0.0
Adam Hložek,CZE,Hoffenheim,"German Bundesliga, UEFA Europa League",AM,Forward,22,2392,0.41,0.15,3.05,1.05,0.32,0.32,0.0,0.0,2.71,0.41,0.87,1.88,0.87,0.15,0.98,0.12,0.13,16.82,23.85,3.09,0.04,0.04,0.94,0.15,23.18,0.53,0.04,8.92,11.59,5.72,7.68,0.94,1.69,248.78,60.65,2.48,20.32,2.48,127.47,63.44,1.51,1.13,3.12,1.51,1.35,1.13,0.53,0.3,0.56,0.26,0.64,1.05,0.41,0.15,0.79,0.04,0.94,0.0,2.97,2.22,1.73,3.95,26.0,4.63,36.16,0.98,3.42,16.14,17.31,5.19,36.16,0.11,0.0,0.0,0.75,1.39,0.23,0.0,0.0,0.0,1.69,1.69,3.39,12.68,3.12,7.34,1.58,0.09,1,0.41,49.85,0.0,76.96,74.48,55.62,89.27,48.4
Adam Idah,IRL,Celtic,UEFA Champions League,AM,Forward,24,341,0.79,0.0,2.38,1.58,0.58,0.58,0.0,0.0,0.53,0.0,0.26,0.53,0.0,0.0,0.79,0.0,0.03,11.61,16.89,0.0,0.0,0.0,0.26,0.0,15.57,1.32,0.0,7.39,8.97,3.7,5.54,0.53,1.06,167.86,17.42,1.58,14.78,1.58,102.67,35.63,0.53,0.79,1.32,0.53,0.53,0.79,0.26,0.0,0.53,0.26,0.0,0.79,0.79,0.0,1.58,0.53,1.85,0.0,1.32,3.17,1.58,4.75,20.06,3.7,27.98,2.11,3.43,14.78,10.03,3.43,27.98,0.0,0.0,0.0,0.79,0.26,0.53,0.0,0.0,0.0,1.06,0.53,1.58,6.86,0.53,4.22,1.06,0.21,1,0.79,67.09,0.0,82.39,66.79,50.0,134.18,40.15
Adam Lallana,ENG,Southampton,English Premier League,CM,Midfielder,36,361,0.0,0.5,0.75,0.0,0.05,0.05,0.0,0.0,2.24,0.5,1.0,5.24,2.24,0.75,1.0,0.12,0.22,55.1,64.82,5.98,0.25,0.0,0.75,0.25,63.57,1.0,0.75,36.65,41.14,15.21,16.7,1.0,2.24,720.75,244.32,1.5,44.38,1.5,207.17,91.25,1.99,0.0,2.99,1.25,1.25,1.99,1.25,1.0,1.0,0.0,0.5,2.99,2.49,1.25,1.0,0.25,1.25,0.0,4.74,2.49,1.5,3.99,61.08,2.49,79.28,4.74,22.69,38.64,18.2,1.5,79.28,1.0,0.0,0.0,1.99,1.99,0.0,0.0,0.0,0.0,0.5,0.5,1.0,11.47,2.74,4.49,4.24,-0.05,1,0.0,50.0,0.0,89.09,91.08,44.64,170.28,41.81
Adam Markhiev,FIN,FK Rīgas FS,UEFA Europa League,CM,Midfielder,22,636,0.14,0.0,0.99,0.28,0.04,0.04,0.0,0.0,2.12,0.0,0.85,2.26,0.71,0.14,0.57,0.01,0.03,28.02,32.55,2.69,0.0,0.28,0.57,0.42,30.85,1.27,0.99,14.01,14.86,10.61,11.46,2.69,4.39,476.04,141.65,1.98,27.88,1.98,154.1,70.33,1.56,0.42,3.54,1.98,1.42,3.25,1.98,1.42,1.27,0.57,1.42,2.69,1.27,1.7,2.12,0.28,0.14,0.28,7.36,1.84,1.13,2.97,26.18,1.56,44.43,1.56,13.87,22.64,9.34,1.13,44.43,0.28,0.0,0.0,2.55,1.98,0.0,0.0,0.0,0.0,0.57,0.42,0.99,8.21,2.12,2.41,4.67,0.1,1,0.14,57.58,0.0,94.28,92.58,61.28,100.0,55.93
Adam Marušić,MNE,Lazio,"Italian Serie A, UEFA Europa League",RB,Defender,32,3336,0.11,0.0,0.84,0.43,0.05,0.05,0.0,0.0,1.62,0.16,0.62,2.94,0.59,0.35,2.0,0.02,0.03,41.84,49.59,3.88,0.0,0.16,0.62,0.05,41.6,7.93,0.86,21.53,23.63,17.1,19.91,2.05,4.02,650.42,213.51,0.89,30.92,0.89,127.31,59.78,1.19,0.08,1.03,0.38,0.59,1.51,0.89,0.92,0.51,0.08,0.78,1.13,0.35,0.86,0.67,0.3,2.35,0.0,3.29,0.62,0.51,1.13,37.12,4.45,57.87,2.89,16.59,27.19,14.65,1.16,57.87,0.05,0.0,0.0,0.81,0.51,0.08,0.0,0.0,0.03,1.11,0.94,2.05,10.12,1.78,2.19,2.02,0.05,1,0.11,54.15,0.0,91.11,85.89,51.0,88.21,36.89
Adam Masina,MAR,Torino,Italian Serie A,CB,Defender,31,1829,0.05,0.1,0.39,0.1,0.03,0.03,0.0,0.0,1.03,0.2,0.2,3.4,0.3,0.1,0.69,0.03,0.01,50.93,60.48,3.4,0.05,0.3,0.2,0.15,57.23,3.1,1.33,19.09,20.86,26.38,29.57,5.02,8.86,948.08,334.26,0.74,40.74,0.74,187.38,102.4,0.44,0.05,0.59,0.3,0.3,1.57,0.69,1.08,0.44,0.05,1.08,1.87,0.79,1.28,1.28,0.64,4.53,0.1,4.23,0.59,0.39,0.98,46.45,0.49,71.65,9.0,31.64,36.56,3.74,0.59,71.65,0.25,0.0,0.0,1.03,0.89,0.1,0.0,0.05,0.0,3.1,1.13,4.23,5.36,1.23,1.03,2.56,0.02,1,0.05,73.29,0.0,91.51,89.21,56.66,96.6,50.85
Adam Obert,SVK,Cagliari,Italian Serie A,LB,Defender,22,1077,0.08,0.08,0.75,0.17,0.08,0.08,0.0,0.0,2.09,0.33,0.84,3.01,0.33,0.08,0.92,0.01,0.03,34.51,44.87,4.18,0.0,0.25,1.42,0.25,35.93,8.69,1.0,16.71,18.89,14.87,17.47,2.34,5.6,576.1,219.44,1.0,24.9,1.0,124.35,66.6,0.75,0.0,1.17,0.42,0.75,2.59,1.5,1.0,1.42,0.17,1.34,2.26,0.92,1.92,1.59,0.58,4.01,0.17,4.93,2.17,0.58,2.76,27.58,1.59,59.33,5.6,25.82,26.07,8.77,1.09,59.33,0.33,0.0,0.0,1.84,0.58,0.0,0.0,0.0,0.0,2.09,1.84,3.93,7.77,2.42,1.5,3.76,0.01,1,0.08,53.18,0.0,88.46,85.12,41.79,95.67,35.9
Adam Sevinsky,CZE,Sparta Prague,UEFA Champions League,CB,Defender,20,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.1,20.0,25.0,1.0,0.0,0.0,0.0,0.0,21.0,4.0,1.0,12.0,14.0,6.0,7.0,1.0,3.0,286.0,133.0,0.0,17.0,0.0,92.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,33.0,6.0,17.0,14.0,2.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,1,0.0,66.67,0.0,85.71,85.71,33.33,100.0,0.0
Adam Smith,ENG,Bournemouth,English Premier League,RB,Defender,34,1417,0.0,0.0,0.19,0.0,0.04,0.04,0.0,0.0,1.33,0.13,0.44,2.73,0.57,0.25,1.71,0.03,0.03,29.22,37.98,2.92,0.06,0.13,0.83,0.06,30.68,7.24,0.51,13.72,15.12,12.77,15.94,1.84,4.89,483.98,157.52,0.76,20.96,0.76,90.25,39.89,1.02,0.06,1.02,0.38,0.44,1.33,0.64,0.57,0.44,0.32,0.76,1.59,0.83,0.89,0.7,0.25,2.79,0.06,2.92,0.76,0.32,1.08,22.93,2.03,46.3,2.35,13.85,21.66,11.12,0.51,46.3,0.38,0.0,0.0,1.08,0.76,0.0,0.0,0.0,0.0,0.83,0.76,1.59,6.48,1.46,1.4,2.22,-0.04,1,0.0,52.2,0.0,90.74,80.11,37.63,106.22,37.25
Adam Ståhl,FIN,Djurgården,UEFA Europa Conference League,RB,Defender,30,989,0.0,0.18,0.55,0.18,0.08,0.08,0.0,0.0,1.91,0.46,0.46,1.55,0.55,0.27,1.73,0.05,0.05,34.03,45.23,3.0,0.0,0.0,0.73,0.09,36.86,8.28,0.73,18.56,22.02,12.47,17.2,2.0,3.55,521.71,169.44,1.64,27.12,1.64,129.59,65.43,1.55,0.09,1.46,0.55,0.73,1.64,1.18,0.73,0.73,0.18,1.09,1.64,0.55,1.18,1.27,0.55,3.37,0.09,3.09,0.91,0.73,1.64,31.58,4.73,56.88,3.55,14.83,24.21,18.56,1.73,56.88,0.18,0.0,0.0,1.27,0.82,0.18,0.0,0.0,0.0,2.09,1.27,3.37,11.01,2.37,2.64,2.82,-0.08,1,0.0,62.02,0.0,84.29,72.5,56.34,103.3,37.67
Adam Sørensen,DEN,Bodø/Glimt,UEFA Europa League,LB,Defender,23,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,81.0,108.0,27.0,0.0,0.0,0.0,0.0,90.0,18.0,9.0,45.0,54.0,27.0,45.0,9.0,9.0,1377.0,396.0,0.0,72.0,0.0,342.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,54.0,0.0,108.0,0.0,36.0,54.0,18.0,9.0,108.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,18.0,0.0,0.0,1,0.0,0.0,0.0,83.33,60.0,100.0,0.0,0.0
Adam Webster,ENG,Brighton,English Premier League,CB,Defender,30,772,0.0,0.0,0.47,0.0,0.02,0.02,0.0,0.0,1.52,0.47,0.23,7.11,0.23,0.0,0.23,0.01,0.05,68.55,77.88,6.88,0.0,0.23,0.58,0.23,70.88,6.76,2.91,25.65,27.4,36.02,38.24,5.95,10.26,1269.33,502.11,0.7,51.99,0.7,278.74,157.03,0.58,0.0,0.23,0.12,0.12,0.82,0.47,0.23,0.47,0.12,0.7,1.63,0.93,1.87,1.63,0.82,3.96,0.23,3.61,0.58,0.12,0.7,60.97,0.23,87.55,11.66,40.92,42.9,4.43,1.52,87.55,0.12,0.0,0.0,0.82,0.23,0.12,0.12,0.0,0.0,2.45,0.47,2.91,8.51,1.98,1.75,2.1,-0.02,1,0.0,84.19,0.0,93.61,94.19,57.99,138.16,52.17
Adam Wharton,ENG,Crystal Palace,English Premier League,CM,Midfielder,20,1241,0.0,0.15,0.87,0.36,0.02,0.02,0.0,0.0,3.77,0.29,1.67,5.22,1.16,0.29,2.76,0.14,0.22,38.15,50.26,7.32,0.36,0.07,0.87,0.44,46.92,2.9,1.02,14.5,17.55,17.99,22.12,4.79,7.47,713.91,257.38,1.02,30.53,1.02,143.3,76.37,1.6,0.15,0.73,0.15,0.58,2.32,0.94,1.02,1.02,0.29,1.23,3.12,1.89,1.38,0.8,0.15,1.96,0.0,6.89,1.16,0.94,2.1,36.91,0.8,60.41,2.1,14.14,31.98,14.79,0.8,60.41,0.15,0.0,0.0,0.8,1.38,0.0,0.0,0.0,0.0,0.36,1.16,1.52,10.15,4.06,2.39,4.06,-0.02,1,0.0,23.68,0.0,82.62,81.33,64.12,114.37,20.55
