Game Week,Home Team,Away Team,Score,Attendance,Venue,Referee,Date,URL
J5,Jagiellonia,Rayo Vallecano,,,Chorten Arena,,2025-12-11,https://fbref.com/en/stathead/matchup/teams/98e8af82/4f7b798d/Rayo-Vallecano-vs-Jagiellonia-History
J5,Shkëndija 79,Slovan Bratislava,,,Nationala Arena Toše Proeski,,2025-12-11,https://fbref.com/en/stathead/matchup/teams/c480c810/ae7f2f70/FK-Shkendija-vs-Slovan-Bratislava-History
J5,KF Drita,AZ Alkmaar,,,Stadiumi Fadil Vokrri,,2025-12-11,https://fbref.com/en/stathead/matchup/teams/77b23ba3/3986b791/KF-Drita-vs-AZ-Alkmaar-History
J5,Häcken,AÉK Lárnaka,,,Salon Urheilupuisto Stadion,,2025-12-11,https://fbref.com/en/stathead/matchup/teams/8774e267/01689b1a/BK-Hacken-vs-AEK-Larnaca-FC-History
J5,CS U Craiova,Sparta Prague,,,Stadionul Ion Oblemenco,,2025-12-11,https://fbref.com/en/stathead/matchup/teams/ecb862be/1eebf7c3/Sparta-Prague-vs-CS-Universitatea-Craiova-History
J5,Shelbourne FC,Crystal Palace,,,Tallaght Stadium,,2025-12-11,https://fbref.com/en/stathead/matchup/teams/a62918f6/47c64c55/Shelbourne-FC-vs-Crystal-Palace-History
J5,Aberdeen,Strasbourg,,,Pittodrie Stadium,,2025-12-11,https://fbref.com/en/stathead/matchup/teams/c0d3eab4/8bbab7cf/Strasbourg-vs-Aberdeen-History
J5,Samsunspor,AEK Athens,,,Yeni 19 Mayıs Stadyumu,,2025-12-11,https://fbref.com/en/stathead/matchup/teams/d5348c80/77356e9e/AEK-Athens-vs-Samsunspor-History
J5,Red Imps,Sigma Olomouc,,,Europa Point Stadium,,2025-12-11,https://fbref.com/en/stathead/matchup/teams/41c6978d/2d3c1b6d/Sigma-Olomouc-vs-Lincoln-Red-Imps-FC-History
J5,Rijeka,NK Celje,,,Stadion HNK Rijeka,,2025-12-11,https://fbref.com/en/stathead/matchup/teams/c56c28b0/25dbe099/NK-Celje-vs-Rijeka-History
J5,Raków,Zrinjski Mostar,,,ArcelorMittal Park,,2025-12-11,https://fbref.com/en/stathead/matchup/teams/e0b3aa47/2a6cfcb2/Rakow-Czestochowa-vs-Zrinjski-Mostar-History
J5,Rapid Wien,AC Omonia,,,Allianz Stadion,,2025-12-11,https://fbref.com/en/stathead/matchup/teams/912e4c40/15e031af/Rapid-Wien-vs-AC-Omonia-History
J5,Lech Poznań,Mainz 05,,,ENEA Stadion,,2025-12-11,https://fbref.com/en/stathead/matchup/teams/fdba14df/a224b06a/Lech-Poznan-vs-Mainz-05-History
J5,Ħamrun Spartans FC,Shakhtar,,,Ta'Qali National Stadium,,2025-12-11,https://fbref.com/en/stathead/matchup/teams/e89d5a28/af973273/Shakhtar-Donetsk-vs-Hamrun-Spartans-FC-History
J5,FC Noah,Legia Warsaw,,,Vazgen Sargsyan anvan Hanrapetakan Marza...,,2025-12-11,https://fbref.com/en/stathead/matchup/teams/f2067074/a73408a7/FC-Noah-vs-Legia-Warsaw-History
J5,KuPS,Lausanne-Sport,,,Tammelan Stadion,,2025-12-11,https://fbref.com/en/stathead/matchup/teams/e6f63673/2864c5a0/KuPS-vs-Lausanne-Sport-History
J6,Shamrock Rov,Ħamrun Spartans FC,,,Tallaght Stadium,,2025-12-18,https://fbref.com/en/stathead/matchup/teams/f082c4f3/af973273/Shamrock-Rovers-vs-Hamrun-Spartans-FC-History
J6,Crystal Palace,KuPS,,,Selhurst Park,,2025-12-18,https://fbref.com/en/stathead/matchup/teams/e6f63673/47c64c55/KuPS-vs-Crystal-Palace-History
