Game Week,Home Team,Away Team,Score,Attendance,Venue,Referee,Date,URL
J4,Ferencváros,Ludogorets,,,Groupama Arena,,2025-11-06,https://fbref.com/en/stathead/matchup/teams/6611f992/488c6ba1/Ferencvaros-vs-Ludogorets-Razgrad-History
J4,Bologna,Brann,,,Stadio Renato Dall'Ara,,2025-11-06,https://fbref.com/en/stathead/matchup/teams/aeae4fe1/1d8099f8/Brann-vs-Bologna-History
J4,Viktoria Plzeň,Fenerbahçe,,,Doosan Arena,,2025-11-06,https://fbref.com/en/stathead/matchup/teams/ae1e2d7d/02cd81bf/Fenerbahce-vs-Viktoria-Plzen-History
J4,Stuttgart,Feyenoord,,,MHPArena,,2025-11-06,https://fbref.com/en/stathead/matchup/teams/fb4ca611/598bc722/Feyenoord-vs-Stuttgart-History
J4,Betis,Lyon,,,Estadio La Cartuja de Sevilla,,2025-11-06,https://fbref.com/en/stathead/matchup/teams/fc536746/d53c0b06/Real-Betis-vs-Lyon-History
J4,PAOK,Young Boys,,,Stadio Toumbas,,2025-11-06,https://fbref.com/en/stathead/matchup/teams/5a5e7874/4b682260/PAOK-vs-Young-Boys-History
J5,Aston Villa,Young Boys,,,Villa Park,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/8602292d/4b682260/Aston-Villa-vs-Young-Boys-History
J5,Porto,Nice,,,Estádio do Dragão,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/5e876ee6/132ebc33/Porto-vs-Nice-History
J5,Roma,Midtjylland,,,Stadio Olimpico,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/cf74a709/3c4fb635/Roma-vs-Midtjylland-History
J5,Feyenoord,Celtic,,,Stadion Feijenoord,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/fb4ca611/b81aa4fa/Feyenoord-vs-Celtic-History
J5,Lille,Dinamo Zagreb,,,Decathlon Arena - Stade Pierre-Mauroy,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/edd0d381/cb188c0c/Dinamo-Zagreb-vs-Lille-History
J5,Viktoria Plzeň,Freiburg,,,Doosan Arena,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/a486e511/02cd81bf/Freiburg-vs-Viktoria-Plzen-History
J5,Ludogorets,Celta Vigo,,,Huvepharma Arena,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/f25da7fb/488c6ba1/Celta-Vigo-vs-Ludogorets-Razgrad-History
J5,PAOK,Brann,,,Stadio Toumbas,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/aeae4fe1/5a5e7874/Brann-vs-PAOK-History
J5,Rangers,Braga,,,Ibrox Stadium,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/86b7acd2/69d84c29/Rangers-vs-Braga-History
J5,Nott'ham Forest,Malmö,,,The City Ground,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/f3d8c8b9/e4a775cb/Malmo-vs-Nottingham-Forest-History
J5,Fenerbahçe,Ferencváros,,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/ae1e2d7d/6611f992/Fenerbahce-vs-Ferencvaros-History
J5,Maccabi Tel Aviv,Lyon,,,TSC Arena,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/d53c0b06/04c011d8/Lyon-vs-Maccabi-Tel-Aviv-FC-History
J5,Red Star,FCSB,,,Stadion Rajko Mitić,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/aed59852/099c6eb5/FCSB-vs-Red-Star-History
J5,Genk,Basel,,,Cegeka Arena,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/d3d9424a/1e972a99/Basel-vs-Genk-History
J5,Bologna,RB Salzburg,,,Stadio Renato Dall'Ara,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/50f2a074/1d8099f8/Red-Bull-Salzburg-vs-Bologna-History
J5,Go Ahead Eag,Stuttgart,,,De Adelaarshorst,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/e33d6108/598bc722/Go-Ahead-Eagles-vs-Stuttgart-History
