Player,Nationality,Team,League,Position,General Position,Age,Minutes,Matches,Offensive Index,Passing Index,Possession Index,Defensive Index
Grigoris Kastanos,CYP,Salernitana,Italian Serie A,AM,Forward,26,1480,1,54,64,43,62
Grischa Prömel,GER,Hoffenheim,German Bundesliga,CM,Midfielder,29,2139,1,67,60,48,41
Grégoire Defrel,MTQ,Sassuolo,Italian Serie A,AM,Forward,32,757,1,40,53,26,55
Guela Doué,CIV,Rennes,"French Ligue 1, UEFA Europa League",RB,Defender,21,1536,1,57,83,92,60
Guido Rodríguez,ARG,Betis,"Spanish La Liga, UEFA Europa League",DM,Midfielder,30,2238,1,59,33,30,70
Guillermo Maripán,CHI,Monaco,French Ligue 1,CB,Defender,29,1767,1,63,36,34,55
Guram Kashia,GEO,Slovan Bratislava,UEFA Europa Conference League,CB,Defender,36,625,1,27,34,29,54
Gustaf Lagerbielke,SWE,Celtic,UEFA Champions League,CB,Defender,23,78,1,76,17,10,52
Gustaf Nilsson,SWE,Union SG,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,26,539,1,36,45,31,57
Gustav Berggren,SWE,Raków,UEFA Europa League,CM,Midfielder,26,437,1,28,37,53,58
Gustav Isaksen,DEN,Lazio,"Italian Serie A, UEFA Champions League",RW,Forward,23,1319,1,64,64,67,52
Gustav Nyheim,NOR,Molde,"UEFA Europa Conference League, UEFA Europa League",CM,Midfielder,18,29,1,27,12,20,29
Gustavo Hamer,NED,Sheffield Utd,English Premier League,CM,Midfielder,26,2910,1,77,76,49,38
Gustavo Puerta,COL,Leverkusen,"German Bundesliga, UEFA Europa League",CM,Midfielder,20,234,1,40,37,69,54
Gustavo Scarpa,BRA,Olympiacos,UEFA Europa League,AM,Forward,29,16,1,42,57,13,10
Guus Til,NED,PSV Eindhoven,UEFA Champions League,AM,Forward,26,184,1,30,40,30,58
Guélor Kanga,GAB,Red Star,UEFA Champions League,CM,Midfielder,33,147,1,52,42,36,60
Gvidas Gineitis,LTU,Torino,Italian Serie A,CM,Midfielder,19,538,1,40,59,40,50
Gyrano Kerk,SUR,Antwerp,UEFA Champions League,RW,Forward,28,206,1,23,48,59,58
Gísli Eyjólfsson,ISL,Breiðablik,UEFA Europa Conference League,AM,Forward,29,449,1,56,70,73,65
Habib Diarra,SEN,Strasbourg,French Ligue 1,AM,Forward,20,2305,1,38,52,53,64
Habib Keita,MLI,Clermont Foot,French Ligue 1,CM,Midfielder,22,1278,1,62,34,47,54
Habib Maïga,CIV,"Ferencváros, Metz","French Ligue 1, UEFA Europa Conference League",CM,Midfielder,28,327,1,22,17,12,80
Hakan Çalhanoğlu,TUR,Inter,"Italian Serie A, UEFA Champions League",CM,Midfielder,30,3065,1,86,84,49,50
Hakim Ziyech,MAR,Galatasaray,UEFA Champions League,RW,Forward,30,249,1,90,92,56,55
Halldor Stenevik,NOR,Molde,UEFA Europa Conference League,LB,Defender,24,106,1,97,65,58,55
Hallur Hansson,FRO,KÍ,UEFA Europa Conference League,CM,Midfielder,31,59,1,31,13,42,65
Hamari Traoré,MLI,Real Sociedad,"Spanish La Liga, UEFA Champions League",RB,Defender,32,2821,1,48,81,75,40
Hamed Junior Traorè,CIV,"Bournemouth, Napoli","English Premier League, Italian Serie A, UEFA Champions League",DM,Midfielder,24,529,1,52,69,78,38
Hamidou Keyta,FRA,Qarabağ,UEFA Europa League,AM,Forward,29,80,1,23,15,55,65
Hamza Rafia,TUN,Lecce,Italian Serie A,LM,Midfielder,25,1204,1,62,46,47,59
Hamza Shibli,ISR,Maccabi Haifa,UEFA Europa League,LW,Forward,19,11,1,40,13,48,52
Han-Noah Massengo,FRA,Burnley,English Premier League,CM,Midfielder,22,16,1,27,16,56,43
Hannes Delcroix,BEL,Burnley,English Premier League,CB,Defender,25,589,1,42,39,38,40
Hannibal Mejbri,TUN,"Manchester Utd, Sevilla","English Premier League, Spanish La Liga, UEFA Champions League",AM,Forward,21,299,1,64,72,53,60
Hans Hateboer,NED,Atalanta,"Italian Serie A, UEFA Europa League",WB,Midfielder,30,1394,1,43,64,60,48
Hans Nicolussi Caviglia,ITA,Juventus,Italian Serie A,CM,Midfielder,23,268,1,37,76,10,33
Hans Vanaken,BEL,Club Brugge,UEFA Europa Conference League,AM,Forward,31,990,1,75,77,45,72
Harold Moukoudi,CMR,AEK Athens,UEFA Europa League,CB,Defender,26,442,1,34,33,52,48
Harrison Reed,ENG,Fulham,English Premier League,DM,Midfielder,29,1325,1,37,63,35,51
Harry Kane,ENG,Bayern Munich,"German Bundesliga, UEFA Champions League",AM,Forward,30,3901,1,82,70,31,49
Harry Maguire,ENG,Manchester Utd,"English Premier League, UEFA Champions League",CB,Defender,31,1962,1,78,62,38,66
Harry Toffolo,ENG,Nott'ham Forest,English Premier League,LB,Defender,28,1459,1,64,70,41,48
Harry Wilson,WAL,Fulham,English Premier League,RW,Forward,27,1620,1,62,72,56,63
Harvey Barnes,ENG,Newcastle Utd,"English Premier League, UEFA Champions League",LW,Forward,26,803,1,84,79,72,35
Harvey Elliott,ENG,Liverpool,"English Premier League, UEFA Europa League",RM,Midfielder,21,2096,1,79,93,84,49
Hassane Bandé,BFA,HJK,UEFA Europa Conference League,LW,Forward,25,306,1,63,54,63,54
Hassane Kamara,CIV,Udinese,Italian Serie A,WB,Midfielder,30,2225,1,51,50,70,54
Heini Vatnsdal,FRO,KÍ,UEFA Europa Conference League,CB,Defender,32,219,1,30,16,13,44
Hendry Blank,GER,Dortmund,German Bundesliga,CB,Defender,19,45,1,29,20,11,34
Henok Teklab,GER,Union SG,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,25,108,1,24,41,66,37
Henrikh Mkhitaryan,ARM,Inter,"Italian Serie A, UEFA Champions League",CM,Midfielder,35,3301,1,54,78,76,45
Henrique,BRA,Lyon,French Ligue 1,LB,Defender,30,607,1,86,69,77,48
Henrique Luvannor,MDA,Sheriff Tiraspol,UEFA Europa League,AM,Forward,33,232,1,17,24,43,64
Henry Wingo,USA,Ferencváros,UEFA Europa Conference League,CB,Defender,28,135,1,29,18,37,29
Heorhiy Sudakov,UKR,Shakhtar,"UEFA Champions League, UEFA Europa League",CM,Midfielder,21,720,1,76,55,66,33
Hianga Mananga Mbock,FRA,Brest,French Ligue 1,AM,Forward,23,9,1,34,82,55,43
Hicham Boudaoui,ALG,Nice,French Ligue 1,RM,Midfielder,24,1613,1,56,49,64,42
Hidemasa Morita,JPN,Sporting CP,UEFA Europa League,CM,Midfielder,28,444,1,31,44,33,60
Hiroki Ito,JPN,Stuttgart,German Bundesliga,CB,Defender,25,2228,1,44,80,60,46
Hirving Lozano,MEX,PSV Eindhoven,UEFA Champions League,LW,Forward,28,377,1,37,43,82,73
Hjalmar Ekdal,SWE,Burnley,English Premier League,CB,Defender,25,437,1,43,23,47,35
Hong Hyunseok,KOR,Gent,UEFA Europa Conference League,CM,Midfielder,24,197,1,51,96,82,71
Houboulang Mendes,GNB,Almería,Spanish La Liga,RB,Defender,25,396,1,37,30,48,67
Houssem Aouar,ALG,Roma,"Italian Serie A, UEFA Europa League",CM,Midfielder,25,1154,1,81,40,77,50
Hrvoje Smolčić,CRO,Eint Frankfurt,"German Bundesliga, UEFA Europa Conference League",CB,Defender,23,797,1,69,51,49,47
Hugo Boutsingkham,FRA,Nantes,French Ligue 1,LW,Forward,21,11,1,22,13,6,12
Hugo Bueno,ESP,Wolves,English Premier League,WB,Midfielder,21,741,1,34,43,62,60
Hugo Cuypers,BEL,Gent,UEFA Europa Conference League,AM,Forward,26,320,1,91,63,40,66
Hugo Duro,ESP,Valencia,Spanish La Liga,AM,Forward,24,2976,1,58,28,23,49
Hugo Ekitike,FRA,"Eint Frankfurt, Paris S-G","French Ligue 1, German Bundesliga, UEFA Europa Conference League",AM,Forward,21,780,1,78,59,60,52
Hugo González,ESP,Valencia,Spanish La Liga,RM,Midfielder,21,87,1,49,74,53,13
Hugo Guillamón,ESP,Valencia,Spanish La Liga,CM,Midfielder,24,1315,1,56,34,25,45
Hugo Larsson,SWE,Eint Frankfurt,"German Bundesliga, UEFA Europa Conference League",CM,Midfielder,19,2297,1,54,48,38,39
Hugo Magnetti,FRA,Brest,French Ligue 1,DM,Midfielder,25,2340,1,57,48,58,43
Hugo Sotelo,ESP,Celta Vigo,Spanish La Liga,CM,Midfielder,20,721,1,43,74,68,51
Hugo Vetlesen,NOR,Club Brugge,UEFA Europa Conference League,DM,Midfielder,24,723,1,61,71,55,44
Hugo Álvarez,ESP,Celta Vigo,Spanish La Liga,LM,Midfielder,20,762,1,76,79,88,49
Husein Balic,AUT,LASK,UEFA Europa League,LW,Forward,27,8,1,22,13,6,24
Hussayn Touati,FRA,Servette FC,UEFA Europa League,AM,Forward,22,35,1,46,50,75,71
Hwang Hee-chan,KOR,Wolves,English Premier League,AM,Forward,28,2119,1,67,46,47,43
Hwang In-beom,KOR,Red Star,UEFA Champions League,CM,Midfielder,27,530,1,84,71,47,53
Hákon Arnar Haraldsson,ISL,Lille,"French Ligue 1, UEFA Europa Conference League",LW,Forward,21,1822,1,49,69,52,48
Håkon Evjen,NOR,Bodø/Glimt,UEFA Europa Conference League,AM,Forward,24,194,1,43,69,46,54
Héctor Bellerín,ESP,Betis,"Spanish La Liga, UEFA Europa Conference League, UEFA Europa League",RB,Defender,29,1950,1,46,70,74,54
Héctor Fort,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",LB,Defender,17,377,1,46,74,66,43
Hörður Magnússon,ISL,Panathinaikos,UEFA Europa League,CB,Defender,30,90,1,29,30,23,24
Höskuldur Gunnlaugsson,ISL,Breiðablik,UEFA Europa Conference League,RB,Defender,29,540,1,55,82,81,51
Iago,BRA,Augsburg,German Bundesliga,LB,Defender,27,1622,1,71,80,69,47
Iago Aspas,ESP,Celta Vigo,Spanish La Liga,AM,Forward,36,2707,1,61,90,66,40
Ian Maatsen,NED,"Chelsea, Dortmund","English Premier League, German Bundesliga, UEFA Champions League",LB,Defender,22,2103,1,86,84,80,55
Ianis Hagi,ROU,Alavés,Spanish La Liga,AM,Forward,25,804,1,40,78,55,72
Ibou Sané,SEN,Metz,French Ligue 1,AM,Forward,19,128,1,66,43,71,66
Ibrahim Cissoko,NED,Toulouse,"French Ligue 1, UEFA Europa League",LW,Forward,21,307,1,78,87,94,43
Ibrahim Cissé,SEN,Ferencváros,UEFA Europa Conference League,CB,Defender,27,675,1,72,26,28,51
Ibrahim Diakité,GUI,Reims,French Ligue 1,RB,Defender,20,109,1,53,79,91,51
Ibrahim Mustapha,GHA,LASK,UEFA Europa League,LW,Forward,23,137,1,23,15,32,40
Ibrahim Osman,GHA,Nordsjælland,UEFA Europa Conference League,LW,Forward,19,257,1,56,36,82,52
Ibrahim Sadiq,GHA,AZ Alkmaar,UEFA Europa Conference League,RW,Forward,23,194,1,69,60,34,46
Ibrahim Salah,MAR,Rennes,"French Ligue 1, UEFA Europa League",LW,Forward,22,744,1,75,68,74,67
Ibrahim Sangaré,CIV,Nott'ham Forest,English Premier League,DM,Midfielder,26,1035,1,24,35,24,62
Ibrahim Sulemana,GHA,Cagliari,Italian Serie A,CM,Midfielder,21,1339,1,59,17,32,38
Ibrahim Traoré,CIV,Viktoria Plzeň,UEFA Europa Conference League,CM,Midfielder,35,406,1,24,59,56,46
Ibrahima Kebe,MLI,Girona,Spanish La Liga,CM,Midfielder,23,9,1,52,12,26,85
Ibrahima Konaté,FRA,Liverpool,"English Premier League, UEFA Europa League",CB,Defender,24,2074,1,38,57,56,68
Ibrahima Koné,MLI,"Almería, Lorient","French Ligue 1, Spanish La Liga",AM,Forward,24,309,1,24,34,31,42
Ibrahima Mame N'Diaye,SEN,Čukarički,UEFA Europa Conference League,RB,Defender,29,104,1,45,63,56,90
Ibrahima Sissoko,MLI,Strasbourg,French Ligue 1,CM,Midfielder,26,1642,1,33,54,43,66
Ichem Ferrah,FRA,Lille,"French Ligue 1, UEFA Europa Conference League",LM,Forward,18,13,1,46,51,74,31
Idan Nachmias,ISR,Maccabi Tel Aviv,UEFA Europa Conference League,CB,Defender,26,210,1,35,31,13,45
Iddrisu Baba,GHA,Almería,Spanish La Liga,DM,Midfielder,28,1430,1,26,30,28,69
Ido Shahar,ISR,Maccabi Tel Aviv,UEFA Europa Conference League,RB,Defender,22,181,1,90,36,64,63
Idrissa Gana Gueye,SEN,Everton,English Premier League,CM,Midfielder,34,1884,1,74,35,45,64
Ifet Đakovac,BIH,TSC,UEFA Europa League,CM,Midfielder,26,494,1,80,50,52,40
Iglesias,ESP,Getafe,Spanish La Liga,RB,Defender,25,1412,1,52,70,57,51
Ignacio Aliseda,ARG,Lugano,UEFA Europa Conference League,LM,Forward,23,51,1,99,79,87,48
Ignacio Miramon,ARG,Lille,"French Ligue 1, UEFA Europa Conference League",DM,Midfielder,20,65,1,31,30,50,40
Ignasi Miquel,ESP,Granada,Spanish La Liga,CB,Defender,31,2992,1,56,45,32,52
Ignatius Ganago,CMR,Nantes,French Ligue 1,AM,Forward,24,184,1,23,66,56,55
Igor,BRA,Brighton,"English Premier League, UEFA Europa League",LB,Defender,26,2056,1,39,54,68,51
Igor Carioca,BRA,Lorient,French Ligue 1,WB,Midfielder,27,262,1,43,57,67,65
Igor Miladinović,SRB,Čukarički,UEFA Europa Conference League,CM,Midfielder,20,258,1,39,25,67,50
Igor Paixão,BRA,Feyenoord,"UEFA Champions League, UEFA Europa League",LW,Forward,23,533,1,44,64,65,44
Igor Snurnitsyn,UKR,Zorya Luhansk,UEFA Europa Conference League,LB,Defender,23,540,1,27,22,45,58
Igor Zubeldia,ESP,Real Sociedad,"Spanish La Liga, UEFA Champions League",CB,Defender,27,3210,1,28,51,35,54
Ihlas Bebou,TOG,Hoffenheim,German Bundesliga,AM,Forward,30,1636,1,69,60,63,59
Ihor Horbach,UKR,Zorya Luhansk,UEFA Europa Conference League,AM,Forward,19,316,1,85,53,42,79
Ihor Kyryukhantsev,UKR,Zorya Luhansk,UEFA Europa Conference League,RB,Defender,27,428,1,51,56,58,50
Iker Muniain,ESP,Athletic Club,Spanish La Liga,AM,Forward,31,594,1,68,71,68,20
Iker Muñoz,ESP,Osasuna,Spanish La Liga,CM,Midfielder,21,1854,1,65,29,27,52
Ilaix Moriba,GUI,Getafe,Spanish La Liga,CM,Midfielder,21,605,1,41,46,46,50
Ilario Monterisi,ITA,Frosinone,Italian Serie A,CB,Defender,22,1469,1,74,51,38,53
Ilay Feingold,ISR,Maccabi Haifa,"UEFA Europa Conference League, UEFA Europa League",RB,Defender,19,372,1,34,22,51,26
Ilay Hajaj,ISR,Maccabi Haifa,UEFA Europa League,LW,Forward,22,244,1,27,22,28,73
Ilhan Fakili,FRA,Clermont Foot,French Ligue 1,AM,Forward,18,94,1,36,30,49,40
Ilia Gruev,BUL,Werder Bremen,German Bundesliga,CM,Midfielder,23,4,1,27,12,7,6
Ilias Akhomach,MAR,Villarreal,"Spanish La Liga, UEFA Europa League",RM,Midfielder,20,1917,1,70,66,89,32
Ilias Kostis,GRE,Atlético Madrid,UEFA Champions League,AM,Forward,20,1,1,22,13,6,10
Iliman Ndiaye,SEN,Marseille,"French Ligue 1, UEFA Europa League",AM,Forward,24,2325,1,45,60,74,56
Illia Zabarnyi,UKR,Bournemouth,English Premier League,CB,Defender,21,3330,1,51,41,38,51
Imanol,ESP,Athletic Club,Spanish La Liga,LB,Defender,23,525,1,38,63,80,69
Imran Louza,MAR,Lorient,French Ligue 1,CM,Midfielder,25,863,1,76,92,74,41
Indrit Tuci,ALB,Sparta Prague,UEFA Europa League,AM,Forward,23,67,1,79,41,31,50
Irakli Azarov,GEO,Shakhtar,"UEFA Champions League, UEFA Europa League",LB,Defender,22,469,1,59,78,53,62
Iron Gomis,FRA,Salernitana,Italian Serie A,RM,Midfielder,24,134,1,50,53,48,51
Irvin Cardona,FRA,Augsburg,German Bundesliga,AM,Forward,26,54,1,19,47,68,70
Isaac Babadi,NED,PSV Eindhoven,UEFA Champions League,CM,Forward,18,22,1,37,48,40,45
Isaac Carcelen,ESP,Cádiz,Spanish La Liga,RB,Defender,31,2611,1,42,50,58,42
Isaac Palazón Camacho,ESP,Rayo Vallecano,Spanish La Liga,RM,Midfielder,29,2791,1,67,52,62,46
Isaac Romero,ESP,Sevilla,Spanish La Liga,AM,Forward,23,1039,1,56,51,51,44
Isaac Success,NGA,Udinese,Italian Serie A,AM,Forward,28,880,1,34,41,48,50
Isak Amundsen,NOR,Bodø/Glimt,UEFA Europa Conference League,CB,Defender,24,82,1,35,42,83,70
Isak Brusberg,SWE,Häcken,UEFA Europa League,CM,Midfielder,17,10,1,33,30,54,34
Isak Hansen-Aarøen,NOR,Werder Bremen,German Bundesliga,CM,Midfielder,19,27,1,45,80,66,45
Isak Hien,SWE,"Atalanta, Hellas Verona","Italian Serie A, UEFA Europa League",CB,Defender,25,2296,1,32,27,31,63
Isco,ESP,Betis,"Spanish La Liga, UEFA Europa League",AM,Forward,32,2689,1,69,88,76,59
Islambek Kuat,KAZ,Astana FK,UEFA Europa Conference League,CM,Midfielder,30,411,1,29,14,19,39
Ismael Aaneba,FRA,Ferencváros,UEFA Europa Conference League,CB,Defender,24,118,1,46,25,31,47
Ismael Saibari,MAR,PSV Eindhoven,UEFA Champions League,DM,Midfielder,23,318,1,65,60,67,45
Ismail Jakobs,SEN,Monaco,French Ligue 1,WB,Midfielder,24,1466,1,66,66,80,72
Ismaila Sarr,SEN,Marseille,"French Ligue 1, UEFA Europa League",RW,Forward,26,1884,1,55,60,64,60
Ismaily,BRA,Lille,"French Ligue 1, UEFA Europa Conference League",LB,Defender,34,2822,1,68,67,82,69
Ismaël Bennacer,ALG,Milan,"Italian Serie A, UEFA Europa League",DM,Midfielder,26,1334,1,65,73,69,52
Ismaël Doukouré,FRA,Strasbourg,French Ligue 1,CM,Midfielder,20,1656,1,25,31,39,43
Ismaël Kandouss,MAR,Gent,UEFA Europa Conference League,CB,Defender,26,450,1,34,80,69,68
Ismaël Traoré,CIV,Metz,French Ligue 1,CB,Defender,37,2220,1,62,21,25,40
Issa Diop,FRA,Fulham,English Premier League,CB,Defender,27,1424,1,31,45,40,50
Issa Kaboré,BFA,Luton Town,English Premier League,WB,Midfielder,22,1729,1,36,55,72,57
Issa Soumaré,SEN,Le Havre,French Ligue 1,AM,Forward,23,237,1,24,29,45,55
Issiaga Sylla,GUI,Montpellier,French Ligue 1,LB,Defender,30,1455,1,66,65,70,60
Ivan Cavaleiro,POR,Lille,"French Ligue 1, UEFA Europa Conference League",LW,Forward,30,882,1,38,70,63,70
Ivan Ilić,SRB,Torino,Italian Serie A,CM,Midfielder,23,2098,1,77,79,59,38
Ivan Jaime Pajuelo,ESP,Porto,UEFA Champions League,LM,Midfielder,23,91,1,60,24,46,36
Ivan Ljubic,AUT,LASK,UEFA Europa League,CM,Midfielder,27,446,1,20,51,31,57
Ivan Ordets,UKR,Bochum,German Bundesliga,CB,Defender,31,1880,1,58,45,19,64
Ivan Perišić,CRO,Tottenham,English Premier League,LW,Forward,34,103,1,40,97,96,88
Ivan Posavec,CRO,Olimpija,UEFA Europa Conference League,LM,Forward,25,185,1,28,28,61,65
Ivan Rakitić,CRO,Sevilla,"Spanish La Liga, UEFA Champions League",DM,Midfielder,35,1884,1,79,91,53,38
Ivan Schranz,SVK,Slavia Prague,UEFA Europa League,AM,Forward,30,258,1,73,56,45,39
Ivan Toney,ENG,Brentford,English Premier League,AM,Forward,28,1450,1,53,55,42,56
Ivan Yordanov,BUL,Ludogorets,UEFA Europa Conference League,DM,Midfielder,23,139,1,87,20,57,23
Iván Alejo,ESP,Cádiz,Spanish La Liga,RM,Midfielder,29,1692,1,38,62,69,56
Iván Balliu,ALB,Rayo Vallecano,Spanish La Liga,RB,Defender,32,2873,1,46,65,60,43
Iván Fresneda,ESP,Sporting CP,UEFA Europa League,RM,Midfielder,19,122,1,40,59,63,56
Iván Martín,ESP,Girona,Spanish La Liga,CM,Midfielder,25,2729,1,75,62,79,36
Iñaki González,ESP,Las Palmas,Spanish La Liga,LM,Midfielder,19,5,1,27,12,7,8
Iñaki Williams,GHA,Athletic Club,Spanish La Liga,RW,Forward,29,2844,1,77,68,75,64
Iñigo Arguibide,ESP,Osasuna,Spanish La Liga,WB,Midfielder,18,17,1,27,12,7,36
Iñigo Lekue,ESP,Athletic Club,Spanish La Liga,LB,Defender,31,2002,1,46,70,69,50
Iñigo Martínez,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",CB,Defender,33,1614,1,39,53,55,40
Iñigo Ruiz de Galarreta,ESP,Athletic Club,Spanish La Liga,DM,Midfielder,30,2091,1,58,67,52,52
Jaba Kankava,GEO,Slovan Bratislava,UEFA Europa Conference League,CM,Midfielder,37,630,1,31,41,23,56
Jack Cork,ENG,Burnley,English Premier League,CM,Midfielder,34,27,1,45,31,62,43
Jack Grealish,ENG,Manchester City,"English Premier League, UEFA Champions League",LW,Forward,28,1539,1,58,82,86,56
Jack Harrison,ENG,Everton,English Premier League,RM,Midfielder,27,2214,1,63,65,69,40
Jack Hinshelwood,ENG,Brighton,"English Premier League, UEFA Europa League",RB,Defender,18,1032,1,88,51,56,33
Jack MacKenzie,SCO,Aberdeen,UEFA Europa Conference League,LB,Defender,23,333,1,38,60,65,31
Jack Milne,SCO,Aberdeen,UEFA Europa Conference League,RB,Defender,20,156,1,35,61,58,61
Jack Robinson,ENG,Sheffield Utd,English Premier League,CB,Defender,30,2885,1,52,45,31,54
Jackson Muleka,COD,Beşiktaş,UEFA Europa Conference League,LW,Forward,24,315,1,27,33,63,74
Jackson Porozo,ECU,Olympiacos,UEFA Europa League,CB,Defender,23,197,1,40,24,14,55
Jackson Tchatchoua,CMR,Hellas Verona,Italian Serie A,RB,Defender,22,1725,1,47,73,66,58
Jacob Brown,SCO,Luton Town,English Premier League,AM,Forward,25,1019,1,37,30,39,76
Jacob Bruun Larsen,DEN,Burnley,English Premier League,LM,Midfielder,25,1249,1,90,56,82,38
Jacob Christensen,DEN,Köln,German Bundesliga,DM,Midfielder,22,219,1,37,32,27,55
Jacob Murphy,ENG,Newcastle Utd,"English Premier League, UEFA Champions League",RW,Forward,29,1276,1,64,86,64,57
Jacob Ramsey,ENG,Aston Villa,"English Premier League, UEFA Europa Conference League",LW,Forward,22,954,1,39,60,66,63
Jacob Wright,ENG,Manchester City,UEFA Champions League,AM,Forward,18,3,1,41,13,6,10
Jacopo Fazzini,ITA,Empoli,Italian Serie A,RM,Midfielder,21,1232,1,63,59,65,61
Jaden Montnor,SUR,Aris Limassol FC,UEFA Europa League,LW,Forward,21,100,1,34,71,63,90
Jaden Philogene Bidace,ENG,Aston Villa,English Premier League,RW,Forward,21,4,1,28,13,75,10
Jadon Sancho,ENG,"Dortmund, Manchester Utd","English Premier League, German Bundesliga, UEFA Champions League",AM,Forward,24,1584,1,62,84,90,44
Jaidon Anthony,ENG,Bournemouth,English Premier League,LW,Forward,23,152,1,27,33,38,66
Jailson Siqueira,BRA,Celta Vigo,Spanish La Liga,CB,Defender,28,897,1,47,63,65,65
Jaime Báez,URU,Frosinone,Italian Serie A,LW,Forward,29,500,1,52,67,53,57
Jaime Mata,ESP,Getafe,Spanish La Liga,AM,Forward,35,1787,1,45,40,35,70
Jaka Bijol,SVN,Udinese,Italian Serie A,CB,Defender,25,2084,1,27,34,16,66
Jake O'Brien,IRL,Lyon,French Ligue 1,CB,Defender,23,2369,1,71,35,36,40
Jakov Medić,CRO,Ajax,UEFA Europa League,CM,Midfielder,25,1,1,27,12,7,8
Jakub Hromada,SVK,Slavia Prague,UEFA Europa League,AM,Forward,27,57,1,32,72,34,36
Jakub Jankto,CZE,Cagliari,Italian Serie A,LM,Midfielder,28,872,1,60,39,44,40
Jakub Kamiński,POL,Wolfsburg,German Bundesliga,LW,Forward,21,473,1,29,80,53,51
Jakub Kiwior,POL,Arsenal,"English Premier League, UEFA Champions League",LB,Defender,24,1327,1,63,70,53,54
Jakub Moder,POL,Brighton,English Premier League,AM,Forward,25,618,1,26,47,38,62
Jakub Paur,SVK,Spartak Trnava,UEFA Europa Conference League,AM,Forward,31,75,1,45,74,30,80
Jakub Pesek,CZE,Sparta Prague,UEFA Europa League,AM,Forward,30,69,1,23,25,34,75
Jakub Piotrowski,POL,Ludogorets,UEFA Europa Conference League,AM,Forward,26,720,1,79,66,54,79
Jamaal Lascelles,ENG,Newcastle Utd,"English Premier League, UEFA Champions League",CB,Defender,30,1530,1,60,35,34,50
Jamal Musiala,GER,Bayern Munich,"German Bundesliga, UEFA Champions League",AM,Forward,21,2632,1,79,85,87,64
James Forrest,SCO,Celtic,UEFA Champions League,AM,Forward,32,94,1,21,60,64,27
James Garner,ENG,Everton,English Premier League,CM,Midfielder,23,3004,1,52,57,43,61
James Gomez,GAM,Sparta Prague,UEFA Europa League,CB,Defender,21,45,1,53,16,9,64
James Hill,ENG,Bournemouth,English Premier League,CB,Defender,22,76,1,38,33,35,81
James Maddison,ENG,Tottenham,English Premier League,AM,Forward,27,2135,1,59,92,68,51
James McConnell,ENG,Liverpool,"English Premier League, UEFA Europa League",CM,Midfielder,19,67,1,38,21,32,64
James McGarry,NZL,Aberdeen,UEFA Europa Conference League,LB,Defender,25,77,1,29,16,56,66
James Mcatee,ENG,"Manchester City, Sheffield Utd",English Premier League,AM,Forward,21,1823,1,46,62,56,60
James Milner,ENG,Brighton,"English Premier League, UEFA Europa League",LB,Defender,38,949,1,51,93,68,45
James Tarkowski,ENG,Everton,English Premier League,CB,Defender,31,3419,1,50,68,42,71
James Tavernier,ENG,Rangers,UEFA Europa League,RB,Defender,32,720,1,53,70,58,60
James Tomkins,ENG,Crystal Palace,English Premier League,CB,Defender,35,10,1,29,34,22,49
James Ward-Prowse,ENG,West Ham,"English Premier League, UEFA Europa League",AM,Midfielder,29,3810,1,78,76,32,46
