Team,Average Age,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Possession,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes GK,% Crosses Stopped
Hamburger SV,26.4,13,40.06,40.06,71.08,68.67,18.07,35.54,78.92,42.17,45.18,42.77,33.73,31.33,60.84,61.45,74.1,77.11,78.31,22.29,53.01,88.25,42.17,65.06,44.58,29.52,5.42,65.06,28.61,3.92,35.54,21.69,78.92,59.64,24.7,82.23,37.05,47.59,74.7,88.55,39.76,20.18,50.0,47.59,45.78,81.02,53.61,43.98,45.78,55.42,67.17,45.18,22.29,3.61,0.6,30.72,65.06,9.64,50.9,54.52,66.87,27.11,69.88,59.04,36.75,71.99,67.77,56.02,46.08,45.18,83.13,44.88,56.63,65.96,63.86,97.59,8.13,77.71,59.94,49.4,49.1,56.02,66.87,46.99,71.99,53.92,17.47,78.92,44.88,41.27,82.53,50.0,58.43,59.04,53.31,13.86,93.98,36.14,44.58,53.01,45.18
Heidenheim,27.2,13,25.9,36.75,29.52,27.41,18.07,12.35,30.72,30.12,13.86,13.86,1.81,1.81,37.35,39.16,92.77,98.19,33.13,16.27,31.63,49.7,22.29,12.65,22.29,19.58,24.1,68.67,4.22,19.88,48.49,72.89,15.96,82.53,87.35,91.57,46.69,15.66,71.39,70.48,7.83,17.47,19.28,15.66,12.05,27.11,12.65,10.84,7.53,63.25,93.98,13.25,80.72,44.88,66.57,77.71,48.19,52.71,18.07,54.52,66.87,52.41,67.77,15.96,10.24,77.71,58.13,93.67,46.08,63.86,33.13,44.88,93.37,98.8,98.49,98.19,80.72,89.16,80.42,95.18,71.39,80.12,83.73,20.48,31.33,15.66,33.13,29.82,10.54,26.2,20.48,16.27,7.83,33.43,51.2,17.47,79.52,47.89,13.25,80.72,90.36
Hellas Verona,26.7,14,15.06,31.93,49.1,76.51,42.47,30.72,36.75,10.54,4.22,5.42,5.42,7.23,3.61,3.61,9.64,56.63,51.2,24.1,21.69,27.71,17.47,16.87,17.47,93.37,79.52,80.12,95.18,32.83,80.12,65.06,51.2,89.76,88.55,59.64,89.76,5.42,6.63,1.81,13.86,24.1,37.95,5.42,50.0,52.41,4.82,17.47,28.31,28.92,80.72,4.22,10.24,81.33,66.57,3.01,1.51,17.47,18.07,58.13,19.28,37.95,87.35,1.2,41.57,43.07,38.55,59.34,42.47,41.87,78.01,44.88,28.31,86.14,93.37,15.96,22.89,44.58,60.84,64.46,13.25,97.59,49.4,16.57,29.52,27.71,81.93,73.49,5.42,16.27,11.45,2.41,4.22,3.01,6.63,56.02,49.4,8.43,31.33,39.76,57.83
Hoffenheim,26.9,13,84.94,82.53,74.7,65.66,65.96,48.19,69.88,84.34,60.84,68.07,65.66,70.48,50.6,56.63,71.69,92.17,85.54,62.65,83.13,84.94,72.89,41.57,72.89,40.36,69.88,40.36,44.58,56.93,43.98,61.45,27.41,94.58,41.27,94.28,88.55,75.9,63.25,80.12,72.89,68.07,79.52,75.9,18.07,27.11,42.77,28.31,18.07,33.73,72.89,59.64,52.11,81.33,66.57,13.86,15.66,36.75,71.08,54.52,66.87,91.57,97.59,10.24,46.08,44.28,39.76,77.11,46.08,63.86,33.13,44.88,53.92,51.2,59.64,82.53,23.49,20.18,79.52,62.35,97.59,95.78,50.6,69.28,74.7,75.9,56.02,29.82,76.2,72.89,70.48,33.13,31.93,34.94,28.92,62.95,71.08,44.28,36.75,40.36,50.0
Häcken,28.1,4,32.83,71.08,68.37,41.57,18.07,12.35,62.05,50.0,81.33,84.94,90.96,92.17,68.67,73.49,14.46,20.48,58.13,72.89,90.36,24.7,93.98,44.88,93.98,64.76,54.52,3.31,98.19,59.04,94.58,73.8,74.4,0.6,96.99,1.81,16.87,84.94,2.41,30.12,89.76,83.13,75.9,84.94,56.33,41.57,74.7,53.61,43.98,45.18,6.93,82.53,4.52,81.33,66.57,95.78,23.49,71.99,18.07,24.4,66.87,72.59,14.46,99.4,41.57,50.3,43.37,50.0,76.2,88.86,33.13,44.88,59.94,70.18,44.88,69.28,74.1,9.94,4.82,27.11,93.67,3.01,16.87,91.57,60.24,77.41,82.83,29.82,70.18,11.75,100.0,65.06,72.89,30.12,22.89,85.54,19.28,50.9,34.94,87.35,47.29
Inter,28.9,19,95.18,97.59,96.99,88.55,69.58,70.78,96.99,96.39,93.98,92.77,85.54,86.75,95.78,95.78,99.4,81.02,97.29,86.14,99.7,91.87,95.18,84.34,95.18,23.49,33.13,12.65,35.24,78.61,23.49,10.24,91.57,4.82,6.02,11.75,98.19,92.77,10.84,34.94,87.95,94.58,98.8,92.77,7.83,12.05,86.75,77.71,60.84,90.96,81.33,93.98,93.37,81.33,66.57,28.31,59.64,51.81,59.94,65.36,66.87,45.18,72.89,80.72,87.35,15.36,26.51,6.63,35.24,50.0,33.13,44.88,8.43,25.9,10.84,71.69,45.18,13.25,12.05,20.48,36.75,48.8,90.36,95.18,96.99,97.59,28.92,29.82,93.67,68.37,96.99,89.16,77.71,89.16,98.8,84.94,60.84,59.64,77.11,85.54,34.34
Jagiellonia,25.3,4,32.83,33.73,45.18,83.43,18.07,12.35,44.58,50.0,74.1,72.89,89.76,90.96,63.86,65.06,2.41,0.6,31.02,67.47,87.65,39.16,87.35,82.53,87.35,81.93,35.24,62.35,79.82,74.1,45.18,71.08,17.77,73.49,47.29,14.76,65.96,74.7,36.75,24.1,79.52,85.54,66.27,74.7,42.17,56.33,62.05,75.3,29.22,5.42,6.93,72.29,16.57,9.64,1.81,15.06,54.52,71.99,18.07,88.55,66.87,92.17,22.59,86.75,96.99,13.86,43.37,9.94,12.05,17.17,33.13,44.88,7.23,3.61,3.01,5.72,22.29,26.51,76.2,27.11,28.31,14.16,3.01,86.45,44.28,69.28,39.16,29.82,68.07,38.86,75.6,72.29,69.28,46.69,30.72,2.41,77.71,97.29,98.49,42.17,19.28
Juventus,26.2,19,69.28,68.07,93.98,96.39,53.01,38.55,93.37,75.0,81.93,80.12,78.31,78.92,81.93,82.53,93.98,54.22,93.37,87.95,73.8,85.54,78.31,95.78,78.31,28.01,23.19,4.22,78.31,56.02,10.84,3.61,92.17,25.6,17.47,9.64,22.29,79.52,15.66,42.17,77.71,84.94,90.36,80.12,46.99,70.18,77.11,94.58,93.37,67.77,64.16,81.33,85.84,59.94,66.57,18.98,31.33,59.94,59.94,34.04,66.87,65.06,45.78,62.65,59.94,23.49,20.78,59.34,66.57,68.37,33.13,90.96,28.31,16.27,4.22,18.67,55.42,21.08,25.9,57.23,15.66,40.36,75.6,84.34,93.98,89.46,12.65,63.55,81.93,53.92,56.02,84.94,66.27,77.41,98.19,43.98,85.54,29.82,36.14,81.63,68.07
KF Drita,28.8,4,32.83,4.52,22.89,25.6,18.07,12.35,20.78,34.34,26.51,24.1,16.27,16.87,32.53,33.73,66.57,74.1,10.84,21.08,53.92,99.7,15.36,50.6,13.55,59.64,46.99,75.9,40.36,43.98,80.12,83.43,22.89,56.33,18.98,84.04,65.96,24.7,71.39,75.3,20.48,9.64,4.22,24.7,3.31,2.41,24.1,0.9,0.6,21.69,76.51,26.51,96.99,81.33,66.57,48.8,95.78,25.3,18.07,88.55,66.87,23.49,82.53,14.46,96.99,13.86,43.37,9.94,12.05,17.17,33.13,44.88,2.41,8.73,13.25,17.17,97.29,83.13,90.96,87.05,28.31,86.14,40.36,18.98,21.08,15.06,63.86,29.82,20.48,97.29,39.16,28.61,20.48,33.43,40.96,26.51,9.64,80.72,98.49,18.67,70.48
KuPS,26.2,4,32.83,18.07,15.36,18.98,18.07,12.35,10.54,50.0,97.59,97.59,93.98,93.98,98.8,98.8,95.18,83.73,16.87,96.99,90.36,91.87,96.39,44.88,96.39,59.64,10.84,75.9,10.24,93.98,92.77,71.08,74.4,91.27,38.25,69.88,65.96,97.59,74.1,78.92,98.19,91.57,71.99,97.59,29.22,56.33,78.31,45.78,58.43,63.25,87.65,97.59,87.35,9.64,66.57,75.3,16.27,97.89,18.07,24.4,66.87,67.47,31.93,66.27,91.87,50.3,78.31,50.0,76.2,17.17,33.13,100.0,40.06,95.18,73.49,99.4,59.64,49.7,77.71,87.05,74.7,33.13,82.53,94.58,12.65,82.23,56.02,97.89,91.57,65.66,45.18,91.57,75.0,83.73,93.37,28.92,89.76,97.29,95.48,98.8,81.02
Köln,25.9,13,81.93,75.0,68.37,59.04,48.19,35.54,66.27,81.93,53.61,54.82,41.57,39.16,68.07,68.67,77.11,93.37,61.45,36.75,48.19,88.25,38.55,36.14,38.86,5.12,17.17,14.76,28.61,10.24,11.45,10.84,78.92,62.35,49.4,89.16,85.54,52.41,76.2,58.43,61.45,40.96,59.04,52.41,2.41,9.04,50.0,35.54,73.49,59.04,80.12,53.61,70.18,81.33,66.57,94.58,35.84,31.02,50.9,14.46,66.87,9.04,89.76,26.2,27.71,65.96,58.13,77.11,86.14,84.94,83.13,44.88,72.89,100.0,98.49,93.98,8.13,86.14,89.16,9.04,31.33,83.73,74.1,37.95,70.48,63.25,10.24,78.92,46.99,74.1,73.49,49.4,62.35,62.05,48.8,73.49,53.61,56.33,31.93,89.16,6.02
Lausanne-Sport,24.8,4,52.11,82.53,92.77,94.88,18.07,80.72,92.77,67.47,75.9,75.9,81.33,82.53,69.28,69.28,56.63,61.75,95.78,95.78,92.77,39.16,85.24,90.36,84.94,87.35,54.52,5.42,99.1,88.86,3.92,35.24,17.77,100.0,99.4,45.48,65.96,86.75,3.61,3.61,93.98,93.37,92.77,86.75,84.94,91.57,78.92,79.82,90.36,7.83,16.27,76.51,16.57,81.33,66.57,30.72,4.22,45.18,18.07,88.55,66.87,93.98,5.12,93.98,91.87,3.61,3.92,9.94,12.05,17.17,33.13,44.88,13.55,57.53,30.12,6.63,89.76,39.76,50.3,53.61,13.25,6.33,6.63,87.35,92.17,93.37,21.08,29.82,74.1,24.7,50.3,68.67,68.67,71.69,40.36,1.2,91.57,84.64,45.78,90.96,51.2
Lazio,28.9,14,44.28,28.31,34.34,62.05,42.47,30.72,36.14,37.05,73.49,71.08,81.93,81.93,66.27,64.46,76.51,33.13,28.01,65.06,7.23,12.05,37.35,29.52,37.95,10.84,3.61,16.87,35.24,25.3,8.43,4.82,86.75,14.46,73.49,13.25,23.49,63.25,51.2,69.28,81.33,24.7,24.7,63.25,40.96,20.78,66.87,36.14,66.27,96.39,56.33,74.1,79.52,15.36,66.57,68.37,98.19,99.4,43.98,88.55,66.87,20.48,40.66,71.08,90.06,58.73,84.34,9.94,12.05,17.17,33.13,44.88,35.54,46.39,43.37,50.0,42.77,56.02,34.64,50.0,29.52,34.34,90.96,36.14,37.35,20.48,1.2,29.82,58.73,65.66,61.45,83.73,79.22,75.9,92.77,11.45,12.05,94.58,96.39,50.6,51.81
Le Havre,27.9,15,23.8,44.88,41.87,35.54,42.47,60.54,39.16,16.87,34.34,33.73,23.49,18.67,45.18,43.98,56.02,76.51,34.64,22.89,42.77,90.06,51.2,53.01,50.0,46.69,21.39,38.55,59.04,53.92,67.47,68.67,40.66,31.02,72.89,56.93,54.52,31.33,52.41,39.76,35.54,36.45,23.19,31.33,10.24,17.47,40.96,59.94,12.65,48.8,71.08,34.34,77.71,51.2,66.57,21.69,61.75,47.29,64.76,42.17,19.28,49.1,63.55,51.2,50.9,29.22,29.52,32.83,58.43,76.51,33.13,44.88,32.53,62.95,44.88,63.86,87.65,39.76,71.69,96.69,52.41,56.63,65.36,49.4,35.24,27.71,42.47,29.82,36.14,16.27,65.06,39.46,45.78,56.63,25.3,15.06,52.41,19.28,37.95,73.49,95.78
Lecce,25.9,14,11.45,6.02,13.25,10.84,18.07,30.72,12.05,13.86,10.84,11.45,6.02,5.42,16.27,18.37,61.45,91.57,13.25,32.53,17.47,46.08,28.92,18.67,28.31,84.94,52.71,81.02,75.6,63.25,76.81,74.7,37.05,45.78,0.6,62.65,16.87,10.24,18.07,3.01,28.31,34.34,7.23,10.24,50.0,14.16,12.05,12.05,14.16,49.4,41.57,10.84,68.67,81.33,66.57,36.14,82.53,88.55,18.07,15.66,66.87,6.02,91.57,23.49,56.33,58.73,62.05,28.92,84.94,82.53,78.01,44.88,62.95,80.12,92.77,9.04,15.06,79.52,67.47,45.18,63.86,87.35,43.98,25.3,12.05,10.24,66.27,73.49,29.82,47.59,72.29,8.43,11.45,10.24,19.28,16.87,4.22,71.39,55.42,19.88,37.95
Lech Poznań,25.2,4,96.99,94.88,68.37,71.08,90.96,98.19,72.59,98.19,45.78,51.2,39.76,45.18,43.98,47.59,89.16,81.02,81.33,53.61,78.01,97.29,47.29,71.99,45.78,11.45,28.31,5.42,48.19,43.98,3.92,62.05,4.22,86.75,58.13,93.37,65.96,54.22,95.18,82.53,37.95,57.23,49.4,54.22,33.73,33.13,22.29,22.59,11.45,15.06,9.64,45.78,87.35,81.33,66.57,95.78,69.28,97.89,91.87,88.55,66.87,86.75,40.66,83.73,41.57,39.46,31.93,50.0,12.05,17.17,33.13,44.88,21.08,8.73,7.53,24.7,98.8,83.13,95.78,5.72,59.34,22.89,7.83,50.0,84.64,57.23,7.83,29.82,61.75,78.31,88.55,35.54,9.04,23.19,84.34,3.01,31.93,2.41,23.8,44.58,4.22
Leeds United,27.0,15,54.52,50.3,49.1,35.54,57.83,60.54,39.76,45.78,39.16,39.16,40.96,38.55,42.77,41.57,23.49,50.6,34.64,40.36,22.29,69.88,24.7,42.77,24.7,87.95,86.75,63.25,88.25,79.82,84.64,82.53,28.92,54.52,68.67,61.45,80.72,42.77,50.0,50.0,52.41,28.92,45.78,42.77,72.29,30.42,39.76,37.95,50.9,63.25,36.14,39.16,75.3,81.33,66.57,71.69,66.57,55.42,64.76,61.45,19.28,39.76,71.08,18.67,16.27,52.71,29.52,81.02,39.16,55.72,33.13,44.88,71.39,73.19,94.58,68.67,72.89,70.78,70.48,47.89,11.14,78.92,52.11,27.71,41.57,41.27,85.54,29.82,36.75,50.0,30.72,41.57,48.8,53.61,16.87,71.69,6.02,16.87,10.84,12.65,39.16
Legia Warsaw,27.8,4,13.25,50.3,88.55,78.92,18.07,12.35,68.07,3.61,29.52,28.31,18.98,20.48,41.57,43.37,16.27,21.69,68.07,43.98,45.48,97.29,62.65,66.87,62.95,50.3,73.8,75.9,15.36,74.1,70.48,46.39,83.13,70.18,76.51,10.84,65.96,24.1,1.81,7.23,31.33,58.43,37.35,24.1,79.22,81.02,23.49,79.82,43.98,58.13,82.83,29.52,9.04,81.33,66.57,75.3,9.64,3.01,18.07,88.55,66.87,98.8,40.66,68.98,61.75,7.53,3.92,93.67,12.05,17.17,33.13,44.88,3.61,72.29,67.77,59.64,11.45,5.12,15.36,1.51,59.34,34.94,78.31,65.06,51.81,46.08,74.1,29.82,32.23,6.63,59.34,31.93,26.2,35.54,26.2,95.18,65.96,0.6,7.23,65.06,1.51
Lens,27.5,15,81.33,93.98,78.01,77.11,79.22,86.45,81.63,80.12,62.65,62.05,68.07,68.67,57.23,57.23,69.28,35.24,82.53,58.43,80.42,75.6,69.58,40.96,66.87,95.18,85.84,86.75,66.87,95.18,97.59,95.78,19.58,98.19,89.46,31.63,87.05,64.46,47.29,63.86,60.84,69.28,89.76,64.46,66.87,66.87,38.55,31.93,61.75,65.36,26.2,63.86,52.11,22.89,19.88,32.83,50.0,15.36,79.82,12.65,66.87,92.77,44.58,56.33,86.14,26.2,39.16,43.07,87.95,55.72,87.35,94.28,27.11,23.49,15.66,27.71,34.94,27.11,42.77,40.06,19.58,43.07,45.18,60.84,82.53,87.95,95.18,90.96,48.49,38.86,47.59,65.96,53.01,60.54,82.53,59.64,62.65,86.75,71.08,62.05,39.76
Levante,27.2,14,44.28,53.31,20.78,24.1,42.47,44.58,17.47,31.93,9.64,8.43,14.46,13.25,8.43,7.23,48.8,63.86,16.87,16.87,33.13,77.71,8.43,6.02,8.43,71.08,52.71,60.24,63.25,65.96,91.57,85.54,37.95,81.63,38.25,84.94,58.13,7.83,66.87,27.11,9.64,14.46,27.71,7.83,38.55,37.05,15.66,6.02,14.16,56.63,12.05,9.64,40.36,51.2,66.57,37.35,47.59,21.39,18.07,71.08,8.13,14.46,54.82,48.8,18.67,81.33,81.63,78.92,29.52,41.87,33.13,44.88,81.93,75.3,71.08,27.11,82.53,95.78,92.17,82.53,47.59,53.01,33.73,6.63,18.07,26.51,79.52,29.82,7.23,34.34,53.01,17.47,22.89,21.08,26.2,53.92,33.13,47.89,53.61,67.47,62.95
Leverkusen,25.5,18,87.95,79.52,64.46,50.6,87.05,88.86,70.48,87.95,96.99,96.99,97.59,97.59,89.16,88.55,69.88,22.29,65.06,91.57,33.73,13.25,55.42,69.28,55.42,20.48,27.11,54.22,5.42,43.98,15.66,12.65,84.34,40.96,6.63,28.92,16.87,95.78,84.94,95.18,96.99,79.52,54.82,95.78,68.07,59.04,96.99,84.34,64.46,83.73,43.98,96.99,28.31,30.12,12.05,96.99,34.04,75.6,87.95,65.36,23.49,47.59,34.34,84.34,28.31,68.37,66.57,40.36,35.24,50.0,33.13,44.88,66.27,22.29,20.48,49.4,44.28,63.25,41.27,10.84,35.54,19.88,77.41,55.42,76.51,45.18,20.48,29.82,83.73,83.43,86.75,97.59,96.99,95.78,90.96,66.27,40.96,41.87,48.49,43.98,13.55
Lille,27.3,20,88.55,92.77,90.96,85.54,65.96,60.54,92.17,86.75,83.73,86.14,72.89,75.9,88.55,90.96,88.25,56.02,91.57,90.36,94.58,35.54,95.78,93.37,95.78,32.83,49.4,21.99,53.92,59.04,57.53,44.58,69.28,40.06,47.29,15.66,40.36,85.84,10.24,34.34,83.13,90.96,96.39,85.54,54.22,63.86,92.17,95.18,92.47,42.47,74.1,83.73,31.02,40.96,66.57,40.96,68.67,64.76,55.72,24.4,66.87,95.18,53.01,75.0,67.47,17.47,13.86,30.12,76.2,47.29,89.46,44.88,69.28,40.06,27.41,68.07,14.46,18.67,25.3,15.96,65.66,39.76,58.43,96.39,91.57,95.18,53.61,84.64,85.54,63.55,81.33,74.1,44.58,74.1,94.58,87.35,68.67,89.76,21.08,74.7,24.1
Liverpool,26.8,20,80.42,90.36,95.18,87.35,37.35,25.9,94.58,78.61,92.77,93.37,93.37,93.37,85.54,86.14,59.64,46.99,95.18,96.39,96.99,66.27,96.99,94.58,96.99,7.53,16.27,9.04,18.07,69.28,12.35,15.06,63.25,27.71,5.42,63.25,26.81,93.98,34.34,33.73,92.17,95.78,95.78,93.98,89.76,68.98,95.78,90.36,92.47,46.39,63.25,92.77,72.59,81.33,66.57,79.22,21.69,39.76,18.07,24.4,66.87,33.13,84.34,55.42,32.23,31.93,18.07,50.0,76.2,76.51,69.58,44.88,45.18,17.47,14.46,58.43,74.1,22.29,24.7,35.54,74.7,67.17,55.12,96.99,94.58,95.78,12.05,63.55,96.39,45.78,94.58,84.34,83.73,80.72,58.13,45.18,18.07,15.36,11.75,48.19,42.17
Lorient,25.6,15,47.59,60.24,46.99,45.78,42.47,86.45,53.01,55.12,46.39,37.35,49.4,49.4,40.96,40.36,50.0,17.47,37.95,50.3,36.75,46.08,44.58,86.75,45.18,13.86,38.55,39.76,20.48,11.14,21.08,19.88,64.46,1.81,74.1,42.17,80.72,34.34,27.71,48.8,30.72,46.99,48.8,34.04,57.23,60.54,57.83,59.94,47.29,80.72,75.3,46.39,41.27,51.2,66.57,73.49,90.96,50.0,94.88,6.93,10.54,17.17,30.72,46.99,18.07,33.43,15.06,81.02,93.67,92.77,33.13,97.89,56.63,32.53,22.29,43.37,15.66,25.0,68.07,81.63,26.51,45.48,84.34,53.61,51.2,44.58,28.31,82.23,21.69,35.84,23.49,66.87,54.22,61.45,78.31,80.12,58.73,8.43,8.43,68.07,78.01
Ludogorets,28.1,5,76.51,71.08,75.3,18.98,99.7,99.4,75.0,72.59,46.99,43.37,60.24,58.13,28.31,22.89,15.06,19.58,86.75,9.94,6.63,4.82,6.63,55.12,6.63,56.63,66.27,91.57,20.48,6.33,34.64,35.24,56.02,62.35,78.61,77.11,80.72,43.37,86.45,93.98,34.94,15.06,8.13,43.37,23.49,39.16,46.39,56.02,39.76,93.67,90.36,48.49,52.11,81.33,66.57,93.07,61.75,25.3,99.7,42.17,4.82,17.17,37.95,83.13,9.34,82.83,74.7,93.67,58.43,76.51,33.13,44.88,84.94,59.64,77.11,80.72,26.51,84.64,74.4,84.64,19.58,21.08,94.88,12.05,75.6,7.83,48.49,29.82,31.02,65.66,84.94,56.02,77.11,47.89,27.11,60.84,75.3,19.28,26.51,17.17,79.52
Lyon,26.9,20,73.19,87.05,62.05,68.07,37.35,60.54,59.34,78.61,86.14,84.34,84.94,84.94,84.94,83.73,64.16,28.92,45.78,63.25,57.53,56.33,66.27,69.88,66.27,15.06,4.82,10.24,37.05,51.51,29.82,19.28,77.11,36.14,43.67,18.07,26.81,83.13,54.22,81.93,84.34,59.64,69.88,83.13,18.98,21.69,86.14,70.48,69.58,54.22,84.34,86.14,44.58,9.64,13.25,21.08,80.72,55.42,55.72,75.9,13.55,44.28,31.93,54.52,85.24,13.86,24.4,3.31,24.7,17.17,69.58,44.88,22.59,11.45,6.02,60.84,28.61,22.29,20.48,53.61,78.92,38.86,76.51,70.48,63.25,67.47,13.25,63.55,89.16,45.78,33.73,88.55,84.94,86.75,78.92,27.71,47.59,77.71,75.3,59.34,67.47
Maccabi Tel Aviv,25.6,5,1.51,15.66,6.33,9.34,18.07,12.35,3.31,2.41,25.3,12.65,26.51,17.47,30.42,27.71,20.48,5.42,12.35,11.75,10.84,2.11,10.24,9.64,11.45,75.3,95.48,70.48,84.04,22.29,80.12,53.61,74.4,16.87,62.35,28.31,31.93,11.45,78.92,65.96,12.05,5.42,5.72,11.45,63.55,33.13,17.47,26.81,22.59,12.65,90.36,24.4,36.75,22.89,5.12,27.71,66.57,78.92,18.07,6.93,66.87,6.63,3.01,91.87,2.41,88.86,58.13,67.47,93.67,97.89,33.13,44.88,95.48,6.63,3.61,60.24,30.72,30.12,47.59,15.96,19.58,4.82,37.05,7.83,3.31,6.02,90.96,29.82,11.75,1.81,28.31,62.65,80.12,45.18,71.69,98.8,11.45,12.65,5.42,66.57,13.55
Mainz 05,28.6,17,25.3,52.41,39.16,3.01,87.95,76.51,45.48,21.08,33.73,48.19,42.77,47.59,27.11,34.34,46.99,94.58,36.14,69.28,86.14,72.89,74.1,21.08,74.1,1.81,6.02,2.41,15.36,64.76,0.6,3.01,80.72,93.37,94.58,50.6,60.84,49.4,13.25,9.04,50.6,80.12,90.96,49.4,22.29,34.94,28.92,27.71,48.19,34.34,15.66,33.13,23.8,4.82,24.7,26.51,41.57,5.42,62.05,64.46,12.65,66.87,98.19,2.41,38.55,53.61,53.31,83.13,36.14,51.2,33.13,44.88,41.57,83.13,90.96,61.45,4.82,24.1,12.65,56.02,72.59,98.8,21.08,64.46,40.66,88.55,0.6,29.82,54.22,11.75,48.19,7.23,10.24,7.23,11.45,25.9,74.7,16.87,50.6,37.95,72.89
Mallorca,28.3,15,32.83,18.67,24.1,35.54,57.83,41.57,27.71,43.37,27.71,26.51,25.9,25.9,29.52,29.52,66.57,78.92,28.01,47.89,24.7,83.73,31.93,15.36,31.63,18.07,4.22,47.89,17.47,9.04,29.82,29.22,58.13,80.12,10.24,78.61,71.08,25.9,69.28,50.6,22.29,29.52,13.86,25.9,60.84,66.87,30.72,58.43,5.42,65.36,45.18,28.31,43.07,22.89,10.54,56.63,63.86,68.98,64.76,42.17,66.87,41.57,84.34,38.55,44.58,62.35,62.05,67.47,58.43,55.72,78.01,44.88,65.06,88.55,81.33,33.73,30.72,68.67,86.14,59.04,52.41,75.3,59.34,28.92,28.92,14.46,11.45,73.49,27.71,61.45,79.52,28.61,30.12,31.93,32.53,9.04,71.69,62.05,46.99,80.12,40.96
Malmö,26.4,5,3.92,2.41,1.81,6.93,18.07,12.35,2.41,7.83,43.98,40.36,75.0,73.8,18.07,13.55,0.6,1.81,1.2,12.65,4.82,0.6,13.86,28.31,15.66,0.6,1.2,35.54,1.2,14.46,14.46,4.22,93.98,50.0,16.57,59.04,80.72,35.54,84.04,80.72,37.05,11.75,19.88,35.54,31.02,44.58,55.42,24.7,22.59,98.19,28.01,44.58,36.75,2.11,5.12,78.31,61.75,88.55,18.07,6.93,66.87,1.51,10.84,24.7,13.25,95.18,93.67,93.67,93.67,76.51,93.67,44.88,95.48,14.76,60.24,20.48,39.16,81.63,96.39,3.61,4.52,41.57,93.07,14.16,2.41,6.63,3.31,90.96,20.48,9.94,1.2,52.11,75.0,47.89,1.81,62.05,65.96,73.19,45.78,1.2,3.01
Manchester City,25.8,20,92.47,93.37,92.17,94.88,18.07,25.9,91.57,94.88,96.39,96.39,98.8,98.8,81.33,78.92,7.83,1.2,92.17,93.98,88.55,39.16,81.93,100.0,81.33,8.43,9.34,14.76,10.24,75.9,25.9,8.43,95.78,5.42,22.89,36.75,22.29,96.39,28.31,36.14,95.18,97.59,96.99,96.39,96.99,95.78,98.19,99.4,98.19,74.1,18.67,95.78,72.59,81.33,66.57,90.96,39.76,84.04,37.35,54.52,66.87,25.3,46.99,86.75,74.1,8.73,9.64,21.99,46.08,47.29,69.58,44.88,25.6,4.82,5.42,21.39,26.51,6.02,17.47,46.39,65.66,21.69,52.11,93.98,92.77,96.99,15.66,63.55,92.77,75.6,95.78,96.99,97.59,88.55,81.93,80.72,68.07,62.05,24.7,30.72,54.22
Manchester Utd,26.5,14,68.07,84.04,91.57,81.33,42.47,70.78,90.96,67.47,60.24,66.27,68.67,73.8,47.59,54.22,65.06,68.67,90.96,72.29,71.08,81.93,77.11,80.12,79.52,80.72,75.9,50.0,81.93,84.94,61.45,64.46,39.16,36.14,28.92,44.58,45.48,67.47,45.18,22.29,72.29,81.93,87.35,67.47,36.75,29.52,56.63,76.51,83.73,11.45,49.4,59.04,92.77,51.2,19.88,83.13,40.96,57.83,85.84,71.08,66.87,65.66,94.58,3.61,41.57,25.0,15.96,86.14,29.52,41.87,33.13,44.88,58.13,77.11,89.16,46.39,3.61,53.01,64.46,67.47,63.86,96.99,16.27,78.92,90.96,86.14,71.08,29.82,76.2,38.86,35.54,40.36,39.76,24.7,43.67,48.19,22.29,44.28,15.06,24.4,64.46
