Player,Nation,Team,General Position,Age,Born,Matches Played,Starts,Minutes Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Assists,Expected Assists (xA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels Won,Efficiency,Matches,% Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Alexandru Băluță,ROU,LAFC,Forward,32,1993,1,0,15,0.0,3.0,12.0,6.0,0.0,0.0,6.0,0.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,18.0,36.0,6.0,48.0,0.0,0.0,42.0,6.0,6.0,0.0,0.0,42.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,30.0,0.0,6.0,0.0,0.0,6.0,-1.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
Alexei Dominguez,MEX,Pachuca,Forward,20,2005,7,7,467,0.19,0.12,1.54,0.39,0.0,0.0,0.96,0.0,19.27,28.91,10.79,12.33,6.94,9.25,0.77,3.28,0.0,0.02,0.39,1.73,0.0,0.0,2.31,2.89,5.4,0.96,0.58,0.39,0.0,0.58,0.77,2.12,1.35,0.96,0.77,0.39,0.0,38.54,0.58,3.66,17.54,17.92,1.93,38.54,1.73,0.58,21.97,1.93,0.39,1.35,1.16,27.37,0.19,0.0,0.0,1.73,1.73,0.0,0.0,0.0,0.0,3.08,0.39,0.77,2.51,10.6,0.0,0.39,0.58,0.19,0.19,0.58,0.0,66.66,87.51,75.03,23.48,60.42,33.53
Alexis Blin,FRA,Palermo,Midfielder,29,1996,7,2,305,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,37.48,48.69,13.87,17.7,18.59,20.95,3.25,6.2,0.0,0.03,0.3,2.66,0.0,0.0,5.61,0.59,0.89,2.07,1.48,1.18,0.59,0.3,1.48,2.36,0.89,1.18,0.59,4.72,0.0,60.79,3.54,18.0,30.1,12.69,0.3,60.79,0.89,0.59,22.43,1.48,0.0,1.48,0.3,29.8,0.59,0.0,0.0,2.07,2.95,0.0,0.0,0.3,0.0,3.84,1.77,2.07,1.77,7.08,0.0,0.0,1.48,0.0,0.3,0.0,0.0,76.98,78.36,88.74,52.42,71.5,66.29
Alexis Canelo,ARG,Lanús,Forward,33,1992,23,4,558,0.16,0.5,3.23,0.81,0.0,0.0,4.35,0.48,21.61,33.55,11.13,15.32,7.1,10.81,1.77,2.58,0.48,0.19,2.26,2.26,1.77,0.97,4.03,2.42,7.9,0.32,0.16,0.0,0.32,0.0,0.0,0.48,0.48,0.48,0.16,0.97,0.0,44.68,0.97,3.23,21.45,20.32,5.65,44.68,1.13,0.16,23.87,1.29,0.97,3.06,1.94,34.68,0.16,0.0,0.0,2.74,1.61,0.65,0.0,0.0,0.0,3.23,3.06,4.68,5.0,14.35,0.0,3.71,0.16,0.16,0.16,-0.68,0.0,64.41,72.65,65.68,68.6,50.0,14.16
Alexis Castro,ARG,Estudiantes–LP,Forward,31,3988,22,12,1100,0.16,0.25,1.15,0.41,0.0,0.0,1.47,0.0,31.09,38.78,17.67,21.03,11.13,13.42,0.98,1.47,0.0,0.07,0.41,2.54,0.41,0.0,4.5,1.72,4.91,1.47,0.98,0.49,0.57,0.41,0.82,1.8,0.98,0.82,1.55,0.74,0.0,49.91,0.82,6.3,29.54,14.56,1.64,49.91,1.96,0.98,27.57,1.39,0.57,2.21,1.39,34.69,0.25,0.08,0.0,1.64,1.06,0.16,0.0,0.0,0.0,4.58,1.64,1.06,3.6,11.13,0.0,0.98,0.98,0.16,0.16,-0.36,0.0,80.17,84.02,82.94,66.67,66.67,50.0
Alexis Cuello,ARG,San Lorenzo,Forward,25,2000,27,24,1881,0.19,0.39,2.44,0.86,0.1,0.1,3.25,0.33,11.72,17.85,7.18,10.14,3.54,5.17,0.14,0.33,0.05,0.07,1.1,1.2,0.67,0.0,2.15,1.53,6.08,1.24,0.81,0.1,0.62,0.53,0.67,1.2,0.53,1.29,0.19,0.77,0.0,33.88,0.91,2.25,14.35,18.13,4.88,33.78,4.26,1.87,18.9,1.05,0.81,4.45,3.06,23.01,0.29,0.05,0.05,1.58,2.25,0.29,0.1,0.0,0.0,3.88,3.21,4.07,7.51,9.76,0.0,1.48,0.81,0.19,0.05,-0.51,0.0,65.66,70.81,68.47,42.42,65.32,43.9
Alexis Dominguez,ARG,Aldosivi,Forward,28,1996,10,1,227,0.0,0.04,1.19,0.4,0.0,0.0,1.19,0.0,12.29,19.03,4.76,8.33,4.76,6.74,0.79,0.79,0.0,0.0,0.4,0.0,0.0,0.0,0.79,0.0,4.76,0.79,0.79,0.4,0.4,0.0,0.4,0.4,0.0,1.19,0.0,0.0,0.0,31.32,0.0,0.79,17.05,13.48,3.57,31.32,0.4,0.4,15.86,0.0,0.0,5.95,1.59,21.81,0.0,0.0,0.0,0.79,1.59,0.79,0.0,0.0,0.0,0.79,4.36,5.95,7.53,5.55,0.0,0.0,0.79,0.0,0.4,-1.0,0.0,64.58,57.14,70.62,100.0,100.0,100.0
Alexis Duarte,PAR,Santos,Defender,25,2000,3,3,270,0.0,0.0,0.33,0.33,0.0,0.0,1.0,0.0,45.67,50.67,15.33,15.67,24.33,26.0,5.67,8.33,0.0,0.0,0.0,3.33,0.33,0.0,2.67,0.0,1.33,1.67,0.33,0.33,1.33,0.0,0.67,1.0,0.33,0.0,0.33,5.67,0.0,59.67,5.0,23.67,32.67,4.0,0.67,59.67,0.67,0.0,32.33,0.67,0.0,0.33,0.33,43.0,0.0,0.0,0.0,1.33,1.0,0.0,0.0,0.0,0.0,2.67,1.33,0.67,0.67,4.0,0.0,0.33,0.33,0.0,0.33,0.0,0.0,90.13,97.83,93.58,68.07,19.76,0.0
Alexis Fariña,PAR,Cerro Porteño,Midfielder,20,2004,2,0,58,0.0,0.0,1.55,0.0,0.0,0.0,4.66,0.0,27.93,38.79,15.52,20.17,7.76,10.86,3.1,4.66,0.0,0.31,4.66,6.21,0.0,0.0,1.55,1.55,3.1,1.55,1.55,0.0,1.55,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,45.0,0.0,6.21,21.72,17.07,1.55,45.0,0.0,0.0,29.48,0.0,0.0,3.1,3.1,26.38,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,9.31,0.0,0.0,6.21,6.21,0.0,0.0,1.55,0.0,1.55,0.0,0.0,72.0,76.95,71.45,66.52,100.0,0.0
Alexis Francisco Peña,MEX,Necaxa,Defender,29,1996,13,13,1071,0.0,0.02,0.25,0.08,0.0,0.0,0.67,0.08,41.43,47.06,11.51,12.61,26.97,28.4,2.61,5.55,0.0,0.0,0.0,1.09,0.0,0.0,1.76,0.5,0.17,0.59,0.25,0.34,0.17,0.08,0.34,0.34,0.0,0.67,0.92,6.47,0.0,57.23,9.33,33.61,23.03,0.67,0.42,57.23,0.25,0.25,34.62,0.0,0.0,0.08,0.0,40.59,0.0,0.0,0.0,0.42,0.42,0.0,0.0,0.0,0.0,2.35,1.51,1.01,0.08,2.44,0.0,0.0,0.25,0.0,0.08,-1.0,0.0,88.04,91.28,94.96,47.03,42.37,100.0
Alexis Fretes,PAR,Libertad,Midfielder,20,2005,5,3,263,0.0,0.0,0.34,0.0,0.0,0.0,1.71,0.34,24.64,35.25,12.66,15.74,7.19,9.24,2.4,5.48,0.0,0.03,0.68,0.34,0.34,0.34,1.03,1.71,4.79,0.68,0.68,0.68,0.0,0.0,0.34,1.03,0.68,0.68,0.68,0.34,0.0,45.17,0.68,12.66,21.9,11.63,1.37,45.17,2.4,0.68,26.35,1.03,0.0,3.76,1.37,27.03,0.0,0.0,0.0,1.03,0.34,0.34,0.0,0.0,0.0,6.84,0.0,1.37,5.13,7.53,0.0,0.68,0.68,0.0,0.34,0.0,0.0,69.9,80.43,77.81,43.8,100.0,28.33
Alexis Gutiérrez,MEX,América,Forward,25,2000,11,9,661,0.0,0.11,1.23,0.0,0.0,0.0,3.54,0.54,38.8,45.34,21.51,22.6,13.07,14.84,3.0,5.17,0.27,0.27,2.18,3.81,0.82,0.41,4.08,1.23,6.67,0.54,0.54,0.0,0.41,0.14,0.27,0.54,0.27,0.0,0.54,0.82,0.0,51.88,0.27,5.45,26.55,20.02,2.18,51.88,0.82,0.27,30.5,1.09,0.14,1.23,0.82,38.8,0.14,0.0,0.0,0.68,0.95,0.41,0.0,0.0,0.0,3.4,0.95,0.82,2.04,11.98,0.0,1.36,0.54,0.0,0.14,-1.0,0.0,85.58,95.18,88.07,58.03,100.0,32.93
Alexis Maldonado,ARG,Banfield,Defender,28,3994,24,24,2066,0.0,0.01,0.22,0.04,0.0,0.0,0.39,0.0,23.39,29.01,6.1,6.84,13.77,15.2,3.4,6.36,0.0,0.01,0.09,2.05,0.09,0.0,2.35,0.57,0.09,1.74,1.09,1.22,0.39,0.13,0.61,0.87,0.26,0.96,1.05,6.88,0.0,41.08,5.75,22.96,16.68,1.74,0.52,41.08,0.17,0.09,15.99,0.39,0.0,0.17,0.09,18.3,0.3,0.0,0.0,1.0,0.26,0.0,0.0,0.09,0.0,2.66,2.48,1.18,0.26,3.01,0.0,0.09,1.09,0.0,0.09,-1.0,0.0,80.63,89.18,90.59,53.46,62.64,52.94
Alexis Manyoma,COL,Estudiantes–LP,Forward,22,6009,16,2,432,0.0,0.06,1.67,0.21,0.0,0.0,2.5,0.0,28.12,38.33,15.21,19.17,9.79,13.12,0.42,1.88,0.0,0.06,1.25,2.5,1.04,0.21,3.96,2.71,9.79,3.75,2.08,1.88,1.25,0.62,1.46,3.12,1.67,2.08,1.46,0.83,0.0,57.29,2.29,9.79,23.33,24.58,3.33,57.29,4.17,2.29,32.71,2.08,0.42,5.21,2.5,36.88,0.42,0.0,0.0,1.88,1.88,0.0,0.0,0.0,0.0,5.83,1.25,2.5,7.71,16.46,0.0,1.67,2.08,0.0,0.62,-1.0,0.0,73.36,79.34,74.62,22.34,55.47,54.92
Alexis Martin Arias,ARG,Cerro Porteño,Goalkeeper,33,1992,5,5,450,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,22.0,31.4,2.2,2.2,11.0,11.0,8.8,17.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,34.4,30.0,34.2,0.2,0.0,0.0,34.4,0.0,0.0,16.2,0.0,0.0,0.0,0.0,11.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,70.06,100.0,100.0,49.44,0.0,0.0
Alexis Segovia,ARG,Lanús,Forward,21,2004,19,11,880,0.1,0.05,1.33,0.41,0.0,0.0,2.97,0.2,25.67,33.44,14.73,17.39,9.0,10.84,1.12,2.15,0.0,0.06,0.82,1.53,1.23,0.41,3.89,3.07,6.24,1.64,1.12,0.41,1.12,0.1,0.82,2.05,1.23,1.64,0.61,1.74,0.0,46.84,1.23,8.18,20.05,19.74,2.05,46.84,2.15,1.12,28.74,2.45,0.72,2.25,1.53,31.6,0.0,0.0,0.0,1.53,5.01,0.0,0.0,0.0,0.0,6.55,1.02,0.61,3.78,13.19,0.0,2.35,1.12,0.1,0.1,1.0,0.0,76.76,84.7,83.03,52.09,68.29,52.09
Alexis Soto,ARG,Defensa y Just,Defender,32,1993,27,27,2277,0.0,0.06,0.99,0.2,0.0,0.0,3.12,0.4,44.19,59.05,18.97,21.54,19.33,24.35,5.57,10.63,0.24,0.11,1.38,4.23,1.58,0.67,4.94,2.49,7.0,2.25,1.66,1.38,0.71,0.16,1.23,2.49,1.26,1.15,1.26,2.81,0.12,71.42,3.36,21.62,30.83,19.88,0.99,71.42,1.86,0.91,35.45,1.74,0.36,1.5,0.79,41.82,0.16,0.04,0.04,0.75,0.55,0.08,0.0,0.0,0.0,6.4,0.99,1.19,2.29,14.43,0.0,2.61,1.66,0.0,0.04,-1.0,0.0,74.83,88.07,79.38,52.4,73.78,48.92
Alexis Vega,MEX,Toluca,Forward,27,1997,12,10,854,0.42,0.33,2.95,0.74,0.11,0.11,0.11,0.0,36.78,50.16,16.65,18.76,12.96,17.81,5.27,9.06,0.84,0.39,4.22,4.64,1.79,0.32,5.37,0.0,0.0,0.74,0.42,0.21,0.32,0.21,0.21,0.74,0.53,0.42,0.42,0.0,0.0,13.28,1.37,6.32,6.11,0.95,0.21,13.28,0.11,0.11,6.22,0.0,0.0,0.32,0.0,8.33,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.74,0.21,0.11,0.32,5.37,0.0,2.11,0.42,0.42,0.11,0.27,0.0,73.33,88.75,72.77,58.17,56.76,100.0
Alexis Villa,ECU,LDU de Quito,Goalkeeper,24,2001,1,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.86,38.57,0.0,0.0,0.0,0.0,12.86,38.57,0.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.57,32.14,38.57,0.0,0.0,0.0,38.57,0.0,0.0,12.86,0.0,0.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43,0.0,0.0,33.34,0.0,0.0,33.34,0.0,0.0
Alexsander,BRA,Atlético Mineiro,Midfielder,22,2003,6,3,357,0.0,0.03,0.5,0.25,0.0,0.0,2.77,0.0,40.59,47.65,21.18,23.95,16.64,18.15,2.27,2.77,0.0,0.05,0.76,6.3,1.01,0.0,7.82,2.52,1.76,3.28,2.52,1.26,1.26,0.76,1.76,2.77,1.01,1.01,1.51,0.25,0.0,59.75,0.0,7.06,37.82,15.88,2.02,59.75,3.03,1.01,39.83,1.26,1.01,3.03,3.03,41.34,0.76,0.0,0.0,3.28,1.76,0.0,0.0,0.0,0.0,6.3,0.25,0.25,6.05,12.1,0.0,2.02,2.52,0.0,0.25,-1.0,0.0,85.18,88.43,91.68,81.95,76.83,33.33
Aleš Matějů,CZE,Spezia,Defender,29,1996,9,9,802,0.0,0.06,0.45,0.0,0.0,0.0,0.79,0.11,42.53,52.86,17.73,20.09,18.97,23.23,4.83,7.74,0.0,0.07,0.45,2.92,0.79,0.56,2.92,0.67,2.81,1.35,0.67,0.9,0.45,0.0,0.56,1.12,0.56,0.9,2.02,3.93,0.0,62.96,5.84,23.23,30.3,9.88,1.12,62.96,0.34,0.22,29.51,0.67,0.0,0.9,0.11,34.79,0.34,0.0,0.0,2.36,2.13,0.0,0.0,0.0,0.0,3.93,2.36,0.79,1.01,6.4,0.0,1.35,0.67,0.0,0.11,-1.0,0.0,80.46,88.25,81.66,62.4,49.63,64.71
Alfie Devine,ENG,Preston,Midfielder,21,2004,11,8,651,0.28,0.19,2.21,0.55,0.0,0.0,2.63,0.28,26.13,38.57,11.34,13.55,11.34,14.93,2.9,7.05,0.14,0.19,1.24,2.21,0.69,0.0,2.9,2.35,4.84,2.35,1.52,0.69,1.24,0.41,1.24,1.66,0.41,1.66,0.14,0.83,0.0,47.83,1.11,7.05,22.12,19.91,2.9,47.83,0.83,0.28,24.88,1.66,0.83,1.52,0.41,28.34,0.14,0.0,0.0,0.83,0.69,0.14,0.0,0.0,0.0,3.73,0.69,0.83,1.94,10.09,0.0,1.52,1.52,0.28,0.14,0.47,0.0,67.75,83.69,75.95,41.13,64.68,33.73
Alfie Doughty,ENG,Millwall,Forward,25,1999,3,2,162,0.0,0.0,0.56,0.0,0.0,0.0,3.89,0.56,37.78,53.89,14.44,16.11,11.67,12.78,9.44,20.56,0.56,0.17,2.22,3.33,2.78,1.67,6.67,1.67,1.11,2.22,1.11,0.56,1.11,0.56,0.0,0.56,0.56,0.56,1.11,4.44,0.0,66.11,3.33,16.11,26.67,23.89,0.0,66.11,3.33,1.67,27.78,2.78,0.0,1.67,0.56,27.22,0.56,0.0,0.0,1.11,0.0,0.56,0.0,0.0,0.0,6.11,0.56,0.56,2.22,9.44,0.0,4.44,1.11,0.0,0.56,0.0,0.0,70.11,89.63,91.31,45.91,50.0,50.15
Alfie Gilchrist,ENG,West Brom,Defender,21,2003,2,1,60,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,55.5,67.5,15.0,15.0,33.0,39.0,6.0,10.5,0.0,0.0,0.0,10.5,0.0,0.0,1.5,0.0,0.0,6.0,4.5,3.0,3.0,0.0,0.0,0.0,0.0,1.5,0.0,6.0,0.0,87.0,9.0,28.5,52.5,6.0,0.0,87.0,1.5,0.0,42.0,4.5,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,1.5,0.0,0.0,4.5,0.0,1.5,0.0,0.0,82.22,100.0,84.62,57.14,75.0,0.0
Alfie Jones,ENG,Middlesbrough,Defender,28,1997,12,12,1078,0.08,0.03,0.25,0.17,0.0,0.0,0.08,0.0,42.75,48.84,16.2,17.45,22.79,24.29,3.01,5.51,0.0,0.02,0.08,1.92,0.0,0.0,2.0,0.17,0.08,1.75,1.17,1.25,0.5,0.0,0.75,1.25,0.5,1.5,0.42,4.93,0.0,59.69,7.01,32.64,24.8,2.59,0.83,59.69,0.17,0.0,28.39,0.33,0.0,0.5,0.33,37.65,0.25,0.0,0.0,0.75,0.17,0.0,0.0,0.0,0.0,3.76,1.75,1.92,0.83,2.25,0.0,0.0,1.17,0.08,0.08,1.67,0.0,87.53,92.84,93.82,54.63,66.86,0.0
Alfio Oviedo,PAR,Tigre,Forward,29,1995,17,3,540,0.33,0.28,2.67,1.17,0.0,0.0,2.67,0.33,12.33,19.0,6.83,9.67,3.83,6.0,0.67,0.83,0.0,0.03,1.17,0.83,0.0,0.0,1.5,0.5,6.33,1.0,0.67,0.0,0.33,0.67,0.17,0.17,0.0,1.67,0.0,1.83,0.0,35.67,1.67,2.67,13.33,19.83,4.5,35.67,2.0,1.17,16.67,1.33,0.5,5.0,1.83,25.33,0.17,0.0,0.0,1.67,1.33,0.33,0.17,0.0,0.0,2.0,6.0,6.17,6.83,8.33,0.0,0.5,0.67,0.33,0.17,0.18,0.0,64.89,70.63,63.83,80.72,67.0,58.5
Alfons Sampsted,ISL,Birmingham City,Midfielder,27,1998,1,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,45.0,0.0,15.0,30.0,0.0,0.0,45.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfonso Alvarado,MEX,Monterrey,Forward,25,4000,12,10,792,0.23,0.25,2.61,0.8,0.0,0.0,0.91,0.0,13.52,16.48,8.52,9.55,4.43,5.23,0.34,0.8,0.0,0.01,0.34,0.8,0.11,0.0,0.91,1.36,4.77,1.36,0.91,0.57,0.45,0.34,0.91,1.48,0.57,0.57,0.34,0.23,0.0,26.59,0.68,2.73,13.07,11.02,3.75,26.59,0.45,0.34,15.57,1.02,0.91,2.16,0.91,19.09,0.0,0.0,0.0,0.91,1.36,0.34,0.0,0.0,0.0,1.93,1.7,3.07,3.07,7.05,0.0,1.02,0.91,0.23,0.23,-0.08,0.0,82.04,89.21,84.7,42.5,66.91,75.56
Alfonso González,MEX,Atlas,Forward,31,3988,12,1,283,0.0,0.16,3.5,0.32,0.0,0.0,3.18,0.0,39.43,51.84,19.4,22.9,14.95,17.81,3.5,7.0,0.0,0.06,0.64,3.18,0.64,0.0,4.13,2.54,5.72,2.23,1.59,1.27,0.64,0.32,0.95,1.91,0.95,1.59,0.95,1.27,0.0,67.1,0.95,10.49,35.94,20.67,1.91,67.1,1.59,0.32,37.53,0.32,0.32,2.54,2.54,44.52,0.0,0.0,0.0,0.32,1.91,0.0,0.0,0.0,0.0,3.82,0.32,1.59,5.09,12.4,0.0,0.95,1.59,0.0,0.64,-1.0,0.0,76.06,84.72,83.94,50.0,71.3,20.13
Alfonso Trezza,URU,Arouca,Forward,26,1999,9,9,661,0.54,0.16,1.09,0.54,0.0,0.0,1.09,0.14,7.76,14.57,4.49,5.99,2.45,4.77,0.41,1.09,0.14,0.04,0.82,0.68,0.54,0.14,1.23,0.54,4.49,1.23,0.41,0.54,0.41,0.27,0.41,1.5,1.09,1.36,0.27,0.82,0.0,24.37,0.95,4.63,9.12,10.89,1.5,24.37,1.36,0.27,13.89,0.41,0.14,1.77,1.23,14.16,0.14,0.0,0.0,1.09,0.82,0.27,0.0,0.14,0.0,2.86,0.41,1.77,3.0,6.26,0.0,0.82,0.41,0.54,0.14,2.38,0.0,53.26,74.96,51.36,37.61,33.33,19.85
Alfred Duncan,GHA,Venezia,Midfielder,32,1993,4,4,336,0.27,0.03,0.54,0.27,0.0,0.0,4.29,0.27,54.38,65.09,20.36,21.7,24.38,27.59,7.77,12.59,0.0,0.13,1.61,4.82,1.34,0.0,6.16,1.88,1.07,1.61,0.54,0.8,0.8,0.0,1.07,2.14,1.07,1.61,0.54,0.54,0.27,71.25,1.34,13.12,46.34,12.32,0.54,71.25,2.41,1.34,39.91,0.54,0.54,0.27,0.8,49.82,0.0,0.27,0.0,0.27,1.61,0.0,0.0,0.0,0.0,3.48,0.8,0.54,1.07,9.11,0.0,1.88,0.54,0.27,0.27,8.0,0.0,83.55,93.82,88.37,61.72,33.54,55.6
Alfredo Morales,USA,St. Louis,Midfielder,35,1990,25,11,1102,0.0,0.02,0.49,0.0,0.0,0.0,1.96,0.16,40.43,48.51,19.76,21.07,16.25,18.62,3.51,6.37,0.16,0.13,0.65,5.06,0.74,0.0,4.66,0.33,0.65,1.88,0.57,0.49,1.31,0.08,0.82,1.47,0.65,1.47,1.14,1.96,0.0,58.64,3.02,17.72,34.95,6.37,0.9,58.64,0.74,0.33,30.87,0.57,0.08,1.23,0.82,38.63,0.49,0.08,0.08,1.23,0.98,0.0,0.0,0.08,0.0,5.39,1.31,0.49,2.04,5.64,0.0,0.82,0.57,0.0,0.08,-1.0,0.0,83.34,93.78,87.27,55.1,30.32,44.59
Alfredo Morelos,COL,Nacional,Forward,29,1996,8,5,463,0.39,0.43,3.3,1.56,0.19,0.19,2.72,0.39,25.46,31.68,13.41,16.13,7.0,8.36,2.33,2.92,0.0,0.1,1.17,1.75,0.78,0.0,3.5,0.39,6.61,0.78,0.19,0.19,0.39,0.19,0.39,0.97,0.58,0.58,0.19,0.58,0.0,43.35,0.97,2.92,18.47,22.16,3.89,43.15,1.56,0.39,28.96,0.78,0.39,3.5,1.36,33.43,0.19,0.0,0.0,0.39,2.53,0.78,0.39,0.0,0.0,1.94,1.36,0.97,4.86,10.5,0.0,1.17,0.19,0.39,0.19,-0.09,0.0,80.37,83.14,83.73,79.79,24.36,25.0
Alhassan Yusuf,NGA,NE Revolution,Midfielder,25,2000,34,32,2934,0.06,0.06,0.77,0.18,0.0,0.0,2.45,0.15,49.91,56.9,24.2,26.72,20.12,21.84,3.65,4.69,0.03,0.06,1.01,4.82,0.74,0.03,6.35,1.99,2.33,2.27,1.35,1.07,1.04,0.15,0.89,2.15,1.26,1.07,1.35,1.04,0.06,66.69,1.99,15.15,38.87,13.62,1.38,66.69,1.66,0.95,38.37,1.23,0.31,1.2,1.04,45.49,0.15,0.0,0.0,1.63,1.26,0.06,0.0,0.0,0.0,6.38,0.83,0.95,2.24,10.67,0.0,1.07,1.35,0.06,0.03,0.0,0.0,87.72,90.57,92.12,77.83,59.47,57.23
Ali Ahmed,CAN,Vancouver W'caps,Forward,25,2000,22,12,1288,0.0,0.15,1.75,0.63,0.0,0.0,5.52,1.12,38.64,47.93,22.71,25.78,13.14,15.58,2.03,3.0,0.56,0.38,2.59,2.52,2.86,0.77,5.59,5.38,15.65,1.19,0.7,0.21,0.42,0.56,0.7,1.47,0.77,1.19,0.42,0.77,0.0,59.39,0.98,4.75,18.94,36.34,7.06,59.39,3.28,1.47,38.71,2.59,3.28,2.38,1.26,46.82,0.14,0.0,0.0,0.7,1.75,0.21,0.07,0.0,0.0,3.14,0.77,0.91,3.63,26.62,0.0,6.92,0.7,0.0,0.07,-1.0,0.0,80.62,88.09,84.34,67.67,58.82,44.82
Ali Al Hamadi,IRQ,Ipswich Town,Midfielder,23,2002,1,0,12,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,37.5,52.5,30.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,0.0,7.5,30.0,30.0,7.5,67.5,22.5,7.5,52.5,0.0,0.0,0.0,7.5,67.5,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,22.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,71.43,66.67,0.0,0.0,0.0,33.33
Ali Maamar,MAR,Anderlecht,Midfielder,20,2005,7,5,361,0.0,0.02,0.75,0.0,0.0,0.0,1.75,0.25,40.64,52.35,22.19,25.43,16.2,19.2,1.5,5.24,0.0,0.12,1.0,2.49,1.25,0.0,4.74,2.24,9.72,1.25,0.75,0.5,0.5,0.25,0.5,0.5,0.0,1.25,1.0,1.75,0.0,63.07,1.75,11.97,23.93,28.17,2.24,63.07,1.5,0.75,35.65,1.99,0.5,0.75,1.25,38.64,0.0,0.0,0.0,1.25,0.5,0.25,0.0,0.0,0.0,4.49,1.0,1.99,1.99,16.7,0.0,1.75,0.75,0.0,0.25,-1.0,0.0,77.63,87.26,84.38,28.63,60.0,50.0
