Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 33_level_0
21,Mohamed Koné,ci CIV,GK,Charleroi,22,2002,21,21,1890,21.0,21,1.00,74,53,75.7,8,5,8,6,28.6,4,3,1,0,25.0,Matches,21,Mohamed Koné,ci CIV,GK,Charleroi,22,2002,21.0,21,3,0,3,1,23.8,0.28,+3.8,+0.18,118,289,40.8,652,85,37.0,34.8,82,58.5,44.0,246,28,11.4,33,1.57,13.6,Matches
22,Senne Lammens,be BEL,GK,Antwerp,22,2002,30,30,2700,30.0,32,1.07,161,127,81.4,12,10,8,7,23.3,6,2,4,0,66.7,Matches,22,Senne Lammens,be BEL,GK,Antwerp,22,2002,30.0,32,2,0,5,2,44.5,0.25,+14.5,+0.50,137,369,37.1,983,167,32.0,33.6,142,38.0,35.6,394,44,11.2,21,0.72,10.5,Matches
23,Tobe Leysen,be BEL,GK,OH Leuven,22,2002,29,29,2610,29.0,32,1.10,126,95,77.8,8,13,8,9,31.0,5,4,1,0,20.0,Matches,23,Tobe Leysen,be BEL,GK,OH Leuven,22,2002,29.0,32,4,0,5,2,40.9,0.29,+10.9,+0.38,171,511,33.5,1023,158,37.0,36.0,210,63.3,50.8,462,29,6.3,28,0.97,12.1,Matches
24,Davor Matijas,hr CRO,GK,Beerschot,24,1999,10,9,852,9.5,22,2.32,45,22,64.4,0,1,8,2,22.2,7,6,1,0,14.3,Matches,24,Davor Matijas,hr CRO,GK,Beerschot,24,1999,9.5,22,6,0,3,0,20.2,0.36,+2.2,+0.26,25,93,26.9,297,37,27.6,31.1,43,25.6,30.8,125,4,3.2,15,1.77,16.5,Matches
25,Simon Mignolet,be BEL,GK,Club Brugge,36,1988,30,30,2669,29.7,35,1.18,103,69,68.9,17,8,5,8,26.7,4,3,1,0,25.0,Matches,25,Simon Mignolet,be BEL,GK,Club Brugge,36,1988,29.7,35,3,0,2,2,36.0,0.32,+3.0,+0.10,144,301,47.8,920,112,28.0,30.0,143,30.1,31.7,374,17,4.5,27,0.91,13.7,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
26,Anthony Moris,lu LUX,GK,Union SG,34,1990,30,30,2700,30.0,25,0.83,99,74,75.8,15,10,5,13,43.3,2,1,0,1,0.0,Matches,26,Anthony Moris,lu LUX,GK,Union SG,34,1990,30.0,25,1,1,6,0,33.7,0.35,+8.7,+0.29,194,444,43.7,874,99,44.4,38.7,100,56.0,44.1,411,19,4.6,25,0.83,12.3,Matches
27,Mike Penders,be BEL,GK,Genk,19,2005,11,11,989,11.0,8,0.73,32,24,78.1,8,2,1,4,36.4,1,1,0,0,0.0,Matches,27,Mike Penders,be BEL,GK,Genk,19,2005,11.0,8,1,0,0,0,10.2,0.30,+2.2,+0.20,60,129,46.5,386,37,28.2,30.0,49,40.8,35.1,121,13,10.7,3,0.27,10.1,Matches
28,Lucas Pirard,be BEL,GK,Kortrijk,29,1995,7,5,543,6.0,10,1.66,28,18,67.9,2,1,2,1,20.0,1,1,0,0,0.0,Matches,28,Lucas Pirard,be BEL,GK,Kortrijk,29,1995,6.0,10,1,1,0,0,14.7,0.49,+4.7,+0.79,36,88,40.9,138,31,45.7,36.4,37,67.6,43.5,88,4,4.5,12,1.99,15.8,Matches
29,Maxence Prevot,fr FRA,GK,OH Leuven,27,1997,1,1,90,1.0,1,1.00,5,4,80.0,0,0,1,0,0.0,0,0,0,0,,Matches,29,Maxence Prevot,fr FRA,GK,OH Leuven,27,1997,1.0,1,0,0,0,0,2.4,0.48,+1.4,+1.36,14,26,53.8,36,5,50.0,39.2,8,100.0,62.6,29,2,6.9,1,1.00,14.0,Matches
30,Davy Roef,be BEL,GK,Gent,30,1994,26,26,2340,26.0,30,1.15,143,114,79.7,9,11,6,11,42.3,1,1,0,0,0.0,Matches,30,Davy Roef,be BEL,GK,Gent,30,1994,26.0,30,1,1,2,1,45.7,0.32,+16.7,+0.64,104,265,39.2,692,166,26.6,30.3,215,37.7,32.3,431,29,6.7,14,0.54,10.1,Matches
31,Daniel Schmidt,jp JPN,GK,Gent,32,1992,1,1,90,1.0,0,0.00,5,5,100.0,1,0,0,1,100.0,0,0,0,0,,Matches,31,Daniel Schmidt,jp JPN,GK,Gent,32,1992,1.0,0,0,0,0,0,2.1,0.41,+2.1,+2.07,2,11,18.2,37,5,27.0,29.9,2,50.0,39.5,7,1,14.3,0,0.00,4.0,Matches
32,Nick Shinton,be BEL,GK,Beerschot,23,2001,21,21,1845,20.5,37,1.80,119,83,72.3,3,8,10,3,14.3,4,4,0,0,0.0,Matches,32,Nick Shinton,be BEL,GK,Beerschot,23,2001,20.5,37,4,2,5,1,40.2,0.32,+4.2,+0.21,84,322,26.1,662,78,39.4,34.8,106,57.5,45.3,361,11,3.0,27,1.32,13.0,Matches
33,Hendrik Van Crombrugge,be BEL,GK,Genk,31,1993,19,19,1710,19.0,24,1.26,71,47,66.2,13,3,3,8,42.1,1,0,0,1,,Matches,33,Hendrik Van Crombrugge,be BEL,GK,Genk,31,1993,19.0,24,0,0,3,0,23.2,0.34,-0.8,-0.04,103,237,43.5,673,63,29.9,30.4,80,45.0,39.0,253,6,2.4,9,0.47,11.6,Matches
34,Koen Van Langendonck,be BEL,GK,Westerlo,35,1989,10,10,900,10.0,16,1.60,41,24,65.9,2,2,6,2,20.0,3,2,1,0,33.3,Matches,34,Koen Van Langendonck,be BEL,GK,Westerlo,35,1989,10.0,16,2,0,2,0,16.4,0.35,+0.4,+0.04,53,117,45.3,278,38,29.5,32.3,80,43.8,38.3,144,7,4.9,17,1.70,15.4,Matches
35,Tom Vandenberghe,be BEL,GK,Gent,31,1992,3,3,270,3.0,3,1.00,11,8,72.7,1,1,1,1,33.3,0,0,0,0,,Matches,35,Tom Vandenberghe,be BEL,GK,Gent,31,1992,3.0,3,0,0,0,0,4.4,0.40,+1.4,+0.46,20,49,40.8,105,20,41.9,35.0,13,38.5,33.1,41,1,2.4,1,0.33,10.1,Matches
36,Tom Vandenberghe,be BEL,GK,Kortrijk,31,1992,9,9,810,9.0,20,2.22,50,31,62.0,2,1,6,1,11.1,1,1,0,0,0.0,Matches,36,Tom Vandenberghe,be BEL,GK,Kortrijk,31,1992,9.0,20,1,1,2,1,17.3,0.34,-1.7,-0.19,45,112,40.2,186,47,47.8,37.9,46,50.0,42.0,124,13,10.5,6,0.67,12.2,Matches
37,Michael Verrips,nl NED,GK,Dender,27,1996,27,27,2336,26.0,41,1.58,129,90,73.6,8,7,12,7,25.9,7,7,0,0,0.0,Matches,37,Michael Verrips,nl NED,GK,Dender,27,1996,26.0,41,7,1,3,2,45.0,0.31,+6.0,+0.23,147,412,35.7,546,64,55.3,41.2,175,62.9,44.7,435,19,4.4,4,0.15,9.3,Matches
38,Warleson,br BRA,GK,Cercle Brugge,27,1996,10,9,817,9.1,17,1.87,47,30,63.8,2,2,5,0,0.0,0,0,0,0,,Matches,38,Warleson,br BRA,GK,Cercle Brugge,27,1996,9.1,17,0,0,2,0,21.4,0.47,+4.4,+0.48,71,199,35.7,198,16,76.8,47.6,50,94.0,62.0,88,5,5.7,28,3.09,20.7,Matches
