Team,Average Age,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Possession,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes GK,% Crosses Stopped
Celtic,26.3,6,13.06,6.37,4.46,25.8,72.61,57.96,4.46,23.57,85.35,84.71,86.62,85.99,94.9,94.27,15.61,2.55,5.73,39.49,15.29,2.87,54.78,9.24,53.5,17.2,11.15,42.36,7.96,22.93,61.78,71.34,23.57,93.31,22.93,59.87,99.04,85.35,98.09,100.0,77.07,22.93,4.78,85.35,76.11,35.03,76.43,29.3,3.18,5.73,36.31,85.99,18.15,2.23,7.32,98.73,64.01,56.37,75.16,8.6,81.85,13.38,16.88,97.13,7.01,94.27,74.2,5.73,92.04,5.73,100.0,39.17,93.63,3.18,2.55,73.89,94.9,72.61,54.14,2.87,1.27,6.37,3.82,45.22,4.46,4.46,28.98,99.68,43.95,51.59,98.73,88.54,80.89,89.17,66.88,9.55,1.91,25.8,4.46,54.78,2.23
Chelsea,24.2,38,89.17,94.27,80.25,84.71,95.54,92.99,84.08,88.54,92.99,92.99,94.27,94.27,91.08,89.81,26.11,5.1,85.35,84.08,78.98,12.74,78.66,92.99,78.34,72.93,53.5,66.24,44.59,87.26,68.15,56.69,54.78,59.87,29.62,58.92,9.55,93.63,93.63,98.09,86.62,91.08,91.08,93.63,96.82,91.08,87.26,71.97,96.18,33.76,14.65,92.99,8.92,42.36,33.76,55.41,64.97,19.11,96.18,60.51,25.16,46.82,31.21,83.44,37.26,63.69,62.42,48.41,40.13,29.3,74.52,88.54,44.9,22.29,21.34,63.69,70.38,32.48,46.82,76.11,69.11,22.93,17.83,80.89,87.9,92.36,62.42,76.75,91.72,54.14,77.07,94.9,96.18,92.99,75.16,43.31,49.04,14.65,47.77,45.22,72.61
Clermont Foot,26.8,34,8.6,20.7,26.11,28.66,77.71,81.53,28.66,15.61,57.32,56.69,59.24,59.24,51.59,52.23,69.43,77.07,27.07,52.87,21.66,31.53,52.87,39.49,52.87,64.65,72.61,59.24,80.89,30.25,85.03,82.17,24.84,43.31,86.94,48.41,13.06,57.96,73.89,59.87,71.34,21.02,18.79,57.96,42.04,32.48,85.35,67.52,27.39,64.33,60.51,57.96,81.21,12.74,47.45,57.64,83.44,69.75,87.26,18.47,48.73,55.41,30.57,61.78,28.03,92.99,96.18,27.71,82.17,82.8,74.52,88.54,84.08,85.99,82.17,81.21,55.41,54.14,73.89,94.59,78.98,36.31,71.34,51.27,24.2,19.43,80.25,82.17,50.96,11.46,41.08,56.05,52.23,48.41,49.04,63.06,26.75,79.62,77.71,57.96,90.45
Club Brugge,25.4,12,91.08,89.81,53.18,68.47,92.68,98.73,53.18,90.45,61.15,57.32,45.86,43.95,69.43,66.24,92.36,78.34,63.69,63.06,67.83,33.76,68.79,68.15,68.79,11.46,22.29,4.46,26.43,85.03,11.15,19.11,66.24,54.14,44.59,49.68,74.52,53.5,61.78,71.34,45.86,56.05,77.39,53.5,33.12,49.04,73.89,55.41,84.71,68.79,79.94,60.51,18.15,20.06,7.32,22.29,14.33,36.94,93.63,48.09,81.85,32.17,47.13,74.2,98.73,2.55,3.82,97.45,52.55,65.92,28.98,39.17,2.55,73.25,44.59,83.44,33.12,21.02,28.34,44.9,55.73,38.22,82.17,68.15,63.06,74.52,16.56,24.84,62.1,79.3,75.16,70.06,46.5,76.43,87.26,57.96,80.25,74.84,91.72,95.54,57.01
Crystal Palace,26.7,38,66.24,46.82,40.76,60.19,42.99,28.34,40.13,71.66,34.39,32.48,47.13,45.22,30.57,24.84,9.55,29.94,52.87,37.26,43.63,24.52,24.84,20.7,24.2,97.45,94.9,89.81,96.18,97.13,76.43,48.09,80.89,64.33,46.18,90.45,88.22,36.31,29.94,37.58,36.94,50.32,50.96,36.31,73.25,70.06,28.03,26.11,60.19,31.85,1.27,35.03,73.25,69.75,33.76,48.73,51.59,39.81,46.82,83.12,37.58,62.42,71.97,36.94,47.13,31.21,20.06,65.29,17.52,29.3,28.98,39.17,31.21,55.73,71.97,10.83,10.83,19.11,79.62,49.36,26.11,68.15,5.73,21.66,47.77,50.32,89.17,24.84,15.29,77.07,54.14,36.31,49.68,41.4,7.01,87.9,56.05,12.74,22.29,16.56,39.49
Cádiz,28.5,38,4.46,10.83,16.56,13.06,30.89,20.06,14.65,6.05,10.19,12.74,15.92,15.92,5.73,5.73,45.22,91.08,14.65,22.93,19.11,92.04,9.87,9.24,9.55,74.52,68.79,74.52,73.89,35.03,78.98,85.99,11.46,55.41,29.62,60.51,47.77,11.46,17.83,7.01,17.83,27.39,8.92,11.46,13.38,11.46,10.83,36.31,4.78,56.37,27.39,10.19,11.15,15.92,80.89,4.46,92.36,14.65,23.25,89.81,48.73,39.49,86.94,9.87,57.01,54.78,57.01,65.29,10.83,18.79,28.98,39.17,42.68,99.36,97.45,37.26,12.74,80.57,85.99,99.36,64.01,89.81,40.13,8.92,13.38,11.46,77.71,24.84,20.38,7.64,38.22,7.64,17.2,8.92,5.73,25.48,14.65,38.54,61.78,75.8,94.9
Darmstadt 98,27.1,34,10.83,10.83,39.81,16.24,36.62,23.25,44.59,15.61,36.94,36.94,31.85,29.94,40.76,42.04,77.07,88.54,41.72,33.44,34.39,45.22,28.66,13.38,28.66,50.0,37.58,77.71,29.94,30.25,64.97,65.61,39.49,59.24,68.15,62.42,13.06,35.67,71.34,70.7,33.76,19.75,17.2,35.67,8.28,7.64,31.21,11.15,13.38,82.17,91.08,36.94,31.53,36.62,80.89,31.53,25.8,54.14,27.07,86.62,32.17,11.78,77.07,15.92,5.73,93.63,84.39,16.24,14.01,13.69,74.52,39.17,92.36,93.63,89.49,97.45,92.36,83.12,69.11,49.36,89.81,82.17,94.9,25.48,38.85,19.43,50.96,63.06,34.39,25.16,29.94,35.67,38.85,46.82,44.59,31.85,24.84,21.34,10.83,79.62,41.4
Dinamo Zagreb,25.7,10,68.79,55.41,50.64,56.37,99.68,98.09,63.69,68.79,70.7,73.89,49.68,50.96,77.07,75.8,96.5,92.99,43.31,57.96,64.33,81.53,59.24,89.49,59.24,45.86,24.2,71.34,30.57,16.24,54.78,44.9,60.19,21.66,57.64,28.66,61.15,75.8,42.99,61.15,76.43,64.97,59.87,75.8,70.7,64.33,55.41,91.08,89.17,14.01,41.4,71.34,66.88,90.45,80.89,61.78,96.18,82.8,97.13,5.1,16.88,59.87,58.28,68.15,86.62,1.27,0.64,87.9,95.54,91.08,94.9,39.17,29.3,65.29,51.27,80.25,31.21,41.4,39.17,97.77,66.56,43.95,16.56,66.24,64.97,70.7,35.03,91.08,82.17,73.89,83.44,63.06,39.49,72.61,94.27,26.11,54.78,87.26,6.37,73.25,97.77
Dortmund,27.2,47,80.89,87.9,84.39,87.26,65.61,50.32,83.44,83.44,84.71,84.08,84.71,84.71,80.89,80.89,84.71,48.09,85.99,73.89,62.42,10.51,68.15,90.45,67.52,70.7,82.8,88.54,47.77,14.65,90.45,69.43,51.91,82.17,27.39,49.04,43.95,85.99,86.62,92.36,81.53,71.97,80.89,85.99,86.62,75.8,80.25,80.89,86.62,40.76,22.93,84.71,83.12,52.87,40.45,93.63,36.94,78.98,62.74,36.31,32.17,72.61,28.03,70.38,82.48,44.27,59.24,83.12,64.33,56.37,83.76,39.17,35.99,50.32,30.57,89.81,30.25,61.15,59.55,18.47,14.33,27.39,27.39,73.89,86.31,76.43,85.35,71.02,80.89,63.06,50.96,81.85,73.89,84.08,92.99,93.95,43.31,87.9,90.45,80.89,15.92
Eint Frankfurt,25.1,42,66.88,62.74,56.05,65.61,39.49,34.39,48.41,65.29,80.25,83.44,77.07,78.98,87.26,91.72,31.85,42.68,49.04,64.33,66.88,35.67,66.88,55.41,66.88,72.93,73.25,63.38,64.97,77.39,64.97,44.9,68.79,62.1,71.97,45.22,39.17,83.44,66.88,89.17,87.26,57.32,81.53,83.44,61.78,53.5,71.34,43.31,78.34,45.86,54.14,80.25,62.42,20.06,11.78,77.71,7.32,62.42,28.03,18.47,81.85,80.89,70.06,34.71,57.01,34.71,26.43,48.41,82.17,82.8,86.94,39.17,49.68,12.74,29.62,49.68,43.31,43.95,45.54,26.43,42.04,68.79,50.32,65.61,52.23,77.07,70.7,76.75,78.98,60.51,49.04,60.51,62.42,66.24,31.53,82.48,32.17,61.46,25.16,8.6,23.57
Empoli,26.0,38,7.64,10.83,20.38,7.64,59.55,43.31,22.29,8.28,19.11,14.65,20.38,16.56,20.38,19.75,14.01,36.94,15.92,10.83,12.74,46.82,12.1,25.48,12.74,47.13,55.41,58.6,38.22,58.92,49.68,26.11,86.62,67.2,8.6,74.52,78.98,14.01,52.23,39.49,14.01,14.65,17.83,14.01,23.57,10.83,21.66,15.29,39.49,73.89,59.24,19.11,41.72,75.8,47.45,12.74,95.54,22.29,46.82,29.3,48.73,3.82,57.32,18.79,58.6,62.42,71.02,55.73,71.34,59.55,86.94,39.17,34.08,49.04,58.6,45.86,93.63,56.69,90.45,80.25,30.57,71.97,77.71,12.74,14.65,18.47,50.32,76.75,22.93,11.46,14.33,22.93,33.44,31.85,7.64,88.54,3.18,31.21,71.34,20.06,61.46
Everton,27.1,38,32.17,62.74,69.75,50.0,21.02,20.06,60.19,19.11,15.92,16.56,27.39,28.03,8.28,8.28,48.41,81.53,43.95,30.25,49.36,55.41,19.11,15.29,19.75,94.27,90.45,89.17,71.34,94.59,84.08,80.89,27.39,76.43,71.34,84.08,57.32,18.47,56.05,19.11,12.1,59.24,53.82,18.47,20.38,21.02,12.74,28.03,28.66,62.1,45.22,15.92,52.55,75.8,47.45,48.73,11.78,15.29,23.25,29.3,25.16,74.52,92.36,29.94,65.61,44.27,49.04,83.12,71.34,82.8,28.98,39.17,44.9,98.73,96.82,84.08,28.03,28.03,72.29,49.36,78.34,86.31,57.96,17.2,53.5,49.68,87.26,24.84,11.46,13.38,87.26,11.46,27.39,13.38,17.2,52.87,34.39,71.97,73.25,75.16,40.76
FC Copenhagen,27.0,8,52.55,29.62,14.01,17.83,50.96,85.99,13.38,49.04,31.85,28.03,50.32,49.04,16.56,14.01,11.46,6.69,14.01,14.65,33.44,66.24,7.01,24.84,7.01,87.9,81.85,94.9,1.59,92.68,96.82,94.9,14.01,92.04,66.24,89.81,19.43,28.66,81.53,85.35,7.01,34.39,26.43,28.66,35.67,49.04,29.94,15.92,12.74,57.64,73.89,31.85,45.54,10.19,3.5,90.45,0.64,84.71,56.05,66.24,81.85,29.3,43.63,21.02,29.94,78.03,83.12,61.15,34.39,43.63,28.98,39.17,71.97,72.29,68.79,48.41,80.89,65.92,93.63,44.9,6.05,63.69,72.61,7.64,17.83,24.84,94.27,24.84,5.73,70.06,6.37,45.86,50.96,28.03,42.68,55.41,75.16,45.22,54.14,48.41,30.57
Fenerbahçe,27.5,10,80.25,75.8,50.64,64.65,83.76,92.36,49.68,79.3,86.31,87.9,82.8,83.44,93.63,95.54,75.16,54.14,47.77,53.5,89.17,81.53,88.54,79.62,88.54,89.81,98.09,70.7,92.99,80.57,93.63,86.62,20.7,44.59,66.88,17.83,11.46,89.17,19.11,91.72,87.9,70.7,75.16,89.17,74.2,89.81,78.98,68.79,77.71,19.11,82.17,85.35,78.34,90.45,80.89,24.84,89.81,30.57,84.08,96.5,16.88,73.25,75.8,66.88,51.27,50.0,50.32,71.97,4.14,5.73,28.98,39.17,25.48,8.92,18.47,47.77,78.03,5.1,15.92,90.76,39.81,54.78,42.04,87.26,57.32,79.62,96.5,24.84,93.63,81.21,94.27,73.25,66.88,69.75,76.43,98.09,93.63,11.15,60.51,12.74,98.73
Ferencváros,27.4,8,37.58,44.9,57.64,68.47,50.96,34.39,53.18,36.31,39.17,41.4,29.3,31.85,49.04,52.87,68.15,59.87,46.82,31.85,9.87,42.36,31.21,45.22,30.57,10.51,3.18,14.33,26.43,12.42,3.5,7.01,82.48,58.6,26.43,65.61,74.52,42.68,90.45,79.62,30.57,41.4,36.31,42.68,57.32,71.34,45.86,30.89,79.62,3.18,89.49,40.13,45.54,90.45,80.89,1.91,40.13,69.75,56.05,66.24,81.85,63.06,98.73,19.75,89.49,38.54,60.83,22.61,34.39,43.63,28.98,39.17,7.96,58.6,47.45,42.68,80.89,83.12,50.32,33.12,24.2,94.9,6.37,33.76,48.73,33.76,2.55,24.84,64.01,30.57,96.5,30.57,13.38,20.38,61.78,5.1,79.62,56.69,96.18,62.1,34.39
Feyenoord,24.1,8,52.55,81.21,84.39,82.17,7.96,34.39,82.8,57.32,89.17,91.08,83.44,82.8,98.09,98.09,21.66,8.92,73.25,92.36,92.99,8.28,92.99,71.34,92.99,25.8,47.77,12.1,26.43,97.13,31.85,21.02,87.9,39.49,63.06,7.01,74.52,91.08,40.76,81.53,90.45,85.99,80.25,91.08,87.26,99.36,88.54,73.89,72.93,28.66,68.47,89.17,21.97,90.45,80.89,31.53,5.73,41.08,56.05,20.06,1.59,57.01,1.91,96.18,51.27,9.87,5.73,22.61,80.57,87.9,28.98,39.17,45.86,7.96,14.97,96.18,72.93,21.66,5.73,11.78,95.54,2.55,42.04,92.36,81.85,81.53,38.85,24.84,73.89,17.2,38.85,85.99,80.25,96.18,56.37,94.9,100.0,35.35,27.71,14.01,21.97
Fiorentina,26.6,51,77.39,71.34,89.17,73.89,62.74,78.66,90.45,77.39,76.43,78.98,57.32,58.6,83.44,86.62,98.73,98.09,89.81,85.99,93.63,94.27,85.35,62.74,84.71,21.66,18.15,13.38,36.94,75.48,37.9,14.01,96.18,10.19,1.91,3.82,84.08,77.07,6.37,14.65,73.25,92.99,89.17,77.07,31.53,26.75,71.97,83.12,63.69,65.61,42.68,75.8,60.83,90.45,80.89,44.59,77.07,78.34,79.62,34.08,81.85,20.38,92.99,13.38,77.71,13.06,10.19,55.73,66.56,73.25,62.1,39.17,19.11,60.51,41.08,73.25,24.2,3.82,3.18,13.38,35.67,90.45,58.6,84.08,89.17,91.08,24.2,53.18,91.08,73.89,70.7,68.79,58.6,70.7,90.45,71.34,40.76,48.09,41.4,85.99,28.34
Freiburg,27.0,44,65.61,74.2,54.14,54.46,83.76,85.99,57.96,67.2,52.23,55.41,50.96,54.14,57.32,57.32,47.77,72.61,53.5,50.96,46.5,75.8,47.77,30.57,47.77,43.95,40.13,60.51,24.2,52.55,14.97,9.87,89.17,65.61,32.17,54.78,57.32,54.78,60.51,56.05,62.42,37.58,40.76,54.78,15.92,15.29,47.13,48.09,21.66,91.4,85.99,52.23,84.71,52.87,57.01,77.07,40.76,79.94,79.62,72.29,58.92,38.22,91.08,8.28,38.85,47.77,35.35,75.48,28.34,27.07,86.94,39.17,52.23,75.16,77.71,87.9,52.55,62.74,45.54,56.37,29.3,92.04,96.18,45.86,58.6,38.22,26.11,76.75,48.41,39.81,51.91,44.27,35.67,56.05,29.94,58.6,28.03,25.8,19.11,40.76,56.05
Frosinone,24.3,38,40.13,38.54,47.13,42.99,87.58,89.49,42.68,41.72,43.31,43.31,67.52,68.15,33.76,32.48,1.91,5.73,51.59,31.21,47.45,36.31,42.04,31.85,42.04,17.83,16.56,12.74,36.31,50.32,14.97,16.24,80.89,53.5,3.18,61.78,42.36,41.4,56.69,49.04,43.95,42.68,28.66,41.4,63.06,43.31,33.76,33.76,41.4,52.87,26.75,43.31,78.98,69.75,47.45,84.71,58.6,83.44,87.26,29.3,37.58,28.03,61.78,24.84,24.84,59.24,45.22,38.85,71.34,50.64,74.52,94.9,47.77,7.01,33.12,28.66,54.14,62.74,57.96,28.34,21.66,70.7,36.31,40.13,42.04,33.12,14.01,85.99,54.78,41.72,20.7,46.82,64.97,26.75,8.92,37.58,8.92,8.6,16.56,3.82,24.84
Fulham,28.4,38,64.01,55.41,66.88,71.66,21.02,15.92,66.88,65.29,72.61,75.8,71.34,70.7,76.43,76.43,67.52,64.97,68.15,54.14,80.25,78.66,58.6,57.32,58.6,78.98,59.24,78.98,70.7,58.92,82.48,71.97,40.45,52.23,79.3,47.13,42.36,77.71,80.25,89.81,59.87,68.15,62.42,77.71,16.56,26.11,60.51,62.42,43.63,84.08,43.95,73.25,48.41,42.36,21.66,87.26,14.33,80.89,23.25,29.3,13.69,42.36,52.23,45.86,42.36,67.52,74.2,65.29,71.34,82.8,28.98,39.17,55.1,34.39,38.22,81.21,49.04,49.36,34.39,21.34,54.14,50.96,78.98,58.6,66.24,66.88,75.16,24.84,62.1,65.29,47.13,62.42,70.38,66.88,59.87,39.17,75.8,31.21,69.75,31.85,22.93
Galatasaray,28.5,8,79.3,72.29,85.35,50.0,50.96,85.99,85.99,79.3,56.69,63.69,61.78,68.79,56.05,61.78,44.59,52.87,88.54,68.15,71.66,89.49,79.62,50.32,79.62,81.21,88.22,80.57,47.13,92.68,91.72,87.9,17.83,25.16,84.71,40.76,2.55,67.52,33.12,54.78,63.06,73.25,58.6,67.52,56.05,41.72,63.69,77.07,44.9,7.32,89.49,56.69,54.46,10.19,80.89,66.24,65.92,13.69,93.63,96.5,81.85,95.54,63.69,14.01,8.28,55.41,5.73,5.73,4.14,5.73,28.98,39.17,94.9,75.8,66.24,92.99,72.93,52.23,12.74,33.12,100.0,78.98,29.3,74.52,86.31,62.74,90.45,24.84,80.25,81.21,13.38,36.94,31.85,25.48,39.17,74.52,21.66,45.22,1.27,66.24,47.13
Genk,24.2,6,57.01,85.35,58.6,40.76,72.61,94.59,70.06,54.46,54.14,49.68,36.94,33.12,72.61,72.61,68.79,43.31,76.43,84.71,87.9,37.9,81.53,59.24,81.53,14.65,19.43,37.26,22.29,5.1,16.56,17.2,79.3,25.16,46.18,33.12,19.43,50.32,75.8,64.33,42.68,63.06,64.97,50.32,82.8,61.78,46.5,19.43,55.73,7.32,71.66,53.5,18.15,5.73,80.89,7.32,99.36,69.75,98.73,48.09,81.85,87.9,45.86,22.29,95.54,57.64,85.99,97.45,52.55,65.92,28.98,39.17,25.48,40.13,63.69,94.27,31.85,9.55,37.9,54.78,48.73,64.97,17.2,80.25,64.97,72.29,14.97,24.84,70.06,20.06,7.64,66.88,53.5,74.2,73.25,46.18,17.83,99.36,99.36,11.46,58.92
Genoa,26.7,38,38.85,9.55,17.2,12.1,59.55,53.82,16.56,41.72,23.57,19.75,26.11,24.2,22.93,21.66,30.57,41.08,17.2,15.29,20.38,48.41,13.38,10.19,13.38,49.04,33.76,61.15,57.01,21.34,33.76,29.62,66.24,67.2,55.1,64.65,64.65,17.2,53.5,36.31,21.66,13.38,11.46,17.2,3.82,3.82,23.57,18.47,6.37,53.5,70.06,22.93,59.24,57.32,21.66,53.18,33.12,85.99,33.44,72.29,48.73,6.37,84.71,38.85,77.71,14.65,14.33,55.73,28.34,29.3,74.52,39.17,16.56,84.71,77.07,69.43,6.37,70.7,84.39,89.17,55.73,76.43,64.97,12.1,18.47,10.19,31.85,63.06,23.57,88.22,80.89,31.21,38.22,29.94,33.76,29.62,17.2,35.35,49.68,71.34,77.71
Gent,26.1,8,83.76,93.63,97.45,88.85,92.68,85.99,93.63,86.94,80.89,85.35,75.8,77.71,71.34,77.71,99.36,99.36,95.22,91.08,97.45,73.57,100.0,89.49,99.36,31.21,28.98,5.73,93.63,60.51,85.99,84.71,17.83,28.03,91.72,1.27,39.17,86.62,1.91,3.82,91.08,94.27,97.45,86.62,41.4,51.59,73.25,90.45,95.54,13.38,55.41,81.53,94.9,90.45,80.89,84.08,19.75,96.18,93.63,66.24,81.85,99.36,54.46,81.85,84.39,50.0,60.83,61.15,34.39,5.73,96.5,39.17,13.69,40.13,14.97,21.66,99.36,5.73,1.91,61.46,6.05,34.71,24.84,96.82,94.9,98.09,59.87,94.9,92.36,45.22,92.04,54.14,60.83,32.48,88.54,29.62,68.15,41.72,84.08,94.9,95.54
Getafe,27.3,38,35.67,36.94,36.31,46.5,68.79,64.01,33.76,30.89,8.92,14.01,13.38,12.74,5.1,7.01,73.25,97.45,30.89,43.95,19.75,87.58,20.7,7.01,21.02,42.04,40.76,29.3,62.74,69.43,42.68,32.48,67.83,3.82,35.67,43.95,88.22,12.74,3.82,1.27,29.94,38.85,26.43,12.74,17.2,14.65,8.92,27.39,24.84,54.78,78.98,8.92,1.27,8.28,10.19,1.27,56.37,25.48,33.44,40.76,81.85,26.11,89.17,6.37,58.6,52.23,51.59,65.29,59.87,50.64,74.52,88.54,52.23,98.09,98.09,32.48,13.38,70.06,29.94,17.83,86.62,92.04,71.97,15.29,31.53,24.2,40.76,76.75,30.25,37.26,42.04,3.82,10.83,3.82,12.74,63.69,20.38,70.06,54.78,62.1,20.7
Girona,26.1,38,94.9,92.36,55.41,73.25,77.71,75.8,64.97,97.13,88.54,87.26,89.81,89.17,85.35,84.08,46.5,12.1,66.88,88.54,81.53,71.02,82.17,94.27,82.17,16.56,27.39,22.29,33.44,18.15,26.75,13.38,92.68,13.06,5.73,31.85,14.33,84.08,72.61,84.08,80.89,78.98,83.76,84.08,78.34,76.43,83.44,85.35,85.99,48.41,10.83,88.54,70.38,75.8,80.89,75.8,78.98,9.87,79.62,40.76,81.85,35.03,12.1,87.26,75.16,47.13,57.01,75.48,59.87,50.64,74.52,88.54,39.17,42.68,34.39,52.87,61.46,59.87,55.73,78.66,36.94,11.46,24.2,85.99,77.07,87.26,24.84,76.75,87.9,85.67,46.18,94.27,96.82,97.45,80.89,91.4,64.97,85.03,80.25,58.92,73.89
Gladbach,25.4,34,74.52,58.6,69.75,57.96,65.61,64.01,72.61,76.43,59.24,58.6,70.06,70.06,54.14,54.14,21.02,14.33,84.39,22.29,54.78,76.75,48.41,56.05,49.04,65.92,54.78,66.88,84.71,7.96,66.88,43.31,76.43,94.27,80.25,92.99,26.75,63.69,85.35,93.63,54.14,29.94,52.23,63.69,35.03,24.84,54.78,54.78,62.1,96.82,19.75,59.24,72.29,65.92,47.45,89.81,41.4,63.38,56.05,40.76,81.85,57.96,68.15,41.4,21.02,89.49,90.45,22.61,59.87,73.25,28.98,39.17,73.89,47.45,42.04,70.7,84.71,45.22,82.48,52.87,48.73,63.06,80.25,52.87,73.89,57.01,61.15,24.84,41.72,83.44,61.15,56.69,60.83,56.69,43.31,68.15,18.47,22.93,50.96,47.13,40.13
Granada,26.7,38,19.43,26.43,15.29,16.24,59.55,75.8,17.83,21.02,24.84,23.57,28.03,24.84,22.29,20.38,45.86,75.8,12.1,11.46,37.9,78.66,11.46,22.61,11.46,61.15,51.27,73.25,46.18,24.2,39.81,54.46,38.85,28.66,19.43,56.69,5.1,21.02,35.03,59.24,24.84,10.19,22.61,21.02,47.13,47.13,28.66,23.57,14.65,38.22,57.96,24.2,23.57,42.36,47.45,16.56,94.27,34.71,62.74,52.55,37.58,14.65,49.68,39.49,15.92,74.2,63.69,14.97,48.09,50.64,28.98,88.54,81.53,80.89,76.43,57.32,71.97,42.04,56.69,59.24,76.43,56.69,44.59,10.83,16.56,26.11,43.63,63.06,33.76,21.66,30.57,24.84,51.59,31.21,23.57,22.29,52.87,27.39,15.92,58.92,55.1
HJK,27.3,6,42.04,12.42,6.05,25.8,97.45,94.59,7.01,54.46,40.76,37.58,54.78,49.68,35.67,34.39,7.64,19.75,11.46,10.19,25.8,51.91,14.33,10.83,14.65,19.11,37.58,24.2,4.14,78.66,75.16,66.88,44.9,77.07,91.72,75.8,7.01,37.26,95.54,86.62,15.92,33.12,21.66,36.94,32.48,16.24,35.03,4.78,44.9,68.79,90.45,40.76,96.82,90.45,80.89,67.52,38.54,89.17,75.16,48.09,5.73,30.89,21.34,89.81,2.87,100.0,100.0,5.73,52.55,65.92,28.98,39.17,100.0,14.33,51.27,35.35,59.87,97.45,92.99,8.28,1.27,14.65,89.17,13.38,7.96,25.48,60.51,24.84,30.25,85.67,78.98,46.82,72.61,29.3,12.1,89.81,5.1,71.97,43.95,4.46,5.73
Heidenheim,26.7,34,57.96,32.17,33.76,21.66,24.52,23.25,26.11,62.1,16.56,24.2,5.1,8.28,29.3,33.76,89.17,92.36,23.57,8.28,21.02,61.15,15.92,33.12,15.92,75.16,64.97,84.71,63.69,43.95,53.82,67.52,29.3,92.04,56.69,82.8,89.81,26.11,64.97,63.69,18.47,26.75,29.62,26.11,26.11,20.38,17.83,31.85,8.28,29.94,51.59,16.56,91.4,75.8,80.89,27.39,13.38,90.45,17.52,15.61,20.38,68.15,97.45,7.64,40.45,70.7,76.43,38.85,85.03,82.8,74.52,96.82,63.69,90.45,80.25,84.71,74.52,89.17,63.06,40.45,11.15,96.18,36.94,17.83,31.53,22.29,63.06,88.85,17.2,79.3,82.8,7.01,1.27,11.46,57.32,21.02,10.51,51.59,66.88,89.49,36.94
Hellas Verona,25.7,38,26.11,14.01,30.57,41.72,30.89,64.01,35.67,30.89,7.64,10.19,4.46,4.46,14.01,13.38,71.34,85.35,40.76,30.25,16.24,74.84,18.47,27.39,18.15,47.77,61.15,51.91,54.78,47.45,43.95,33.12,70.06,33.76,33.12,57.96,35.99,9.55,10.83,8.92,23.57,11.46,13.38,9.55,21.66,22.93,12.1,26.75,15.29,42.68,75.48,7.64,41.72,23.57,33.76,8.92,60.83,61.46,46.82,89.81,48.73,44.59,95.86,14.65,65.61,40.45,46.18,48.41,10.83,18.79,28.98,39.17,19.75,96.82,91.72,33.76,7.64,67.2,41.08,28.34,64.01,93.63,59.55,18.79,35.67,13.69,51.91,24.84,26.43,49.68,86.62,8.28,5.73,15.29,40.13,77.71,36.31,19.11,64.33,89.49,32.8
Hoffenheim,27.7,34,85.99,81.21,72.61,74.84,77.71,64.01,73.89,84.08,58.6,60.51,62.42,64.33,56.69,58.6,58.6,67.52,69.11,67.52,69.43,65.29,64.97,40.45,65.61,28.98,26.75,64.33,15.29,11.46,41.08,45.86,49.04,66.24,88.85,84.71,45.54,64.33,85.99,60.51,63.69,59.87,61.15,64.33,31.53,19.43,49.04,43.95,52.87,80.25,84.08,58.6,24.52,25.48,11.78,89.17,35.67,65.29,67.83,55.41,48.73,64.01,80.25,32.48,22.61,92.36,93.95,14.01,45.22,23.25,93.31,39.17,87.9,82.17,70.06,77.71,71.34,75.16,84.39,65.29,94.9,75.16,90.45,63.06,78.98,61.78,29.94,88.85,54.14,90.76,56.69,49.68,57.96,42.68,46.5,33.12,5.73,74.84,51.59,74.52,48.41
