Team,Average Age,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Possession,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes GK,% Crosses Stopped
Heidenheim,26.7,34,1.35,1.16,11.53,3.35,0.06,0.09,19.59,2.38,301.88,421.74,108.79,138.62,139.44,172.29,46.41,84.21,8.21,21.47,5.91,2.15,28.91,15.0,28.71,17.68,10.35,9.15,6.62,1.91,8.09,17.38,9.29,13.62,8.88,23.03,0.15,541.32,69.44,205.5,222.65,119.35,18.74,541.24,15.59,6.56,268.24,10.62,2.65,16.15,8.21,298.59,1.59,0.03,0.0,13.0,9.56,1.12,0.03,0.29,0.09,51.21,20.29,18.0,1.62,5.12,3.56,0.18,0.29,0.21,0.03,0.06,1.58,7.32,17.5,34.18,4.91,9.35,14.56,0.71,0.5,38.29,24.35,72.62,21.97,29.44,18.44,0.09,42.5,0.16,52.99,71.58,78.48,80.93,55.11,52.6,42.08,-0.03,69.53,41.83,4.88
Hellas Verona,25.7,38,1.0,1.0,11.45,3.84,0.08,0.18,20.45,1.82,279.97,387.11,108.32,132.18,122.79,150.71,42.58,81.92,8.82,25.21,5.68,2.42,29.53,14.18,29.16,16.34,10.18,7.95,6.45,1.95,7.71,15.21,7.5,10.89,7.95,20.63,0.39,498.03,57.08,169.29,226.87,107.79,15.74,497.84,14.92,6.63,256.47,10.11,2.97,15.66,7.47,276.71,2.32,0.16,0.05,14.24,11.76,1.61,0.11,0.05,0.03,48.47,19.74,16.95,1.34,4.29,2.97,0.21,0.05,0.05,0.0,0.0,1.14,8.71,20.82,25.87,2.92,8.39,12.95,0.58,1.18,36.68,23.13,72.87,22.26,26.82,17.89,0.0,44.4,0.0,53.82,72.32,81.95,81.47,51.98,56.7,44.44,-0.18,69.23,41.83,4.48
Hoffenheim,27.7,34,1.91,1.58,13.44,4.71,0.18,0.18,23.91,3.24,395.79,501.12,174.44,198.74,171.76,201.88,40.35,75.38,10.18,31.44,8.59,2.24,39.97,15.82,39.74,15.21,8.94,8.41,5.44,1.35,7.62,15.91,8.29,12.15,10.5,23.24,0.35,617.15,75.32,203.53,278.68,139.47,22.12,616.97,15.94,6.47,342.06,11.79,4.24,14.03,7.09,391.91,2.53,0.15,0.12,9.97,10.76,1.53,0.15,0.15,0.03,50.44,15.15,15.15,1.94,6.21,4.21,0.06,0.15,0.06,0.09,0.0,2.02,6.12,15.56,32.71,4.85,8.71,16.03,0.91,2.15,30.29,21.12,95.53,27.15,37.18,16.56,0.09,49.5,0.21,50.02,78.98,87.77,85.08,53.53,53.21,40.59,0.04,67.79,39.33,5.68
Häcken,27.0,6,0.33,1.23,13.17,4.83,0.0,0.0,22.33,0.5,449.33,539.83,204.0,226.17,178.0,206.17,55.83,81.17,10.5,50.17,9.0,2.0,48.17,18.0,47.83,14.67,9.67,6.33,5.5,2.83,9.0,18.17,9.17,11.17,8.67,11.0,0.67,640.5,63.83,172.33,302.83,171.5,20.83,640.5,20.0,11.17,370.67,14.83,4.17,16.33,9.17,444.5,0.83,0.0,0.0,10.33,9.5,1.0,0.0,0.0,0.0,56.0,5.33,7.83,2.83,5.67,2.83,0.0,0.0,0.0,0.0,0.0,2.17,3.17,7.0,22.5,5.0,8.17,9.17,0.17,1.67,13.17,25.5,114.0,22.83,36.0,18.67,0.0,50.7,-0.73,40.47,83.24,90.2,86.34,68.78,56.85,55.85,-0.3,49.91,45.29,1.85
Inter,29.0,46,2.11,2.05,15.13,5.0,0.35,0.37,27.43,3.65,500.07,589.17,224.0,246.41,215.67,239.89,47.89,73.5,11.52,33.0,11.15,3.17,42.22,18.85,41.8,14.11,8.3,6.63,5.76,1.72,6.0,12.57,6.57,9.85,7.39,16.22,0.2,687.0,70.83,224.54,307.43,159.72,25.91,686.63,12.24,5.41,408.39,14.74,4.07,12.93,6.22,496.07,1.37,0.02,0.0,10.61,11.37,2.0,0.28,0.09,0.0,43.76,14.26,10.15,0.63,3.2,2.54,0.54,0.09,0.04,0.02,0.02,0.83,2.78,6.72,32.59,4.11,6.59,12.37,0.67,0.48,24.41,19.15,102.87,31.09,44.3,14.3,0.04,56.3,0.03,58.42,84.88,90.91,89.9,65.16,53.6,44.2,0.24,79.38,41.37,5.42
Juventus,26.5,38,1.37,1.44,13.97,3.84,0.08,0.13,24.63,2.29,388.34,475.76,156.92,177.05,179.47,204.08,45.45,72.68,10.97,31.34,7.79,2.76,38.76,18.66,38.18,15.18,9.71,7.11,6.13,1.95,6.95,11.71,4.76,9.87,6.66,19.08,0.11,580.82,58.18,172.03,270.92,142.79,23.18,580.68,15.68,6.82,329.92,13.18,4.82,14.55,8.08,384.16,2.29,0.05,0.03,12.58,9.89,1.89,0.08,0.08,0.05,43.58,12.79,11.42,0.82,3.05,2.26,0.45,0.08,0.05,0.03,0.0,0.79,4.05,9.47,20.21,3.79,8.45,15.82,0.74,0.61,24.21,22.63,95.61,26.92,38.55,16.66,0.03,48.5,-0.05,52.83,81.63,88.63,87.94,62.53,61.96,43.49,-0.04,74.1,42.77,4.68
KF Ballkani Therandë,27.8,6,0.5,0.67,9.67,2.5,0.0,0.0,17.33,0.67,415.17,510.83,165.83,189.17,189.17,219.83,53.33,81.17,7.5,27.33,3.5,1.0,33.17,16.67,33.0,21.33,11.5,11.83,8.5,1.0,12.0,20.83,8.83,9.5,9.17,21.33,0.33,632.67,73.67,232.0,295.17,112.5,12.0,632.67,18.83,7.33,359.5,14.17,2.83,22.0,10.67,413.17,2.33,0.0,0.0,9.67,16.33,1.83,0.0,0.17,0.0,58.17,13.33,15.33,1.17,3.5,2.33,0.33,0.17,0.17,0.0,0.0,1.17,1.67,4.17,20.67,6.17,9.33,16.5,1.33,0.33,28.67,32.67,82.83,18.0,19.33,23.5,0.0,53.7,-0.25,46.49,81.27,87.66,86.05,65.7,55.74,38.93,0.0,66.57,40.05,8.06
KÍ,29.9,6,0.83,1.02,7.33,2.5,0.0,0.0,13.0,1.67,258.83,368.83,89.83,115.67,120.33,147.0,40.83,87.5,5.5,16.83,3.0,2.0,20.5,8.0,20.33,14.5,8.33,7.83,5.17,1.5,6.83,14.17,7.33,10.33,9.33,27.17,0.33,484.0,74.83,191.17,215.67,80.67,14.33,484.0,11.83,4.67,230.67,6.83,1.5,20.5,3.5,256.17,3.0,0.5,0.5,12.0,8.67,1.0,0.0,0.5,0.0,46.5,15.33,17.17,1.5,5.0,3.5,0.33,0.5,0.5,0.0,0.0,1.83,6.17,19.67,26.0,5.5,10.67,19.33,0.67,0.67,32.5,24.0,48.83,14.67,20.83,15.17,0.0,39.7,-0.19,47.17,70.18,77.66,81.86,46.66,52.88,39.48,0.18,70.0,31.37,3.47
Köln,25.4,34,0.82,1.16,12.97,4.18,0.15,0.18,22.94,1.32,344.24,453.26,145.0,169.97,158.15,187.32,33.71,69.94,9.38,24.15,6.38,2.5,31.94,18.18,31.79,18.15,11.03,9.71,6.88,1.56,10.06,19.38,9.32,14.88,8.97,22.53,0.26,569.29,66.88,206.71,242.71,127.0,19.65,569.12,15.41,7.24,305.29,12.91,4.15,13.88,8.59,338.85,2.09,0.12,0.09,12.29,10.71,1.56,0.15,0.09,0.0,49.68,16.38,15.68,1.76,4.94,3.18,0.12,0.09,0.09,0.0,0.0,1.82,3.97,10.94,30.5,2.97,7.65,14.82,0.41,0.62,32.06,22.47,81.91,24.26,32.68,21.09,0.0,46.5,-0.29,51.09,75.95,85.31,84.43,48.2,56.2,46.98,0.03,64.37,36.29,2.77
LASK,26.1,6,1.0,1.25,9.33,3.0,0.17,0.17,16.5,1.67,304.33,430.67,130.5,161.17,130.17,168.17,36.0,74.83,7.5,22.83,7.67,2.17,33.83,9.0,33.83,25.17,15.33,13.17,8.83,3.17,12.33,22.83,10.5,14.5,10.0,24.17,0.33,562.67,73.17,198.83,249.17,120.0,19.33,562.5,17.0,6.33,269.33,7.83,2.17,15.67,9.0,301.33,2.67,0.0,0.0,13.83,11.83,3.67,0.0,0.5,0.0,53.33,14.83,15.5,2.0,4.67,2.67,0.17,0.5,0.5,0.0,0.0,2.0,3.67,14.5,22.33,3.0,10.5,12.83,0.33,1.5,30.33,24.67,76.67,18.17,31.33,27.67,0.0,44.8,-0.2,48.9,70.66,80.97,77.4,48.11,57.62,37.24,0.0,57.17,25.31,2.57
Las Palmas,25.6,38,0.87,0.87,10.16,3.16,0.08,0.13,18.61,1.58,502.76,602.16,268.45,294.05,188.68,213.08,30.13,60.84,7.76,34.08,7.13,1.42,42.0,15.18,41.39,17.42,10.45,8.63,6.92,1.87,8.03,16.66,8.63,10.95,7.39,20.03,0.37,711.61,70.18,238.87,338.84,139.0,16.16,711.47,17.89,8.32,409.05,12.08,3.05,16.97,9.61,498.82,2.21,0.13,0.03,10.82,13.13,2.45,0.08,0.24,0.08,48.58,10.39,12.87,1.24,4.11,2.87,0.21,0.24,0.13,0.08,0.03,1.35,3.84,12.45,45.61,5.37,6.97,14.34,0.79,2.63,23.26,26.58,98.58,20.18,27.76,18.47,0.11,59.2,0.0,44.67,83.49,91.29,88.55,49.52,54.23,46.51,0.08,69.83,30.84,5.51
Lazio,28.8,46,1.17,1.24,11.46,3.5,0.13,0.13,20.15,1.91,457.72,550.96,221.28,244.22,184.35,210.09,40.11,68.02,8.72,32.83,8.02,1.59,40.35,18.11,40.15,15.07,9.09,6.57,6.8,1.7,7.24,16.37,9.13,11.43,7.98,16.72,0.15,649.54,62.22,200.04,315.2,140.11,19.67,649.41,15.93,7.33,351.5,13.61,3.72,13.33,6.2,454.5,2.72,0.11,0.04,12.11,11.46,1.78,0.11,0.07,0.0,46.28,9.89,11.13,1.07,3.89,2.83,0.35,0.07,0.04,0.0,0.02,1.04,3.41,8.93,25.46,3.54,7.8,12.26,0.52,0.65,21.02,19.52,98.61,22.07,33.0,16.33,0.02,51.68,-0.06,47.05,83.08,90.61,87.75,58.97,51.94,46.01,-0.03,72.75,38.19,4.24
Le Havre,26.2,34,0.97,1.1,11.21,3.32,0.18,0.21,20.38,1.85,345.26,444.74,150.68,177.71,147.62,173.56,33.82,67.38,8.53,27.79,6.15,1.68,35.26,13.44,34.97,16.47,9.76,8.62,6.09,1.76,8.32,16.82,8.5,10.65,10.68,19.53,0.29,553.53,60.53,186.24,248.76,124.71,18.24,553.32,17.24,7.65,378.24,13.12,3.35,13.32,8.35,342.29,1.97,0.18,0.09,12.74,10.82,1.53,0.21,0.12,0.06,48.18,14.26,14.18,1.32,4.65,3.35,0.21,0.12,0.06,0.03,0.03,1.47,4.65,13.62,20.85,3.97,7.38,14.18,0.94,0.74,28.44,21.68,83.68,22.24,29.41,18.09,0.06,44.7,-0.12,50.14,77.63,84.79,85.05,50.19,54.31,44.37,0.1,72.04,34.14,6.63
Lecce,24.9,38,0.79,1.13,13.24,3.87,0.08,0.13,23.13,1.29,309.0,405.18,123.68,145.53,137.5,162.05,39.13,74.89,9.95,23.55,5.55,2.29,31.13,16.79,30.82,15.92,9.84,7.5,6.63,1.79,7.61,14.89,7.29,11.29,8.11,19.76,0.21,516.45,62.13,178.84,233.53,110.89,17.55,516.32,17.13,7.87,284.45,11.32,4.03,15.92,9.39,305.74,2.34,0.13,0.05,13.26,12.66,1.47,0.11,0.16,0.03,46.82,14.42,16.21,1.42,4.55,3.13,0.18,0.16,0.13,0.03,0.0,1.34,4.0,12.87,21.08,4.18,8.95,13.74,0.53,0.53,30.63,25.32,78.74,24.42,29.42,17.45,0.03,44.9,-0.3,47.08,76.26,84.99,84.85,52.25,56.64,45.94,-0.06,68.79,31.08,3.86
Legia Warsaw,27.4,8,1.38,1.06,10.38,2.88,0.12,0.12,19.62,2.38,358.12,452.88,155.75,177.12,154.88,180.12,38.75,72.25,8.25,31.88,7.0,2.75,38.38,14.75,38.38,12.38,7.62,5.12,5.12,2.12,5.62,12.88,7.25,7.75,7.0,15.75,0.5,544.88,53.25,164.5,250.38,134.62,19.62,544.75,12.0,6.25,311.0,11.5,3.75,16.62,6.38,355.62,2.25,0.0,0.0,13.75,11.0,2.5,0.12,0.0,0.0,44.25,14.5,12.25,1.5,3.75,2.25,0.25,0.0,0.0,0.0,0.0,1.49,3.25,12.12,26.5,2.75,7.25,9.0,0.25,2.62,26.75,23.0,91.5,22.0,33.12,13.25,0.0,46.8,0.3,54.21,79.08,87.93,85.99,53.63,52.41,52.08,-0.01,60.0,26.82,2.78
Lens,27.2,42,1.26,1.47,13.57,4.52,0.17,0.19,24.05,2.1,420.81,520.79,191.86,220.24,175.52,203.76,36.57,64.79,10.38,37.0,9.69,2.62,45.33,17.52,45.0,16.62,10.29,6.81,7.74,2.07,8.76,16.69,7.93,11.62,8.74,17.02,0.48,627.52,58.57,172.52,302.14,159.14,22.6,627.33,14.31,6.38,451.14,16.83,3.31,15.4,9.43,416.26,2.67,0.12,0.05,13.07,12.76,2.29,0.14,0.24,0.02,51.64,13.6,11.93,1.21,4.33,3.12,0.36,0.24,0.19,0.02,0.02,1.35,5.05,11.57,27.36,4.6,6.67,12.36,1.0,1.1,25.52,24.83,107.86,26.14,38.21,19.05,0.05,51.71,-0.14,53.29,80.8,87.11,86.14,56.44,57.19,44.58,0.1,72.06,43.65,8.09
Leverkusen,26.2,47,2.47,2.13,18.13,6.72,0.19,0.19,33.0,4.43,611.15,700.04,342.96,369.38,212.32,235.64,36.19,57.7,14.6,46.98,13.09,2.13,55.68,26.09,55.21,13.83,8.49,5.66,5.6,2.57,5.85,12.36,6.51,9.74,6.62,13.6,0.3,803.96,53.64,178.19,400.7,231.49,33.96,803.77,20.26,9.47,500.04,20.43,7.11,14.28,8.91,606.55,1.74,0.0,0.0,9.4,10.09,2.0,0.15,0.06,0.0,52.17,10.64,9.57,0.79,3.43,2.64,0.45,0.06,0.06,0.0,0.0,0.97,2.19,5.91,22.53,5.13,5.51,9.49,0.79,1.17,20.21,23.19,136.98,37.43,56.28,14.34,0.0,61.72,0.16,52.65,87.3,92.85,90.1,62.72,54.75,46.74,0.19,76.97,37.06,8.32
Lille,25.1,44,1.52,1.56,13.05,4.89,0.14,0.16,23.25,2.52,484.2,575.14,214.14,239.73,211.82,237.39,42.59,70.32,9.64,37.07,8.8,1.52,45.77,19.95,45.3,16.75,10.68,7.32,7.0,2.43,7.86,16.39,8.52,9.41,8.41,16.86,0.3,678.55,58.7,190.55,341.66,153.02,23.68,678.39,19.77,9.7,512.41,17.07,5.5,14.39,8.84,478.82,1.84,0.07,0.02,10.86,14.05,1.45,0.16,0.11,0.05,48.18,10.57,10.0,0.91,3.64,2.73,0.45,0.11,0.07,0.05,0.0,1.05,3.02,10.05,29.16,3.66,5.8,11.09,0.86,1.11,20.57,23.23,111.02,25.77,39.5,18.55,0.05,57.85,-0.03,51.39,84.19,89.33,89.23,60.57,55.94,49.06,0.13,75.0,30.05,7.75
Liverpool,26.3,48,2.25,2.31,19.75,6.88,0.21,0.27,35.0,3.65,548.21,652.56,258.1,284.02,233.54,262.96,44.48,75.83,15.19,43.44,13.19,2.02,54.19,23.6,53.75,17.42,10.79,7.02,7.4,3.0,8.77,19.44,10.67,12.42,7.88,14.85,0.54,768.54,58.6,200.52,372.25,202.33,36.06,768.27,20.25,9.17,487.9,17.98,7.33,15.88,10.94,543.85,1.6,0.1,0.04,11.62,10.15,2.46,0.23,0.02,0.06,53.19,14.85,11.46,1.1,3.81,2.77,0.27,0.02,0.02,0.0,0.0,1.06,2.71,8.17,37.67,5.38,5.88,9.96,0.58,1.29,26.31,26.81,131.54,38.65,58.6,19.56,0.0,62.72,-0.03,56.44,84.01,90.87,88.81,58.66,53.07,45.28,-0.04,72.7,33.17,5.82
Lorient,24.7,34,1.21,1.09,10.82,3.97,0.03,0.03,18.85,1.85,390.71,479.35,168.15,192.53,170.18,194.12,37.76,66.21,8.06,29.53,7.38,1.65,38.03,18.59,37.74,15.82,9.59,8.35,5.74,1.74,7.41,15.62,8.21,11.5,9.91,23.68,0.41,594.06,72.0,204.76,268.82,127.79,18.82,594.03,20.32,10.03,425.38,16.12,3.44,15.74,9.26,386.5,1.94,0.03,0.0,11.85,12.24,1.65,0.03,0.24,0.03,49.53,12.06,11.59,1.94,6.09,4.18,0.12,0.24,0.24,0.0,0.0,1.88,4.09,11.12,25.0,4.76,8.79,17.38,0.71,0.38,23.65,25.0,94.35,20.71,31.29,17.0,0.0,46.3,0.11,50.99,81.51,87.34,87.67,57.03,54.07,49.36,-0.03,68.64,36.78,4.09
Ludogorets,27.3,8,1.25,1.44,14.0,5.75,0.12,0.25,24.88,2.0,401.38,499.62,159.12,182.75,182.0,209.88,48.5,81.75,10.5,30.62,7.5,1.5,37.38,18.5,36.88,16.88,10.88,8.25,7.25,1.38,8.38,18.12,9.75,10.38,8.5,17.88,0.62,609.75,64.5,213.38,266.62,134.25,19.5,609.5,20.88,11.62,343.12,11.88,4.25,17.75,10.38,398.0,3.12,0.0,0.0,11.12,12.0,0.75,0.12,0.12,0.12,47.12,11.62,12.0,1.5,4.0,2.62,0.5,0.12,0.12,0.0,0.0,1.27,4.5,13.88,26.5,4.12,9.38,12.75,0.38,1.25,23.62,28.12,92.75,26.88,32.75,19.25,0.0,50.5,-0.13,49.2,80.34,87.07,86.72,59.33,55.03,55.65,-0.18,65.5,32.42,2.98
Lugano,25.5,6,0.83,1.3,15.67,3.67,0.0,0.0,28.17,1.33,414.17,500.0,179.83,197.67,176.67,198.0,45.5,76.17,12.67,32.5,8.67,3.33,39.67,20.83,39.17,16.0,9.33,7.83,6.33,1.83,8.83,19.0,10.17,11.0,7.83,14.5,0.67,596.83,68.17,198.33,269.33,134.0,23.33,596.83,15.83,8.67,380.83,15.33,5.83,13.17,9.0,409.33,3.17,0.17,0.0,11.0,12.83,2.17,0.0,0.33,0.0,52.0,10.0,8.5,2.33,5.67,3.33,0.17,0.33,0.17,0.0,0.17,1.95,3.5,9.5,33.17,3.67,7.67,11.67,0.5,2.5,18.5,22.17,99.67,29.5,41.17,18.17,0.17,52.7,-0.36,54.05,82.83,90.97,89.23,59.73,51.89,54.77,-0.19,58.73,36.84,4.28
Luton Town,26.7,38,1.29,1.12,11.24,3.53,0.13,0.13,19.71,2.13,290.74,397.34,130.76,152.21,116.92,142.92,33.92,75.76,8.29,21.97,6.58,2.37,29.29,17.76,28.79,17.21,9.68,8.68,6.21,2.32,7.87,16.21,8.34,12.97,8.55,24.11,0.55,517.24,69.21,184.95,208.03,130.63,20.53,517.11,20.29,9.32,264.97,12.63,4.45,15.26,10.13,287.13,1.87,0.0,0.0,11.66,11.79,1.76,0.05,0.11,0.11,49.16,16.71,16.61,2.24,5.87,3.74,0.05,0.11,0.11,0.0,0.0,2.04,7.21,21.42,29.53,3.97,9.18,14.76,0.42,2.03,33.32,25.39,75.84,21.84,33.92,17.55,0.0,42.4,0.15,50.15,73.17,85.91,81.81,44.77,52.51,45.93,-0.1,63.71,33.66,2.85
Lyon,26.6,34,1.41,1.46,12.91,4.94,0.12,0.12,22.47,2.47,435.97,528.94,191.56,217.5,187.12,212.44,41.44,69.88,9.85,34.21,9.71,2.18,47.06,20.09,46.38,15.82,9.74,7.09,5.97,2.76,7.35,17.0,9.65,10.09,8.94,16.56,0.35,635.97,65.18,199.38,283.79,159.91,25.44,635.85,21.82,11.03,470.32,16.18,5.76,15.44,10.35,431.32,1.68,0.18,0.03,12.5,10.79,1.53,0.12,0.18,0.03,50.44,11.65,10.79,1.62,4.97,3.35,0.29,0.18,0.12,0.03,0.03,1.41,4.03,11.35,26.18,4.97,7.32,13.82,1.15,0.91,22.44,25.79,113.53,24.94,43.09,17.09,0.06,51.8,-0.03,51.92,82.42,88.07,88.08,59.3,52.07,50.55,-0.15,67.4,35.51,8.32
Maccabi Haifa,27.1,10,0.9,0.76,7.4,2.8,0.0,0.0,12.5,1.5,287.7,374.9,121.7,138.8,121.0,141.8,37.3,73.4,5.9,15.8,3.8,1.1,19.1,11.1,18.9,17.2,10.5,9.9,5.9,1.4,7.5,16.6,9.1,13.4,9.6,32.0,0.4,492.9,91.5,241.2,188.1,68.1,9.0,492.9,15.0,7.0,271.6,7.3,2.3,15.8,6.6,285.5,3.2,0.2,0.2,13.8,10.6,2.6,0.0,0.1,0.1,46.3,11.0,12.3,1.5,5.6,4.1,0.3,0.1,0.0,0.1,0.0,1.47,6.1,17.6,25.5,4.3,11.0,22.8,0.8,0.7,23.3,22.4,49.1,14.0,16.2,18.0,0.1,38.02,0.18,47.21,76.74,87.68,85.33,50.82,53.25,46.67,-0.02,73.21,34.66,3.51
Maccabi Tel Aviv,27.7,8,2.38,1.31,11.88,5.38,0.12,0.12,19.62,3.5,402.25,515.38,172.0,197.62,183.62,213.62,37.12,75.25,9.25,30.38,5.75,0.75,41.75,19.75,41.5,14.25,7.88,6.88,5.62,1.75,7.12,16.25,9.12,11.88,11.0,22.38,0.5,631.75,74.25,215.12,286.5,136.5,19.5,631.62,19.5,10.12,359.88,12.75,6.62,16.75,7.25,398.25,2.12,0.0,0.0,11.88,12.0,2.25,0.12,0.12,0.0,54.12,10.75,12.25,2.0,6.0,4.0,0.0,0.12,0.12,0.0,0.0,2.02,4.25,16.25,30.38,5.12,8.38,15.75,1.12,0.88,23.0,24.0,103.0,23.12,32.62,15.0,0.0,51.0,0.82,46.74,78.05,87.04,85.96,49.33,49.18,51.9,0.01,66.67,26.15,7.11
Mainz 05,26.7,34,1.12,1.31,14.0,3.94,0.03,0.15,24.0,1.91,322.76,444.71,138.76,168.53,135.97,171.35,38.91,79.47,10.18,27.62,7.29,2.29,34.38,14.12,33.97,16.82,9.65,7.53,7.44,1.85,8.12,15.47,7.35,13.0,10.18,20.71,0.09,565.06,59.5,188.74,248.53,133.41,23.74,564.91,17.68,7.91,265.38,9.24,3.97,15.79,8.38,319.24,2.91,0.09,0.03,13.91,12.06,1.74,0.12,0.12,0.03,52.53,19.56,22.38,1.5,4.26,2.79,0.24,0.12,0.09,0.0,0.03,1.52,5.82,16.76,28.97,4.71,6.09,12.68,1.35,1.47,41.94,24.18,82.47,25.91,37.29,17.76,0.03,46.1,-0.15,46.64,72.58,82.34,79.35,48.96,55.03,44.74,0.01,65.49,34.73,10.65
Mallorca,28.7,38,0.87,1.07,10.92,3.45,0.03,0.08,19.32,1.5,302.0,411.71,129.84,152.37,124.13,153.03,40.76,82.08,8.11,25.74,6.18,2.71,30.89,13.11,30.39,18.05,10.21,9.13,7.39,1.53,8.95,17.29,8.34,9.71,9.61,20.66,0.26,520.18,59.97,174.21,235.82,115.53,17.68,520.11,13.45,6.61,259.16,9.92,2.84,14.89,8.24,298.76,2.76,0.11,0.05,14.92,10.84,2.74,0.05,0.13,0.03,47.79,20.34,18.05,1.16,3.89,2.74,0.26,0.13,0.11,0.03,0.0,1.15,8.76,21.68,25.82,3.37,8.74,13.68,0.89,0.76,38.39,23.13,74.39,20.82,29.42,19.16,0.03,45.0,-0.19,52.98,73.35,85.21,81.11,49.66,54.22,49.14,-0.01,70.44,40.41,6.51
Manchester City,26.1,48,2.54,2.19,18.67,7.15,0.25,0.27,34.5,4.62,665.54,745.79,347.29,369.06,258.48,280.38,44.44,65.27,14.73,51.96,13.08,1.73,56.17,30.69,55.4,13.21,7.85,4.6,5.77,2.83,5.85,11.85,6.0,8.71,5.9,11.56,0.42,840.21,55.35,180.79,390.1,274.79,39.48,839.94,19.77,10.0,537.44,23.58,10.79,11.6,9.4,657.81,1.31,0.04,0.02,7.56,11.15,1.08,0.23,0.06,0.04,45.1,8.62,7.29,0.98,2.83,1.9,0.29,0.06,0.06,0.0,0.0,0.96,3.73,7.94,35.9,4.33,4.12,7.77,0.73,1.6,15.92,21.0,142.25,39.12,65.08,13.71,0.0,66.12,0.16,54.15,89.24,94.1,92.19,68.09,54.67,50.58,-0.02,67.14,46.98,9.4
Manchester Utd,26.3,44,1.57,1.52,13.93,4.73,0.16,0.18,25.25,2.68,409.98,507.98,203.16,228.48,156.64,182.18,35.59,66.45,10.98,30.73,8.61,1.32,38.48,19.55,38.2,17.09,10.43,8.48,6.16,2.45,8.66,18.2,9.55,14.02,8.41,22.3,0.39,623.68,75.66,212.64,258.73,157.89,26.16,623.5,18.68,8.34,363.66,13.57,6.98,12.95,8.89,405.02,2.18,0.07,0.05,10.59,9.02,2.23,0.14,0.25,0.02,48.57,11.75,11.41,1.66,5.41,3.75,0.23,0.25,0.2,0.02,0.02,1.65,4.27,13.8,31.23,3.77,8.36,15.41,1.0,0.89,23.16,21.84,96.23,27.93,43.07,19.09,0.05,50.01,0.03,50.73,80.71,88.92,85.98,53.56,54.09,44.65,-0.01,69.32,30.94,6.49
Marseille,27.3,48,1.58,1.63,13.79,4.5,0.19,0.19,24.56,2.83,419.71,515.38,176.96,200.38,189.25,217.04,39.6,71.92,10.25,36.23,9.23,2.27,45.52,17.71,45.38,17.17,10.81,8.1,7.08,1.98,8.38,16.38,8.0,10.9,9.98,17.96,0.25,621.94,56.46,179.69,293.29,155.12,23.27,621.75,16.15,7.75,451.52,15.83,4.4,14.04,8.23,415.08,1.77,0.1,0.04,10.88,13.02,2.0,0.19,0.1,0.02,49.4,10.83,10.33,1.31,4.04,2.75,0.21,0.1,0.1,0.0,0.0,1.16,3.48,11.65,31.0,3.48,6.69,12.23,0.62,0.77,21.17,22.27,108.6,27.4,39.17,19.19,0.0,52.21,-0.03,51.16,81.44,88.31,87.2,55.06,57.2,47.99,-0.13,68.07,29.87,5.07
Metz,26.5,34,1.03,1.01,9.59,3.12,0.12,0.18,16.76,1.76,259.29,352.53,92.12,113.88,122.74,147.76,38.74,75.26,6.88,20.15,4.47,1.79,26.76,13.47,26.44,16.53,9.82,9.12,5.38,2.03,7.0,15.12,8.12,12.24,10.24,24.53,0.26,467.5,60.79,169.74,209.85,95.82,13.26,467.32,19.26,8.53,294.38,12.41,2.82,14.91,7.85,257.03,1.59,0.09,0.0,12.32,11.0,1.32,0.15,0.18,0.0,46.29,11.47,15.71,1.71,5.53,3.82,0.18,0.18,0.18,0.0,0.0,1.56,6.32,20.06,21.38,3.76,8.79,17.15,1.38,0.65,27.18,22.76,66.68,18.53,22.35,16.82,0.0,35.6,0.02,42.2,73.55,80.89,83.07,51.47,53.14,44.29,-0.1,69.08,31.51,8.05
