Player,Game Week,Position,General Position,Team,League,Minutes,Rating,Age,Nationality
Jonathan Ikone,J24,RW,Forward,Fiorentina,Italian Serie A,90.0,7.09,25,FRA
Lucas Beltrán,J24,AM,Forward,Fiorentina,Italian Serie A,82.0,6.49,22,ARG
Kaio Jorge,J24,AM,Forward,Frosinone,Italian Serie A,90.0,6.29,22,BRA
Demba Seck,J24,AM,Forward,Frosinone,Italian Serie A,45.0,6.17,23,SEN
Reinier,J24,AM,Forward,Frosinone,Italian Serie A,26.0,6.13,22,BRA
Lorenzo Colombo,J24,AM,Forward,Monza,Italian Serie A,62.0,5.61,21,ITA
Milan Đurić,J24,AM,Forward,Monza,Italian Serie A,28.0,5.49,33,BIH
Dany Mota,J24,AM,Forward,Monza,Italian Serie A,61.0,6.07,25,POR
Valentin Carboni,J24,AM,Forward,Monza,Italian Serie A,29.0,6.05,18,ARG
Andrea Colpani,J24,AM,Forward,Monza,Italian Serie A,90.0,6.56,24,ITA
Karol Świderski,J24,AM,Forward,Hellas Verona,Italian Serie A,56.0,6.05,27,POL
Federico Bonazzoli,J24,AM,Forward,Hellas Verona,Italian Serie A,34.0,5.29,26,ITA
Darko Lazović,J24,LW,Forward,Hellas Verona,Italian Serie A,71.0,5.88,33,SRB
Tijjani Noslin,J24,RW,Forward,Hellas Verona,Italian Serie A,45.0,5.05,24,NED
Rúben Vinagre,J24,RW,Forward,Hellas Verona,Italian Serie A,45.0,5.67,24,POR
Michael Folorunsho,J24,AM,Forward,Hellas Verona,Italian Serie A,90.0,6.4,26,ITA
Joshua Zirkzee,J24,AM,Forward,Bologna,Italian Serie A,60.0,6.74,22,NED
Jens Odgaard,J24,AM,Forward,Bologna,Italian Serie A,30.0,6.5,24,DEN
Nikola Krstović,J24,AM,Forward,Lecce,Italian Serie A,50.0,6.18,23,MNE
Roberto Piccoli,J24,AM,Forward,Lecce,Italian Serie A,40.0,6.31,23,ITA
Lameck Banda,J24,LW,Forward,Lecce,Italian Serie A,37.0,5.89,23,ZAM
Nicola Sansone,J24,LW,Forward,Lecce,Italian Serie A,53.0,6.33,32,ITA
Pontus Almqvist,J24,RW,Forward,Lecce,Italian Serie A,90.0,5.9,24,SWE
Albert Guðmundsson,J24,AM,Forward,Genoa,Italian Serie A,90.0,6.74,26,ISL
Mateo Retegui,J24,AM,Forward,Genoa,Italian Serie A,90.0,6.6,24,ITA
Gianluca Scamacca,J24,AM,Forward,Atalanta,Italian Serie A,56.0,6.08,25,ITA
Aleksei Miranchuk,J24,AM,Forward,Atalanta,Italian Serie A,34.0,7.13,28,RUS
Charles De Ketelaere,J24,AM,Forward,Atalanta,Italian Serie A,56.0,6.45,22,BEL
El Bilal Touré,J24,AM,Forward,Atalanta,Italian Serie A,34.0,6.59,22,MLI
Teun Koopmeiners,J24,AM,Forward,Atalanta,Italian Serie A,90.0,6.68,25,NED
Olivier Giroud,J24,AM,Forward,Milan,Italian Serie A,79.0,6.26,37,FRA
Rafael Leão,J24,LW,Forward,Milan,Italian Serie A,90.0,6.89,24,POR
Christian Pulisic,J24,RW,Forward,Milan,Italian Serie A,80.0,5.78,25,USA
Ruben Loftus-Cheek,J24,AM,Forward,Milan,Italian Serie A,90.0,6.45,28,ENG
Giovanni Simeone,J24,AM,Forward,Napoli,Italian Serie A,54.0,6.15,28,ARG
Giacomo Raspadori,J24,AM,Forward,Napoli,Italian Serie A,36.0,6.27,23,ITA
Khvicha Kvaratskhelia,J24,AM,Forward,Napoli,Italian Serie A,90.0,6.81,22,GEO
Arkadiusz Milik,J24,AM,Forward,Juventus,Italian Serie A,90.0,6.22,29,POL
Federico Chiesa,J24,AM,Forward,Juventus,Italian Serie A,76.0,7.05,26,ITA
Lorenzo Lucca,J24,AM,Forward,Udinese,Italian Serie A,76.0,5.81,23,ITA
Florian Thauvin,J24,AM,Forward,Udinese,Italian Serie A,76.0,6.05,31,FRA
Joshua Zirkzee,J21,AM,Forward,Bologna,Italian Serie A,87.0,6.79,22,NED
Andrea Belotti,J21,AM,Forward,Fiorentina,Italian Serie A,90.0,6.45,30,ITA
Nicolás González,J21,LW,Forward,Fiorentina,Italian Serie A,70.0,5.85,25,ARG
M'Bala Nzola,J21,LW,Forward,Fiorentina,Italian Serie A,20.0,6.3,27,ANG
Jonathan Ikone,J21,RW,Forward,Fiorentina,Italian Serie A,90.0,6.65,25,FRA
Giacomo Bonaventura,J21,AM,Forward,Fiorentina,Italian Serie A,55.0,6.17,34,ITA
Lucas Beltrán,J21,AM,Forward,Fiorentina,Italian Serie A,35.0,6.51,22,ARG
Duván Zapata,J25,AM,Forward,Torino,Italian Serie A,87.0,6.55,32,COL
Pietro Pellegri,J25,AM,Forward,Torino,Italian Serie A,61.0,5.78,22,ITA
Antonio Sanabria,J25,AM,Forward,Torino,Italian Serie A,29.0,6.34,27,PAR
Nikola Vlašić,J25,AM,Forward,Torino,Italian Serie A,61.0,6.28,26,CRO
Roberto Piccoli,J25,AM,Forward,Lecce,Italian Serie A,78.0,5.93,23,ITA
Remi Oudin,J25,LW,Forward,Lecce,Italian Serie A,73.0,6.13,27,FRA
Pontus Almqvist,J25,RW,Forward,Lecce,Italian Serie A,90.0,6.14,24,SWE
Nicola Sansone,J25,LW,Forward,Lecce,Italian Serie A,30.0,5.51,32,ITA
Lautaro Martínez,J25,AM,Forward,Inter,Italian Serie A,59.0,7.09,26,ARG
Marko Arnautović,J25,AM,Forward,Inter,Italian Serie A,31.0,6.4,34,AUT
Marcus Thuram,J25,AM,Forward,Inter,Italian Serie A,59.0,6.32,26,FRA
Alexis Sánchez,J25,AM,Forward,Inter,Italian Serie A,31.0,6.45,35,CHI
Loum Tchaouna,J25,AM,Forward,Salernitana,Italian Serie A,82.0,5.66,20,FRA
Boulaye Dia,J25,AM,Forward,Salernitana,Italian Serie A,63.0,5.52,27,SEN
Shon Weissman,J25,AM,Forward,Salernitana,Italian Serie A,27.0,5.24,28,ISR
Antonio Candreva,J25,AM,Forward,Salernitana,Italian Serie A,90.0,5.78,36,ITA
Joshua Zirkzee,J3,AM,Forward,Bologna,Italian Serie A,90.0,6.48,22,NED
Jesper Karlsson,J3,LW,Forward,Bologna,Italian Serie A,85.0,6.55,25,SWE
Dan Ndoye,J3,RW,Forward,Bologna,Italian Serie A,66.0,6.66,22,SUI
Riccardo Orsolini,J3,RW,Forward,Bologna,Italian Serie A,24.0,6.6,26,ITA
Lewis Ferguson,J3,AM,Forward,Bologna,Italian Serie A,90.0,6.4,24,SCO
Zito Luvumbo,J3,AM,Forward,Cagliari,Italian Serie A,90.0,6.88,21,ANG
Andrea Petagna,J3,AM,Forward,Cagliari,Italian Serie A,45.0,6.08,28,ITA
Eldor Shomurodov,J3,AM,Forward,Cagliari,Italian Serie A,45.0,5.72,28,UZB
Giovanni Simeone,J25,AM,Forward,Napoli,Italian Serie A,74.0,6.07,28,ARG
Khvicha Kvaratskhelia,J25,LW,Forward,Napoli,Italian Serie A,90.0,7.14,23,GEO
Matteo Politano,J25,RW,Forward,Napoli,Italian Serie A,58.0,6.56,30,ITA
Cyril Ngonge,J25,RW,Forward,Napoli,Italian Serie A,32.0,6.77,23,BEL
Albert Guðmundsson,J25,AM,Forward,Genoa,Italian Serie A,82.0,5.97,26,ISL
Mateo Retegui,J25,AM,Forward,Genoa,Italian Serie A,74.0,6.34,24,ITA
Tijjani Noslin,J25,AM,Forward,Hellas Verona,Italian Serie A,64.0,6.45,24,NED
Karol Świderski,J25,AM,Forward,Hellas Verona,Italian Serie A,26.0,5.36,27,POL
Darko Lazović,J25,LW,Forward,Hellas Verona,Italian Serie A,73.0,6.27,33,SRB
Tomáš Suslov,J25,RW,Forward,Hellas Verona,Italian Serie A,90.0,6.64,21,SVK
Michael Folorunsho,J25,AM,Forward,Hellas Verona,Italian Serie A,73.0,6.54,26,ITA
Dušan Vlahović,J25,AM,Forward,Juventus,Italian Serie A,80.0,6.37,24,SRB
Kenan Yıldız,J25,AM,Forward,Juventus,Italian Serie A,65.0,6.85,18,TUR
Carlos Alcaraz,J25,AM,Forward,Juventus,Italian Serie A,25.0,6.93,21,ARG
Federico Chiesa,J25,LW,Forward,Juventus,Italian Serie A,34.0,6.37,26,ITA
Charles De Ketelaere,J25,AM,Forward,Atalanta,Italian Serie A,81.0,6.71,22,BEL
Aleksei Miranchuk,J25,AM,Forward,Atalanta,Italian Serie A,73.0,7.13,28,RUS
Teun Koopmeiners,J25,AM,Forward,Atalanta,Italian Serie A,89.0,7.18,25,NED
Andrea Pinamonti,J25,AM,Forward,Sassuolo,Italian Serie A,71.0,6.15,24,ITA
Armand Lauriente,J25,LW,Forward,Sassuolo,Italian Serie A,83.0,6.55,25,FRA
Nedim Bajrami,J25,RW,Forward,Sassuolo,Italian Serie A,59.0,6.51,24,ALB
Grégoire Defrel,J25,RW,Forward,Sassuolo,Italian Serie A,31.0,5.68,32,MTQ
Kristian Thorstvedt,J25,AM,Forward,Sassuolo,Italian Serie A,71.0,6.48,24,NOR
Ciro Immobile,J25,AM,Forward,Lazio,Italian Serie A,64.0,6.78,33,ITA
Valentín Castellanos,J25,AM,Forward,Lazio,Italian Serie A,26.0,6.13,25,ARG
Felipe Anderson,J25,LW,Forward,Lazio,Italian Serie A,90.0,6.15,30,BRA
Gustav Isaksen,J25,RW,Forward,Lazio,Italian Serie A,64.0,6.82,22,DEN
Pedro,J25,LW,Forward,Lazio,Italian Serie A,26.0,5.84,36,ESP
Joshua Zirkzee,J25,AM,Forward,Bologna,Italian Serie A,90.0,6.66,22,NED
Alberto Cerri,J25,AM,Forward,Empoli,Italian Serie A,45.0,5.49,27,ITA
Matteo Cancellieri,J25,RW,Forward,Empoli,Italian Serie A,45.0,6.46,22,ITA
Nicolò Cambiaghi,J25,LW,Forward,Empoli,Italian Serie A,90.0,6.16,23,ITA
M'Baye Niang,J25,AM,Forward,Empoli,Italian Serie A,45.0,6.15,29,SEN
Andrea Belotti,J25,AM,Forward,Fiorentina,Italian Serie A,71.0,5.81,30,ITA
Riccardo Sottil,J25,LW,Forward,Fiorentina,Italian Serie A,71.0,6.13,24,ITA
Nicolás González,J25,RW,Forward,Fiorentina,Italian Serie A,90.0,5.89,25,ARG
Lucas Beltrán,J25,AM,Forward,Fiorentina,Italian Serie A,90.0,6.43,22,ARG
Lorenzo Lucca,J25,AM,Forward,Udinese,Italian Serie A,78.0,6.14,23,ITA
Florian Thauvin,J25,AM,Forward,Udinese,Italian Serie A,78.0,6.91,31,FRA
Gianluca Lapadula,J25,AM,Forward,Cagliari,Italian Serie A,77.0,5.69,34,PER
Gianluca Gaetano,J25,AM,Forward,Cagliari,Italian Serie A,90.0,6.9,23,ITA
Kaio Jorge,J25,AM,Forward,Frosinone,Italian Serie A,66.0,6.59,22,BRA
Walid Cheddira,J25,AM,Forward,Frosinone,Italian Serie A,24.0,6.02,26,MAR
Francesco Gelli,J25,LW,Forward,Frosinone,Italian Serie A,90.0,6.32,27,ITA
Matìas Soulé,J25,RW,Forward,Frosinone,Italian Serie A,87.0,6.87,20,ARG
Reinier,J25,AM,Forward,Frosinone,Italian Serie A,74.0,6.5,22,BRA
Abdou Harroui,J25,AM,Forward,Frosinone,Italian Serie A,24.0,6.79,26,NED
Giuseppe Caso,J25,LW,Forward,Frosinone,Italian Serie A,24.0,5.78,25,ITA
Romelu Lukaku,J25,AM,Forward,Roma,Italian Serie A,45.0,5.87,30,BEL
Stephan El Shaarawy,J25,LW,Forward,Roma,Italian Serie A,90.0,5.99,31,ITA
Tommaso Baldanzi,J25,RW,Forward,Roma,Italian Serie A,81.0,6.03,20,ITA
Sardar Azmoun,J25,AM,Forward,Roma,Italian Serie A,90.0,6.79,29,IRN
Milan Đurić,J25,AM,Forward,Monza,Italian Serie A,65.0,5.65,33,BIH
Lorenzo Colombo,J25,AM,Forward,Monza,Italian Serie A,25.0,6.6,21,ITA
Valentin Carboni,J25,AM,Forward,Monza,Italian Serie A,65.0,6.24,18,ARG
Warren Bondo,J25,AM,Forward,Monza,Italian Serie A,25.0,6.66,20,FRA
Andrea Colpani,J25,AM,Forward,Monza,Italian Serie A,80.0,6.63,24,ITA
Luka Jović,J25,AM,Forward,Milan,Italian Serie A,51.0,6.61,26,SRB
Noah Okafor,J25,LW,Forward,Milan,Italian Serie A,45.0,5.63,23,SUI
Rafael Leão,J25,LW,Forward,Milan,Italian Serie A,45.0,6.03,24,POR
Samuel Chukwueze,J25,RW,Forward,Milan,Italian Serie A,45.0,6.48,24,NGA
Christian Pulisic,J25,RW,Forward,Milan,Italian Serie A,45.0,7.09,25,USA
Ruben Loftus-Cheek,J25,AM,Forward,Milan,Italian Serie A,90.0,6.41,28,ENG
Olivier Giroud,J25,AM,Forward,Milan,Italian Serie A,37.0,6.18,37,FRA
Duván Zapata,J21,AM,Forward,Torino,Italian Serie A,90.0,6.9,32,COL
Antonio Sanabria,J21,AM,Forward,Torino,Italian Serie A,90.0,6.66,27,PAR
Nikola Vlašić,J21,AM,Forward,Torino,Italian Serie A,90.0,7.04,26,CRO
Ciro Immobile,J21,AM,Forward,Lazio,Italian Serie A,54.0,5.96,34,ITA
Valentín Castellanos,J21,AM,Forward,Lazio,Italian Serie A,36.0,6.09,25,ARG
Felipe Anderson,J21,LW,Forward,Lazio,Italian Serie A,90.0,5.87,30,BRA
Gustav Isaksen,J21,RW,Forward,Lazio,Italian Serie A,74.0,5.54,22,DEN
Joshua Zirkzee,J26,AM,Forward,Bologna,Italian Serie A,90.0,6.29,22,NED
Dan Ndoye,J26,LW,Forward,Bologna,Italian Serie A,81.0,6.07,23,SUI
Riccardo Orsolini,J26,RW,Forward,Bologna,Italian Serie A,74.0,6.22,27,ITA
Lewis Ferguson,J26,AM,Forward,Bologna,Italian Serie A,90.0,6.12,24,SCO
Tijjani Noslin,J26,AM,Forward,Hellas Verona,Italian Serie A,81.0,6.02,24,NED
Michael Folorunsho,J26,LW,Forward,Hellas Verona,Italian Serie A,86.0,5.29,26,ITA
Tomáš Suslov,J26,RW,Forward,Hellas Verona,Italian Serie A,90.0,6.22,21,SVK
Karol Świderski,J26,AM,Forward,Hellas Verona,Italian Serie A,57.0,5.76,27,POL
Stefan Mitrović,J26,LW,Forward,Hellas Verona,Italian Serie A,33.0,6.27,21,SRB
Victor Osimhen,J3,AM,Forward,Napoli,Italian Serie A,90.0,6.32,24,NGA
Khvicha Kvaratskhelia,J3,LW,Forward,Napoli,Italian Serie A,65.0,6.74,22,GEO
Giacomo Raspadori,J3,LW,Forward,Napoli,Italian Serie A,25.0,5.94,23,ITA
Matteo Politano,J3,RW,Forward,Napoli,Italian Serie A,74.0,6.31,30,ITA
Ciro Immobile,J3,AM,Forward,Lazio,Italian Serie A,89.0,5.7,33,ITA
Mattia Zaccagni,J3,LW,Forward,Lazio,Italian Serie A,89.0,6.05,28,ITA
Felipe Anderson,J3,RW,Forward,Lazio,Italian Serie A,79.0,6.98,30,BRA
Andrea Pinamonti,J26,AM,Forward,Sassuolo,Italian Serie A,90.0,6.72,24,ITA
Armand Lauriente,J26,LW,Forward,Sassuolo,Italian Serie A,88.0,6.61,25,FRA
Cristian Volpato,J26,RW,Forward,Sassuolo,Italian Serie A,67.0,6.4,20,ITA
Samuele Mulattieri,J26,AM,Forward,Sassuolo,Italian Serie A,23.0,5.79,23,ITA
Kristian Thorstvedt,J26,AM,Forward,Sassuolo,Italian Serie A,88.0,6.41,24,NOR
Nedim Bajrami,J26,LW,Forward,Sassuolo,Italian Serie A,45.0,6.94,24,ALB
Alberto Cerri,J26,AM,Forward,Empoli,Italian Serie A,54.0,5.75,27,ITA
M'Baye Niang,J26,AM,Forward,Empoli,Italian Serie A,36.0,6.65,29,SEN
Nicolò Cambiaghi,J26,AM,Forward,Empoli,Italian Serie A,87.0,6.33,23,ITA
Viktor Kovalenko,J26,AM,Forward,Empoli,Italian Serie A,79.0,6.24,28,UKR
Shon Weissman,J26,AM,Forward,Salernitana,Italian Serie A,60.0,6.11,28,ISR
Loum Tchaouna,J26,AM,Forward,Salernitana,Italian Serie A,30.0,6.58,20,FRA
Antonio Candreva,J26,AM,Forward,Salernitana,Italian Serie A,86.0,6.72,36,ITA
Grigoris Kastanos,J26,AM,Forward,Salernitana,Italian Serie A,72.0,6.28,26,CYP
Milan Đurić,J26,AM,Forward,Monza,Italian Serie A,90.0,6.56,33,BIH
Dany Mota,J26,LW,Forward,Monza,Italian Serie A,66.0,6.48,25,POR
Daniel Maldini,J26,LW,Forward,Monza,Italian Serie A,24.0,7.1,22,ITA
Andrea Colpani,J26,RW,Forward,Monza,Italian Serie A,45.0,5.86,24,ITA
Warren Bondo,J26,RW,Forward,Monza,Italian Serie A,45.0,6.06,20,FRA
Valentin Carboni,J26,AM,Forward,Monza,Italian Serie A,81.0,6.39,18,ARG
Albert Guðmundsson,J26,AM,Forward,Genoa,Italian Serie A,90.0,7.07,26,ISL
Mateo Retegui,J26,AM,Forward,Genoa,Italian Serie A,78.0,6.75,24,ITA
Lorenzo Lucca,J26,AM,Forward,Udinese,Italian Serie A,90.0,5.89,23,ITA
Florian Thauvin,J26,AM,Forward,Udinese,Italian Serie A,77.0,6.5,31,FRA
Federico Chiesa,J26,AM,Forward,Juventus,Italian Serie A,61.0,6.21,26,ITA
Kenan Yıldız,J26,AM,Forward,Juventus,Italian Serie A,29.0,6.76,18,TUR
Dušan Vlahović,J26,AM,Forward,Juventus,Italian Serie A,90.0,7.8,24,SRB
Walid Cheddira,J26,AM,Forward,Frosinone,Italian Serie A,72.0,6.13,26,MAR
Matìas Soulé,J26,AM,Forward,Frosinone,Italian Serie A,86.0,6.29,20,ARG
Gianluca Lapadula,J26,AM,Forward,Cagliari,Italian Serie A,60.0,6.15,34,PER
Gianluca Gaetano,J26,AM,Forward,Cagliari,Italian Serie A,60.0,6.04,23,ITA
Nicolas Viola,J26,AM,Forward,Cagliari,Italian Serie A,30.0,5.93,34,ITA
Victor Osimhen,J26,AM,Forward,Napoli,Italian Serie A,84.0,6.32,25,NGA
Khvicha Kvaratskhelia,J26,LW,Forward,Napoli,Italian Serie A,72.0,6.38,23,GEO
Giacomo Raspadori,J26,RW,Forward,Napoli,Italian Serie A,78.0,6.5,24,ITA
Roberto Piccoli,J26,AM,Forward,Lecce,Italian Serie A,90.0,6.2,23,ITA
Nicola Sansone,J26,LW,Forward,Lecce,Italian Serie A,56.0,6.59,32,ITA
Lameck Banda,J26,LW,Forward,Lecce,Italian Serie A,34.0,5.93,23,ZAM
Pontus Almqvist,J26,RW,Forward,Lecce,Italian Serie A,76.0,6.45,24,SWE
Hamza Rafia,J26,AM,Forward,Lecce,Italian Serie A,57.0,6.58,24,TUN
Joan Gonzàlez,J26,AM,Forward,Lecce,Italian Serie A,34.0,5.54,22,ESP
Lautaro Martínez,J26,AM,Forward,Inter,Italian Serie A,64.0,7.04,26,ARG
Marko Arnautović,J26,AM,Forward,Inter,Italian Serie A,26.0,6.07,34,AUT
Alexis Sánchez,J26,AM,Forward,Inter,Italian Serie A,90.0,6.75,35,CHI
Olivier Giroud,J26,AM,Forward,Milan,Italian Serie A,90.0,6.27,37,FRA
Rafael Leão,J26,LW,Forward,Milan,Italian Serie A,90.0,7.81,24,POR
Christian Pulisic,J26,RW,Forward,Milan,Italian Serie A,87.0,6.35,25,USA
Ruben Loftus-Cheek,J26,AM,Forward,Milan,Italian Serie A,90.0,6.54,28,ENG
Charles De Ketelaere,J26,AM,Forward,Atalanta,Italian Serie A,45.0,6.41,22,BEL
Ademola Lookman,J26,AM,Forward,Atalanta,Italian Serie A,45.0,6.4,26,NGA
Aleksei Miranchuk,J26,AM,Forward,Atalanta,Italian Serie A,62.0,6.38,28,RUS
Gianluca Scamacca,J26,AM,Forward,Atalanta,Italian Serie A,28.0,5.8,25,ITA
Teun Koopmeiners,J26,AM,Forward,Atalanta,Italian Serie A,90.0,6.23,25,NED
Sardar Azmoun,J26,AM,Forward,Roma,Italian Serie A,64.0,6.27,29,IRN
Romelu Lukaku,J26,AM,Forward,Roma,Italian Serie A,26.0,6.4,30,BEL
Paulo Dybala,J26,AM,Forward,Roma,Italian Serie A,90.0,7.14,30,ARG
Duván Zapata,J26,AM,Forward,Torino,Italian Serie A,90.0,6.61,32,COL
Antonio Sanabria,J26,AM,Forward,Torino,Italian Serie A,80.0,6.33,27,PAR
Nikola Vlašić,J26,AM,Forward,Torino,Italian Serie A,90.0,6.8,26,CRO
Andrea Belotti,J26,AM,Forward,Fiorentina,Italian Serie A,89.0,6.31,30,ITA
Riccardo Sottil,J26,LW,Forward,Fiorentina,Italian Serie A,84.0,6.03,24,ITA
Nicolás González,J26,RW,Forward,Fiorentina,Italian Serie A,90.0,6.56,25,ARG
Lucas Beltrán,J26,AM,Forward,Fiorentina,Italian Serie A,80.0,6.64,22,ARG
Ciro Immobile,J26,AM,Forward,Lazio,Italian Serie A,77.0,5.96,34,ITA
Felipe Anderson,J26,LW,Forward,Lazio,Italian Serie A,77.0,5.83,30,BRA
Gustav Isaksen,J26,RW,Forward,Lazio,Italian Serie A,45.0,5.04,22,DEN
Mattia Zaccagni,J26,LW,Forward,Lazio,Italian Serie A,45.0,5.98,28,ITA
Andrea Pinamonti,J21,AM,Forward,Sassuolo,Italian Serie A,86.0,5.9,24,ITA
Armand Lauriente,J21,LW,Forward,Sassuolo,Italian Serie A,90.0,6.29,25,FRA
Nedim Bajrami,J21,RW,Forward,Sassuolo,Italian Serie A,76.0,5.95,25,ALB
Victor Osimhen,J21,AM,Forward,Napoli,Italian Serie A,75.0,7.24,25,NGA
Khvicha Kvaratskhelia,J21,LW,Forward,Napoli,Italian Serie A,90.0,7.81,23,GEO
Matteo Politano,J21,RW,Forward,Napoli,Italian Serie A,61.0,7.05,30,ITA
Giacomo Raspadori,J21,RW,Forward,Napoli,Italian Serie A,29.0,6.77,24,ITA
Gianluca Scamacca,J3,AM,Forward,Atalanta,Italian Serie A,80.0,7.11,24,ITA
Charles De Ketelaere,J3,AM,Forward,Atalanta,Italian Serie A,80.0,6.82,22,BEL
Teun Koopmeiners,J3,AM,Forward,Atalanta,Italian Serie A,90.0,7.07,25,NED
Dany Mota,J3,AM,Forward,Monza,Italian Serie A,59.0,6.4,25,POR
Lorenzo Colombo,J3,AM,Forward,Monza,Italian Serie A,31.0,5.97,21,ITA
Gianluca Caprari,J3,AM,Forward,Monza,Italian Serie A,59.0,6.56,30,ITA
Samuele Vignato,J3,AM,Forward,Monza,Italian Serie A,31.0,5.93,19,ITA
Andrea Colpani,J3,AM,Forward,Monza,Italian Serie A,73.0,6.48,24,ITA
Warren Bondo,J3,AM,Forward,Monza,Italian Serie A,25.0,6.1,19,FRA
Lautaro Martínez,J21,AM,Forward,Inter,Italian Serie A,67.0,6.91,26,ARG
Alexis Sánchez,J21,AM,Forward,Inter,Italian Serie A,23.0,6.37,35,CHI
Marko Arnautović,J21,AM,Forward,Inter,Italian Serie A,90.0,5.97,34,AUT
Charles De Ketelaere,J21,AM,Forward,Atalanta,Italian Serie A,75.0,6.33,22,BEL
Aleksei Miranchuk,J21,AM,Forward,Atalanta,Italian Serie A,56.0,6.17,28,RUS
Ademola Lookman,J21,AM,Forward,Atalanta,Italian Serie A,34.0,6.37,26,NGA
Teun Koopmeiners,J21,AM,Forward,Atalanta,Italian Serie A,56.0,5.82,26,NED
Michel Ndary Adopo,J21,AM,Forward,Atalanta,Italian Serie A,34.0,6.31,23,FRA
Valentín Castellanos,J27,AM,Forward,Lazio,Italian Serie A,59.0,6.09,25,ARG
Ciro Immobile,J27,AM,Forward,Lazio,Italian Serie A,31.0,6.33,34,ITA
Mattia Zaccagni,J27,LW,Forward,Lazio,Italian Serie A,65.0,6.29,28,ITA
Gustav Isaksen,J27,RW,Forward,Lazio,Italian Serie A,25.0,6.36,22,DEN
Felipe Anderson,J27,RW,Forward,Lazio,Italian Serie A,90.0,6.31,30,BRA
Olivier Giroud,J27,AM,Forward,Milan,Italian Serie A,90.0,6.26,37,FRA
Rafael Leão,J27,LW,Forward,Milan,Italian Serie A,90.0,6.28,24,POR
Christian Pulisic,J27,RW,Forward,Milan,Italian Serie A,90.0,6.63,25,USA
Ruben Loftus-Cheek,J27,AM,Forward,Milan,Italian Serie A,90.0,6.2,28,ENG
Lorenzo Lucca,J27,AM,Forward,Udinese,Italian Serie A,90.0,6.22,23,ITA
Florian Thauvin,J27,AM,Forward,Udinese,Italian Serie A,90.0,7.11,31,FRA
Shon Weissman,J27,AM,Forward,Salernitana,Italian Serie A,70.0,5.87,28,ISR
Chukwubuikem Ikwuemesi,J27,AM,Forward,Salernitana,Italian Serie A,20.0,5.44,22,NGA
Loum Tchaouna,J27,AM,Forward,Salernitana,Italian Serie A,90.0,6.73,20,FRA
Antonio Candreva,J27,AM,Forward,Salernitana,Italian Serie A,90.0,6.77,37,ITA
Milan Đurić,J27,AM,Forward,Monza,Italian Serie A,84.0,5.79,33,BIH
Dany Mota,J27,LW,Forward,Monza,Italian Serie A,65.0,6.34,25,POR
Daniel Maldini,J27,LW,Forward,Monza,Italian Serie A,25.0,6.87,22,ITA
Andrea Colpani,J27,RW,Forward,Monza,Italian Serie A,45.0,6.3,24,ITA
Giorgos Kyriakopoulos,J27,RW,Forward,Monza,Italian Serie A,45.0,5.94,28,GRE
Matteo Pessina,J27,AM,Forward,Monza,Italian Serie A,90.0,5.84,26,ITA
Romelu Lukaku,J27,AM,Forward,Roma,Italian Serie A,90.0,6.9,30,BEL
Stephan El Shaarawy,J27,LW,Forward,Roma,Italian Serie A,90.0,5.86,31,ITA
Paulo Dybala,J27,RW,Forward,Roma,Italian Serie A,76.0,6.62,30,ARG
Duván Zapata,J27,AM,Forward,Torino,Italian Serie A,83.0,6.27,32,COL
Antonio Sanabria,J27,AM,Forward,Torino,Italian Serie A,45.0,6.07,27,PAR
Nikola Vlašić,J27,AM,Forward,Torino,Italian Serie A,90.0,6.19,26,CRO
Andrea Belotti,J27,AM,Forward,Fiorentina,Italian Serie A,90.0,6.23,30,ITA
Riccardo Sottil,J27,LW,Forward,Fiorentina,Italian Serie A,67.0,6.02,24,ITA
Jonathan Ikone,J27,LW,Forward,Fiorentina,Italian Serie A,23.0,6.32,25,FRA
Nicolás González,J27,RW,Forward,Fiorentina,Italian Serie A,90.0,6.84,25,ARG
Lucas Beltrán,J27,AM,Forward,Fiorentina,Italian Serie A,45.0,5.87,22,ARG
Antonín Barák,J27,AM,Forward,Fiorentina,Italian Serie A,45.0,6.74,29,CZE
Thomas Henry,J27,AM,Forward,Hellas Verona,Italian Serie A,66.0,5.7,29,FRA
Karol Świderski,J27,AM,Forward,Hellas Verona,Italian Serie A,24.0,6.48,27,POL
Tijjani Noslin,J27,AM,Forward,Hellas Verona,Italian Serie A,59.0,5.62,24,NED
Andrea Pinamonti,J27,AM,Forward,Sassuolo,Italian Serie A,82.0,6.19,24,ITA
Armand Lauriente,J27,LW,Forward,Sassuolo,Italian Serie A,90.0,6.5,25,FRA
Domenico Berardi,J27,RW,Forward,Sassuolo,Italian Serie A,59.0,6.27,29,ITA
Samu Castillejo,J27,RW,Forward,Sassuolo,Italian Serie A,31.0,5.98,29,ESP
Mattia Destro,J27,AM,Forward,Empoli,Italian Serie A,57.0,5.97,32,ITA
M'Baye Niang,J27,AM,Forward,Empoli,Italian Serie A,33.0,6.59,29,SEN
Matteo Cancellieri,J27,AM,Forward,Empoli,Italian Serie A,71.0,6.5,22,ITA
Nicolò Cambiaghi,J27,AM,Forward,Empoli,Italian Serie A,90.0,6.9,23,ITA
Jacopo Fazzini,J27,AM,Forward,Empoli,Italian Serie A,20.0,6.07,20,ITA
Gianluca Lapadula,J27,AM,Forward,Cagliari,Italian Serie A,86.0,6.1,34,PER
