Player,Game Week,Position,General Position,Team,League,Minutes,Rating,Age,Nationality
David Soria,J17,GK,Goalkeeper,Getafe,Spanish La Liga,90,7.47,30,ESP
Giorgi Mamardashvili,J17,GK,Goalkeeper,Valencia,Spanish La Liga,90,7.16,23,GEO
Iñaki Peña,J17,GK,Goalkeeper,Barcelona,Spanish La Liga,90,6.33,24,ESP
Luís Maximiano,J17,GK,Goalkeeper,Almería,Spanish La Liga,90,7.47,24,POR
Predrag Rajković,J17,GK,Goalkeeper,Mallorca,Spanish La Liga,90,6.85,28,SRB
Álex Remiro,J17,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,7.23,28,ESP
Rui Silva,J17,GK,Goalkeeper,Betis,Spanish La Liga,90,7.48,29,POR
Álvaro Vallés,J17,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,6.91,26,ESP
Jeremías Ledesma,J17,GK,Goalkeeper,Cádiz,Spanish La Liga,90,6.39,30,ARG
Vanja Milinković-Savić,J16,GK,Goalkeeper,Torino,Italian Serie A,90,6.96,26,SRB
Etrit Berisha,J16,GK,Goalkeeper,Empoli,Italian Serie A,90,6.7,34,ALB
Andriy Lunin,J17,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,6.24,24,UKR
Filip Jørgensen,J17,GK,Goalkeeper,Villarreal,Spanish La Liga,90,5.84,21,DEN
Paulo Gazzaniga,J17,GK,Goalkeeper,Girona,Spanish La Liga,90,7.13,31,ARG
Antonio Sivera,J17,GK,Goalkeeper,Alavés,Spanish La Liga,90,5.51,27,ESP
Stole Dimitrievski,J18,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,6.44,29,MKD
Giorgi Mamardashvili,J18,GK,Goalkeeper,Valencia,Spanish La Liga,90,6.98,23,GEO
Jan Oblak,J18,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,6.25,30,SVN
David Soria,J18,GK,Goalkeeper,Getafe,Spanish La Liga,90,5.75,30,ESP
André Ferreira,J18,GK,Goalkeeper,Granada,Spanish La Liga,90,5.54,27,POR
Marko Dmitrović,J18,GK,Goalkeeper,Sevilla,Spanish La Liga,90,7.48,31,SRB
Iñaki Peña,J18,GK,Goalkeeper,Barcelona,Spanish La Liga,90,6.18,24,ESP
Luís Maximiano,J18,GK,Goalkeeper,Almería,Spanish La Liga,90,6.69,24,POR
Unai Simón,J18,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,7.07,26,ESP
Álvaro Vallés,J18,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,7.28,26,ESP
Filip Jørgensen,J18,GK,Goalkeeper,Villarreal,Spanish La Liga,90,6.46,21,DEN
Vicente Guaita,J18,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,6.66,36,ESP
Rui Silva,J18,GK,Goalkeeper,Betis,Spanish La Liga,90,6.82,29,POR
Paulo Gazzaniga,J18,GK,Goalkeeper,Girona,Spanish La Liga,90,6.41,31,ARG
David Gil,J18,GK,Goalkeeper,Cádiz,Spanish La Liga,90,7.05,29,ESP
Álex Remiro,J18,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,7.33,28,ESP
Mike Maignan,J16,GK,Goalkeeper,Milan,Italian Serie A,90,7.32,28,FRA
Michele Di Gregorio,J16,GK,Goalkeeper,Monza,Italian Serie A,90,5.98,26,ITA
Predrag Rajković,J18,GK,Goalkeeper,Mallorca,Spanish La Liga,90,6.7,28,SRB
Sergio Herrera,J18,GK,Goalkeeper,Osasuna,Spanish La Liga,90,6.24,30,ESP
Antonio Sivera,J18,GK,Goalkeeper,Alavés,Spanish La Liga,90,6.72,27,ESP
Kepa Arrizabalaga,J18,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,6.85,29,ESP
Jan Oblak,J4,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,6.99,30,SVN
Marko Dmitrović,J4,GK,Goalkeeper,Sevilla,Spanish La Liga,90,6.92,31,SRB
David Soria,J19,GK,Goalkeeper,Getafe,Spanish La Liga,90,6.96,30,ESP
Stole Dimitrievski,J19,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,6.7,30,MKD
Álex Remiro,J19,GK,Goalkeeper,Real Sociedad,Spanish La Liga,35,6.52,28,ESP
Unai Marrero,J19,GK,Goalkeeper,Real Sociedad,Spanish La Liga,52,6.42,22,ESP
Antonio Sivera,J19,GK,Goalkeeper,Alavés,Spanish La Liga,90,6.83,27,ESP
Giorgi Mamardashvili,J19,GK,Goalkeeper,Valencia,Spanish La Liga,90,6.89,23,GEO
Filip Jørgensen,J19,GK,Goalkeeper,Villarreal,Spanish La Liga,90,6.66,21,DEN
Augusto Batalla,J19,GK,Goalkeeper,Granada,Spanish La Liga,90,7.17,27,ARG
Jeremías Ledesma,J19,GK,Goalkeeper,Cádiz,Spanish La Liga,90,6.96,30,ARG
Andriy Lunin,J19,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,6.81,24,UKR
Predrag Rajković,J19,GK,Goalkeeper,Mallorca,Spanish La Liga,90,7.02,28,SRB
Vicente Guaita,J19,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,6.72,36,ESP
Rui Silva,J19,GK,Goalkeeper,Betis,Spanish La Liga,90,6.64,29,POR
Paulo Gazzaniga,J19,GK,Goalkeeper,Girona,Spanish La Liga,90,6.32,32,ARG
Jan Oblak,J19,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,6.0,30,SVN
Marco Silvestri,J16,GK,Goalkeeper,Udinese,Italian Serie A,90,6.55,32,ITA
Andrea Consigli,J16,GK,Goalkeeper,Sassuolo,Italian Serie A,90,6.11,36,ITA
Sergio Herrera,J19,GK,Goalkeeper,Osasuna,Spanish La Liga,90,6.86,30,ESP
Luís Maximiano,J19,GK,Goalkeeper,Almería,Spanish La Liga,90,6.4,24,POR
Marko Dmitrović,J19,GK,Goalkeeper,Sevilla,Spanish La Liga,90,6.45,31,SRB
Unai Simón,J19,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,7.03,26,ESP
Álvaro Vallés,J19,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,6.47,26,ESP
Iñaki Peña,J19,GK,Goalkeeper,Barcelona,Spanish La Liga,90,6.6,24,ESP
Marko Dmitrović,J20,GK,Goalkeeper,Sevilla,Spanish La Liga,90,6.34,31,SRB
Antonio Sivera,J20,GK,Goalkeeper,Alavés,Spanish La Liga,90,6.55,27,ESP
Álvaro Vallés,J20,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,7.48,26,ESP
Filip Jørgensen,J20,GK,Goalkeeper,Villarreal,Spanish La Liga,90,5.13,21,DEN
Predrag Rajković,J20,GK,Goalkeeper,Mallorca,Spanish La Liga,90,6.61,28,SRB
Vicente Guaita,J20,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,7.25,37,ESP
Unai Simón,J20,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,6.34,26,ESP
Unai Marrero,J20,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,6.32,22,ESP
Rui Silva,J20,GK,Goalkeeper,Betis,Spanish La Liga,90,7.13,29,POR
Augusto Batalla,J20,GK,Goalkeeper,Granada,Spanish La Liga,90,7.0,27,ARG
Luís Maximiano,J20,GK,Goalkeeper,Almería,Spanish La Liga,90,6.85,25,POR
Paulo Gazzaniga,J20,GK,Goalkeeper,Girona,Spanish La Liga,90,7.48,32,ARG
Jeremías Ledesma,J20,GK,Goalkeeper,Cádiz,Spanish La Liga,90,6.12,30,ARG
Giorgi Mamardashvili,J20,GK,Goalkeeper,Valencia,Spanish La Liga,90,6.82,23,GEO
Pietro Terracciano,J16,GK,Goalkeeper,Fiorentina,Italian Serie A,90,7.31,33,ITA
Lorenzo Montipò,J16,GK,Goalkeeper,Hellas Verona,Italian Serie A,90,6.39,27,ITA
Antonio Sivera,J21,GK,Goalkeeper,Alavés,Spanish La Liga,90,7.04,27,ESP
Jeremías Ledesma,J21,GK,Goalkeeper,Cádiz,Spanish La Liga,90,6.74,30,ARG
Stole Dimitrievski,J21,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,6.29,30,MKD
Álvaro Vallés,J21,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,7.48,26,ESP
Filip Jørgensen,J21,GK,Goalkeeper,Villarreal,Spanish La Liga,90,6.34,21,DEN
Predrag Rajković,J21,GK,Goalkeeper,Mallorca,Spanish La Liga,90,6.8,28,SRB
Giorgi Mamardashvili,J21,GK,Goalkeeper,Valencia,Spanish La Liga,90,7.48,23,GEO
Unai Simón,J21,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,6.38,26,ESP
Vicente Guaita,J21,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,6.49,37,ESP
Álex Remiro,J21,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,7.0,28,ESP
Sergio Herrera,J21,GK,Goalkeeper,Osasuna,Spanish La Liga,90,6.92,30,ESP
David Soria,J21,GK,Goalkeeper,Getafe,Spanish La Liga,90,6.32,30,ESP
Kepa Arrizabalaga,J21,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,5.97,29,ESP
Luís Maximiano,J21,GK,Goalkeeper,Almería,Spanish La Liga,90,6.54,25,POR
Rui Silva,J21,GK,Goalkeeper,Betis,Spanish La Liga,90,5.45,29,POR
Iñaki Peña,J21,GK,Goalkeeper,Barcelona,Spanish La Liga,90,5.81,24,ESP
Paulo Gazzaniga,J21,GK,Goalkeeper,Girona,Spanish La Liga,90,6.42,32,ARG
Marko Dmitrović,J21,GK,Goalkeeper,Sevilla,Spanish La Liga,90,5.63,31,SRB
Augusto Batalla,J21,GK,Goalkeeper,Granada,Spanish La Liga,90,6.94,27,ARG
Jan Oblak,J21,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,6.88,31,SVN
Federico Ravaglia,J16,GK,Goalkeeper,Bologna,Italian Serie A,90,7.02,24,ITA
Rui Patrício,J16,GK,Goalkeeper,Roma,Italian Serie A,90,5.69,35,POR
Luís Maximiano,J22,GK,Goalkeeper,Almería,Spanish La Liga,90,5.54,25,POR
Antonio Sivera,J22,GK,Goalkeeper,Alavés,Spanish La Liga,90,7.49,27,ESP
Álex Remiro,J22,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,6.82,28,ESP
Stole Dimitrievski,J22,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,7.22,30,MKD
Álvaro Vallés,J22,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,6.26,26,ESP
Andriy Lunin,J22,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,6.56,24,UKR
Iñaki Peña,J22,GK,Goalkeeper,Barcelona,Spanish La Liga,90,5.3,24,ESP
Filip Jørgensen,J22,GK,Goalkeeper,Villarreal,Spanish La Liga,90,6.17,21,DEN
Predrag Rajković,J22,GK,Goalkeeper,Mallorca,Spanish La Liga,90,6.49,28,SRB
Rui Silva,J22,GK,Goalkeeper,Betis,Spanish La Liga,90,7.04,29,POR
Vicente Guaita,J22,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,6.83,37,ESP
Paulo Gazzaniga,J22,GK,Goalkeeper,Girona,Spanish La Liga,90,7.49,32,ARG
Jeremías Ledesma,J22,GK,Goalkeeper,Cádiz,Spanish La Liga,90,6.92,30,ARG
Unai Simón,J22,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,7.11,26,ESP
Ørjan Nyland,J22,GK,Goalkeeper,Sevilla,Spanish La Liga,90,6.78,33,NOR
Sergio Herrera,J22,GK,Goalkeeper,Osasuna,Spanish La Liga,90,7.07,30,ESP
Jan Oblak,J22,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,7.13,31,SVN
Giorgi Mamardashvili,J22,GK,Goalkeeper,Valencia,Spanish La Liga,90,6.83,23,GEO
David Soria,J22,GK,Goalkeeper,Getafe,Spanish La Liga,90,7.49,30,ESP
Augusto Batalla,J22,GK,Goalkeeper,Granada,Spanish La Liga,90,6.15,27,ARG
Ivan Provedel,J16,GK,Goalkeeper,Lazio,Italian Serie A,90,5.93,29,ITA
Yann Sommer,J16,GK,Goalkeeper,Inter,Italian Serie A,90,7.17,35,SUI
Iñaki Peña,J20,GK,Goalkeeper,Barcelona,Spanish La Liga,90,6.82,24,ESP
Aitor Fernández,J20,GK,Goalkeeper,Osasuna,Spanish La Liga,90,6.59,32,ESP
Jan Oblak,J20,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,6.1,31,SVN
Stole Dimitrievski,J20,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,6.25,30,MKD
David Soria,J20,GK,Goalkeeper,Getafe,Spanish La Liga,90,6.58,30,ESP
Andriy Lunin,J20,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,7.18,24,UKR
Unai Simón,J23,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,6.94,26,ESP
Predrag Rajković,J23,GK,Goalkeeper,Mallorca,Spanish La Liga,90,5.67,28,SRB
Giorgi Mamardashvili,J23,GK,Goalkeeper,Valencia,Spanish La Liga,90,6.73,23,GEO
Luís Maximiano,J23,GK,Goalkeeper,Almería,Spanish La Liga,90,6.07,25,POR
Augusto Batalla,J23,GK,Goalkeeper,Granada,Spanish La Liga,90,6.83,27,ARG
Álvaro Vallés,J23,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,6.18,26,ESP
Antonio Sivera,J23,GK,Goalkeeper,Alavés,Spanish La Liga,90,5.99,27,ESP
Iñaki Peña,J23,GK,Goalkeeper,Barcelona,Spanish La Liga,90,6.43,24,ESP
Paulo Gazzaniga,J23,GK,Goalkeeper,Girona,Spanish La Liga,90,7.01,32,ARG
Álex Remiro,J23,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,7.28,28,ESP
Filip Jørgensen,J23,GK,Goalkeeper,Villarreal,Spanish La Liga,90,7.04,21,DEN
Jeremías Ledesma,J23,GK,Goalkeeper,Cádiz,Spanish La Liga,90,7.49,30,ARG
Sergio Herrera,J23,GK,Goalkeeper,Osasuna,Spanish La Liga,90,6.16,30,ESP
Vicente Guaita,J23,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,7.14,37,ESP
Mattia Perin,J2,GK,Goalkeeper,Juventus,Italian Serie A,90,6.54,30,ITA
Łukasz Skorupski,J2,GK,Goalkeeper,Bologna,Italian Serie A,90,6.29,32,POL
Marco Carnesecchi,J16,GK,Goalkeeper,Atalanta,Italian Serie A,90,6.49,23,ITA
Benoît Costil,J16,GK,Goalkeeper,Salernitana,Italian Serie A,90,5.82,36,FRA
Rui Silva,J23,GK,Goalkeeper,Betis,Spanish La Liga,90,6.77,29,POR
David Soria,J23,GK,Goalkeeper,Getafe,Spanish La Liga,90,6.56,30,ESP
Andriy Lunin,J23,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,6.9,24,UKR
Jan Oblak,J23,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,6.64,31,SVN
Stole Dimitrievski,J23,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,6.4,30,MKD
Ørjan Nyland,J23,GK,Goalkeeper,Sevilla,Spanish La Liga,90,6.74,33,NOR
Jeremías Ledesma,J24,GK,Goalkeeper,Cádiz,Spanish La Liga,90,6.19,30,ARG
Rui Silva,J24,GK,Goalkeeper,Betis,Spanish La Liga,90,7.49,30,POR
Antonio Sivera,J24,GK,Goalkeeper,Alavés,Spanish La Liga,90,6.33,27,ESP
Filip Jørgensen,J24,GK,Goalkeeper,Villarreal,Spanish La Liga,90,6.72,21,DEN
Álex Remiro,J24,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,6.15,28,ESP
Sergio Herrera,J24,GK,Goalkeeper,Osasuna,Spanish La Liga,90,7.49,30,ESP
Andriy Lunin,J24,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,6.69,24,UKR
Paulo Gazzaniga,J24,GK,Goalkeeper,Girona,Spanish La Liga,90,5.21,32,ARG
Álvaro Vallés,J24,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,7.02,26,ESP
Giorgi Mamardashvili,J24,GK,Goalkeeper,Valencia,Spanish La Liga,90,6.08,23,GEO
David Soria,J24,GK,Goalkeeper,Getafe,Spanish La Liga,90,6.28,30,ESP
Vicente Guaita,J24,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,5.73,37,ESP
Predrag Rajković,J24,GK,Goalkeeper,Mallorca,Spanish La Liga,90,6.89,28,SRB
Stole Dimitrievski,J24,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,6.47,30,MKD
Elia Caprile,J17,GK,Goalkeeper,Empoli,Italian Serie A,90,6.23,22,ITA
Ivan Provedel,J17,GK,Goalkeeper,Lazio,Italian Serie A,90,7.21,29,ITA
Ørjan Nyland,J24,GK,Goalkeeper,Sevilla,Spanish La Liga,90,7.5,33,NOR
Jan Oblak,J24,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,6.92,31,SVN
Marc-André ter Stegen,J24,GK,Goalkeeper,Barcelona,Spanish La Liga,90,5.91,31,GER
Augusto Batalla,J24,GK,Goalkeeper,Granada,Spanish La Liga,90,5.9,27,ARG
Luís Maximiano,J24,GK,Goalkeeper,Almería,Spanish La Liga,90,7.5,25,POR
Unai Simón,J24,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,7.26,26,ESP
Filip Jørgensen,J25,GK,Goalkeeper,Villarreal,Spanish La Liga,90,6.21,21,DEN
David Soria,J25,GK,Goalkeeper,Getafe,Spanish La Liga,90,7.27,30,ESP
Jan Oblak,J25,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,7.31,31,SVN
Álvaro Vallés,J25,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,5.62,26,ESP
Sergio Herrera,J25,GK,Goalkeeper,Osasuna,Spanish La Liga,90,7.06,30,ESP
Jeremías Ledesma,J25,GK,Goalkeeper,Cádiz,Spanish La Liga,90,6.32,31,ARG
Vicente Guaita,J25,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,6.27,37,ESP
Marc-André ter Stegen,J25,GK,Goalkeeper,Barcelona,Spanish La Liga,90,6.27,31,GER
Giorgi Mamardashvili,J25,GK,Goalkeeper,Valencia,Spanish La Liga,90,6.88,23,GEO
Ørjan Nyland,J25,GK,Goalkeeper,Sevilla,Spanish La Liga,90,7.5,33,NOR
Stole Dimitrievski,J25,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,6.75,30,MKD
Andriy Lunin,J25,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,6.46,25,UKR
Augusto Batalla,J25,GK,Goalkeeper,Granada,Spanish La Liga,90,6.45,27,ARG
Luís Maximiano,J25,GK,Goalkeeper,Almería,Spanish La Liga,90,7.21,25,POR
Andrea Consigli,J17,GK,Goalkeeper,Sassuolo,Italian Serie A,90,6.16,36,ITA
Josep Martinez,J17,GK,Goalkeeper,Genoa,Italian Serie A,90,6.77,25,ESP
Predrag Rajković,J25,GK,Goalkeeper,Mallorca,Spanish La Liga,90,6.31,28,SRB
Álex Remiro,J25,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,6.1,28,ESP
Rui Silva,J25,GK,Goalkeeper,Betis,Spanish La Liga,90,7.5,30,POR
Antonio Sivera,J25,GK,Goalkeeper,Alavés,Spanish La Liga,90,7.02,27,ESP
Unai Simón,J25,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,6.59,26,ESP
Paulo Gazzaniga,J25,GK,Goalkeeper,Girona,Spanish La Liga,90,6.26,32,ARG
Álex Remiro,J26,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,5.9,28,ESP
Filip Jørgensen,J26,GK,Goalkeeper,Villarreal,Spanish La Liga,90,7.1,21,DEN
Marc-André ter Stegen,J26,GK,Goalkeeper,Barcelona,Spanish La Liga,90,7.28,31,GER
David Soria,J26,GK,Goalkeeper,Getafe,Spanish La Liga,90,6.08,30,ESP
Antonio Sivera,J26,GK,Goalkeeper,Alavés,Spanish La Liga,90,7.06,27,ESP
Predrag Rajković,J26,GK,Goalkeeper,Mallorca,Spanish La Liga,90,6.3,28,SRB
Luís Maximiano,J26,GK,Goalkeeper,Almería,Spanish La Liga,90,6.43,25,POR
Jan Oblak,J26,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,5.83,31,SVN
Jeremías Ledesma,J26,GK,Goalkeeper,Cádiz,Spanish La Liga,90,6.06,31,ARG
Vicente Guaita,J26,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,6.8,37,ESP
Rui Silva,J26,GK,Goalkeeper,Betis,Spanish La Liga,90,6.07,30,POR
Unai Simón,J26,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,6.01,26,ESP
Álvaro Vallés,J26,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,6.31,26,ESP
Sergio Herrera,J26,GK,Goalkeeper,Osasuna,Spanish La Liga,90,6.72,30,ESP
Michele Di Gregorio,J17,GK,Goalkeeper,Monza,Italian Serie A,90,6.67,26,ITA
Pietro Terracciano,J17,GK,Goalkeeper,Fiorentina,Italian Serie A,90,7.05,33,ITA
Andriy Lunin,J26,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,7.18,25,UKR
Ørjan Nyland,J26,GK,Goalkeeper,Sevilla,Spanish La Liga,90,6.65,33,NOR
Paulo Gazzaniga,J26,GK,Goalkeeper,Girona,Spanish La Liga,90,7.04,32,ARG
Stole Dimitrievski,J26,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,6.54,30,MKD
Vicente Guaita,J27,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,6.94,37,ESP
Luís Maximiano,J27,GK,Goalkeeper,Almería,Spanish La Liga,90,7.09,25,POR
Ørjan Nyland,J27,GK,Goalkeeper,Sevilla,Spanish La Liga,90,6.34,33,NOR
Álex Remiro,J27,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,5.51,28,ESP
Stole Dimitrievski,J27,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,6.84,30,MKD
Jeremías Ledesma,J27,GK,Goalkeeper,Cádiz,Spanish La Liga,90,6.82,31,ARG
David Soria,J27,GK,Goalkeeper,Getafe,Spanish La Liga,90,6.0,30,ESP
Álvaro Vallés,J27,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,5.65,26,ESP
Giorgi Mamardashvili,J27,GK,Goalkeeper,Valencia,Spanish La Liga,90,6.59,23,GEO
Andriy Lunin,J27,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,6.38,25,UKR
Pepe Reina,J27,GK,Goalkeeper,Villarreal,Spanish La Liga,90,6.41,41,ESP
Augusto Batalla,J27,GK,Goalkeeper,Granada,Spanish La Liga,90,5.76,27,ARG
Jan Oblak,J27,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,6.67,31,SVN
Rui Silva,J27,GK,Goalkeeper,Betis,Spanish La Liga,90,6.88,30,POR
Predrag Rajković,J27,GK,Goalkeeper,Mallorca,Spanish La Liga,90,7.31,28,SRB
Paulo Gazzaniga,J27,GK,Goalkeeper,Girona,Spanish La Liga,90,6.36,32,ARG
Benoît Costil,J17,GK,Goalkeeper,Salernitana,Italian Serie A,90,6.59,36,FRA
Mike Maignan,J17,GK,Goalkeeper,Milan,Italian Serie A,90,6.33,28,FRA
Unai Simón,J27,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,7.03,26,ESP
Marc-André ter Stegen,J27,GK,Goalkeeper,Barcelona,Spanish La Liga,90,6.96,31,GER
Sergio Herrera,J27,GK,Goalkeeper,Osasuna,Spanish La Liga,90,7.5,30,ESP
Antonio Sivera,J27,GK,Goalkeeper,Alavés,Spanish La Liga,90,6.64,27,ESP
Marc-André ter Stegen,J28,GK,Goalkeeper,Barcelona,Spanish La Liga,90,7.23,31,GER
Predrag Rajković,J28,GK,Goalkeeper,Mallorca,Spanish La Liga,90,7.08,28,SRB
Giorgi Mamardashvili,J28,GK,Goalkeeper,Valencia,Spanish La Liga,90,7.5,23,GEO
David Soria,J28,GK,Goalkeeper,Getafe,Spanish La Liga,90,6.61,30,ESP
Jeremías Ledesma,J28,GK,Goalkeeper,Cádiz,Spanish La Liga,90,7.51,31,ARG
Jan Oblak,J28,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,6.09,31,SVN
Augusto Batalla,J28,GK,Goalkeeper,Granada,Spanish La Liga,90,6.21,27,ARG
Álex Remiro,J28,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,6.79,28,ESP
Paulo Gazzaniga,J28,GK,Goalkeeper,Girona,Spanish La Liga,90,7.04,32,ARG
Sergio Herrera,J28,GK,Goalkeeper,Osasuna,Spanish La Liga,90,6.77,30,ESP
Antonio Sivera,J28,GK,Goalkeeper,Alavés,Spanish La Liga,90,7.51,27,ESP
Stole Dimitrievski,J28,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,6.8,30,MKD
Álvaro Vallés,J28,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,5.61,26,ESP
Unai Simón,J28,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,7.31,26,ESP
Andriy Lunin,J28,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,6.81,25,UKR
Vicente Guaita,J28,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,5.91,37,ESP
Stefano Turati,J17,GK,Goalkeeper,Frosinone,Italian Serie A,90,5.8,22,ITA
Wojciech Szczęsny,J17,GK,Goalkeeper,Juventus,Italian Serie A,90,6.34,33,POL
Rui Silva,J28,GK,Goalkeeper,Betis,Spanish La Liga,90,6.05,30,POR
Filip Jørgensen,J28,GK,Goalkeeper,Villarreal,Spanish La Liga,90,6.26,21,DEN
Luís Maximiano,J28,GK,Goalkeeper,Almería,Spanish La Liga,90,6.82,25,POR
Ørjan Nyland,J28,GK,Goalkeeper,Sevilla,Spanish La Liga,90,6.22,33,NOR
Álex Remiro,J29,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,7.04,28,ESP
Jeremías Ledesma,J29,GK,Goalkeeper,Cádiz,Spanish La Liga,90,6.48,31,ARG
Predrag Rajković,J29,GK,Goalkeeper,Mallorca,Spanish La Liga,90,7.29,28,SRB
Augusto Batalla,J29,GK,Goalkeeper,Granada,Spanish La Liga,90,6.69,27,ARG
Sergio Herrera,J29,GK,Goalkeeper,Osasuna,Spanish La Liga,90,6.32,30,ESP
Andriy Lunin,J29,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,6.02,25,UKR
David Soria,J29,GK,Goalkeeper,Getafe,Spanish La Liga,90,7.52,30,ESP
Paulo Gazzaniga,J29,GK,Goalkeeper,Girona,Spanish La Liga,90,6.74,32,ARG
Unai Simón,J29,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,7.17,26,ESP
Antonio Sivera,J29,GK,Goalkeeper,Alavés,Spanish La Liga,90,6.21,27,ESP
Ørjan Nyland,J29,GK,Goalkeeper,Sevilla,Spanish La Liga,90,6.72,33,NOR
Vicente Guaita,J29,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,6.75,37,ESP
Álvaro Vallés,J29,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,6.61,26,ESP
Luís Maximiano,J29,GK,Goalkeeper,Almería,Spanish La Liga,90,7.52,25,POR
Filip Jørgensen,J29,GK,Goalkeeper,Villarreal,Spanish La Liga,90,7.52,21,DEN
Giorgi Mamardashvili,J29,GK,Goalkeeper,Valencia,Spanish La Liga,90,7.15,23,GEO
Vanja Milinković-Savić,J17,GK,Goalkeeper,Torino,Italian Serie A,90,6.41,26,SRB
Marco Silvestri,J17,GK,Goalkeeper,Udinese,Italian Serie A,90,6.25,32,ITA
