Player,Team,League,Position,General Position,Nationality,Age,Rating,Minutes,Matches,Average Rating
Julián Malatini,Werder Bremen,German Bundesliga,CB,Defender,ARG,22,67.34,602,11,6.12
Julián Álvarez,Manchester City,"English Premier League, UEFA Champions League",AM,Forward,ARG,24,299.27,2929,43,6.96
Juninho,Qarabağ,UEFA Europa League,AM,Forward,BRA,27,65.01,786,10,6.5
Junior Adamu,Freiburg,"German Bundesliga, UEFA Europa League",AM,Forward,AUT,22,122.42,234,21,5.83
Junior Dina Ebimbe,Eint Frankfurt,"German Bundesliga, UEFA Europa Conference League",WB,Midfielder,FRA,23,247.72,2388,39,6.35
Junior Messias,Genoa,Italian Serie A,CM,Midfielder,BRA,32,112.25,1053,18,6.24
Junior Mwanga,Strasbourg,French Ligue 1,CM,Midfielder,FRA,20,136.85,1450,22,6.22
Junior Sambia,Salernitana,Italian Serie A,AM,Forward,FRA,27,113.08,1032,18,6.28
Junya Ito,Reims,French Ligue 1,RM,Forward,JPN,31,208.51,2714,31,6.73
Juraj Kucka,Slovan Bratislava,UEFA Europa Conference League,CM,Midfielder,SVK,36,50.05,640,8,6.26
Jurgen Ekkelenkamp,Antwerp,UEFA Champions League,AM,Forward,NED,23,26.85,274,4,6.71
Jurgen Çelhaka,Legia Warsaw,UEFA Europa Conference League,CM,Midfielder,ALB,22,22.56,165,4,5.64
Jurriën Timber,Arsenal,English Premier League,LB,Defender,NED,22,13.17,71,2,6.58
Justas Lasickas,Olimpija,UEFA Europa Conference League,RB,Defender,LTU,26,24.3,208,4,6.08
Justin Diehl,Köln,German Bundesliga,AM,Forward,GER,19,43.32,168,7,6.19
Justin Kluivert,Bournemouth,English Premier League,AM,Forward,NED,25,214.12,1916,32,6.69
Justin Kumi,Sassuolo,Italian Serie A,AM,Forward,ITA,19,5.72,4,1,5.72
Justin Njinmah,Werder Bremen,German Bundesliga,AM,Forward,GER,23,152.81,1016,24,6.37
Jusuf Gazibegović,Sturm Graz,"UEFA Europa Conference League, UEFA Europa League",LB,Defender,BIH,24,55.41,796,9,6.16
Jáder Durán,Aston Villa,"English Premier League, UEFA Europa Conference League",AM,Forward,COL,20,207.72,923,33,6.29
Jákup Andreasen,KÍ,UEFA Europa Conference League,CM,Midfielder,FRO,25,36.06,539,6,6.01
Ján Bernát,Spartak Trnava,UEFA Europa Conference League,CM,Midfielder,SVK,22,30.3,298,5,6.06
Jérémie Bela,Clermont Foot,French Ligue 1,AM,Forward,ANG,31,73.54,203,12,6.13
Jérémy Guillemenot,Servette FC,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,SUI,26,47.52,309,8,5.94
Jérémy Jacquet,"Clermont Foot, Rennes",French Ligue 1,RB,Defender,FRA,18,44.92,258,7,6.42
Jérémy Le Douaron,Brest,French Ligue 1,AM,Forward,FRA,26,202.9,1618,33,6.15
Jérémy Sebas,Strasbourg,French Ligue 1,AM,Forward,MTQ,21,84.98,399,14,6.07
Jérôme Boateng,Salernitana,Italian Serie A,CB,Defender,GER,35,42.73,238,7,6.1
Jérôme Roussillon,Union Berlin,"German Bundesliga, UEFA Champions League",LB,Defender,FRA,31,167.89,1016,27,6.22
Jóannes Danielsen,KÍ,UEFA Europa Conference League,RM,Midfielder,FRO,26,36.25,511,6,6.04
Jóhan Josephsen,KÍ,UEFA Europa Conference League,AM,Forward,FRO,18,16.03,22,3,5.34
Jóhann Berg Guðmundsson,Burnley,English Premier League,RM,Forward,ISL,33,173.9,1192,26,6.69
Jørgen Strand Larsen,Celta Vigo,Spanish La Liga,AM,Forward,NOR,24,246.94,2863,37,6.67
Július Szöke,Aris Limassol FC,UEFA Europa League,DM,Midfielder,SVK,28,38.42,489,6,6.4
Kaan Ayhan,Galatasaray,"UEFA Champions League, UEFA Europa League",DM,Defender,TUR,29,48.9,503,7,6.99
Kaan Kairinen,Sparta Prague,UEFA Europa League,CM,Midfielder,FIN,25,63.9,821,10,6.39
Kaare Barslund,Nordsjælland,UEFA Europa Conference League,RB,Defender,DEN,19,5.73,23,1,5.73
Kacper Urbanski,Bologna,Italian Serie A,DM,Forward,POL,19,136.62,926,22,6.21
Kaelan Casey,West Ham,English Premier League,CB,Defender,ENG,19,6.14,1,1,6.14
Kai Havertz,Arsenal,"English Premier League, UEFA Champions League",LM,Midfielder,GER,24,328.68,3464,47,6.99
Kaide Gordon,Liverpool,"English Premier League, UEFA Europa League",RW,Forward,ENG,19,11.84,75,2,5.92
Kaiky,Almería,Spanish La Liga,CB,Defender,BRA,20,51.34,523,8,6.42
Kaine Kesler-Hayden,Aston Villa,"English Premier League, UEFA Europa Conference League",RB,Defender,ENG,21,22.5,11,4,5.62
Kaio Jorge,Frosinone,Italian Serie A,AM,Forward,BRA,22,123.47,812,20,6.17
Kalvin Phillips,"Manchester City, West Ham","English Premier League, UEFA Champions League, UEFA Europa League",DM,Midfielder,ENG,28,119.31,546,18,6.63
Kamil Jóźwiak,Granada,Spanish La Liga,LM,Midfielder,POL,26,72.22,571,11,6.57
Kamil Piątkowski,"Granada, RB Salzburg","Spanish La Liga, UEFA Champions League",CB,Defender,POL,23,78.52,687,12,6.54
Kamo Hovhannisyan,Astana FK,UEFA Europa Conference League,RB,Defender,ARM,31,38.29,540,6,6.38
Kamory Doumbia,Brest,French Ligue 1,AM,Forward,MLI,21,163.52,879,25,6.54
Kaoru Mitoma,Brighton,"English Premier League, UEFA Europa League",LW,Forward,JPN,26,173.15,1999,25,6.93
Karamoko Dembélé,Brest,French Ligue 1,RM,Midfielder,ENG,20,5.93,16,1,5.93
Karim Adeyemi,Dortmund,"German Bundesliga, UEFA Champions League",LW,Forward,GER,22,219.31,1620,33,6.65
Karim Konaté,RB Salzburg,UEFA Champions League,AM,Forward,CIV,19,35.19,237,5,7.04
Karim Onisiwo,Mainz 05,German Bundesliga,AM,Forward,AUT,32,153.55,1493,24,6.4
Karl Etta,Cádiz,Spanish La Liga,AM,Forward,CMR,20,5.74,21,1,5.74
Karlo Lulić,Frosinone,Italian Serie A,CM,Midfielder,CRO,27,6.48,19,1,6.48
Karol Linetty,Torino,Italian Serie A,CM,Midfielder,POL,29,175.61,1858,28,6.27
Karol Struski,Aris Limassol FC,UEFA Europa League,DM,Midfielder,POL,22,37.68,471,6,6.28
Karol Świderski,Hellas Verona,Italian Serie A,AM,Forward,POL,27,94.17,504,15,6.28
Kasim Nuhu,Hoffenheim,German Bundesliga,CB,Defender,GHA,28,5.27,5,1,5.27
Kassoum Ouattara,Monaco,French Ligue 1,LB,Defender,FRA,19,87.91,636,14,6.28
Kazımcan Karataş,Galatasaray,UEFA Champions League,LB,Defender,TUR,20,6.91,74,1,6.91
Keane Lewis-Potter,Brentford,English Premier League,LW,Forward,ENG,23,193.46,1441,30,6.45
Keigo Tsunemoto,Servette FC,"UEFA Europa Conference League, UEFA Europa League",RB,Defender,JPN,25,49.83,614,8,6.23
Keinan Davis,Udinese,Italian Serie A,AM,Forward,ENG,26,50.63,186,8,6.33
Keito Nakamura,Reims,French Ligue 1,LW,Forward,JPN,23,156.86,1381,25,6.27
Kelvin Amian,Nantes,French Ligue 1,RB,Defender,FRA,26,73.98,798,12,6.16
Kelvin Ofori,Spartak Trnava,UEFA Europa Conference League,RW,Forward,GHA,22,36.19,490,6,6.03
Kelvin Yeboah,Montpellier,French Ligue 1,AM,Forward,ITA,23,80.54,276,13,6.2
Kemar Roofe,Rangers,UEFA Europa League,AM,Forward,JAM,31,31.65,166,5,6.33
Ken Izekor,Leverkusen,UEFA Europa League,CB,Defender,GER,16,5.38,14,1,5.38
Kenan Bajrić,Slovan Bratislava,UEFA Europa Conference League,CB,Defender,SVN,29,47.18,719,8,5.9
Kenan Kodro,Ferencváros,UEFA Europa Conference League,AM,Forward,BIH,30,5.8,45,1,5.8
Kenan Yıldız,Juventus,Italian Serie A,AM,Forward,TUR,19,172.28,952,27,6.38
Kenneth Schmidt,Freiburg,"German Bundesliga, UEFA Europa League",LB,Defender,GER,21,37.96,122,6,6.33
Kenneth Taylor,Ajax,"UEFA Europa Conference League, UEFA Europa League",LM,Midfielder,NED,21,63.22,769,10,6.32
Kenny Lala,Brest,French Ligue 1,RB,Defender,MAD,32,224.86,2970,33,6.81
Kenny Saief,Maccabi Haifa,UEFA Europa Conference League,LB,Defender,USA,30,17.89,128,3,5.96
Kenny Tete,Fulham,English Premier League,RB,Defender,NED,28,94.36,867,14,6.74
Kenzo Goudmijn,AZ Alkmaar,UEFA Europa Conference League,DM,Midfielder,NED,21,11.56,9,2,5.78
Kerem Aktürkoğlu,Galatasaray,"UEFA Champions League, UEFA Europa League",AM,Forward,TUR,25,56.9,584,8,7.11
Kerem Demirbay,Galatasaray,"UEFA Champions League, UEFA Europa League",DM,Midfielder,GER,30,25.67,218,4,6.42
Keven Schlotterbeck,Bochum,German Bundesliga,CB,Defender,GER,27,172.39,2185,27,6.38
Kevin,Shakhtar,UEFA Europa League,LM,Midfielder,BRA,21,5.77,14,1,5.77
Kevin Akpoguma,Hoffenheim,German Bundesliga,CB,Defender,NGA,29,108.42,1097,17,6.38
Kevin Behrens,"Union Berlin, Wolfsburg","German Bundesliga, UEFA Champions League",AM,Forward,GER,33,233.17,2177,36,6.48
Kevin Bonifazi,"Bologna, Frosinone",Italian Serie A,CB,Defender,ITA,27,41.72,399,7,5.96
Kevin Danso,Lens,"French Ligue 1, UEFA Champions League, UEFA Europa League",CB,Defender,AUT,25,239.3,3285,37,6.47
Kevin De Bruyne,Manchester City,"English Premier League, UEFA Champions League",CM,Midfielder,BEL,32,143.12,1422,20,7.16
Kevin Diks,FC Copenhagen,UEFA Champions League,CB,Defender,IDN,27,56.67,707,8,7.08
Kevin Kampl,RB Leipzig,"German Bundesliga, UEFA Champions League",CM,Midfielder,SVN,33,211.39,1645,33,6.41
Kevin Kelsy,Shakhtar,UEFA Champions League,AM,Forward,VEN,19,32.35,134,5,6.47
Kevin Kouassivi-Benissan,HJK,UEFA Europa Conference League,RW,Forward,FIN,24,24.44,88,4,6.11
Kevin Mac Allister,Union SG,"UEFA Europa Conference League, UEFA Europa League",CB,Defender,ARG,26,50.37,710,8,6.3
Kevin Mbabu,Augsburg,German Bundesliga,RB,Defender,SUI,29,163.05,2047,25,6.52
Kevin Medina,Qarabağ,UEFA Europa League,CB,Defender,COL,31,37.9,441,6,6.32
Kevin Miranda,Sassuolo,Italian Serie A,CB,Defender,ITA,20,6.04,14,1,6.04
Kevin Paredes,Wolfsburg,German Bundesliga,LB,Defender,USA,21,179.21,1432,28,6.4
Kevin Rodríguez,Union SG,UEFA Europa League,AM,Forward,ECU,23,37.89,239,6,6.32
Kevin Schade,Brentford,English Premier League,AM,Forward,GER,22,69.06,333,11,6.28
Kevin Sessa,Heidenheim,German Bundesliga,CM,Forward,GER,23,187.56,1011,30,6.25
Kevin Strootman,Genoa,Italian Serie A,CM,Midfielder,NED,34,169.58,1207,27,6.28
Kevin Stöger,Bochum,German Bundesliga,AM,Midfielder,AUT,30,224.12,2668,32,7.0
Kevin Vogt,"Hoffenheim, Union Berlin",German Bundesliga,CB,Defender,GER,32,200.64,2642,32,6.27
Kevin Volland,Union Berlin,"German Bundesliga, UEFA Champions League",AM,Forward,GER,31,199.69,1580,31,6.44
Kevin Vázquez,Celta Vigo,Spanish La Liga,CB,Defender,ESP,31,78.09,700,12,6.51
Kevin Wimmer,Slovan Bratislava,UEFA Europa Conference League,CB,Defender,AUT,31,40.18,536,7,5.74
Kevin Zeroli,Milan,Italian Serie A,AM,Forward,ITA,19,16.87,28,3,5.62
Keyliane Abdallah,Marseille,French Ligue 1,RW,Forward,FRA,18,5.26,4,1,5.26
Khalil Fayad,Montpellier,French Ligue 1,LW,Forward,FRA,19,139.44,1025,23,6.06
Khvicha Kvaratskhelia,Napoli,"Italian Serie A, UEFA Champions League",LW,Forward,GEO,23,293.44,3405,42,6.99
Khéphren Thuram,Nice,French Ligue 1,LM,Midfielder,FRA,23,179.86,2108,27,6.66
Kian Hansen,Nordsjælland,UEFA Europa Conference League,CB,Defender,DEN,34,30.9,433,5,6.18
Kieffer Moore,Bournemouth,English Premier League,AM,Forward,WAL,31,52.72,108,8,6.59
Kieran Tierney,Real Sociedad,"Spanish La Liga, UEFA Champions League",LB,Defender,SCO,26,151.42,1304,22,6.88
Kieran Trippier,Newcastle Utd,"English Premier League, UEFA Champions League",RB,Defender,ENG,33,247.64,2748,34,7.28
Kike Barja,Osasuna,Spanish La Liga,LW,Forward,ESP,26,101.49,303,16,6.34
Kike Pérez,Rayo Vallecano,Spanish La Liga,AM,Forward,ESP,27,158.04,835,24,6.58
Kike Salas,Sevilla,"Spanish La Liga, UEFA Champions League",CB,Defender,ESP,22,169.54,1770,25,6.78
Kiko Bondoso,Maccabi Tel Aviv,UEFA Europa Conference League,RM,Midfielder,POR,28,5.48,14,1,5.48
Kiko Femenía,Villarreal,"Spanish La Liga, UEFA Europa League",RB,Defender,ESP,33,186.01,1872,27,6.89
Kiké,Alavés,Spanish La Liga,AM,Forward,ESP,34,216.49,1423,33,6.56
Kilian Fischer,Wolfsburg,German Bundesliga,RB,Defender,GER,23,36.35,291,6,6.06
Kiliann Sildillia,Freiburg,"German Bundesliga, UEFA Europa League",RB,Defender,FRA,21,231.63,2406,36,6.43
Kim Min-jae,Bayern Munich,"German Bundesliga, UEFA Champions League",CB,Defender,KOR,27,237.44,2630,34,6.98
Kings Kangwa,Red Star,UEFA Champions League,CM,Midfielder,ZAM,24,7.53,9,1,7.53
Kingsley Coman,Bayern Munich,"German Bundesliga, UEFA Champions League",RW,Forward,FRA,27,166.81,1559,24,6.95
Kingsley Ehizibue,Udinese,Italian Serie A,WB,Midfielder,NED,29,137.73,955,23,5.99
Kingstone Mutandwa,Cagliari,Italian Serie A,AM,Forward,ZAM,21,28.28,39,5,5.66
Kirian Rodríguez,Las Palmas,Spanish La Liga,CM,Midfielder,ESP,28,259.36,3211,37,7.01
Kiril Despodov,PAOK,UEFA Europa Conference League,LW,Forward,BUL,27,59.87,448,10,5.99
Kjell-Arik Wätjen,Dortmund,German Bundesliga,DM,Forward,GER,18,12.83,105,2,6.42
Klaus Gjasula,Darmstadt 98,German Bundesliga,CB,Defender,ALB,34,137.73,1363,22,6.26
Klæmint Olsen,Breiðablik,UEFA Europa Conference League,LW,Forward,FRO,33,22.56,259,4,5.64
Ko Itakura,Gladbach,German Bundesliga,CB,Defender,JPN,27,128.15,1596,20,6.41
Koba Koindredi,Sporting CP,UEFA Europa League,CM,Midfielder,FRA,22,19.3,80,3,6.43
Kobbie Mainoo,Manchester Utd,"English Premier League, UEFA Champions League",DM,Midfielder,ENG,19,170.08,1968,26,6.54
Kobe Corbanie,Antwerp,UEFA Champions League,RB,Defender,BEL,18,13.22,33,2,6.61
Kodjo Aziangbe,Zorya Luhansk,UEFA Europa Conference League,CM,Midfielder,TOG,20,11.66,85,2,5.83
Koffi Djidji,Torino,Italian Serie A,CB,Defender,CIV,31,77.38,759,13,5.95
Koffi Kouao,Metz,French Ligue 1,RB,Defender,CIV,25,82.77,860,13,6.37
Kofi Amoako,Wolfsburg,German Bundesliga,CM,Midfielder,GER,18,10.58,2,2,5.29
Koke,Atlético Madrid,"Spanish La Liga, UEFA Champions League",CM,Midfielder,ESP,32,309.85,3264,44,7.04
Koki Machida,Union SG,"UEFA Europa Conference League, UEFA Europa League",CB,Defender,JPN,26,55.57,808,9,6.17
Komnen Andrić,Clermont Foot,French Ligue 1,AM,Forward,SRB,28,42.89,169,7,6.13
Koni De Winter,Genoa,Italian Serie A,CB,Defender,BEL,21,180.56,2380,29,6.23
Konrad Laimer,Bayern Munich,"German Bundesliga, UEFA Champions League",DM,Midfielder,AUT,26,268.94,2544,40,6.72
Konstantinos Galanopoulos,AEK Athens,UEFA Europa League,DM,Midfielder,GRE,25,17.24,34,3,5.75
Konstantinos Koulierakis,PAOK,UEFA Europa Conference League,CB,Defender,GRE,20,55.22,810,9,6.14
Konstantinos Mavropanos,West Ham,"English Premier League, UEFA Europa League",CB,Defender,GRE,26,179.15,2305,28,6.4
Kosta Nedeljković,Red Star,UEFA Champions League,RB,Defender,SRB,17,27.83,238,4,6.96
Kostas Apostolakis,Sheriff Tiraspol,UEFA Europa League,RB,Defender,GRE,24,35.91,197,6,5.98
Kostas Fortounis,Olympiacos,"UEFA Europa Conference League, UEFA Europa League",LW,Forward,GRE,31,98.91,1274,15,6.59
Kostas Manolas,Salernitana,Italian Serie A,CB,Defender,GRE,32,49.64,488,8,6.2
Kostas Tsimikas,Liverpool,"English Premier League, UEFA Europa League",LB,Defender,GRE,27,125.69,1075,19,6.62
Krenar Dulaj,KF Ballkani Therandë,UEFA Europa Conference League,LB,Defender,KVX,17,5.34,1,1,5.34
Kreshnik Hajrizi,Lugano,UEFA Europa Conference League,CB,Defender,KVX,24,37.2,496,6,6.2
Kristian Eriksen,Molde,"UEFA Europa Conference League, UEFA Europa League",CM,Midfielder,NOR,28,49.51,563,8,6.19
Kristian Nökkvi Hlynsson,Ajax,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,ISL,20,49.27,571,8,6.16
Kristian Thorstvedt,Sassuolo,Italian Serie A,AM,Midfielder,NOR,25,218.45,2397,34,6.42
Kristijan Jakić,"Augsburg, Eint Frankfurt","German Bundesliga, UEFA Europa Conference League",CM,Midfielder,CRO,26,125.94,1313,20,6.3
Kristinn Steindórsson,Breiðablik,UEFA Europa Conference League,AM,Forward,ISL,33,37.94,421,6,6.32
Kristián Koštrna,Spartak Trnava,UEFA Europa Conference League,RB,Defender,SVK,29,36.65,495,6,6.11
Kristjan Asllani,Inter,"Italian Serie A, UEFA Champions League",CM,Midfielder,ALB,22,186.18,992,29,6.42
Kristoffer Ajer,Brentford,English Premier League,CB,Defender,NOR,26,182.89,1832,28,6.53
Kristoffer Haugen,Molde,"UEFA Europa Conference League, UEFA Europa League",CB,Defender,NOR,30,62.8,824,10,6.28
Kristoffer Zachariassen,Ferencváros,UEFA Europa Conference League,AM,Forward,NOR,29,48.61,627,8,6.08
Kristopher Da Graca,HJK,UEFA Europa Conference League,CB,Defender,CPV,25,17.99,225,3,6.0
Kristófer Kristinsson,Breiðablik,UEFA Europa Conference League,LW,Forward,ISL,24,17.86,82,3,5.95
Krisztián Lisztes,Ferencváros,UEFA Europa Conference League,AM,Forward,HUN,18,29.95,125,5,5.99
Krépin Diatta,Monaco,French Ligue 1,LB,Defender,SEN,25,168.45,1206,26,6.48
Kurt Zouma,West Ham,"English Premier League, UEFA Europa League",CB,Defender,FRA,29,230.78,3198,37,6.24
Kwadwo Duah,Ludogorets,UEFA Europa Conference League,AM,Forward,SUI,26,35.81,444,6,5.97
Kyle Walker,Manchester City,"English Premier League, UEFA Champions League",RB,Defender,ENG,33,263.13,3270,38,6.92
Kylian Mbappé,Paris S-G,"French Ligue 1, UEFA Champions League",AM,Forward,FRA,25,300.11,3238,41,7.32
Kyogo Furuhashi,Celtic,UEFA Champions League,AM,Forward,JPN,28,40.83,447,6,6.8
Kyriakos Savvidis,Slovan Bratislava,UEFA Europa Conference League,CM,Midfielder,GRE,28,40.08,450,7,5.73
Kyriani Sabbe,Club Brugge,UEFA Europa Conference League,RB,Defender,BEL,19,43.8,495,7,6.26
Kévin Gameiro,Strasbourg,French Ligue 1,AM,Forward,FRA,37,171.63,1346,27,6.36
Kévin Keben Biakolo,Toulouse,"French Ligue 1, UEFA Europa League",CB,Defender,CMR,20,60.3,590,10,6.03
Kévin N'Doram,Metz,French Ligue 1,CM,Midfielder,FRA,28,140.99,1604,23,6.13
Kévin Théophile-Catherine,Dinamo Zagreb,UEFA Europa Conference League,CB,Defender,FRA,34,23.04,360,4,5.76
Kévin Van Den Kerkhof,Metz,French Ligue 1,RW,Forward,ALG,28,178.16,1913,29,6.14
Ladislav Krejčí,Sparta Prague,UEFA Europa League,CB,Defender,CZE,24,45.93,630,7,6.56
Lameck Banda,Lecce,Italian Serie A,LW,Forward,ZAM,23,135.43,1350,21,6.45
Lamine Camara,Metz,French Ligue 1,AM,Midfielder,SEN,20,200.88,2255,31,6.48
Lamine Diack,Nantes,French Ligue 1,DM,Midfielder,SEN,23,5.06,1,1,5.06
Lamine Yamal,Barcelona,"Spanish La Liga, UEFA Champions League",RW,Forward,ESP,16,329.0,2778,47,7.0
Largie Ramazani,Almería,Spanish La Liga,LW,Forward,BEL,23,190.57,1555,29,6.57
Lars Lukas Mai,Lugano,UEFA Europa Conference League,CB,Defender,GER,23,36.65,540,6,6.11
Lassana Coulibaly,Salernitana,Italian Serie A,CM,Midfielder,MLI,28,176.61,2082,28,6.31
Lassina Franck Traoré,Shakhtar,UEFA Europa League,AM,Defender,BFA,23,10.92,10,2,5.46
Latif Ahmed,KÍ,UEFA Europa Conference League,CM,Midfielder,GHA,21,5.69,19,1,5.69
Laurent Abergel,Lorient,French Ligue 1,CM,Midfielder,FRA,31,220.85,2860,33,6.69
Laurent Depoitre,Gent,UEFA Europa Conference League,AM,Forward,BEL,35,12.04,100,2,6.02
Lautaro Gianetti,Udinese,Italian Serie A,CB,Defender,ARG,30,43.74,630,7,6.25
Lautaro Martínez,Inter,"Italian Serie A, UEFA Champions League",AM,Forward,ARG,26,281.68,3188,41,6.87
Layvin Kurzawa,Paris S-G,French Ligue 1,LB,Defender,FRA,31,5.79,9,1,5.79
Lazar Samardzic,Udinese,Italian Serie A,AM,Midfielder,SRB,22,217.72,2372,34,6.4
Leander Dendoncker,"Aston Villa, Napoli","English Premier League, Italian Serie A, UEFA Europa Conference League",CM,Midfielder,BEL,28,89.24,284,15,5.95
Leandro Andrade,Qarabağ,UEFA Europa League,RW,Forward,CPV,24,64.3,783,10,6.43
Leandro Barreiro Martins,Mainz 05,German Bundesliga,CM,Midfielder,LUX,24,196.05,2606,31,6.32
Leandro Morgalla,RB Salzburg,UEFA Champions League,RB,Defender,GER,19,6.21,45,1,6.21
Leandro Paredes,Roma,"Italian Serie A, UEFA Europa League",CM,Midfielder,ARG,29,312.56,3662,47,6.65
Leandro Trossard,Arsenal,"English Premier League, UEFA Champions League",LW,Forward,BEL,29,293.4,2180,43,6.82
Leart Paqarada,Köln,German Bundesliga,LB,Defender,KVX,29,110.55,1075,17,6.5
Lebo Mothiba,Strasbourg,French Ligue 1,AM,Forward,RSA,27,93.97,617,15,6.26
Lee Jae-sung,Mainz 05,German Bundesliga,AM,Forward,KOR,31,186.48,2113,29,6.43
Lee Kang-in,Paris S-G,"French Ligue 1, UEFA Champions League",AM,Forward,KOR,23,222.4,1808,32,6.95
Leighton Clarkson,Aberdeen,UEFA Europa Conference League,CM,Midfielder,ENG,22,17.54,146,3,5.85
Lennard Maloney,Heidenheim,German Bundesliga,DM,Midfielder,USA,24,176.73,2284,29,6.09
Leny Yoro,Lille,"French Ligue 1, UEFA Europa Conference League",CB,Defender,FRA,18,242.71,3251,39,6.22
Leo Bengtsson,Aris Limassol FC,UEFA Europa League,LW,Forward,SWE,25,39.23,458,6,6.54
Leo Sauer,Feyenoord,UEFA Champions League,DM,Forward,SVK,17,13.33,15,2,6.66
Leo Skiri Østigård,Napoli,"Italian Serie A, UEFA Champions League",CB,Defender,NOR,24,188.01,1814,29,6.48
Leon Bailey,Aston Villa,"English Premier League, UEFA Europa Conference League",RM,Midfielder,JAM,26,308.05,2838,46,6.7
Leon Chiwome,Wolves,English Premier League,AM,Forward,ENG,18,18.29,174,3,6.1
Leon Goretzka,Bayern Munich,"German Bundesliga, UEFA Champions League",DM,Midfielder,GER,29,278.61,3002,40,6.97
Leon Grgic,Sturm Graz,UEFA Europa League,LM,Midfielder,AUT,17,5.2,3,1,5.2
Leon Opitz,Werder Bremen,German Bundesliga,LW,Defender,GER,18,17.79,18,3,5.93
Leon-Robin Juberg-Hovland,Molde,UEFA Europa League,RM,Midfielder,NOR,19,5.77,6,1,5.77
Leonardo Balerdi,Marseille,"French Ligue 1, UEFA Europa League",CB,Defender,ARG,25,255.78,3300,39,6.56
Leonardo Bittencourt,Werder Bremen,German Bundesliga,CM,Midfielder,GER,30,188.68,1578,29,6.51
Leonardo Bonucci,"Fenerbahçe, Union Berlin","German Bundesliga, UEFA Champions League, UEFA Europa Conference League",CB,Defender,ITA,36,72.89,727,12,6.07
Leonardo Cerri,Juventus,Italian Serie A,WB,Midfielder,ITA,20,5.26,7,1,5.26
Leonardo Mendicino,Atalanta,"Italian Serie A, UEFA Europa League",AM,Forward,ITA,17,11.1,2,2,5.55
Leonardo Pavoletti,Cagliari,Italian Serie A,AM,Forward,ITA,35,117.76,628,19,6.2
Leonardo Spinazzola,Roma,"Italian Serie A, UEFA Europa League",LB,Defender,ITA,31,221.14,2015,34,6.5
Leonidas Stergiou,Stuttgart,German Bundesliga,RB,Defender,SUI,22,91.9,594,15,6.13
Leroy Sané,Bayern Munich,"German Bundesliga, UEFA Champions League",LW,Forward,GER,28,278.03,3058,39,7.13
Lesley Ugochukwu,Chelsea,English Premier League,DM,Midfielder,FRA,20,74.51,301,12,6.21
Levi Colwill,Chelsea,English Premier League,CB,Defender,ENG,21,157.07,1797,23,6.83
Levi Garcia,AEK Athens,UEFA Europa League,AM,Forward,TRI,26,19.43,211,3,6.48
Lewin Blum,Young Boys,"UEFA Champions League, UEFA Europa League",RB,Defender,SUI,22,38.14,336,6,6.36
Lewis Cook,Bournemouth,English Premier League,DM,Midfielder,ENG,27,225.62,2786,33,6.84
Lewis Dobbin,Everton,English Premier League,LM,Midfielder,ENG,21,77.28,232,12,6.44
Lewis Dunk,Brighton,"English Premier League, UEFA Europa League",CB,Defender,ENG,32,279.24,3454,40,6.98
Lewis Ferguson,Bologna,Italian Serie A,AM,Forward,SCO,24,204.31,2712,31,6.59
Lewis Hall,Newcastle Utd,"English Premier League, UEFA Champions League",LB,Defender,ENG,19,128.43,826,19,6.76
Lewis Miley,Newcastle Utd,"English Premier League, UEFA Champions League",RM,Midfielder,ENG,17,138.49,1372,20,6.92
Lewis Warrington,Everton,English Premier League,AM,Forward,ENG,21,5.84,1,1,5.84
Liam Henderson,Empoli,Italian Serie A,DM,Midfielder,SCO,27,5.49,5,1,5.49
Liam Scales,Celtic,UEFA Champions League,CB,Defender,IRL,25,46.08,540,6,7.68
Liberato Cacace,Empoli,Italian Serie A,LB,Defender,NZL,23,198.24,1912,31,6.39
Libor Holík,Viktoria Plzeň,UEFA Europa Conference League,LB,Midfielder,CZE,25,17.46,174,3,5.82
Lilian Brassier,Brest,French Ligue 1,CB,Defender,FRA,24,194.34,2677,30,6.48
Lilian Egloff,Stuttgart,German Bundesliga,DM,Midfielder,GER,21,29.05,106,5,5.81
Linton Maina,Köln,German Bundesliga,LW,Forward,GER,24,196.19,1901,31,6.33
Lior Refaelov,Maccabi Haifa,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,ISR,37,47.2,388,8,5.9
Lisandro Martínez,Manchester Utd,"English Premier League, UEFA Champions League",CB,Defender,ARG,26,77.68,736,12,6.47
Llazaros Rota,AEK Athens,UEFA Europa League,RB,Defender,GRE,26,18.73,204,3,6.24
Lloyd Kelly,Bournemouth,English Premier League,CB,Defender,ENG,25,154.01,1559,23,6.7
Logan Costa,Toulouse,"French Ligue 1, UEFA Europa League",CB,Defender,CPV,23,245.58,3279,38,6.46
Lorenc Trashi,KF Ballkani Therandë,UEFA Europa Conference League,LB,Defender,ALB,31,37.0,507,6,6.17
Lorenco Šimić,Maccabi Haifa,"UEFA Europa Conference League, UEFA Europa League",CB,Defender,CRO,27,54.29,556,9,6.03
Lorenz Assignon,"Burnley, Rennes","English Premier League, French Ligue 1, UEFA Europa League",RB,Defender,TOG,23,221.91,2606,34,6.53
Lorenzo Amatucci,Fiorentina,Italian Serie A,CM,Midfielder,ITA,19,12.65,22,2,6.32
