Player,Nationality,Team,League,Position,General Position,Age,Minutes,Matches,Offensive Index,Passing Index,Possession Index,Defensive Index
Erling Haaland,NOR,Manchester City,"English Premier League, UEFA Champions League",AM,Forward,24,3325,1,71,34,24,52
Erlingur Agnarsson,ISL,KV,UEFA Europa Conference League,RM,Midfielder,26,467,1,36,49,70,39
Ermal Krasniqi,KVX,Sparta Prague,UEFA Champions League,RW,Forward,26,160,1,13,36,14,60
Ermedin Demirović,BIH,Stuttgart,"German Bundesliga, UEFA Champions League",AM,Forward,27,2261,1,69,40,33,50
Ernest Muçi,ALB,Beşiktaş,UEFA Europa League,LW,Forward,23,426,1,58,61,69,42
Ernest Nuamah,GHA,Lyon,"French Ligue 1, UEFA Europa League",RW,Forward,21,1587,1,75,69,86,68
Ernest Poku,NED,AZ Alkmaar,UEFA Europa League,RW,Forward,21,695,1,38,58,82,59
Eros Maddy,NED,Auxerre,French Ligue 1,CB,Defender,24,15,1,50,37,75,3
Esmir Bajraktarevic,BIH,PSV Eindhoven,UEFA Champions League,LW,Forward,20,11,1,23,13,24,22
Estanis,ESP,Bologna,Italian Serie A,LW,Forward,21,9,1,32,54,83,8
Esteban Lepaul,FRA,Angers,French Ligue 1,AM,Forward,25,1629,1,67,34,27,58
Ethan Mbappé,FRA,Lille,"French Ligue 1, UEFA Champions League",RW,Forward,18,300,1,46,75,84,50
Ethan Nwaneri,ENG,Arsenal,"English Premier League, UEFA Champions League",RW,Forward,18,1030,1,75,78,90,59
Ethan Pinnock,JAM,Brentford,English Premier League,CB,Defender,31,1643,1,78,42,22,53
Etienne Eto'o,CMR,Rayo Vallecano,Spanish La Liga,AM,Forward,22,40,1,24,39,7,70
Etienne Youte Kinkoue,FRA,Le Havre,French Ligue 1,CB,Defender,23,2320,1,30,27,31,41
Evan Ferguson,IRL,"Brighton, West Ham",English Premier League,AM,Forward,20,396,1,48,40,27,58
Evanilson,BRA,Bournemouth,English Premier League,AM,Forward,25,2044,1,56,39,23,43
Evann Guessand,CIV,Nice,"French Ligue 1, UEFA Europa League",AM,Forward,23,2902,1,73,68,64,55
Ewandro,BRA,AC Omonia,UEFA Europa Conference League,LM,Midfielder,28,87,1,31,79,57,41
Exequiel Palacios,ARG,Leverkusen,"German Bundesliga, UEFA Champions League",CM,Midfielder,26,1817,1,60,89,62,44
Eybi Nije,SWE,Torino,Italian Serie A,AM,Forward,19,293,1,58,45,64,45
Ezequiel Ávila,ARG,Betis,"Spanish La Liga, UEFA Europa Conference League",AM,Forward,31,1253,1,61,66,50,58
Ezri Konsa,ENG,Aston Villa,"English Premier League, UEFA Champions League",CB,Defender,27,3746,1,67,36,40,31
Fabian Rieder,SUI,Stuttgart,"German Bundesliga, UEFA Champions League",RW,Forward,23,1112,1,56,83,57,64
Fabian Schär,SUI,Newcastle Utd,English Premier League,CB,Defender,33,2664,1,82,49,49,44
Fabiano Parisi,ITA,Fiorentina,"Italian Serie A, UEFA Europa Conference League",LB,Midfielder,24,1851,1,67,54,78,56
Fabien Centonze,FRA,Nantes,French Ligue 1,RB,Defender,29,265,1,51,73,82,57
Fabio Carvalho,POR,Brentford,English Premier League,AM,Forward,22,350,1,59,52,34,58
Fabio Chiarodia,ITA,Gladbach,German Bundesliga,CB,Defender,19,379,1,76,51,18,61
Fabio González,ESP,Las Palmas,Spanish La Liga,CM,Midfielder,27,53,1,35,29,23,54
Fabio Miretti,ITA,Genoa,Italian Serie A,LW,Forward,21,1677,1,44,59,48,54
Fabio Vieira,POR,Porto,UEFA Europa League,RW,Forward,24,399,1,59,86,53,52
Fabián Ruiz Peña,ESP,Paris S-G,"French Ligue 1, UEFA Champions League",LM,Midfielder,29,3068,1,74,89,73,44
Facundo Buonanotte,ARG,Leicester City,English Premier League,RW,Forward,20,1316,1,64,64,53,74
Facundo Garcés,MAS,Alavés,Spanish La Liga,CB,Defender,25,678,1,38,50,19,31
Facundo González,URU,Feyenoord,UEFA Champions League,CB,Defender,21,9,1,34,17,68,55
Facundo Medina,ARG,Lens,French Ligue 1,CB,Defender,25,2543,1,44,83,69,49
Facundo Pellistri,URU,Panathinaikos,UEFA Europa Conference League,RW,Forward,23,239,1,60,58,84,42
Faik Sakar,GER,RB Leipzig,German Bundesliga,CM,Midfielder,16,1,1,27,13,6,5
Falaye Sacko,MLI,Montpellier,French Ligue 1,RB,Defender,29,1143,1,45,55,65,38
Fali Candé,GNB,Venezia,Italian Serie A,CB,Defender,27,1530,1,56,48,37,54
Fares Chaïbi,ALG,Eint Frankfurt,"German Bundesliga, UEFA Europa League",AM,Forward,22,1450,1,44,82,50,69
Farid El Melali,ALG,Angers,French Ligue 1,LW,Forward,28,1893,1,46,57,65,52
Faride Alidou,GER,Hellas Verona,Italian Serie A,AM,Forward,23,71,1,31,31,42,51
Faris Pemi Moumbagna,CMR,Marseille,French Ligue 1,AM,Forward,24,8,1,23,13,6,8
Farès Bousnina,TUN,Nice,UEFA Europa League,AM,Forward,18,46,1,28,13,32,27
Faustino Anjorin,ENG,Empoli,Italian Serie A,CM,Midfielder,23,1089,1,83,73,72,40
Fedde Leysen,BEL,Union SG,UEFA Europa League,CB,Defender,21,252,1,30,55,30,53
Federico Accornero,ITA,Genoa,Italian Serie A,CM,Midfielder,20,5,1,27,13,20,5
Federico Barba,ITA,Como,Italian Serie A,CB,Defender,31,431,1,38,38,43,36
Federico Baschirotto,ITA,Lecce,Italian Serie A,CB,Defender,28,3150,1,67,32,27,49
Federico Cassa,ITA,Atalanta,Italian Serie A,AM,Forward,18,14,1,44,23,79,14
Federico Chiesa,ITA,Liverpool,"English Premier League, UEFA Champions League",LW,Forward,27,215,1,49,47,71,33
Federico Dimarco,ITA,Inter,"Italian Serie A, UEFA Champions League",WB,Midfielder,27,2782,1,80,82,73,38
Federico Gatti,ITA,Juventus,"Italian Serie A, UEFA Champions League",CB,Defender,26,2906,1,53,46,52,50
Federico Valverde,URU,Real Madrid,"Spanish La Liga, UEFA Champions League",DM,Midfielder,26,4267,1,78,73,64,55
Felipe Augusto,BRA,Cercle Brugge,UEFA Europa Conference League,AM,Forward,21,466,1,52,38,33,63
Felix Agu,NGA,Werder Bremen,German Bundesliga,WB,Midfielder,25,1751,1,67,57,57,42
Felix Mambimbi,SUI,St. Gallen,UEFA Europa Conference League,AM,Forward,23,172,1,85,27,55,50
Felix Nmecha,GER,Dortmund,"German Bundesliga, UEFA Champions League",DM,Midfielder,24,2127,1,77,55,54,61
Felix Passlack,GER,Bochum,German Bundesliga,RB,Defender,26,2334,1,74,78,73,34
Fellipe Jack,BRA,Como,Italian Serie A,CB,Defender,19,171,1,41,43,40,59
Fer López,NAN,Celta Vigo,Spanish La Liga,RW,Forward,0,671,1,55,71,81,54
Ferdi Kadioglu,TUR,Brighton,English Premier League,LB,Defender,25,362,1,93,63,50,67
Ferland Mendy,FRA,Real Madrid,"Spanish La Liga, UEFA Champions League",LB,Defender,29,1890,1,37,57,57,29
Fermin López,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",AM,Forward,22,1705,1,70,84,66,60
Fernando Calero,ESP,Espanyol,Spanish La Liga,CB,Defender,29,715,1,70,29,17,51
Ferran Jutglà,ESP,Club Brugge,UEFA Champions League,AM,Forward,26,847,1,50,36,29,47
Ferrán Ruiz,ESP,Girona,Spanish La Liga,DM,Midfielder,21,18,1,27,21,9,18
Ferrán Torres,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",AM,Forward,25,1532,1,83,70,50,43
Fikayo Tomori,ENG,Milan,"Italian Serie A, UEFA Champions League",CB,Defender,27,2157,1,41,64,42,42
Filip Gigov,BUL,Ludogorets,UEFA Europa League,LW,Forward,17,1,1,23,13,6,8
Filip Helander,SWE,AC Omonia,UEFA Europa Conference League,CB,Defender,31,270,1,23,22,47,52
Filip Kostić,SRB,Fenerbahçe,UEFA Europa League,WB,Midfielder,32,390,1,55,82,85,50
Filip Marchwiński,POL,Lecce,Italian Serie A,DM,Midfielder,22,15,1,27,13,6,5
Filip Mladenović,SRB,Panathinaikos,UEFA Europa Conference League,LB,Defender,33,788,1,87,80,84,61
Filip Panák,CZE,Sparta Prague,UEFA Champions League,CB,Defender,29,563,1,36,56,36,59
Filip Prebsl,CZE,Slavia Prague,UEFA Europa League,AM,Forward,21,91,1,25,23,14,47
Filip Stojković,MNE,LASK,UEFA Europa Conference League,RB,Defender,31,451,1,52,81,66,69
Filip Ugrinic,SUI,Young Boys,UEFA Champions League,CM,Midfielder,26,597,1,47,67,42,54
Filip Đuričić,SRB,Panathinaikos,UEFA Europa Conference League,LW,Forward,33,714,1,73,72,72,41
Filippo Melegoni,ITA,Genoa,Italian Serie A,CM,Midfielder,25,89,1,36,71,31,70
Filippo Terracciano,ITA,Milan,"Italian Serie A, UEFA Champions League",DM,Midfielder,22,512,1,28,36,26,67
Findlay Curtis,SCO,Rangers,UEFA Europa League,RW,Forward,18,31,1,50,13,35,52
Finley Stevens,WAL,St. Pauli,German Bundesliga,WB,Midfielder,21,1,1,27,13,6,5
Finn Jeltsch,GER,Stuttgart,German Bundesliga,CB,Defender,18,780,1,33,44,55,58
Finn Ole Becker,GER,Hoffenheim,"German Bundesliga, UEFA Europa League",DM,Midfielder,24,850,1,40,59,42,48
Finn Porath,GER,Holstein Kiel,German Bundesliga,WB,Midfielder,28,1970,1,76,60,64,65
Fisayo Dele-Bashiru,NGA,Lazio,"Italian Serie A, UEFA Europa League",AM,Forward,24,1445,1,59,57,56,42
Flavius Daniliuc,AUT,Hellas Verona,Italian Serie A,CB,Defender,24,1004,1,42,34,45,57
Florent Hanin,ALG,Angers,French Ligue 1,LB,Defender,35,2672,1,69,76,70,52
Florent Mollet,FRA,Nantes,French Ligue 1,AM,Midfielder,33,242,1,51,51,55,27
Florent Muslija,KVX,Freiburg,German Bundesliga,LW,Forward,26,168,1,44,56,76,38
Florentino Luís,POR,Benfica,UEFA Champions League,CM,Midfielder,25,713,1,29,29,19,80
Florian Ayé,FRA,Auxerre,French Ligue 1,AM,Forward,28,575,1,48,20,28,57
Florian Flecker,AUT,LASK,UEFA Europa Conference League,RW,Forward,29,363,1,64,44,51,67
Florian Grillitsch,AUT,"Hoffenheim, Valladolid","German Bundesliga, Spanish La Liga, UEFA Europa League",CM,Midfielder,29,1528,1,48,55,46,53
Florian Lejeune,FRA,Rayo Vallecano,Spanish La Liga,CB,Defender,34,3325,1,59,58,39,56
Florian Micheler,AUT,Hoffenheim,"German Bundesliga, UEFA Europa League",AM,Midfielder,19,57,1,27,21,60,67
Florian Neuhaus,GER,Gladbach,German Bundesliga,DM,Midfielder,28,382,1,50,82,76,45
Florian Sotoca,FRA,Lens,French Ligue 1,AM,Forward,34,1794,1,40,67,64,66
Florian Tardieu,FRA,Saint-Étienne,French Ligue 1,LM,Midfielder,33,1162,1,76,86,54,62
Florian Thauvin,FRA,Udinese,Italian Serie A,AM,Forward,32,1869,1,74,80,78,49
Florian Wirtz,GER,Leverkusen,"German Bundesliga, UEFA Champions League",AM,Forward,22,3110,1,86,93,90,42
Florin Tănase,ROU,FCSB,UEFA Europa League,LW,Forward,30,705,1,52,74,48,75
Florinel Coman,ROU,Cagliari,Italian Serie A,AM,Forward,27,263,1,56,27,55,59
Flynn Downes,ENG,Southampton,English Premier League,CM,Midfielder,26,2061,1,51,40,37,49
Flávio Nazinho,POR,Cercle Brugge,UEFA Europa Conference League,WB,Midfielder,21,217,1,57,80,83,49
Fodé Ballo-Touré,SEN,Le Havre,French Ligue 1,LB,Defender,28,589,1,37,41,66,46
Folarin Balogun,USA,Monaco,"French Ligue 1, UEFA Champions League",AM,Forward,23,709,1,67,46,70,40
Fotios Kitsos,GRE,AC Omonia,UEFA Europa Conference League,LB,Defender,21,14,1,34,47,61,40
Fotis Ioannidis,GRE,Panathinaikos,UEFA Europa Conference League,AM,Forward,25,391,1,78,56,69,32
Fran Beltrán,ESP,Celta Vigo,Spanish La Liga,CM,Midfielder,26,2421,1,56,52,43,55
Fran Garcia,ESP,Real Madrid,"Spanish La Liga, UEFA Champions League",LB,Defender,25,2439,1,48,79,87,50
Francesco Acerbi,ITA,Inter,"Italian Serie A, UEFA Champions League",CB,Defender,37,2480,1,54,58,46,63
Francesco Camarda,ITA,Milan,"Italian Serie A, UEFA Champions League",AM,Forward,17,245,1,40,34,33,70
Francesco Caputo,ITA,Empoli,Italian Serie A,AM,Forward,37,6,1,23,13,33,8
Francesco Zampano,ITA,Venezia,Italian Serie A,WB,Midfielder,31,1521,1,54,45,63,45
Francis Abu,GHA,Cercle Brugge,UEFA Europa Conference League,CM,Midfielder,23,554,1,38,56,24,59
Francis Amuzu,BEL,Anderlecht,UEFA Europa League,LW,Forward,25,254,1,62,35,75,32
Francis Coquelin,FRA,Nantes,French Ligue 1,CM,Midfielder,34,224,1,81,76,41,64
Francis Onyeka,GER,Leverkusen,UEFA Champions League,RW,Forward,17,15,1,23,24,46,38
Francisco Chissumba,POR,Braga,UEFA Europa League,LB,Defender,19,88,1,33,22,64,40
Francisco Conceição,POR,Juventus,"Italian Serie A, UEFA Champions League",RW,Forward,22,1927,1,67,71,91,53
Francisco Ortega,ARG,Olympiacos,UEFA Europa League,LB,Defender,25,626,1,50,78,85,59
Francisco Perez,ESP,Valencia,Spanish La Liga,RM,Midfielder,22,570,1,41,60,87,55
Francisco Trincão,POR,Sporting CP,UEFA Champions League,AM,Forward,25,787,1,30,44,53,49
Franck Honorat,FRA,Gladbach,German Bundesliga,RW,Forward,28,1439,1,59,85,72,44
Franck Surdez,SUI,Gent,UEFA Europa Conference League,RW,Forward,22,434,1,45,54,60,58
Franco Carboni,ITA,Venezia,Italian Serie A,WB,Midfielder,22,219,1,34,27,36,54
Franco Cervi,ARG,Celta Vigo,Spanish La Liga,LM,Midfielder,30,273,1,33,55,54,57
Franculino Djú,GNB,Midtjylland,UEFA Europa League,AM,Forward,20,219,1,53,31,56,55
Franjo Ivanović,CRO,Union SG,UEFA Europa League,AM,Forward,21,840,1,62,39,66,51
Frank Magri,CMR,Toulouse,French Ligue 1,AM,Forward,25,1516,1,51,43,24,42
Frank Onyeka,NGA,"Augsburg, Brentford","English Premier League, German Bundesliga",CM,Midfielder,27,2611,1,34,46,57,52
Frankie Kent,ENG,Hearts,UEFA Europa Conference League,CB,Defender,29,394,1,28,51,11,70
Frans Krätzig,GER,"Heidenheim, Stuttgart",German Bundesliga,LB,Defender,22,1273,1,84,78,75,39
Fred,BRA,Fenerbahçe,UEFA Europa League,CM,Midfielder,32,914,1,36,59,57,41
Frederic Guilbert,FRA,Lecce,Italian Serie A,RB,Defender,30,2212,1,41,71,69,59
Frederik Ihler,DEN,Molde,UEFA Europa Conference League,AM,Forward,21,299,1,76,29,20,51
Fredrik André Bjørkan,NOR,Bodø/Glimt,UEFA Europa League,LB,Defender,26,1444,1,71,75,90,51
Fredrik Aursnes,NOR,Benfica,UEFA Champions League,RM,Midfielder,29,989,1,46,66,69,48
Fredrik Gulbrandsen,NOR,Molde,UEFA Europa Conference League,AM,Forward,32,327,1,47,39,36,41
Fredrik Jensen,FIN,Augsburg,German Bundesliga,AM,Forward,27,763,1,24,44,49,55
Fredrik Oppegard,NOR,"Auxerre, PSV Eindhoven","French Ligue 1, UEFA Champions League",LB,Defender,22,293,1,55,59,69,50
Fredrik Sjøvold,NOR,Bodø/Glimt,UEFA Europa League,RB,Defender,21,1307,1,27,44,71,39
Frenkie de Jong,NED,Barcelona,"Spanish La Liga, UEFA Champions League",DM,Midfielder,28,1947,1,66,74,68,47
Fyodor Chalov,RUS,PAOK,UEFA Europa League,AM,Forward,26,393,1,77,64,28,38
Fábio Silva,POR,Las Palmas,Spanish La Liga,AM,Forward,22,1866,1,68,46,40,60
Félix Lemaréchal,FRA,Strasbourg,French Ligue 1,AM,Forward,21,1779,1,53,59,44,63
Gabin Capuano,FRA,Lens,French Ligue 1,RW,Forward,18,11,1,42,13,18,8
Gabri Martínez,ESP,Braga,UEFA Europa League,LB,Midfielder,22,414,1,38,57,83,52
Gabriel Bares,SUI,Montpellier,French Ligue 1,DM,Midfielder,24,56,1,29,26,42,56
Gabriel Charpentier,CGO,Parma,Italian Serie A,AM,Forward,25,226,1,70,64,54,60
Gabriel Gudmundsson,SWE,Lille,"French Ligue 1, UEFA Champions League",LB,Defender,26,2272,1,80,75,90,50
Gabriel Jesus,BRA,Arsenal,"English Premier League, UEFA Champions League",AM,Forward,27,766,1,62,57,65,64
Gabriel Magalhães,BRA,Arsenal,"English Premier League, UEFA Champions League",CB,Defender,27,2986,1,78,67,43,46
Gabriel Martinelli,BRA,Arsenal,"English Premier League, UEFA Champions League",LW,Forward,23,3079,1,58,70,79,47
Gabriel Moscardo,BRA,Reims,French Ligue 1,DM,Midfielder,19,84,1,16,32,44,68
Gabriel Osei Misehouy,NED,Girona,Spanish La Liga,AM,Forward,19,257,1,54,57,63,29
Gabriel Osho,NGA,Auxerre,French Ligue 1,CB,Defender,26,1654,1,60,31,33,51
Gabriel Paulista,BRA,Beşiktaş,UEFA Europa League,CB,Defender,34,282,1,31,49,30,65
Gabriel Pereira,BRA,FC Copenhagen,UEFA Europa Conference League,CB,Defender,24,840,1,75,30,38,57
Gabriel Sara,BRA,Galatasaray,UEFA Europa League,CM,Midfielder,25,777,1,54,89,80,51
Gabriel Strefezza,BRA,Como,Italian Serie A,RW,Forward,28,2619,1,63,69,64,59
Gabriel Suazo,CHI,Toulouse,French Ligue 1,WB,Midfielder,27,2163,1,44,84,75,62
Gabriel Vidovic,CRO,"Bayern Munich, Mainz 05",German Bundesliga,AM,Forward,21,28,1,13,13,35,14
Gabriele Zappa,ITA,Cagliari,Italian Serie A,CB,Defender,25,3060,1,75,69,68,32
Gaby Jean,FRA,Lecce,Italian Serie A,CB,Defender,25,1353,1,33,34,31,45
Gaetano Castrovilli,ITA,"Lazio, Monza",Italian Serie A,CM,Forward,28,744,1,25,46,41,52
Gaetano Oristanio,ITA,Venezia,Italian Serie A,AM,Forward,22,2135,1,42,49,64,41
Galeno,BRA,Porto,UEFA Europa League,LW,Forward,27,586,1,51,69,77,59
Gary Magnée,BEL,Cercle Brugge,UEFA Europa Conference League,WB,Midfielder,25,518,1,96,83,75,77
Gary O'Neill,IRL,Shamrock Rov,UEFA Europa Conference League,CM,Midfielder,30,429,1,32,40,15,50
Gastón Pereiro,URU,Genoa,Italian Serie A,CM,Midfielder,29,31,1,43,24,34,41
Gautier Lloris,FRA,Le Havre,French Ligue 1,CB,Defender,29,2768,1,63,45,33,62
Gavi,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",DM,Midfielder,20,1386,1,57,68,59,61
Gavriel Kanichowsky,ISR,Maccabi Tel Aviv,UEFA Europa League,DM,Midfielder,27,460,1,76,72,55,62
Gaëtan Laborde,FRA,Nice,"French Ligue 1, UEFA Europa League",AM,Forward,31,2117,1,62,57,43,64
Gaëtan Perrin,FRA,Auxerre,French Ligue 1,RM,Forward,28,2691,1,74,79,65,41
Gedson Fernandes,POR,Beşiktaş,UEFA Europa League,DM,Midfielder,26,705,1,77,48,76,55
Gelson Martins,POR,Olympiacos,UEFA Europa League,RW,Forward,29,594,1,36,72,88,66
Genesis Antwi,SWE,Chelsea,UEFA Europa Conference League,RM,Forward,17,22,1,45,49,96,36
Geny Catamo,MOZ,Sporting CP,UEFA Champions League,WB,Midfielder,24,504,1,80,65,87,51
Geoffrey Chinedu,NGA,Astana FK,UEFA Europa Conference League,AM,Forward,27,310,1,21,16,28,52
Geoffrey Kondogbia,CTA,Marseille,French Ligue 1,CB,Defender,32,2020,1,39,59,56,51
George Bello,USA,LASK,UEFA Europa Conference League,LB,Defender,22,504,1,48,62,82,62
George Edmundson,ENG,Ipswich Town,English Premier League,CB,Defender,26,2,1,31,17,9,3
George Hirst,SCO,Ipswich Town,English Premier League,AM,Forward,26,514,1,73,41,24,66
George Ilenikhena,NGA,Monaco,"French Ligue 1, UEFA Champions League",AM,Forward,18,830,1,62,41,34,40
George Marsh,ENG,Larne FC,UEFA Europa Conference League,CM,Midfielder,25,79,1,30,28,9,34
Georges Mikautadze,GEO,Lyon,"French Ligue 1, UEFA Europa League",AM,Forward,24,2116,1,81,72,66,43
Georgi Kostadinov,BUL,APOEL,UEFA Europa Conference League,DM,Midfielder,34,330,1,77,25,27,52
Georgi Rusev,BUL,Ludogorets,UEFA Europa League,RW,Forward,26,37,1,14,60,57,8
Georgi Terziev,BUL,Ludogorets,UEFA Europa League,CB,Defender,32,13,1,31,17,9,17
Georginio Rutter,FRA,Brighton,English Premier League,AM,Forward,22,1456,1,64,55,55,60
Georgios Koutsias,GRE,Lugano,UEFA Europa Conference League,AM,Forward,21,148,1,62,28,19,53
Georgios Vagiannidis,GRE,Panathinaikos,UEFA Europa Conference League,RB,Defender,23,481,1,38,71,87,47
Geovany Quenda,POR,Sporting CP,UEFA Champions League,WB,Midfielder,17,721,1,46,74,86,26
Gerard Gumbau,ESP,Rayo Vallecano,Spanish La Liga,DM,Midfielder,30,849,1,44,60,31,57
Gerard Martín,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",LB,Defender,23,1484,1,78,85,74,48
Gerard Moreno,ESP,Villarreal,Spanish La Liga,AM,Forward,33,721,1,66,87,74,68
German Onugkha,RUS,FC Copenhagen,UEFA Europa Conference League,AM,Forward,28,65,1,33,13,20,38
Germán Valera,ESP,Valencia,Spanish La Liga,LM,Midfielder,22,148,1,50,18,44,47
Gernot Trauner,AUT,Feyenoord,UEFA Champions League,CB,Defender,32,659,1,78,62,44,68
Gerrit Holtmann,PHI,Bochum,German Bundesliga,LW,Forward,30,1136,1,53,73,66,73
Giacomo De Pieri,ITA,Inter,UEFA Champions League,AM,Forward,18,15,1,11,13,26,8
Giacomo Raspadori,ITA,Napoli,Italian Serie A,AM,Forward,25,1103,1,83,66,37,42
Giangiacomo Magnani,ITA,Hellas Verona,Italian Serie A,CB,Defender,29,1065,1,60,23,31,56
Gianluca Busio,USA,Venezia,Italian Serie A,CM,Midfielder,22,2338,1,62,45,64,55
Gianluca Caprari,ITA,Monza,Italian Serie A,AM,Forward,31,1638,1,44,64,53,34
Gianluca Gaetano,ITA,Cagliari,Italian Serie A,AM,Forward,25,1009,1,44,80,52,58
Gianluca Lapadula,PER,Cagliari,Italian Serie A,AM,Forward,34,310,1,36,40,43,40
Gianluca Mancini,ITA,Roma,"Italian Serie A, UEFA Europa League",CB,Defender,29,3953,1,76,59,53,47
Gianluca Scamacca,ITA,Atalanta,Italian Serie A,AM,Forward,26,6,1,31,13,6,8
Giannis Konstantelias,GRE,PAOK,UEFA Europa League,AM,Forward,21,729,1,61,69,66,28
Giannis Kotsiras,GRE,Panathinaikos,UEFA Europa Conference League,RB,Defender,32,450,1,50,87,81,61
Giannis Masouras,GRE,AC Omonia,UEFA Europa Conference League,RB,Defender,28,147,1,48,64,75,65
Giannis Michailidis,GRE,PAOK,UEFA Europa League,CB,Defender,25,534,1,36,56,32,62
Giannis Satsias,CYP,APOEL,UEFA Europa Conference League,CM,Midfielder,22,260,1,41,35,42,41
Gideon Mensah,GHA,Auxerre,French Ligue 1,LB,Defender,26,2280,1,54,72,80,57
Gift Orban,NGA,"Hoffenheim, Lyon","French Ligue 1, German Bundesliga, UEFA Europa League",AM,Forward,22,946,1,63,33,28,45
Gijs Besselink,NED,Twente,UEFA Europa League,CM,Midfielder,20,176,1,30,56,26,86
Gijs Smal,NED,Feyenoord,UEFA Champions League,LB,Defender,27,715,1,48,75,61,41
Gilbert DJangmah Narh,GHA,Petrocub,UEFA Europa Conference League,CB,Defender,20,67,1,31,32,23,42
Gilles De Meyer,BEL,Gent,UEFA Europa Conference League,RB,Defender,18,151,1,48,76,96,37
Gio Reyna,USA,Dortmund,"German Bundesliga, UEFA Champions League",AM,Midfielder,22,628,1,82,69,60,38
Giorgi Gocholeishvili,GEO,FC Copenhagen,UEFA Europa Conference League,RB,Defender,24,406,1,54,51,83,38
Giorgio Altare,ITA,Venezia,Italian Serie A,CB,Defender,26,753,1,37,36,47,74
Giorgio Scalvini,ITA,Atalanta,"Italian Serie A, UEFA Champions League",CB,Defender,21,308,1,22,41,65,56
Giorgos Antzoulas,GRE,HJK,UEFA Europa Conference League,CB,Defender,24,518,1,50,38,27,56
Giorgos Kanellopoulos,GRE,HJK,UEFA Europa Conference League,CM,Midfielder,24,504,1,27,21,39,67
Giorgos Kyriakopoulos,GRE,Monza,Italian Serie A,WB,Midfielder,29,2755,1,66,60,67,51
Giorgos Masouras,GRE,"Bochum, Olympiacos","German Bundesliga, UEFA Europa League",AM,Forward,31,1179,1,46,45,46,62
Giovani Lo Celso,ARG,Betis,"Spanish La Liga, UEFA Europa Conference League",AM,Forward,29,1851,1,82,90,58,46
Giovanni Di Lorenzo,ITA,Napoli,Italian Serie A,RB,Defender,31,3330,1,79,84,65,44
Giovanni Fabbian,ITA,Bologna,"Italian Serie A, UEFA Champions League",AM,Forward,22,1490,1,43,33,23,47
Giovanni Leoni,ITA,Parma,Italian Serie A,CB,Defender,18,1135,1,61,20,26,42
Giovanni Simeone,ARG,Napoli,Italian Serie A,AM,Forward,29,419,1,40,49,58,53
Giulian Biancone,FRA,Olympiacos,UEFA Europa League,CB,Defender,24,197,1,93,72,66,77
Giuliano Simeone,ARG,Atlético Madrid,"Spanish La Liga, UEFA Champions League",RM,Midfielder,22,2493,1,73,73,88,42
Giuseppe Pezzella,ITA,Empoli,Italian Serie A,WB,Midfielder,27,2813,1,35,64,65,58
Givairo Read,NED,Feyenoord,UEFA Champions League,RB,Defender,18,241,1,43,60,69,33
Gjivai Zechiël,NED,Feyenoord,UEFA Champions League,CM,Midfielder,20,46,1,36,37,28,22
Gleison Bremer,BRA,Juventus,"Italian Serie A, UEFA Champions League",CB,Defender,27,635,1,26,26,32,48
Glen Kamara,FIN,Rennes,French Ligue 1,CM,Midfielder,29,662,1,36,65,39,36
Goduine Koyalipou,CTA,Lens,French Ligue 1,AM,Forward,25,885,1,62,38,49,39
Gonzalo García,ESP,Real Madrid,Spanish La Liga,AM,Forward,21,56,1,29,63,10,41
