Player,Nation,General Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Jordan Teze,NED,Defender,PSV Eindhoven,0.0,1999,2,0,40,67,85,59,70
Jordan Thompson,NIR,Midfielder,Stoke City,0.0,1997,23,13,1353,22,38,25,37
Jordan Thorniley,ENG,Defender,Oxford United,0.0,1996,2,0,81,31,15,10,42
Jordan Torunarigha,GER,Defender,Gent,0.0,1997,23,22,1853,50,66,50,62
Jordan Williams,ENG,Defender,Portsmouth,0.0,1999,20,15,1265,45,39,60,74
Jordi Alba,ESP,Defender,Inter Miami,36.0,1989,19,18,1579,83,89,87,20
Jordi Cortizo,MEX,Forward,Monterrey,0.0,1996,23,11,915,70,78,68,67
Jordi Mboula,ESP,Forward,Gil Vicente FC,0.0,1999,24,12,1149,22,46,48,58
Jordy Alcivar,ECU,Forward,León,25.0,1999,16,10,875,47,57,24,48
Jordy Bruijn,NED,Midfielder,Heracles Almelo,0.0,1996,9,3,307,42,45,63,33
Jordy Clasie,NED,Midfielder,AZ Alkmaar,0.0,1991,23,20,1820,41,78,45,43
Jordy Soladio,BEL,Forward,Dender,0.0,1998,13,4,407,60,38,37,39
Jordy de Wijs,NED,Defender,Heerenveen,0.0,1995,3,0,70,29,14,9,36
Jorg Schreuders,NED,Forward,Groningen,0.0,2004,32,23,1940,61,57,51,55
Jorge Aguirre,CUB,Forward,Gil Vicente FC,0.0,2000,31,16,1354,38,43,27,31
Jorge Agustín Rodríguez,ARG,Midfielder,Monterrey,0.0,1995,29,28,2386,54,53,30,78
Jorge Berlanga,MEX,Defender,Pachuca,0.0,2003,16,11,1012,43,61,43,73
Jorge Broun,ARG,Goalkeeper,Rosario Central,39.0,1986,17,17,1530,51,44,45,39
Jorge Carranza,ARG,Goalkeeper,Aldosivi,44.0,1981,15,15,1350,57,47,45,75
Jorge Eduardo Sánchez,MEX,Forward,Cruz Azul,0.0,1997,28,27,2293,42,65,61,71
Jorge Figal,ARG,Defender,Boca Juniors,31.0,1994,1,1,72,29,15,27,55
Jorge Filipe Oliveira Fernandes,POR,Defender,Vitória,0.0,1997,6,5,415,24,55,46,65
Jorge García,MEX,Forward,Cruz Azul,0.0,2002,3,0,77,29,60,46,59
Jorge Guzmán,MEX,Midfielder,Atlas,0.0,2003,11,4,375,48,58,81,55
Jorge Hernández,MEX,Goalkeeper,Querétaro,0.0,1998,9,9,810,53,42,45,40
Jorge Karse,POR,Defender,Rio Ave,0.0,2005,1,0,3,29,13,9,23
Jorge Morel,PAR,Midfielder,py Cerro Porteño,27.0,1998,5,4,324,73,25,35,75
Jorge Murrugarra,PER,Midfielder,pe Universitario,28.0,1997,6,1,204,31,20,18,62
Jorge Rodríguez,MEX,Defender,Puebla,0.0,2001,12,7,603,39,41,76,57
Jorge Ruvalcaba,MEX,Forward,UNAM,0.0,2001,25,17,1438,69,58,74,57
Jorge Teixeira,POR,Defender,AVS Futebol,0.0,1986,13,7,755,33,24,21,34
Jorge de Asís,ARG,Forward,Gimnasia–LP,19.0,2006,2,0,25,43,31,47,24
Jorginho,ITA,Midfielder,Flamengo,33.0,1991,5,5,442,44,80,50,65
Joris Kayembe,COD,Defender,Genk,0.0,1994,29,27,2446,79,84,89,58
Joris Kramer,NED,Defender,Go Ahead Eag,0.0,1996,34,34,3046,46,72,52,34
Jorman Aguilar,PAN,Forward,bo San Antonio Bulo Bulo,30.0,1994,3,2,153,20,21,26,56
Jorman Campuzano,COL,Midfielder,co Nacional,29.0,1996,6,6,540,41,33,31,75
Jorne Spileers,BEL,Defender,Club Brugge,0.0,2005,9,5,503,68,58,45,31
Jorrel Hato,NED,Defender,Ajax,0.0,2006,31,30,2588,81,83,68,56
Jorthy Mokio,BEL,Midfielder,Ajax,0.0,2008,11,4,509,64,41,76,48
Jose Castro,CHI,Defender,cl U de Chile,23.0,2001,1,0,1,29,12,9,4
Jose Domínguez,PAR,Defender,Querétaro,0.0,1996,22,22,1847,54,23,27,48
Jose Florentín,PAR,Midfielder,Cen. Córdoba–SdE,29.0,1996,23,22,1942,71,60,59,48
Jose Pachuca,MEX,Defender,Puebla,0.0,2005,26,18,1521,27,25,32,74
Josef Martínez,VEN,Forward,SJ Earthquakes,32.0,1993,21,15,1303,64,41,14,21
Joselpho Barnes,GHA,Forward,Sint-Truiden,0.0,2001,9,0,119,25,26,28,30
Joseph Ceesay,GAM,Defender,Cesena,0.0,1998,28,16,1405,51,60,82,40
Joseph Hatch,WAL,Midfielder,Plymouth Argyle,0.0,2006,1,0,2,28,10,7,6
Joseph Johnson,ENG,Defender,Luton Town,0.0,2006,8,5,470,50,57,56,47
Joseph Paintsil,GHA,Forward,LA Galaxy,27.0,1998,17,15,1346,67,51,89,36
Joseph Rosales,HON,Midfielder,Minnesota Utd,24.0,2000,16,9,901,70,58,71,69
Joseph Taylor,WAL,Forward,Luton Town,0.0,2002,13,0,157,40,21,45,24
Joseph Zalinsky,USA,Defender,St. Louis,22.0,2003,7,2,221,63,71,74,86
Josh Bauer,USA,Defender,Nashville SC,27.0,1998,15,4,402,88,76,72,44
Josh Bowler,ENG,Forward,Preston,0.0,1999,18,6,606,39,58,67,61
Josh Brownhill,ENG,Forward,Burnley,0.0,1995,42,39,3474,69,70,31,65
Josh Coburn,ENG,Midfielder,Middlesbrough,0.0,2002,22,14,1224,70,26,43,35
Josh Cullen,IRL,Midfielder,Burnley,0.0,1996,44,43,3801,66,68,42,39
Josh Doig,SCO,Defender,Sassuolo,0.0,2002,29,25,2189,70,69,87,30
Josh Eccles,ENG,Midfielder,Coventry City,0.0,2000,39,25,2340,74,70,60,49
Josh Ginnelly,ENG,Forward,Swansea City,0.0,1997,3,0,33,34,34,72,8
Josh Key,ENG,Defender,Swansea City,0.0,1999,45,39,3469,72,78,89,29
Josh Laurent,ENG,Midfielder,Stoke City,0.0,1995,45,28,2721,52,59,56,56
Josh Maja,NGA,Forward,West Brom,0.0,1998,26,26,2056,61,47,26,34
Josh McEachran,ENG,Midfielder,Oxford United,0.0,1993,12,6,508,32,55,27,55
Josh Murphy,ENG,Forward,Portsmouth,0.0,1995,42,40,3426,70,67,73,52
Josh Sargent,USA,Forward,Norwich City,0.0,2000,32,28,2500,66,49,31,38
Josh Tymon,ENG,Defender,Swansea City,0.0,1999,45,44,3940,73,83,88,30
Josh Vickers,ENG,Goalkeeper,Derby County,0.0,1995,6,6,540,50,47,45,44
Josh Wilson-Esbrand,ENG,Forward,Stoke City,0.0,2002,6,4,269,24,66,50,47
Josh Windass,ENG,Forward,Sheffield Weds,0.0,1994,44,38,3222,58,63,46,46
Joshua Atencio,USA,Midfielder,Colorado Rapids,23.0,2002,24,21,1624,31,54,54,68
Joshua Griffiths,ENG,Goalkeeper,West Brom,0.0,2001,6,6,540,57,44,45,50
Joshua Kitolano,NOR,Midfielder,Sparta R'dam,0.0,2001,27,18,1582,45,61,54,40
Joshua Palacios,MEX,Midfielder,Necaxa,0.0,2007,1,0,5,28,10,7,6
Joshua Phillips,ENG,Defender,Luton Town,0.0,2005,1,0,3,29,12,9,4
Joshua Thomas,WAL,Midfielder,Swansea City,0.0,2002,1,0,1,28,10,7,6
Joshua Torquato,USA,Midfielder,FC Dallas,18.0,2007,4,3,200,31,12,19,41
Joshua Yaro,GHA,Defender,St. Louis,30.0,1994,18,14,1267,58,32,29,37
Josimar Alcocer,CRC,Forward,Westerlo,0.0,2004,24,12,1309,46,43,67,82
Josip Mitrović,CRO,Midfielder,Fortuna Sittard,0.0,2000,26,9,931,73,48,67,58
Josip Šutalo,CRO,Defender,Ajax,0.0,2000,29,28,2450,66,60,58,47
Jostin Alarcón,PER,Forward,pe Sporting Cristal,23.0,2002,5,0,84,34,62,69,11
Josue Reinatti,ARG,Goalkeeper,Newell's OB,22.0,2003,2,2,180,40,47,45,33
Josuha Guilavogui,FRA,Midfielder,Leeds United,0.0,1990,16,0,65,53,64,56,90
Josué Colmán,PAR,Forward,Querétaro,0.0,1998,28,15,1311,55,82,63,45
Josué Kongolo,BEL,Defender,Genk,0.0,2006,4,1,76,55,58,35,72
Josué Sá,POR,Defender,Gil Vicente FC,0.0,1992,18,15,1290,58,43,42,35
José,BRA,Defender,Cruzeiro,19.0,2005,1,0,1,29,12,9,4
José Abella,MEX,Defender,Santos,0.0,1994,34,28,2524,50,73,55,57
José Aldo,BRA,Midfielder,Mirassol,27.0,1998,12,5,546,43,64,50,83
José Andrés Martínez,VEN,Midfielder,Corinthians,30.0,1994,12,8,721,28,61,51,58
José Antonio Rodríguez,MEX,Goalkeeper,Tijuana,0.0,1992,21,21,1880,66,57,67,74
José Balza,VEN,Forward,ve Dep Táchira,28.0,1997,2,1,94,17,35,58,12
José Bica,POR,Forward,Vitória,0.0,2003,4,0,25,46,28,17,8
José Caicedo,COL,Midfielder,UNAM,0.0,2002,34,34,2873,60,57,42,63
José Carabalí,ECU,Midfielder,pe Universitario,28.0,1997,6,6,506,63,35,84,67
José Castillo Pérez,MEX,Defender,Guadalajara,0.0,2001,26,26,2249,39,61,65,45
José Contreras Verna,VEN,Goalkeeper,ec Barcelona,30.0,1994,5,5,396,40,36,45,48
José Cordoba,PAN,Defender,Norwich City,0.0,2001,34,24,2103,59,42,36,29
José Corona,MEX,Goalkeeper,Tijuana,0.0,1981,11,10,910,52,46,45,42
José David Ramírez,MEX,Midfielder,León,0.0,1995,25,12,1202,40,70,46,54
José Eduardo Castillo,MEX,Defender,Pachuca,0.0,2004,1,1,90,62,79,77,33
José Enrique Angulo,ECU,Forward,Unión,30.0,1995,2,0,57,18,13,45,49
José Eulogio,MEX,Goalkeeper,Pachuca,0.0,2004,2,2,180,59,39,45,33
José Fonte,POR,Defender,Casa Pia,0.0,1983,25,24,2024,31,24,25,40
José Fontán,ESP,Defender,Arouca,0.0,2000,29,29,2589,44,35,31,32
José Galindo,MEX,Midfielder,UNAM,0.0,1998,2,1,53,30,14,7,36
José García,MEX,Defender,FC Juárez,0.0,1996,18,14,1285,59,22,20,53
José Gomes,POR,Defender,Nacional,0.0,1996,28,27,2344,83,60,69,36
José Herrera,ARG,Forward,Fortaleza,22.0,2003,18,13,1069,68,62,76,72
José Hurtado,ECU,Defender,RB Bragantino,23.0,2001,15,14,1116,81,60,80,57
José Iván Rodríguez,MEX,Midfielder,Necaxa,0.0,1996,15,14,1226,62,48,38,62
José Joaquín Esquivel,MEX,Defender,Mazatlán,0.0,1998,15,9,806,40,70,53,80
José Juan Macías,MEX,Forward,Santos,0.0,1999,3,0,57,61,41,50,32
José Lozano,MEX,Forward,Atlas,0.0,1998,32,27,2237,45,49,37,61
José Luis Rodríguez,PAN,Forward,FC Juárez,0.0,1998,26,22,1937,51,71,80,68
José Luis Rodríguez Bebanz,URU,Defender,Vasco da Gama,28.0,1997,5,2,205,53,70,75,57
José López,ARG,Forward,Palmeiras,24.0,2000,18,8,803,71,42,51,71
José Marsà,ESP,Defender,Mechelen,0.0,2002,29,28,2269,43,65,71,52
José Martínes,BOL,Forward,bo San Antonio Bulo Bulo,22.0,2002,6,4,350,33,39,49,35
José Mauri,ITA,Midfielder,Cosenza,0.0,1996,14,1,279,48,71,48,67
José Pablo Saldívar,MEX,Midfielder,Pachuca,0.0,2003,5,4,291,31,20,26,60
José Paradela,ARG,Forward,Necaxa,0.0,1998,34,34,2879,72,86,70,64
José Quintero,ECU,Defender,ec LDU de Quito,35.0,1990,5,2,241,65,78,57,41
José Rangel Aguilar,MEX,Goalkeeper,Guadalajara,0.0,2000,32,32,2879,61,68,70,84
José Rivera,PER,Forward,pe Universitario,28.0,1997,6,0,110,37,46,74,80
José Romero,ARG,Forward,Tigre,22.0,2003,7,3,277,80,47,57,29
José Sabino,BRA,Defender,São Paulo,28.0,1996,13,8,712,72,54,60,60
José Sagredo,BOL,Defender,bo Bolívar,31.0,1994,5,5,450,48,66,63,35
José Santiago Hernández,MEX,Goalkeeper,Atlas,0.0,1997,3,3,270,40,39,45,45
José Silva,POR,Defender,Sporting CP,0.0,2005,1,0,12,44,12,9,52
José Sosa,ARG,Forward,Estudiantes–LP,40.0,1985,20,10,746,58,67,58,62
José Vitor Silva Neves,BRA,Forward,Mirassol,25.0,2000,2,0,25,24,20,22,48
José Welison,BRA,Midfielder,Fortaleza,30.0,1995,11,5,537,26,46,34,71
José Zúñiga,COL,Forward,Tijuana,0.0,1994,31,22,2105,76,47,49,44
Jovan Lukić,SRB,Midfielder,Philadelphia Union,23.0,2002,24,23,1984,64,62,56,71
Jovan Mijatović,SRB,Forward,OH Leuven,0.0,2005,5,1,132,65,33,21,45
Jovane Cabral,CPV,Forward,Estrela,0.0,1998,26,13,1154,46,61,46,76
João Aurélio,POR,Forward,Nacional,0.0,1988,14,4,409,55,58,43,86
João Carvalho,POR,Forward,Estoril,0.0,1997,28,27,2308,63,73,50,52
João Costa,POR,Forward,Santa Clara,0.0,2000,24,8,728,47,35,16,72
João Ferreira,POR,Defender,Braga,0.0,2001,21,13,1311,48,81,78,59
João Ferreira Barros,POR,Forward,Boavista,0.0,2006,12,2,260,28,33,50,85
João Gonçalves,POR,Goalkeeper,Boavista,0.0,2000,4,4,360,54,48,45,46
João Goulart Silva,POR,Defender,Casa Pia,0.0,2000,33,32,2838,55,27,31,49
João Graça,POR,Forward,Rio Ave,0.0,1995,16,3,493,43,42,32,71
João Lucas,BRA,Defender,Grêmio,27.0,1998,1,0,45,29,12,9,59
João Marcelo,BRA,Forward,Atlético Mineiro,20.0,2005,6,0,57,75,47,48,74
João Marques,POR,Forward,Braga,0.0,2002,14,6,624,20,39,44,81
João Mendes,POR,Forward,Vitória,0.0,1994,32,16,1536,69,77,68,53
João Mendes,POR,Defender,Vitória,0.0,2000,32,32,2769,51,67,80,54
João Moutinho,POR,Midfielder,Braga,0.0,1986,22,19,1666,64,75,50,61
João Mário,POR,Forward,Benfica,0.0,1993,2,2,154,39,84,54,54
João Mário Lopes,POR,Midfielder,Porto,0.0,2000,27,19,1767,51,80,92,31
João Novais,POR,Midfielder,Rio Ave,0.0,1993,30,15,1402,46,64,60,27
João Othavio Basso,BRA,Defender,Santos,28.0,1997,6,6,518,63,29,32,40
João Paulo Mior,BRA,Midfielder,Seattle Sounders,34.0,1991,8,4,362,41,70,39,64
João Paulo Santos Costa,POR,Goalkeeper,Estrela,0.0,1996,14,14,1260,53,42,45,59
João Pedro,ITA,Forward,Hull City,0.0,1992,35,25,2145,47,29,18,34
João Pedro,BRA,Defender,Grêmio,28.0,1996,6,5,381,52,73,75,35
João Pedro,BRA,Defender,Corinthians,21.0,2003,9,4,507,42,64,45,51
João Pedro Chermont,BRA,Defender,Santos,19.0,2006,5,2,249,57,65,72,77
João Pedro Pepê,BRA,Midfielder,Vitória,27.0,1998,8,2,230,32,22,29,72
João Pinto,POR,Midfielder,Gil Vicente FC,0.0,2002,1,0,1,28,10,7,6
João Ricardo Riedi,BRA,Goalkeeper,Fortaleza,36.0,1988,18,18,1620,55,53,45,41
João Rêgo,POR,Forward,Benfica,0.0,2005,3,0,21,52,30,88,30
João Schmidt,BRA,Midfielder,Santos,32.0,1993,11,9,799,30,62,30,50
João Silva,POR,Defender,Sport Recife,26.0,1999,30,30,2595,51,42,35,51
João Simões,POR,Midfielder,Sporting CP,0.0,2007,9,4,397,83,60,80,34
João Teixeira,POR,Midfielder,Gil Vicente FC,0.0,1994,17,2,335,52,65,71,67
João Tiago Serrão Garcês,POR,Midfielder,Nacional,0.0,1993,1,0,17,28,15,7,6
João Tomé,POR,Midfielder,Rio Ave,0.0,2003,16,9,772,49,58,70,76
João Valido,POR,Goalkeeper,Arouca,0.0,2000,5,5,450,61,66,45,46
João Vasconcelos,POR,Midfielder,Braga,0.0,2005,1,0,4,28,27,7,6
João Victor,BRA,Defender,Mirassol,27.0,1997,13,13,1169,31,44,27,41
João Victor,BRA,Defender,Vasco da Gama,27.0,1998,14,14,1255,51,54,37,70
João Victor,BRA,Forward,Ceará,21.0,2004,1,0,6,24,14,37,13
João Victor,BRA,Defender,br Flamengo,18.0,2007,1,0,5,44,52,52,8
Joël Ideho,NED,Forward,Sparta R'dam,0.0,2003,4,1,168,52,56,65,74
Joël Latibeaudière,JAM,Defender,Coventry City,0.0,2000,33,29,2574,37,52,39,54
Joël Piroe,NED,Forward,Leeds United,0.0,1999,46,36,3080,70,59,30,36
Joël Schingtienne,BEL,Defender,OH Leuven,0.0,2002,4,4,360,35,22,24,54
Juan Achetoni,ARG,Forward,Aldosivi,20.0,2005,1,0,3,24,9,44,36
Juan Andrada,ARG,Midfielder,Sarmiento,30.0,1995,3,1,101,31,46,69,45
Juan Arias,COL,Defender,co Nacional,21.0,2004,6,5,455,28,56,27,73
Juan Barbieri,ARG,Forward,Ind. Rivadavia,28.0,1996,11,3,440,64,40,17,63
Juan Barinaga,ARG,Defender,Boca Juniors,24.0,2000,4,2,229,50,55,86,76
Juan Bautista Cejas,ARG,Forward,Godoy Cruz,27.0,1998,2,1,72,26,28,12,72
Juan Bisanz,ARG,Forward,Banfield,23.0,2001,13,7,652,31,48,54,68
Juan Brigido,MEX,Forward,Pachuca,0.0,2001,3,0,57,40,49,65,16
Juan Brunetta,ARG,Midfielder,UANL,0.0,1997,32,26,2219,91,85,92,20
Juan Camilo Mosquera,COL,Midfielder,co CA Bucaramanga,23.0,2002,2,0,9,28,15,7,11
Juan Camilo Portilla,COL,Midfielder,Talleres,26.0,1998,20,18,1429,35,50,51,63
Juan Cardozo,PAR,Midfielder,Arg Juniors,21.0,2004,5,1,121,50,70,56,78
Juan Carlos Montenegro,BOL,Midfielder,bo San Antonio Bulo Bulo,28.0,1997,5,5,411,34,35,50,76
Juan Carlos Ortiz,VEN,Forward,ve Dep Táchira,31.0,1993,5,2,156,20,47,43,59
Juan Cavallaro,ARG,Forward,San Martín de San Juan,31.0,1994,12,4,437,21,34,39,70
Juan Cazares,ECU,Midfielder,ec Independiente,33.0,1992,6,5,343,55,79,77,27
Juan Cozzani,ARG,Goalkeeper,Platense,26.0,1998,19,19,1710,49,55,59,50
Juan Cruz,ARG,Forward,Cosenza,0.0,1999,6,2,172,27,36,50,72
Juan Cruz Komar,ARG,Defender,Rosario Central,28.0,1996,13,8,877,22,22,23,62
Juan Cáceres,PAR,Defender,Lanús,25.0,2000,3,3,270,54,81,69,67
Juan David Mosquera,COL,Defender,Portland Timbers,22.0,2002,20,19,1652,78,77,89,28
Juan Delgado,PER,Midfielder,pe Alianza Lima,20.0,2005,2,0,16,28,11,7,6
Juan Domínguez,MEX,Forward,Toluca,0.0,1998,29,16,1479,53,72,71,47
Juan Espínola,PAR,Goalkeeper,Belgrano,30.0,1994,12,12,1080,62,61,60,80
Juan Familia-Castillo,DOM,Forward,RKC Waalwijk,0.0,2000,24,18,1535,29,77,48,78
Juan Fedorco,ARG,Defender,Puebla,0.0,2000,11,11,829,26,26,15,73
Juan Felipe Aguirre,COL,Defender,co Nacional,28.0,1996,1,1,85,29,27,20,57
Juan Franco Arrellaga,PAR,Defender,Instituto,33.0,1992,19,19,1710,46,56,73,56
Juan Freytes,ARG,Defender,Fluminense,25.0,2000,15,15,1350,41,55,46,27
Juan Giménez,ARG,Defender,Rosario Central,19.0,2006,6,3,277,23,44,58,30
Juan González,URU,Goalkeeper,Atlé Tucumán,32.0,1993,6,6,540,59,46,56,50
Juan Guasone,ITA,Midfielder,Salernitana,0.0,2001,1,0,2,42,24,46,6
Juan Ignacio Dinenno,ARG,Forward,Cruzeiro,30.0,1994,3,0,82,24,16,28,59
Juan Ignacio Méndez,ARG,Midfielder,Newell's OB,28.0,1997,5,2,170,30,33,12,77
Juan Ignacio Ramírez,URU,Forward,Sport Recife,28.0,1997,3,2,180,24,24,18,41
Juan Infante,ARG,Defender,Atlé Tucumán,29.0,1996,10,10,820,36,42,67,66
Juan Iribarren,ARG,Midfielder,Banfield,22.0,2003,7,2,382,47,32,46,58
Juan Iturbe,PAR,Forward,py Cerro Porteño,32.0,1993,5,4,312,51,24,31,47
Juan José Sánchez,MEX,Defender,UANL,0.0,1998,12,7,662,35,48,24,48
Juan Ludueña,ARG,Defender,Unión,22.0,2003,6,5,450,30,42,32,58
Juan Luis Alfaro,ARG,Midfielder,Banfield,25.0,1999,2,2,135,68,53,89,47
Juan Manuel Elordi,ARG,Defender,Rosario Central,30.0,1994,6,1,185,58,76,62,74
Juan Manuel García,ARG,Forward,Newell's OB,32.0,1992,11,4,439,28,29,25,56
Juan Manuel Insaurralde,ARG,Defender,Sarmiento,40.0,1984,16,16,1439,58,46,46,39
Juan Martín Lucero,ARG,Forward,Fortaleza,33.0,1991,21,12,1141,48,44,15,27
Juan Meli,ARG,Defender,Godoy Cruz,24.0,2000,14,12,1119,39,51,65,62
Juan Meza,ARG,Midfielder,River Plate,17.0,2008,3,1,91,63,51,74,23
Juan Mina,COL,Forward,Estrela,0.0,2004,1,0,14,24,13,5,26
Juan Miritello,ARG,Forward,Defensa y Just,26.0,1999,16,6,642,60,30,16,36
Juan Morán,ARG,Defender,Godoy Cruz,19.0,2006,7,7,527,38,48,67,72
Juan Nardoni,ARG,Midfielder,Racing Club,23.0,2002,20,19,1613,56,49,46,59
Juan Pablo Vigón,MEX,Forward,UANL,0.0,1991,20,2,419,56,55,53,61
Juan Pignani,ARG,Defender,Platense,24.0,2001,1,1,90,29,26,42,44
Juan Pintado,URU,Defender,Gimnasia–LP,31.0,1994,18,17,1552,56,85,86,56
Juan Portillo,ARG,Defender,Talleres,25.0,2000,17,17,1529,32,50,51,76
Juan Pérez,VEN,Midfielder,ve Carabobo,26.0,1998,6,5,445,32,31,57,42
Juan Pérez,COL,Forward,Godoy Cruz,21.0,2004,4,2,216,19,48,62,50
Juan Quintero,COL,Forward,River Plate,32.0,1993,1,0,31,60,87,52,8
Juan Ramírez,ARG,Forward,Lanús,32.0,1993,11,4,332,32,68,50,58
Juan Randazzo,ARG,Defender,Deportivo Riestra,30.0,1994,8,5,470,60,26,13,31
Juan Requena,ARG,Midfielder,ve Dep Táchira,26.0,1999,6,5,446,59,38,41,80
Juan Robles,MEX,Midfielder,Querétaro,0.0,2003,10,4,489,73,31,80,44
Juan Rodríguez,ARG,Defender,Talleres,31.0,1994,15,12,1125,44,71,40,49
Juan Romero,PAR,Forward,Instituto,24.0,2001,2,1,98,38,42,42,20
Juan Saborido,ARG,Defender,Platense,27.0,1998,16,16,1305,48,50,67,69
Juan Sanabria,URU,Midfielder,Atlético,0.0,2000,33,32,2885,78,76,81,66
Juan Sforza,ARG,Midfielder,Vasco da Gama,23.0,2002,2,1,71,54,51,23,49
Juan Sigala,MEX,Forward,Pachuca,0.0,2007,6,4,313,53,29,46,57
Juan Sánchez,VEN,Defender,ve Dep Táchira,19.0,2005,1,1,90,34,16,20,36
Juan Tejeda,MEX,Defender,Santos,0.0,2004,1,0,1,29,16,9,4
Juan Velazquez,ARG,Midfielder,Belgrano,20.0,2004,3,3,209,46,27,67,50
Juan Villalba,ARG,Defender,Gimnasia–LP,19.0,2006,3,0,49,47,40,60,44
Juan Zapata,COL,Midfielder,co Nacional,25.0,2000,3,3,196,38,62,61,50
Juan Zozaya,ARG,Goalkeeper,Cen. Córdoba–SdE,24.0,2001,2,2,180,40,45,45,35
Juho Talvitie,FIN,Forward,Heracles Almelo,0.0,2005,31,17,1508,59,43,75,50
Jules Van Cleemput,BEL,Defender,Mechelen,0.0,1997,10,4,315,34,38,33,46
Jules-Anthony Vilsaint,CAN,Forward,CF Montréal,22.0,2003,9,1,225,38,56,50,47
Julian Baas,NED,Midfielder,Sparta R'dam,0.0,2002,13,9,850,41,74,36,66
Julian Gaines,USA,Forward,Nashville SC,22.0,2002,3,0,25,24,38,46,38
Julian Gressel,USA,Midfielder,Minnesota Utd,31.0,1993,15,10,869,65,60,36,53
Julian Hall,USA,Forward,NY Red Bulls,17.0,2008,18,2,386,44,48,79,40
Julian Lelieveld,NED,Midfielder,RKC Waalwijk,0.0,1997,29,24,2155,34,50,34,76
Julien Devriendt,BEL,Goalkeeper,Dender,0.0,1998,4,3,315,40,44,45,67
Julien Mesbahi,MAR,Forward,Twente,0.0,2006,1,0,3,24,9,5,31
Julien Ngoy,BEL,Forward,Mechelen,0.0,1997,8,1,119,41,49,61,18
Julio Cascante,CRC,Defender,Austin,31.0,1993,10,7,552,36,56,24,32
Julio Domínguez,MEX,Defender,Atlético,0.0,1987,22,21,1789,31,54,31,27
Julio Furch,ARG,Forward,Banfield,36.0,1989,1,0,25,54,27,20,8
Julio Herrera,BOL,Midfielder,bo San Antonio Bulo Bulo,26.0,1999,5,3,290,67,55,28,45
Julio Joao Ortíz,ECU,Midfielder,Portland Timbers,29.0,1996,16,13,863,25,37,39,39
Julio José González,MEX,Goalkeeper,Puebla,0.0,1991,19,19,1710,54,51,45,59
Julio Pleguezuelo,ESP,Defender,Plymouth Argyle,0.0,1997,24,23,1964,58,32,25,82
Julius Dirksen,NED,Midfielder,Go Ahead Eag,0.0,2003,6,0,73,51,76,27,64
Julián Aude,ARG,Defender,LA Galaxy,22.0,2003,22,10,1022,50,76,90,58
Julián Carranza,ARG,Forward,Feyenoord,0.0,2000,21,9,822,51,42,20,47
Julián Contrera,ARG,Midfielder,Sarmiento,22.0,2003,3,3,230,48,42,28,34
Julián Fernández,ARG,Forward,NYCFC,21.0,2004,23,14,1261,58,86,73,54
Julián Illanes,ARG,Defender,Carrarese,0.0,1997,30,30,2622,58,42,32,41
Julián López,ARG,Midfielder,Tigre,25.0,2000,16,5,495,38,54,58,58
Julián Mavilla,ARG,Midfielder,Belgrano,25.0,2000,5,0,97,61,41,90,73
Julián Millán,COL,Defender,uy Nacional,27.0,1998,6,6,540,76,48,67,79
Julián Palacios,ARG,Midfielder,Unión,26.0,1999,16,8,781,84,79,89,38
Jung Hoyeon,KOR,Midfielder,Minnesota Utd,24.0,2000,4,1,89,45,36,41,68
Juninho,BRA,Defender,Internacional,29.0,1995,8,7,639,32,44,41,31
Juninho,BRA,Forward,Flamengo,28.0,1996,14,4,447,38,26,25,68
Juninho Capixaba,BRA,Defender,RB Bragantino,28.0,1997,12,12,1080,74,78,77,75
Junior Barreto,PAR,Defender,py Olimpia,27.0,1998,3,3,270,31,34,50,72
Junior Firpo,DOM,Defender,Leeds United,0.0,1996,32,30,2616,85,88,87,59
Junior Kadile,FRA,Forward,Almere City,0.0,2002,30,29,2207,52,40,71,68
Junior Moreno,VEN,Midfielder,Gimnasia–LP,32.0,1993,3,1,95,37,26,12,43
Junior Sornoza,ECU,Midfielder,ec Independiente,31.0,1994,6,0,130,45,74,41,23
Junior Tchamadeu,CMR,Defender,Stoke City,0.0,2003,41,35,3136,61,62,72,30
Jurgen Ekkelenkamp,NED,Midfielder,Antwerp,0.0,2000,1,1,66,31,28,59,8
Justen Glad,USA,Defender,Real Salt Lake,28.0,1997,21,21,1879,34,34,28,35
Justin Bijlow,NED,Goalkeeper,Feyenoord,0.0,1998,4,4,360,54,49,45,48
Justin Ellis,USA,Forward,Orlando City,18.0,2007,1,0,3,24,14,5,21
Justin Haak,USA,Midfielder,NYCFC,23.0,2001,24,24,2108,26,49,39,50
Justin Hoogma,NED,Defender,Heracles Almelo,0.0,1998,9,1,254,72,60,46,68
Justin Kumi,ITA,Forward,Reggiana,0.0,2004,11,3,278,37,56,44,87
Justin Reynolds,USA,Defender,Chicago Fire,20.0,2004,2,1,106,40,43,80,38
Justin de Haas,NED,Defender,Famalicão,0.0,2000,29,27,2468,52,36,31,60
Justo Giani,ARG,Forward,Aldosivi,26.0,1999,16,14,1117,62,77,45,76
Jáder Obrian,COL,Forward,Austin,30.0,1995,22,5,549,33,52,57,74
Jérémy Le Douaron,FRA,Forward,Palermo,0.0,1998,33,14,1423,66,36,40,40
