Player,Team,League,Position,General Position,Nationality,Age,Rating,Minutes,Matches,Average Rating
Nuno Tavares,Lazio,Italian Serie A,LB,Defender,POR,25,45.03,460,7,6.43
Nélson Semedo,Fenerbahçe,UEFA Europa League,RB,Defender,POR,31,19.94,270,3,6.65
Núñez,Elche,Spanish La Liga,RB,Defender,ESP,25,20.03,270,3,6.68
Nəriman Axundzadə,Qarabağ,UEFA Champions League,AM,Forward,AZE,21,13.32,79,2,6.66
Obite N'Dicka,Roma,"Italian Serie A, UEFA Europa League",CB,Defender,CIV,26,62.78,772,10,6.28
Octavian-George Popescu,FCSB,UEFA Europa League,AM,Forward,ROU,22,12.9,85,2,6.45
Odilon Kossounou,Atalanta,"Italian Serie A, UEFA Champions League",CB,Defender,CIV,24,44.68,505,7,6.38
Odin Lurås Bjørtuft,Bodø/Glimt,UEFA Champions League,CB,Defender,NOR,26,21.74,270,3,7.25
Odsonne Édouard,"Crystal Palace, Lens","English Premier League, French Ligue 1",AM,Forward,FRA,27,38.02,249,6,6.34
Ofri Arad,Qaırat Almaty,UEFA Champions League,DM,Midfielder,ISR,27,22.11,221,3,7.37
Ognjen Bjeličić,Ħamrun Spartans FC,UEFA Europa Conference League,CB,Defender,SRB,28,11.8,179,2,5.9
Ogundana Shola,Dynamo Kyiv,UEFA Europa Conference League,LW,Forward,NGA,20,11.96,99,2,5.98
Oh Hyeon-gyu,Genk,UEFA Europa League,AM,Forward,KOR,24,19.24,252,3,6.41
Oier Luengo,Oviedo,Spanish La Liga,CB,Defender,ESP,27,12.21,135,2,6.1
Oier Zarraga,Udinese,Italian Serie A,CM,Midfielder,ESP,26,30.19,177,5,6.04
Oihan Sancet,Athletic Club,"Spanish La Liga, UEFA Champions League",AM,Forward,ESP,25,62.25,637,9,6.92
Ola Aina,Nott'ham Forest,English Premier League,RB,Defender,NGA,28,21.18,270,3,7.06
Oladapo Afolayan,St. Pauli,German Bundesliga,AM,Forward,ENG,27,31.15,73,5,6.23
Olasagasti,Levante,Spanish La Liga,CM,Midfielder,ESP,25,39.64,217,6,6.61
Ole Didrik Blomberg,Bodø/Glimt,UEFA Champions League,RM,Midfielder,NOR,25,7.27,11,1,7.27
Oleh Ocheretko,Shakhtar,UEFA Europa Conference League,CM,Midfielder,UKR,22,5.92,90,1,5.92
Oleksandr Karavayev,Dynamo Kyiv,UEFA Europa Conference League,RB,Defender,UKR,33,12.67,100,2,6.34
Oleksandr Pikhalyonok,Dynamo Kyiv,UEFA Europa Conference League,CM,Midfielder,UKR,28,12.12,48,2,6.06
Oleksandr Romanchuk,CS U Craiova,UEFA Europa Conference League,CB,Defender,UKR,25,11.91,122,2,5.96
Oleksandr Tymchyk,Dynamo Kyiv,UEFA Europa Conference League,WB,Midfielder,UKR,28,5.74,80,1,5.74
Oleksandr Yatsyk,Dynamo Kyiv,UEFA Europa Conference League,CM,Midfielder,UKR,22,10.9,76,2,5.45
Oleksandr Zinchenko,Nott'ham Forest,"English Premier League, UEFA Europa League",LB,Defender,UKR,28,33.64,387,5,6.73
Oleksii Kashchuk,Qarabağ,UEFA Champions League,RW,Forward,UKR,25,20.54,107,3,6.85
Oliva Rutjens,Red Imps,UEFA Europa Conference League,CB,Defender,ESP,27,5.86,90,1,5.86
Oliver Antman,Rangers,UEFA Europa League,RW,Forward,FIN,24,18.18,145,3,6.06
Oliver Berg,Malmö,UEFA Europa League,CM,Midfielder,NOR,32,5.76,45,1,5.76
Oliver Burke,Union Berlin,German Bundesliga,AM,Forward,SCO,28,37.77,310,6,6.29
Oliver Edvardsen,Ajax,UEFA Champions League,RW,Forward,NOR,26,13.47,135,2,6.74
Oliver Jensen,Parma,Italian Serie A,AM,Forward,DEN,23,42.21,375,7,6.03
Oliver Nielsen,Lazio,Italian Serie A,CB,Defender,DEN,22,23.16,191,4,5.79
Oliver Scarles,West Ham,English Premier League,RB,Defender,ENG,19,6.83,45,1,6.83
Oliver Sonne,Burnley,English Premier League,RB,Defender,PER,24,17.7,104,3,5.9
Olivier Custodio,Lausanne-Sport,UEFA Europa Conference League,DM,Midfielder,SUI,30,12.17,150,2,6.09
Olivier Giroud,Lille,"French Ligue 1, UEFA Europa League",AM,Forward,FRA,39,64.29,702,10,6.43
Olivier Ntcham,Samsunspor,UEFA Europa Conference League,CM,Midfielder,CMR,29,6.0,83,1,6.0
Olivier Verdon,Ludogorets,UEFA Europa League,CB,Defender,BEN,30,19.09,176,3,6.36
Olle Samuelsson,Häcken,UEFA Europa Conference League,CB,Defender,SWE,21,5.49,90,1,5.49
Ollie Watkins,Aston Villa,"English Premier League, UEFA Europa League",AM,Forward,ENG,29,71.6,797,11,6.51
Olzhas Baibek,Qaırat Almaty,UEFA Champions League,CM,Midfielder,KAZ,20,7.51,27,1,7.51
Omar Alderete,Sunderland,English Premier League,CB,Defender,PAR,28,53.56,668,8,6.7
Omar El Hilali,Espanyol,Spanish La Liga,RB,Defender,MAR,22,62.81,694,9,6.98
Omar Falah,Oviedo,Spanish La Liga,LB,Defender,ESP,21,6.74,14,1,6.74
Omar Marmoush,Manchester City,"English Premier League, UEFA Champions League",LM,Forward,EGY,26,26.51,154,4,6.63
Omar Mascarell,Mallorca,Spanish La Liga,CM,Midfielder,EQG,32,25.81,166,4,6.45
Omar Traoré,Heidenheim,German Bundesliga,RB,Defender,GER,27,42.92,494,7,6.13
Omari Hutchinson,Nott'ham Forest,English Premier League,RW,Forward,ENG,21,26.3,55,4,6.58
Orbelín Pineda,AEK Athens,UEFA Europa Conference League,CM,Midfielder,MEX,29,12.91,180,2,6.46
Oriol Rey,Levante,Spanish La Liga,CM,Midfielder,ESP,27,52.51,573,8,6.56
Orri Steinn Óskarsson,Real Sociedad,Spanish La Liga,AM,Forward,ISL,21,19.49,113,3,6.5
Osame Sahraoui,Lille,"French Ligue 1, UEFA Europa League",LW,Forward,MAR,24,61.07,353,9,6.79
Oscar Bobb,Manchester City,"English Premier League, UEFA Champions League",RM,Midfielder,NOR,22,61.8,423,9,6.87
Oscar Dorley,Slavia Prague,UEFA Champions League,CM,Midfielder,LBR,27,21.6,270,3,7.2
Oscar Fraulo,Gladbach,German Bundesliga,RM,Midfielder,DEN,21,6.31,22,1,6.31
Oscar Gloukh,Ajax,UEFA Champions League,AM,Forward,ISR,21,21.79,127,3,7.26
Oscar Højlund,Eint Frankfurt,"German Bundesliga, UEFA Champions League",DM,Midfielder,DEN,20,47.64,193,8,5.96
Oscar Lewicki,Malmö,UEFA Europa League,CM,Midfielder,SWE,33,6.15,89,1,6.15
Osher Davida,Maccabi Tel Aviv,UEFA Europa League,RW,Forward,ISR,24,19.29,186,3,6.43
Oskar Pietuszewski,Jagiellonia,UEFA Europa Conference League,LW,Forward,POL,17,11.71,161,2,5.86
Oskar Repka,Raków,UEFA Europa Conference League,CM,Midfielder,POL,26,12.01,175,2,6.0
Otar Kiteishvili,Sturm Graz,UEFA Europa League,AM,Forward,GEO,29,13.73,149,2,6.86
Otavio Ataide,Paris FC,French Ligue 1,CB,Defender,BRA,23,40.1,533,6,6.68
Otto Rosengren,Malmö,UEFA Europa League,CM,Midfielder,SWE,22,19.07,256,3,6.36
Otto Ruoppi,KuPS,UEFA Europa Conference League,LW,Forward,FIN,19,12.78,180,2,6.39
Otto Stange,Hamburger SV,German Bundesliga,DM,Midfielder,GER,18,5.42,16,1,5.42
Oumar Solet,Udinese,Italian Serie A,CB,Defender,FRA,25,46.65,630,7,6.66
Ousmane Camara,Angers,French Ligue 1,CB,Defender,FRA,22,49.63,605,8,6.2
Ousmane Dembélé,Paris S-G,"French Ligue 1, UEFA Champions League",AM,Forward,FRA,28,29.52,207,4,7.38
Ousmane Diao,Midtjylland,UEFA Europa League,CB,Defender,SEN,21,19.58,270,3,6.53
Ousmane Diomande,Sporting CP,UEFA Champions League,CB,Defender,CIV,21,6.69,11,1,6.69
Ousmane Toure,Lille,French Ligue 1,RB,Defender,FRA,20,6.87,51,1,6.87
Oussama El Azzouzi,Auxerre,French Ligue 1,CB,Defender,MAR,24,12.94,95,2,6.47
Oussama Targhalline,Feyenoord,UEFA Europa League,CM,Midfielder,MAR,23,20.25,180,3,6.75
Ousseynou Niang,Union SG,UEFA Champions League,WB,Midfielder,SEN,24,21.68,254,3,7.23
Ovie Ejaria,Oviedo,Spanish La Liga,AM,Forward,ENG,27,26.26,107,4,6.56
Owen Wijndal,Ajax,UEFA Champions League,LB,Defender,NED,25,14.17,144,2,7.08
Ozan Kabak,Hoffenheim,German Bundesliga,CB,Defender,TUR,25,5.25,5,1,5.25
Oğuz Aydın,Fenerbahçe,UEFA Europa League,RW,Forward,TUR,24,17.3,41,3,5.77
Pablo Barrios,Atlético Madrid,"Spanish La Liga, UEFA Champions League",CM,Midfielder,ESP,22,85.72,996,12,7.14
Pablo Durán,Celta Vigo,"Spanish La Liga, UEFA Europa League",AM,Forward,ESP,24,69.0,553,11,6.27
Pablo Fornals,Betis,"Spanish La Liga, UEFA Europa League",DM,Midfielder,ESP,29,82.55,819,12,6.88
Pablo Garcia,Betis,"Spanish La Liga, UEFA Europa League",RW,Forward,ESP,19,43.5,228,7,6.21
Pablo Ibáñez,Alavés,Spanish La Liga,CM,Midfielder,ESP,27,59.38,606,9,6.6
Pablo Maffeo,Mallorca,Spanish La Liga,RB,Defender,ESP,28,35.11,390,5,7.02
Pablo Martínez,Levante,Spanish La Liga,CM,Midfielder,ESP,27,53.01,438,8,6.63
Pablo Marí,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CB,Defender,ESP,32,37.31,463,6,6.22
Pablo Marín,Real Sociedad,Spanish La Liga,CM,Midfielder,ESP,22,56.0,493,9,6.22
Pablo Pagis,Lorient,French Ligue 1,AM,Forward,FRA,22,33.54,273,5,6.71
Pablo Rodríguez,Lech Poznań,UEFA Europa Conference League,AM,Forward,ESP,24,6.47,90,1,6.47
Pablo Rosario,"Nice, Porto","French Ligue 1, UEFA Europa League",CB,Defender,DOM,28,25.71,298,4,6.43
Pablo Torre,Mallorca,Spanish La Liga,AM,Forward,ESP,22,57.8,483,9,6.42
Paddy Barrett,Shelbourne FC,UEFA Europa Conference League,CB,Defender,IRL,32,11.78,180,2,5.89
Panagiotis Retsos,Olympiacos,UEFA Champions League,CB,Defender,GRE,27,20.45,265,3,6.82
Panos Katseris,Lorient,French Ligue 1,RM,Midfielder,GRE,24,19.08,130,3,6.36
Pantelis Hatzidiakos,FC Copenhagen,UEFA Champions League,CB,Defender,GRE,28,18.84,232,3,6.28
Papa Daniel,NK Celje,UEFA Europa Conference League,CM,Midfielder,NGA,23,12.38,53,2,6.19
Pape Cabral,Monaco,"French Ligue 1, UEFA Champions League",CM,Midfielder,FRA,18,12.98,18,2,6.49
Pape Gueye,Villarreal,"Spanish La Liga, UEFA Champions League",CM,Midfielder,SEN,26,83.92,844,12,6.99
Pape Matar Sarr,Tottenham,"English Premier League, UEFA Champions League",CM,Midfielder,SEN,23,66.84,547,10,6.68
Paris Brunner,Monaco,French Ligue 1,AM,Forward,GER,19,18.69,84,3,6.23
Pascal Groß,Dortmund,"German Bundesliga, UEFA Champions League",CM,Midfielder,GER,34,44.98,262,7,6.43
Pascal Struijk,Leeds United,English Premier League,CB,Defender,NED,26,52.34,720,8,6.54
Pathé Ciss,Rayo Vallecano,"Spanish La Liga, UEFA Europa Conference League",CB,Midfielder,SEN,31,75.02,755,11,6.82
Pathé Mboup,Brest,French Ligue 1,LW,Forward,SEN,22,29.91,212,5,5.98
Patric,Lazio,Italian Serie A,DM,Midfielder,ESP,32,5.62,6,1,5.62
Patrice Čović,Werder Bremen,German Bundesliga,DM,Midfielder,CRO,18,44.46,204,7,6.35
Patrick Berg,Bodø/Glimt,UEFA Champions League,CM,Midfielder,NOR,27,22.51,270,3,7.5
Patrick Cutrone,Parma,Italian Serie A,AM,Forward,ITA,27,37.63,430,6,6.27
Patrick Dorgu,Manchester Utd,English Premier League,WB,Midfielder,DEN,20,46.7,504,7,6.67
Patrick Mainka,Heidenheim,German Bundesliga,CB,Defender,GER,30,44.73,630,7,6.39
Patrick Osterhage,Freiburg,"German Bundesliga, UEFA Europa League",DM,Midfielder,GER,25,37.28,527,6,6.21
Patrick Roberts,Sunderland,English Premier League,RM,Midfielder,ENG,28,6.86,28,1,6.86
Patrick Wimmer,Wolfsburg,German Bundesliga,LW,Forward,AUT,24,31.34,385,5,6.27
Patrik Hrošovský,Genk,UEFA Europa League,AM,Forward,SVK,33,18.82,218,3,6.27
Patrik Schick,Leverkusen,"German Bundesliga, UEFA Champions League",AM,Forward,CZE,29,38.45,515,6,6.41
Patrik Vydra,Sparta Prague,UEFA Europa Conference League,RM,Midfielder,CZE,22,6.12,16,1,6.12
Patrizio Masini,Genoa,Italian Serie A,DM,Midfielder,ITA,24,44.67,609,7,6.38
Patryk Makuch,Raków,UEFA Europa Conference League,AM,Forward,POL,26,11.95,75,2,5.98
Pau Cubarsí,Barcelona,"Spanish La Liga, UEFA Champions League",CB,Defender,ESP,18,62.67,766,9,6.96
Pau Navarro,Villarreal,Spanish La Liga,RB,Defender,ESP,20,13.83,147,2,6.92
Pau Torres,Aston Villa,"English Premier League, UEFA Europa League",CB,Defender,ESP,28,53.6,615,8,6.7
Pau Victor,Braga,UEFA Europa League,AM,Forward,ESP,23,19.53,115,3,6.51
Paul Nebel,Mainz 05,"German Bundesliga, UEFA Europa Conference League",AM,Forward,GER,23,46.34,534,7,6.62
Paul Wanner,PSV Eindhoven,UEFA Champions League,AM,Forward,GER,19,14.09,20,2,7.04
Paulius Golubickas,KuPS,UEFA Europa Conference League,RM,Forward,LTU,26,11.87,78,2,5.94
Paulo Bernardo,Celtic,UEFA Europa League,LM,Midfielder,POR,23,6.4,66,1,6.4
Paulo Dybala,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,ARG,31,41.28,301,6,6.88
Paulo Ricardo,KuPS,UEFA Europa Conference League,CB,Defender,BRA,31,6.49,90,1,6.49
Pavel Kadeřábek,Sparta Prague,UEFA Europa Conference League,RM,Midfielder,CZE,33,6.05,74,1,6.05
Pavel Šulc,Lyon,"French Ligue 1, UEFA Europa League",AM,Forward,CZE,24,68.51,434,11,6.23
Paweł Wszołek,Legia Warsaw,UEFA Europa Conference League,RB,Defender,POL,33,6.35,90,1,6.35
Pedri,Barcelona,"Spanish La Liga, UEFA Champions League",DM,Midfielder,ESP,22,87.98,1003,12,7.33
Pedrinho,"Ludogorets, Shakhtar","UEFA Europa Conference League, UEFA Europa League",CM,Midfielder,BRA,27,19.84,254,3,6.61
Pedro,Lazio,Italian Serie A,LW,Forward,ESP,38,43.8,251,7,6.26
Pedro Bicalho,Qarabağ,UEFA Champions League,DM,Midfielder,BRA,24,21.39,235,3,7.13
Pedro Bigas,Elche,Spanish La Liga,CB,Defender,ESP,35,54.07,694,8,6.76
Pedro Bravo,Midtjylland,UEFA Europa League,CM,Midfielder,COL,20,18.75,159,3,6.25
Pedro Chirivella,Panathinaikos,UEFA Europa League,CM,Midfielder,ESP,28,12.73,104,2,6.36
Pedro Díaz,Rayo Vallecano,"Spanish La Liga, UEFA Europa Conference League",AM,Forward,ESP,27,70.43,634,11,6.4
Pedro Fernandez,Barcelona,"Spanish La Liga, UEFA Champions League",AM,Forward,ESP,17,13.65,103,2,6.82
Pedro Gonçalves,Sporting CP,UEFA Champions League,LW,Forward,POR,27,22.07,195,3,7.36
Pedro Henrique,Shakhtar,UEFA Europa Conference League,LB,Defender,BRA,23,6.7,90,1,6.7
Pedro Neto,Chelsea,"English Premier League, UEFA Champions League",LW,Forward,POR,25,67.79,743,10,6.78
Pedro Porro,Tottenham,"English Premier League, UEFA Champions League",RB,Defender,ESP,26,79.15,906,11,7.2
Pedro Rodrigues,Pafos FC,UEFA Champions League,CM,Midfielder,POR,28,20.81,258,3,6.94
Peer Koopmeiners,AZ Alkmaar,UEFA Europa Conference League,CB,Defender,NED,25,12.66,180,2,6.33
Pelayo Fernandez,Rayo Vallecano,Spanish La Liga,CB,Defender,ESP,22,6.54,45,1,6.54
Pep Chavarría,Rayo Vallecano,Spanish La Liga,LB,Defender,ESP,27,63.99,742,9,7.11
Pepê,Porto,UEFA Europa League,RW,Forward,BRA,28,19.87,165,3,6.62
Peque,Sevilla,Spanish La Liga,AM,Forward,ESP,23,32.23,76,5,6.45
Pere Milla,Espanyol,Spanish La Liga,AM,Forward,ESP,33,48.65,439,7,6.95
Pere Pons,AÉK Lárnaka,UEFA Europa Conference League,CM,Midfielder,ESP,32,12.05,162,2,6.02
Pervis Estupiñán,Milan,Italian Serie A,WB,Midfielder,ECU,27,31.96,371,5,6.39
Petar Mamić,Zrinjski Mostar,UEFA Europa Conference League,LB,Defender,CRO,29,6.55,90,1,6.55
Petar Ratkov,RB Salzburg,UEFA Europa League,AM,Forward,SRB,22,18.84,205,3,6.28
Petar Stanic,Ludogorets,UEFA Europa League,LM,Midfielder,SRB,24,19.58,242,3,6.53
Petar Stojanović,Legia Warsaw,UEFA Europa Conference League,LW,Forward,SVN,30,11.85,87,2,5.92
Petar Sucic,Inter,"Italian Serie A, UEFA Champions League",CM,Midfielder,CRO,21,60.5,414,9,6.72
Peter Olayinka,Red Star,UEFA Europa League,LW,Forward,NGA,29,11.6,11,2,5.8
Petros Mantalos,AEK Athens,UEFA Europa Conference League,AM,Forward,GRE,34,13.31,110,2,6.65
Petteri Pennanen,KuPS,UEFA Europa Conference League,LM,Forward,FIN,35,11.79,153,2,5.9
Phil Foden,Manchester City,"English Premier League, UEFA Champions League",CM,Midfielder,ENG,25,56.64,623,8,7.08
Philip Billing,Midtjylland,UEFA Europa League,CM,Midfielder,DEN,29,20.0,264,3,6.67
Philip Otele,Basel,UEFA Europa League,LW,Forward,NGA,26,19.5,164,3,6.5
Philipp Lienhart,Freiburg,"German Bundesliga, UEFA Europa League",CB,Defender,AUT,29,51.25,719,8,6.41
Philipp Sander,Gladbach,German Bundesliga,CM,Midfielder,GER,27,39.81,419,6,6.64
Philipp Treu,Freiburg,"German Bundesliga, UEFA Europa League",RB,Defender,GER,24,43.21,370,7,6.17
Philippe Koffi,Ħamrun Spartans FC,UEFA Europa Conference League,AM,Forward,CIV,23,12.44,157,2,6.22
Phillip Tietz,Augsburg,German Bundesliga,AM,Forward,GER,28,37.25,140,6,6.21
Phillipp Mwene,Mainz 05,"German Bundesliga, UEFA Europa Conference League",WB,Midfielder,AUT,31,55.81,639,9,6.2
Pico,"Shamrock Rov, Shamrock Rovers",UEFA Europa Conference League,CB,Defender,CPV,33,11.75,180,2,5.88
Piero Hincapié,"Arsenal, Leverkusen","German Bundesliga, UEFA Champions League",CB,Defender,ECU,23,13.38,91,2,6.69
Pierre Højbjerg,Marseille,"French Ligue 1, UEFA Champions League",DM,Midfielder,DEN,30,74.75,869,11,6.8
Pierre Kalulu,Juventus,"Italian Serie A, UEFA Champions League",WB,Midfielder,FRA,25,67.3,900,10,6.73
Pierre Lees-Melou,"Brest, Paris FC",French Ligue 1,CM,Midfielder,FRA,32,53.58,646,8,6.7
Pierre-Emerick Aubameyang,Marseille,"French Ligue 1, UEFA Champions League",AM,Forward,GAB,36,61.25,598,9,6.81
Pierre-Yves Hamel,Paris FC,French Ligue 1,AM,Forward,FRA,31,11.19,78,2,5.6
Pierrick Capelle,Angers,French Ligue 1,CM,Midfielder,FRA,38,13.22,54,2,6.61
Pietro Comuzzo,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CB,Defender,ITA,20,35.09,303,6,5.85
Piotr Parzyszek,KuPS,UEFA Europa Conference League,AM,Forward,POL,32,12.12,109,2,6.06
Piotr Zieliński,Inter,"Italian Serie A, UEFA Champions League",CM,Midfielder,POL,31,44.88,223,7,6.41
Pol Lirola,Marseille,French Ligue 1,RM,Midfielder,ESP,28,6.23,19,1,6.23
Pol Lozano,Espanyol,Spanish La Liga,CM,Midfielder,ESP,26,57.52,679,9,6.39
Pontus Almqvist,Parma,Italian Serie A,WB,Midfielder,SWE,26,37.02,336,6,6.17
Pontus Dahbo,Häcken,UEFA Europa Conference League,CM,Forward,SWE,20,11.69,91,2,5.84
Pontus Jansson,Malmö,UEFA Europa League,CB,Defender,SWE,34,18.34,195,3,6.11
Portu,Girona,Spanish La Liga,AM,Forward,ESP,33,57.49,457,9,6.39
Prince Adu Kwabena,Viktoria Plzeň,UEFA Europa League,AM,Forward,GHA,22,18.92,108,3,6.31
Promise David,Union SG,UEFA Champions League,AM,Forward,CAN,24,21.06,171,3,7.02
Prosper Peter,Angers,French Ligue 1,AM,Forward,NGA,18,44.08,495,7,6.3
Przemysław Frankowski,Rennes,French Ligue 1,WB,Midfielder,POL,30,26.21,309,4,6.55
Péter Baráth,Raków,UEFA Europa Conference League,CM,Midfielder,HUN,23,12.06,95,2,6.03
Quentin Merlin,Rennes,French Ligue 1,WB,Midfielder,FRA,23,52.85,710,8,6.61
Quentin Ndjantou Mbitcha,Paris S-G,"French Ligue 1, UEFA Champions League",LM,Midfielder,FRA,18,34.57,174,5,6.91
Quilindschy Hartman,Burnley,English Premier League,LB,Defender,NED,23,52.53,718,8,6.57
Quinten Timber,Feyenoord,UEFA Europa League,DM,Midfielder,NED,24,6.67,45,1,6.67
Rachid Ghezzal,Lyon,"French Ligue 1, UEFA Europa League",RW,Forward,ALG,33,23.98,74,4,6.0
Raddy Ovouka,KF Drita,UEFA Europa Conference League,CB,Defender,CGO,25,12.49,180,2,6.24
Rade Krunić,Red Star,UEFA Europa League,DM,Midfielder,BIH,32,6.71,80,1,6.71
Radim Breite,Sigma Olomouc,UEFA Europa Conference League,DM,Midfielder,CZE,36,5.56,19,1,5.56
Radovan Pankov,Legia Warsaw,UEFA Europa Conference League,CB,Defender,SRB,30,6.47,90,1,6.47
Rafa Marín,Villarreal,"Spanish La Liga, UEFA Champions League",CB,Defender,ESP,23,60.66,810,9,6.74
Rafa Mir,Elche,Spanish La Liga,AM,Forward,ESP,28,59.08,588,9,6.56
Rafael Compri,Ħamrun Spartans FC,UEFA Europa Conference League,RB,Defender,BRA,29,12.6,180,2,6.3
Rafael Gonçalves,Strasbourg,"French Ligue 1, UEFA Europa Conference League",CM,Midfielder,POR,20,43.58,316,7,6.23
Rafael Leão,Milan,Italian Serie A,AM,Forward,POR,26,19.59,138,3,6.53
Rafał Augustyniak,Legia Warsaw,UEFA Europa Conference League,CM,Midfielder,POL,31,12.58,180,2,6.29
Rafik Belghali,Hellas Verona,Italian Serie A,WB,Midfielder,ALG,23,43.79,417,7,6.26
Rafik Messali,Toulouse,French Ligue 1,RM,Midfielder,FRA,22,5.76,17,1,5.76
Rafiu Durosinmi,Viktoria Plzeň,UEFA Europa League,AM,Forward,NGA,22,19.07,238,3,6.36
Ragnar Ache,Köln,German Bundesliga,AM,Forward,GER,27,43.28,208,7,6.18
Rahim Bonkano,Oviedo,Spanish La Liga,LB,Defender,NIG,23,62.09,740,9,6.9
Rahim Ibrahim,Slovan Bratislava,UEFA Europa Conference League,DM,Midfielder,GHA,24,12.12,163,2,6.06
Ramon Hendriks,Stuttgart,"German Bundesliga, UEFA Europa League",CB,Defender,NED,24,62.25,529,10,6.22
Ramy Bensebaini,Dortmund,"German Bundesliga, UEFA Champions League",CB,Defender,ALG,30,68.42,849,10,6.84
Ramón Martínez,Sevilla,Spanish La Liga,CB,Defender,ESP,22,12.29,101,2,6.14
Ramón Terrats,Espanyol,Spanish La Liga,AM,Midfielder,ESP,24,37.14,95,6,6.19
Randal Kolo Muani,Tottenham,"English Premier League, UEFA Champions League",AM,Forward,FRA,26,20.5,47,3,6.83
Randy Nteka,Rayo Vallecano,Spanish La Liga,AM,Forward,ANG,27,18.96,36,3,6.32
Rani Khedira,Union Berlin,German Bundesliga,CM,Midfielder,GER,31,43.19,612,7,6.17
Ransford Königsdörffer,Hamburger SV,German Bundesliga,AM,Forward,GHA,24,44.04,530,7,6.29
Raoul Bellanova,Atalanta,"Italian Serie A, UEFA Champions League",WB,Midfielder,ITA,25,54.4,593,8,6.8
Raphael Le Guen,Brest,French Ligue 1,CB,Defender,FRA,18,5.31,5,1,5.31
Raphael Onyedika,Club Brugge,UEFA Champions League,DM,Midfielder,NGA,24,7.46,80,1,7.46
Raphaël Guerreiro,Bayern Munich,"German Bundesliga, UEFA Champions League",AM,Defender,POR,31,39.86,229,6,6.64
Raphinha,Barcelona,"Spanish La Liga, UEFA Champions League",RW,Forward,BRA,28,49.63,471,7,7.09
Rasmus Højlund,Napoli,"Italian Serie A, UEFA Champions League",AM,Forward,DEN,22,39.04,463,6,6.51
Rasmus Kristensen,Eint Frankfurt,"German Bundesliga, UEFA Champions League",RB,Defender,DEN,28,34.35,328,5,6.87
Rasmus Nicolaisen,Toulouse,French Ligue 1,CB,Defender,DEN,28,47.63,521,8,5.95
Rassoul Ndiaye,Le Havre,French Ligue 1,CM,Midfielder,SEN,23,50.13,483,8,6.27
Raul Florucz,Union SG,UEFA Champions League,AM,Forward,AUT,24,7.07,30,1,7.07
Rav van den Berg,Köln,German Bundesliga,CB,Defender,NED,21,11.76,160,2,5.88
Rayan Aït-Nouri,Manchester City,English Premier League,LB,Defender,ALG,24,21.62,202,3,7.21
Rayan Cherki,Manchester City,"English Premier League, UEFA Champions League",AM,Forward,FRA,22,27.58,82,4,6.9
Rayan Fofana,Lens,French Ligue 1,AM,Forward,FRA,19,45.14,374,7,6.45
Rayan Philippe,Hamburger SV,German Bundesliga,RW,Forward,FRA,24,44.79,405,7,6.4
Rayan Raveloson,Young Boys,UEFA Europa League,CM,Midfielder,MAD,28,19.05,184,3,6.35
Raz Shlomo,Maccabi Tel Aviv,UEFA Europa League,CB,Defender,ISR,26,18.64,208,3,6.21
Raúl,Osasuna,Spanish La Liga,AM,Forward,ESP,24,58.51,252,9,6.5
Raúl Albiol,Pisa,Italian Serie A,CB,Defender,ESP,40,7.03,90,1,7.03
Raúl Asencio,Real Madrid,"Spanish La Liga, UEFA Champions League",CB,Defender,ESP,22,53.34,488,8,6.67
Raúl Jiménez,Fulham,English Premier League,AM,Forward,MEX,34,44.19,236,7,6.31
Raúl Moro,Ajax,UEFA Champions League,LW,Forward,ESP,22,21.18,112,3,7.06
Reda Belahyane,Lazio,Italian Serie A,LM,Midfielder,MAR,21,26.13,154,4,6.53
Reda Khadra,Le Havre,French Ligue 1,RM,Forward,GER,24,12.83,107,2,6.42
Reece James,Chelsea,"English Premier League, UEFA Champions League",RB,Defender,ENG,25,69.12,592,10,6.91
Reggie Walsh,Chelsea,UEFA Champions League,DM,Midfielder,ENG,17,7.78,25,1,7.78
Reinildo Mandava,Sunderland,English Premier League,LB,Defender,MOZ,31,34.05,392,5,6.81
Remo Freuler,Bologna,"Italian Serie A, UEFA Europa League",DM,Midfielder,SUI,33,58.86,785,9,6.54
Renato Sanches,Panathinaikos,UEFA Europa League,DM,Midfielder,POR,28,6.4,76,1,6.4
Renato Veiga,Villarreal,"Spanish La Liga, UEFA Champions League",CB,Defender,POR,22,70.95,795,11,6.45
Reo Hatate,Celtic,UEFA Europa League,LM,Midfielder,JPN,27,20.31,181,3,6.77
Reshat Ramadani,Shkëndija 79,UEFA Europa Conference League,DM,Midfielder,MKD,22,12.09,135,2,6.04
Riad Bajić,AÉK Lárnaka,UEFA Europa Conference League,AM,Forward,BIH,31,12.51,150,2,6.26
Ricardinho,Qaırat Almaty,UEFA Champions League,AM,Forward,BRA,24,19.49,22,3,6.5
Ricardo Horta,Braga,UEFA Europa League,AM,Forward,POR,31,20.24,228,3,6.75
Ricardo Pepi,PSV Eindhoven,UEFA Champions League,AM,Forward,USA,22,14.42,80,2,7.21
Ricardo Rodríguez,Betis,"Spanish La Liga, UEFA Europa League",LB,Defender,SUI,33,53.1,550,8,6.64
