Player,Game Week,Position,General Position,Team,League,Minutes,Rating,Age,Nationality
Robert Lewandowski,J6,RW,Forward,Barcelona,Spanish La Liga,26.0,6.89,37,POL
Dani Olmo,J6,AM,Forward,Barcelona,Spanish La Liga,90.0,7.16,27,ESP
Lorenzo Lucca,J2,AM,Forward,Napoli,Italian Serie A,74.0,6.26,24,ITA
Michael Folorunsho,J2,AM,Forward,Cagliari,Italian Serie A,82.0,6.01,27,ITA
Sebastiano Esposito,J2,AM,Forward,Cagliari,Italian Serie A,65.0,5.85,23,ITA
Gennaro Borrelli,J2,AM,Forward,Cagliari,Italian Serie A,25.0,5.79,25,ITA
Henrik Meister,J2,AM,Forward,Pisa,Italian Serie A,90.0,6.31,21,DEN
Stefano Moreo,J2,AM,Forward,Pisa,Italian Serie A,64.0,5.48,32,ITA
M'Bala Nzola,J2,AM,Forward,Pisa,Italian Serie A,26.0,6.52,29,ANG
Evan Ferguson,J2,AM,Forward,Roma,Italian Serie A,72.0,6.44,20,IRL
Stephan El Shaarawy,J2,LW,Forward,Roma,Italian Serie A,45.0,5.96,32,ITA
Paulo Dybala,J2,LW,Forward,Roma,Italian Serie A,45.0,6.94,31,ARG
Matìas Soulé,J2,RW,Forward,Roma,Italian Serie A,89.0,7.07,22,ARG
Lorenzo Colombo,J2,AM,Forward,Genoa,Italian Serie A,77.0,6.0,23,ITA
Nicolae Stanciu,J2,LW,Forward,Genoa,Italian Serie A,64.0,6.02,32,ROU
Morten Thorsby,J2,AM,Forward,Genoa,Italian Serie A,26.0,5.45,29,NOR
Mikael Ellertsson,J2,RW,Forward,Genoa,Italian Serie A,76.0,6.18,23,ISL
Valentin Carboni,J2,AM,Forward,Genoa,Italian Serie A,64.0,6.33,20,ARG
Jonathan David,J2,AM,Forward,Juventus,Italian Serie A,61.0,5.96,25,CAN
Dušan Vlahović,J2,AM,Forward,Juventus,Italian Serie A,29.0,6.63,25,SRB
Kenan Yıldız,J2,AM,Forward,Juventus,Italian Serie A,89.0,6.42,20,TUR
Francisco Conceição,J2,AM,Forward,Juventus,Italian Serie A,82.0,6.17,22,POR
Ricardo Pepi,J1,AM,Forward,PSV Eindhoven,UEFA Champions League,73.0,6.83,22,USA
Ismael Saibari,J1,AM,Forward,PSV Eindhoven,UEFA Champions League,73.0,7.17,24,MAR
Promise David,J1,AM,Forward,Union SG,UEFA Champions League,66.0,7.25,24,CAN
Marc Giger,J1,AM,Forward,Union SG,UEFA Champions League,24.0,7.0,21,SUI
Kevin Rodríguez,J1,AM,Forward,Union SG,UEFA Champions League,87.0,7.36,25,ECU
Anouar Ait El Hadj,J1,AM,Forward,Union SG,UEFA Champions League,74.0,7.36,23,BEL
Iñaki Williams,J1,AM,Forward,Athletic Club,UEFA Champions League,90.0,7.37,31,GHA
Roberto Navarro,J1,RW,Forward,Athletic Club,UEFA Champions League,60.0,6.71,23,ESP
Unai Gómez,J1,AM,Forward,Athletic Club,UEFA Champions League,20.0,7.12,22,ESP
Álex Berenguer,J1,LW,Forward,Athletic Club,UEFA Champions League,90.0,7.05,30,ESP
Oihan Sancet,J1,AM,Forward,Athletic Club,UEFA Champions League,67.0,7.37,25,ESP
Gorka Guruzeta,J1,AM,Forward,Athletic Club,UEFA Champions League,23.0,6.88,29,ESP
Viktor Gyökeres,J1,AM,Forward,Arsenal,UEFA Champions League,64.0,7.18,27,SWE
Leandro Trossard,J1,AM,Forward,Arsenal,UEFA Champions League,26.0,7.37,30,BEL
Eberechi Eze,J1,LW,Forward,Arsenal,UEFA Champions League,70.0,6.66,27,ENG
Gabriel Martinelli,J1,LW,Forward,Arsenal,UEFA Champions League,20.0,7.37,24,BRA
Noni Madueke,J1,RW,Forward,Arsenal,UEFA Champions League,89.0,7.22,23,ENG
Richarlison,J1,AM,Forward,Tottenham,UEFA Champions League,76.0,6.17,28,BRA
Xavi Simons,J1,LW,Forward,Tottenham,UEFA Champions League,76.0,7.12,22,NED
Mohammed Kudus,J1,RW,Forward,Tottenham,UEFA Champions League,90.0,7.37,25,GHA
Georges Mikautadze,J1,AM,Forward,Villarreal,UEFA Champions League,90.0,6.45,24,GEO
Ayoze Pérez,J1,AM,Forward,Villarreal,UEFA Champions League,74.0,6.85,32,ESP
Vangelis Pavlidis,J1,AM,Forward,Benfica,UEFA Champions League,78.0,7.37,26,GRE
Andreas Schjelderup,J1,LW,Forward,Benfica,UEFA Champions League,69.0,7.38,21,NOR
Fredrik Aursnes,J1,RW,Forward,Benfica,UEFA Champions League,69.0,6.74,29,NOR
Franjo Ivanović,J1,AM,Forward,Benfica,UEFA Champions League,21.0,7.38,21,CRO
Heorhiy Sudakov,J1,AM,Forward,Benfica,UEFA Champions League,90.0,7.38,23,UKR
Camilo Marques,J1,AM,Forward,Qarabağ,UEFA Champions League,89.0,7.39,23,COL
Abdellah Zoubir,J1,LW,Forward,Qarabağ,UEFA Champions League,90.0,7.39,33,FRA
Leandro Andrade,J1,RW,Forward,Qarabağ,UEFA Champions League,65.0,7.08,25,CPV
Emmanuel Addai,J1,LW,Forward,Qarabağ,UEFA Champions League,25.0,7.08,24,GHA
Kady Borges,J1,AM,Forward,Qarabağ,UEFA Champions League,90.0,7.39,29,BRA
Loïs Openda,J1,AM,Forward,Juventus,UEFA Champions League,68.0,7.22,25,BEL
Vasilije Adžić,J1,AM,Forward,Juventus,UEFA Champions League,22.0,6.92,19,MNE
Kenan Yıldız,J1,AM,Forward,Juventus,UEFA Champions League,86.0,7.39,20,TUR
Jonathan David,J1,AM,Forward,Juventus,UEFA Champions League,59.0,7.12,25,CAN
Dušan Vlahović,J1,AM,Forward,Juventus,UEFA Champions League,31.0,7.4,25,SRB
Serhou Guirassy,J1,AM,Forward,Dortmund,UEFA Champions League,89.0,7.41,29,GUI
Maximilian Beier,J1,AM,Forward,Dortmund,UEFA Champions League,70.0,6.68,22,GER
Julian Brandt,J1,AM,Forward,Dortmund,UEFA Champions League,20.0,7.21,29,GER
Karim Adeyemi,J1,AM,Forward,Dortmund,UEFA Champions League,90.0,7.41,23,GER
Kylian Mbappé,J1,AM,Forward,Real Madrid,UEFA Champions League,90.0,7.41,26,FRA
Rodrygo,J1,LW,Forward,Real Madrid,UEFA Champions League,62.0,7.42,24,BRA
Vinicius Júnior,J1,LW,Forward,Real Madrid,UEFA Champions League,28.0,7.42,25,BRA
Franco Mastantuono,J1,RW,Forward,Real Madrid,UEFA Champions League,62.0,7.42,18,ARG
Brahim Díaz,J1,RW,Forward,Real Madrid,UEFA Champions League,28.0,7.07,26,MAR
Arda Güler,J1,AM,Forward,Real Madrid,UEFA Champions League,72.0,7.42,20,TUR
Pierre-Emerick Aubameyang,J1,AM,Forward,Marseille,UEFA Champions League,90.0,6.74,36,GAB
Timothy Weah,J1,LW,Forward,Marseille,UEFA Champions League,77.0,7.09,25,USA
Mason Greenwood,J1,RW,Forward,Marseille,UEFA Champions League,90.0,7.42,23,ENG
Matt O'Riley,J1,AM,Forward,Marseille,UEFA Champions League,65.0,7.43,24,DEN
Igor Paixão,J1,LW,Forward,Marseille,UEFA Champions League,25.0,7.17,25,BRA
Tomáš Chorý,J1,AM,Forward,Slavia Prague,UEFA Champions League,76.0,7.01,30,CZE
Lukáš Provod,J1,RW,Forward,Slavia Prague,UEFA Champions League,90.0,7.43,28,CZE
Vasil Kušej,J1,LW,Forward,Slavia Prague,UEFA Champions League,89.0,7.44,25,CZE
Michal Sadílek,J1,AM,Forward,Slavia Prague,UEFA Champions League,89.0,7.44,26,CZE
Kasper Waarst Høgh,J1,AM,Forward,Bodø/Glimt,UEFA Champions League,73.0,6.76,24,DEN
Jens Petter Hauge,J1,LW,Forward,Bodø/Glimt,UEFA Champions League,90.0,7.21,25,NOR
Mathias Jørgensen,J1,RW,Forward,Bodø/Glimt,UEFA Champions League,45.0,6.13,24,DEN
Daniel Bassi,J1,RW,Forward,Bodø/Glimt,UEFA Champions League,45.0,7.44,0,NOR
Ayoub El Kaabi,J1,AM,Forward,Olympiacos,UEFA Champions League,90.0,6.96,32,MAR
Daniel Podence,J1,LW,Forward,Olympiacos,UEFA Champions League,90.0,7.44,29,POR
Gabriel Strefezza,J1,RW,Forward,Olympiacos,UEFA Champions League,45.0,6.86,28,BRA
Mehdi Taremi,J1,AM,Forward,Olympiacos,UEFA Champions League,45.0,7.01,33,IRN
Chiquinho,J1,AM,Forward,Olympiacos,UEFA Champions League,90.0,7.44,30,POR
Landry Dimata,J1,AM,Forward,Pafos FC,UEFA Champions League,32.0,6.0,28,BEL
Vlad Dragomir,J1,AM,Forward,Pafos FC,UEFA Champions League,85.0,6.64,26,ROU
Alexander Isak,J1,AM,Forward,Liverpool,UEFA Champions League,57.0,7.44,25,SWE
Hugo Ekitike,J1,AM,Forward,Liverpool,UEFA Champions League,33.0,7.45,23,FRA
Cody Gakpo,J1,LW,Forward,Liverpool,UEFA Champions League,57.0,6.88,26,NED
Alexis Mac Allister,J1,AM,Forward,Liverpool,UEFA Champions League,33.0,7.04,26,ARG
Mohamed Salah,J1,RW,Forward,Liverpool,UEFA Champions League,90.0,7.46,33,EGY
Florian Wirtz,J1,AM,Forward,Liverpool,UEFA Champions League,73.0,7.46,22,GER
Antoine Griezmann,J1,AM,Forward,Atlético Madrid,UEFA Champions League,60.0,7.11,34,FRA
Alexander Sørloth,J1,AM,Forward,Atlético Madrid,UEFA Champions League,30.0,6.9,29,NOR
Giacomo Raspadori,J1,AM,Forward,Atlético Madrid,UEFA Champions League,52.0,7.47,25,ITA
Wout Weghorst,J1,AM,Forward,Ajax,UEFA Champions League,62.0,6.44,33,NED
Kasper Dolberg,J1,AM,Forward,Ajax,UEFA Champions League,28.0,7.05,27,DEN
Mika Godts,J1,LW,Forward,Ajax,UEFA Champions League,75.0,7.18,20,BEL
Oliver Edvardsen,J1,RW,Forward,Ajax,UEFA Champions League,90.0,6.73,26,NOR
Francesco Esposito,J1,AM,Forward,Inter,UEFA Champions League,90.0,7.47,20,ITA
Marcus Thuram,J1,AM,Forward,Inter,UEFA Champions League,86.0,7.47,28,FRA
Harry Kane,J1,AM,Forward,Bayern Munich,UEFA Champions League,89.0,7.48,32,ENG
Luis Díaz,J1,LW,Forward,Bayern Munich,UEFA Champions League,90.0,7.48,28,COL
Michael Olise,J1,RW,Forward,Bayern Munich,UEFA Champions League,90.0,7.49,23,FRA
Serge Gnabry,J1,AM,Forward,Bayern Munich,UEFA Champions League,89.0,7.09,30,GER
João Pedro,J1,AM,Forward,Chelsea,UEFA Champions League,90.0,7.05,23,BRA
Pedro Neto,J1,LW,Forward,Chelsea,UEFA Champions League,67.0,6.9,25,POR
Alejandro Garnacho,J1,LW,Forward,Chelsea,UEFA Champions League,23.0,7.21,21,ARG
Cole Palmer,J1,RW,Forward,Chelsea,UEFA Champions League,90.0,7.49,23,ENG
Enzo Fernández,J1,AM,Forward,Chelsea,UEFA Champions League,80.0,6.86,24,ARG
Senny Mayulu,J1,AM,Forward,Paris S-G,UEFA Champions League,54.0,7.49,19,FRA
Bradley Barcola,J1,LW,Forward,Paris S-G,UEFA Champions League,90.0,7.5,23,FRA
Khvicha Kvaratskhelia,J1,RW,Forward,Paris S-G,UEFA Champions League,74.0,7.5,24,GEO
Gonçalo Ramos,J1,AM,Forward,Paris S-G,UEFA Champions League,33.0,7.5,24,POR
Daniel Maldini,J1,AM,Forward,Atalanta,UEFA Champions League,45.0,6.55,23,ITA
Nikola Krstović,J1,AM,Forward,Atalanta,UEFA Champions League,45.0,7.5,25,MNE
Charles De Ketelaere,J1,AM,Forward,Atalanta,UEFA Champions League,45.0,7.08,24,BEL
Lazar Samardzic,J1,AM,Forward,Atalanta,UEFA Champions League,45.0,6.94,23,SRB
Mario Pašalić,J1,AM,Forward,Atalanta,UEFA Champions League,90.0,6.83,30,CRO
Nicolo Tresoldi,J1,AM,Forward,Club Brugge,UEFA Champions League,90.0,7.51,21,GER
Christos Tzolis,J1,LW,Forward,Club Brugge,UEFA Champions League,90.0,7.51,23,GRE
Carlos Forbs,J1,RW,Forward,Club Brugge,UEFA Champions League,60.0,7.51,21,POR
Mamadou Diakhon,J1,RW,Forward,Club Brugge,UEFA Champions League,30.0,7.06,19,FRA
Hans Vanaken,J1,AM,Forward,Club Brugge,UEFA Champions League,90.0,7.51,33,BEL
Folarin Balogun,J1,AM,Forward,Monaco,UEFA Champions League,62.0,6.88,24,USA
Ansu Fati,J1,AM,Forward,Monaco,UEFA Champions League,28.0,7.53,22,ESP
Mika Biereth,J1,AM,Forward,Monaco,UEFA Champions League,62.0,6.87,22,DEN
George Ilenikhena,J1,AM,Forward,Monaco,UEFA Champions League,28.0,6.79,19,NGA
Takumi Minamino,J1,AM,Forward,Monaco,UEFA Champions League,90.0,7.54,30,JPN
Maghnes Akliouche,J1,AM,Forward,Monaco,UEFA Champions League,90.0,7.54,23,FRA
Mohamed Elyounoussi,J1,AM,Forward,FC Copenhagen,UEFA Champions League,90.0,7.54,31,NOR
Youssoufa Moukoko,J1,AM,Forward,FC Copenhagen,UEFA Champions League,68.0,6.63,20,GER
Viktor Claesson,J1,AM,Forward,FC Copenhagen,UEFA Champions League,22.0,7.55,33,SWE
Patrik Schick,J1,AM,Forward,Leverkusen,UEFA Champions League,90.0,6.79,29,CZE
Eliesse Ben Seghir,J1,AM,Forward,Leverkusen,UEFA Champions League,66.0,7.55,20,MAR
Ernest Poku,J1,RW,Forward,Leverkusen,UEFA Champions League,24.0,7.55,21,NED
Malik Tillman,J1,AM,Forward,Leverkusen,UEFA Champions League,50.0,6.82,23,USA
Ibrahim Maza,J1,LW,Forward,Leverkusen,UEFA Champions League,40.0,6.55,19,ALG
Claudio Echeverri,J1,AM,Forward,Leverkusen,UEFA Champions League,24.0,7.19,19,ARG
Erling Haaland,J1,AM,Forward,Manchester City,UEFA Champions League,79.0,7.03,25,NOR
Rasmus Højlund,J1,AM,Forward,Napoli,UEFA Champions League,71.0,6.05,22,DEN
Luis Javier Suárez,J1,AM,Forward,Sporting CP,UEFA Champions League,60.0,7.56,27,COL
Fotis Ioannidis,J1,AM,Forward,Sporting CP,UEFA Champions League,30.0,6.64,25,GRE
Pedro Gonçalves,J1,LW,Forward,Sporting CP,UEFA Champions League,60.0,7.56,27,POR
Alisson Santos,J1,LW,Forward,Sporting CP,UEFA Champions League,30.0,7.56,22,BRA
Geovany Quenda,J1,RW,Forward,Sporting CP,UEFA Champions League,90.0,7.56,18,POR
Francisco Trincão,J1,AM,Forward,Sporting CP,UEFA Champions League,90.0,7.57,25,POR
Dastan Satpayev,J1,AM,Forward,Qaırat Almaty,UEFA Champions League,90.0,7.0,17,KAZ
Valeriy Gromyko,J1,LW,Forward,Qaırat Almaty,UEFA Champions League,90.0,6.86,28,BLR
Alexandr Mrynskiy,J1,RW,Forward,Qaırat Almaty,UEFA Champions League,80.0,6.6,21,KAZ
Jorginho Costa,J1,AM,Forward,Qaırat Almaty,UEFA Champions League,90.0,7.09,27,POR
Edimilson Filho,J1,AM,Forward,Qaırat Almaty,UEFA Champions League,21.0,7.01,28,BRA
Jug Stanojev,J1,RW,Forward,Qaırat Almaty,UEFA Champions League,21.0,6.1,26,SRB
Anthony Gordon,J1,AM,Forward,Newcastle Utd,UEFA Champions League,90.0,7.58,24,ENG
Harvey Barnes,J1,LW,Forward,Newcastle Utd,UEFA Champions League,61.0,7.0,27,ENG
Nick Woltemade,J1,AM,Forward,Newcastle Utd,UEFA Champions League,29.0,6.51,23,GER
Anthony Elanga,J1,RW,Forward,Newcastle Utd,UEFA Champions League,62.0,7.09,23,SWE
Robert Lewandowski,J1,AM,Forward,Barcelona,UEFA Champions League,69.0,7.23,37,POL
Marcus Rashford,J1,LW,Forward,Barcelona,UEFA Champions League,81.0,7.59,27,ENG
Raphinha,J1,RW,Forward,Barcelona,UEFA Champions League,90.0,7.59,28,BRA
Fermin López,J1,AM,Forward,Barcelona,UEFA Champions League,89.0,7.6,22,ESP
Ferrán Torres,J1,AM,Forward,Barcelona,UEFA Champions League,22.0,6.66,25,ESP
Jonathan Burkardt,J1,AM,Forward,Eint Frankfurt,UEFA Champions League,71.0,7.61,25,GER
Ansgar Knauff,J1,LW,Forward,Eint Frankfurt,UEFA Champions League,90.0,7.64,23,GER
Ritsu Doan,J1,RW,Forward,Eint Frankfurt,UEFA Champions League,83.0,7.13,27,JPN
Can Uzun,J1,AM,Forward,Eint Frankfurt,UEFA Champions League,71.0,7.66,19,TUR
Barış Alper Yılmaz,J1,AM,Forward,Galatasaray,UEFA Champions League,90.0,7.67,25,TUR
Yunus Akgün,J1,LW,Forward,Galatasaray,UEFA Champions League,77.0,7.13,25,TUR
Leroy Sané,J1,RW,Forward,Galatasaray,UEFA Champions League,66.0,7.25,29,GER
Ahmed Kutucu,J1,RW,Forward,Galatasaray,UEFA Champions League,24.0,6.65,25,TUR
İlkay Gündoğan,J1,AM,Forward,Galatasaray,UEFA Champions League,66.0,7.67,34,GER
Giovanni Simeone,J2,AM,Forward,Torino,Italian Serie A,61.0,6.62,30,ARG
Che Adams,J2,AM,Forward,Torino,Italian Serie A,29.0,6.26,29,SCO
Nikola Vlašić,J2,LW,Forward,Torino,Italian Serie A,90.0,6.02,27,CRO
Cyril Ngonge,J2,RW,Forward,Torino,Italian Serie A,80.0,5.99,25,BEL
Moise Kean,J2,AM,Forward,Fiorentina,Italian Serie A,90.0,6.23,25,ITA
Roberto Piccoli,J2,AM,Forward,Fiorentina,Italian Serie A,76.0,6.38,24,ITA
Albert Guðmundsson,J2,AM,Forward,Fiorentina,Italian Serie A,82.0,6.32,28,ISL
Júnior Brumado,J1,AM,Forward,Midtjylland,UEFA Europa League,69.0,6.09,26,BRA
Edward Chilufya,J1,AM,Forward,Midtjylland,UEFA Europa League,21.0,5.77,26,ZAM
Franculino Djú,J1,AM,Forward,Midtjylland,UEFA Europa League,87.0,6.34,21,GNB
Cho Gue-sung,J1,AM,Forward,Midtjylland,UEFA Europa League,59.0,6.2,27,KOR
Aral Şimşir,J1,AM,Forward,Midtjylland,UEFA Europa League,31.0,6.74,23,DEN
Maurice Malone,J1,AM,Forward,Sturm Graz,UEFA Europa League,58.0,6.48,25,GER
Leon Grgic,J1,LW,Forward,Sturm Graz,UEFA Europa League,32.0,4.97,19,CRO
Filip Rózga,J1,LW,Forward,Sturm Graz,UEFA Europa League,45.0,5.81,19,POL
Jacob Hodl,J1,RW,Forward,Sturm Graz,UEFA Europa League,45.0,6.24,18,AUT
Tomi Horvat,J1,RW,Forward,Sturm Graz,UEFA Europa League,90.0,6.45,26,SVN
Seedy Jatta,J1,AM,Forward,Sturm Graz,UEFA Europa League,72.0,6.1,22,NOR
Giorgos Giakoumakis,J1,AM,Forward,PAOK,UEFA Europa League,71.0,6.27,30,GRE
Taison,J1,LW,Forward,PAOK,UEFA Europa League,65.0,6.4,37,BRA
Kiril Despodov,J1,RW,Forward,PAOK,UEFA Europa League,25.0,5.89,28,BUL
Andrija Živković,J1,RW,Forward,PAOK,UEFA Europa League,90.0,6.48,29,SRB
Giannis Konstantelias,J1,AM,Forward,PAOK,UEFA Europa League,85.0,6.92,22,GRE
Dor Peretz,J1,AM,Forward,Maccabi Tel Aviv,UEFA Europa League,90.0,6.46,30,ISR
Sagiv Yehezkel,J1,LW,Forward,Maccabi Tel Aviv,UEFA Europa League,89.0,6.1,30,ISR
Osher Davida,J1,RW,Forward,Maccabi Tel Aviv,UEFA Europa League,72.0,6.17,24,ISR
Kervin Andrade,J1,AM,Forward,Maccabi Tel Aviv,UEFA Europa League,89.0,6.64,20,VEN
Amine El Ouazzani,J1,AM,Forward,Braga,UEFA Europa League,61.0,5.9,24,MAR
Fran Navarro,J1,AM,Forward,Braga,UEFA Europa League,29.0,6.28,27,ESP
Ricardo Horta,J1,AM,Forward,Braga,UEFA Europa League,70.0,6.49,31,POR
Diego Rodrigues,J1,AM,Forward,Braga,UEFA Europa League,20.0,6.6,20,POR
Rodrigo Zalazar,J1,AM,Forward,Braga,UEFA Europa League,70.0,6.67,26,URU
Pau Victor,J1,AM,Forward,Braga,UEFA Europa League,20.0,6.13,23,ESP
Casper Tengstedt,J1,AM,Forward,Feyenoord,UEFA Europa League,61.0,5.64,25,DEN
Cyle Larin,J1,AM,Forward,Feyenoord,UEFA Europa League,29.0,5.09,30,CAN
Gaoussou Diarra,J1,LW,Forward,Feyenoord,UEFA Europa League,80.0,6.09,22,MLI
Gonçalo Borges,J1,RW,Forward,Feyenoord,UEFA Europa League,90.0,6.11,24,POR
Sem Steijn,J1,AM,Forward,Feyenoord,UEFA Europa League,90.0,6.0,23,NED
Lautaro Martínez,J2,AM,Forward,Inter,Italian Serie A,90.0,6.05,28,ARG
Marcus Thuram,J2,AM,Forward,Inter,Italian Serie A,90.0,6.86,28,FRA
Francesco Esposito,J2,AM,Forward,Inter,Italian Serie A,23.0,5.62,20,ITA
Keinan Davis,J2,AM,Forward,Udinese,Italian Serie A,69.0,6.95,27,ENG
Vakoun Issouf Bayo,J2,AM,Forward,Udinese,Italian Serie A,62.0,6.17,28,CIV
Adam Buksa,J2,AM,Forward,Udinese,Italian Serie A,28.0,5.53,29,POL
Junior Adamu,J1,AM,Forward,Freiburg,UEFA Europa League,74.0,5.93,24,AUT
Vincenzo Grifo,J1,LW,Forward,Freiburg,UEFA Europa League,74.0,6.48,32,ITA
Jan-Niklas Beste,J1,RW,Forward,Freiburg,UEFA Europa League,70.0,6.26,26,GER
Philipp Treu,J1,RW,Forward,Freiburg,UEFA Europa League,20.0,6.23,24,GER
Johan Manzambi,J1,AM,Forward,Freiburg,UEFA Europa League,89.0,6.81,19,SUI
Albian Ajeti,J1,AM,Forward,Basel,UEFA Europa League,71.0,6.21,28,SUI
Arlet Zé,J1,LW,Forward,Basel,UEFA Europa League,57.0,6.21,19,SUI
Jeremy Agbonifo,J1,RW,Forward,Basel,UEFA Europa League,33.0,5.9,19,SWE
Ibrahim Salah,J1,RW,Forward,Basel,UEFA Europa League,57.0,6.04,24,MAR
Philip Otele,J1,LW,Forward,Basel,UEFA Europa League,33.0,6.79,26,NGA
Xherdan Shaqiri,J1,AM,Forward,Basel,UEFA Europa League,90.0,6.82,33,SUI
Marko Arnautović,J1,AM,Forward,Red Star,UEFA Europa League,74.0,6.94,36,AUT
Mirko Ivanić,J1,LW,Forward,Red Star,UEFA Europa League,89.0,6.09,32,MNE
Nemanja Radonjić,J1,RW,Forward,Red Star,UEFA Europa League,45.0,6.26,29,SRB
Milson,J1,RW,Forward,Red Star,UEFA Europa League,45.0,6.23,25,ANG
Bruno Duarte,J1,AM,Forward,Red Star,UEFA Europa League,90.0,6.86,29,BRA
Daizen Maeda,J1,AM,Forward,Celtic,UEFA Europa League,45.0,5.44,27,JPN
Kelechi Iheanacho,J1,AM,Forward,Celtic,UEFA Europa League,45.0,6.6,28,NGA
Sebastian Tounekti,J1,LW,Forward,Celtic,UEFA Europa League,76.0,6.13,23,TUN
Yang Hyunjun,J1,RW,Forward,Celtic,UEFA Europa League,67.0,5.61,23,KOR
James Forrest,J1,RW,Forward,Celtic,UEFA Europa League,23.0,6.3,34,SCO
Jeremie Boga,J1,AM,Forward,Nice,UEFA Europa League,79.0,6.22,28,CIV
Kevin Carlos,J1,AM,Forward,Nice,UEFA Europa League,62.0,6.03,24,ESP
Terem Moffi,J1,AM,Forward,Nice,UEFA Europa League,28.0,6.65,26,NGA
Sofiane Diop,J1,AM,Forward,Nice,UEFA Europa League,29.0,6.52,25,FRA
Artem Dovbyk,J1,AM,Forward,Roma,UEFA Europa League,68.0,6.04,28,UKR
Evan Ferguson,J1,AM,Forward,Roma,UEFA Europa League,22.0,5.89,20,IRL
Stephan El Shaarawy,J1,AM,Forward,Roma,UEFA Europa League,45.0,6.43,32,ITA
Lorenzo Pellegrini,J1,AM,Forward,Roma,UEFA Europa League,45.0,7.08,29,ITA
Matìas Soulé,J1,AM,Forward,Roma,UEFA Europa League,68.0,6.91,22,ARG
Niccolò Pisilli,J1,AM,Forward,Roma,UEFA Europa League,22.0,6.21,21,ITA
Cédric Bakambu,J1,AM,Forward,Betis,UEFA Europa League,71.0,6.46,34,COD
Abde Ezzalzouli,J1,LW,Forward,Betis,UEFA Europa League,45.0,5.75,23,MAR
Rodrigo Riquelme,J1,LW,Forward,Betis,UEFA Europa League,45.0,6.26,25,ESP
Antony,J1,RW,Forward,Betis,UEFA Europa League,90.0,7.69,25,BRA
Giovani Lo Celso,J1,AM,Forward,Betis,UEFA Europa League,75.0,6.24,29,ARG
Igor Jesus,J1,AM,Forward,Nott'ham Forest,UEFA Europa League,63.0,6.72,24,BRA
Arnaud Kalimuendo,J1,AM,Forward,Nott'ham Forest,UEFA Europa League,27.0,5.85,23,FRA
Daníel Gudjohnsen,J1,AM,Forward,Malmö,UEFA Europa League,90.0,6.14,19,ISL
Anders Christiansen,J1,AM,Forward,Malmö,UEFA Europa League,59.0,6.4,35,DEN
Yves Bile,J1,AM,Forward,Ludogorets,UEFA Europa League,62.0,6.35,20,CIV
Matheus Machado,J1,AM,Forward,Ludogorets,UEFA Europa League,28.0,6.8,22,BRA
Caio Vidal,J1,RW,Forward,Ludogorets,UEFA Europa League,90.0,6.92,24,BRA
Erick Marcus,J1,LW,Forward,Ludogorets,UEFA Europa League,80.0,6.27,21,BRA
Dion Drena Beljo,J1,AM,Forward,Dinamo Zagreb,UEFA Europa League,74.0,6.95,23,CRO
Youssef En-Nesyri,J1,AM,Forward,Fenerbahçe,UEFA Europa League,90.0,5.71,28,MAR
Kerem Aktürkoğlu,J1,AM,Forward,Fenerbahçe,UEFA Europa League,83.0,5.97,26,TUR
Sebastian Szymański,J1,AM,Forward,Fenerbahçe,UEFA Europa League,70.0,6.23,26,POL
İrfan Kahveci,J1,AM,Forward,Fenerbahçe,UEFA Europa League,20.0,6.42,30,TUR
Oğuz Aydın,J1,RW,Forward,Fenerbahçe,UEFA Europa League,20.0,5.81,24,TUR
Hamza Igamane,J1,AM,Forward,Lille,UEFA Europa League,66.0,6.78,22,MAR
Olivier Giroud,J1,AM,Forward,Lille,UEFA Europa League,24.0,6.58,38,FRA
Matias Fernandez-Pardo,J1,AM,Forward,Lille,UEFA Europa League,90.0,6.93,20,BEL
Félix Correia,J1,RW,Forward,Lille,UEFA Europa League,24.0,6.2,24,POR
Noah Holm,J1,AM,Forward,Brann,UEFA Europa League,71.0,6.58,24,NOR
Niklas Castro,J1,LW,Forward,Brann,UEFA Europa League,54.0,6.38,29,CHI
Eggert Aron Guðmundsson,J1,LW,Forward,Brann,UEFA Europa League,36.0,6.58,21,ISL
Sævar Magnússon,J1,RW,Forward,Brann,UEFA Europa League,86.0,6.2,25,ISL
Victor Edvardsen,J1,AM,Forward,Go Ahead Eag,UEFA Europa League,90.0,6.97,29,SWE
Mathis Suray,J1,LW,Forward,Go Ahead Eag,UEFA Europa League,76.0,6.44,24,BEL
Kenzo Goudmijn,J1,RW,Forward,Go Ahead Eag,UEFA Europa League,61.0,5.59,23,NED
Milan Smit,J1,AM,Forward,Go Ahead Eag,UEFA Europa League,45.0,6.02,22,NED
Denis Alibec,J1,AM,Forward,FCSB,UEFA Europa League,45.0,6.58,34,ROU
Daniel Birligea,J1,AM,Forward,FCSB,UEFA Europa League,45.0,6.28,25,ROU
Juri Cisotti,J1,LW,Forward,FCSB,UEFA Europa League,90.0,6.01,32,ITA
David Miculescu,J1,RW,Forward,FCSB,UEFA Europa League,90.0,6.15,24,ROU
Darius Olaru,J1,AM,Forward,FCSB,UEFA Europa League,76.0,6.63,27,ROU
Donyell Malen,J1,AM,Forward,Aston Villa,UEFA Europa League,57.0,6.15,26,NED
Ollie Watkins,J1,AM,Forward,Aston Villa,UEFA Europa League,33.0,6.55,29,ENG
