Player,Game Week,Position,General Position,Team,League,Minutes,Rating,Age,Nationality
Luiz Lúcio Reis Júnior,J7,GK,Goalkeeper,Villarreal,Spanish La Liga,90,7.14,24,BRA
Unai Simón,J7,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,6.81,28,ESP
Augusto Batalla,J7,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,6.13,29,ARG
Odysseas Vlachodimos,J7,GK,Goalkeeper,Sevilla,Spanish La Liga,90,7.39,31,GRE
Matías Dituro,J7,GK,Goalkeeper,Elche,Spanish La Liga,90,6.3,38,ARG
Ionuț Radu,J7,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,6.75,28,ROU
Wojciech Szczęsny,J7,GK,Goalkeeper,Barcelona,Spanish La Liga,90,6.32,35,POL
Álex Remiro,J7,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,6.4,30,ESP
Pau López,J7,GK,Goalkeeper,Betis,Spanish La Liga,90,6.96,30,ESP
Sergio Herrera,J7,GK,Goalkeeper,Osasuna,Spanish La Liga,90,6.37,32,ESP
Julen Agirrezabala,J7,GK,Goalkeeper,Valencia,Spanish La Liga,90,6.16,24,ESP
Aarón Escandell,J7,GK,Goalkeeper,Oviedo,Spanish La Liga,90,6.86,30,ESP
Sergio Herrera,J8,GK,Goalkeeper,Osasuna,Spanish La Liga,90,6.32,32,ESP
David Soria,J8,GK,Goalkeeper,Getafe,Spanish La Liga,90,6.25,32,ESP
Aarón Escandell,J8,GK,Goalkeeper,Oviedo,Spanish La Liga,90,6.48,30,ESP
Mathew Ryan,J8,GK,Goalkeeper,Levante,Spanish La Liga,90,7.14,33,AUS
Paulo Gazzaniga,J8,GK,Goalkeeper,Girona,Spanish La Liga,90,6.65,33,ARG
Julen Agirrezabala,J8,GK,Goalkeeper,Valencia,Spanish La Liga,90,6.08,24,ESP
Unai Simón,J8,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,6.24,28,ESP
Leo Román,J8,GK,Goalkeeper,Mallorca,Spanish La Liga,90,6.43,25,ESP
Thibaut Courtois,J8,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,6.33,33,BEL
Arnau Tenas,J8,GK,Goalkeeper,Villarreal,Spanish La Liga,90,6.28,24,ESP
Antonio Sivera,J8,GK,Goalkeeper,Alavés,Spanish La Liga,90,6.1,29,ESP
Iñaki Peña,J8,GK,Goalkeeper,Elche,Spanish La Liga,90,6.11,26,ESP
Odysseas Vlachodimos,J8,GK,Goalkeeper,Sevilla,Spanish La Liga,90,7.19,31,GRE
Wojciech Szczęsny,J8,GK,Goalkeeper,Barcelona,Spanish La Liga,90,5.47,35,POL
Álex Remiro,J8,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,6.45,30,ESP
Augusto Batalla,J8,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,7.39,29,ARG
Marko Dmitrović,J8,GK,Goalkeeper,Espanyol,Spanish La Liga,90,6.21,33,SRB
Pau López,J8,GK,Goalkeeper,Betis,Spanish La Liga,90,6.94,30,ESP
Ionuț Radu,J8,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,5.87,28,ROU
Jan Oblak,J8,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,6.95,32,SVN
Aarón Escandell,J9,GK,Goalkeeper,Oviedo,Spanish La Liga,90,7.08,30,ESP
Marko Dmitrović,J9,GK,Goalkeeper,Espanyol,Spanish La Liga,90,7.22,33,SRB
Odysseas Vlachodimos,J9,GK,Goalkeeper,Sevilla,Spanish La Liga,90,6.0,31,GRE
Leo Román,J9,GK,Goalkeeper,Mallorca,Spanish La Liga,90,6.59,25,ESP
Wojciech Szczęsny,J9,GK,Goalkeeper,Barcelona,Spanish La Liga,90,6.78,35,POL
Paulo Gazzaniga,J9,GK,Goalkeeper,Girona,Spanish La Liga,90,6.89,33,ARG
Arnau Tenas,J9,GK,Goalkeeper,Villarreal,Spanish La Liga,90,6.11,24,ESP
Pau López,J9,GK,Goalkeeper,Betis,Spanish La Liga,90,5.63,30,ESP
Jan Oblak,J9,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,7.39,32,SVN
Sergio Herrera,J9,GK,Goalkeeper,Osasuna,Spanish La Liga,90,7.27,32,ESP
Iñaki Peña,J9,GK,Goalkeeper,Elche,Spanish La Liga,90,6.67,26,ESP
Unai Simón,J9,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,7.4,28,ESP
Ionuț Radu,J9,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,6.85,28,ROU
Álex Remiro,J9,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,6.02,30,ESP
Mathew Ryan,J9,GK,Goalkeeper,Levante,Spanish La Liga,90,5.46,33,AUS
Augusto Batalla,J9,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,7.3,29,ARG
David Soria,J9,GK,Goalkeeper,Getafe,Spanish La Liga,90,7.02,32,ESP
Thibaut Courtois,J9,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,6.7,33,BEL
Antonio Sivera,J9,GK,Goalkeeper,Alavés,Spanish La Liga,90,7.08,29,ESP
Julen Agirrezabala,J9,GK,Goalkeeper,Valencia,Spanish La Liga,90,7.14,24,ESP
Alex Meret,J2,GK,Goalkeeper,Napoli,Italian Serie A,90,6.44,28,ITA
Elia Caprile,J2,GK,Goalkeeper,Cagliari,Italian Serie A,90,6.61,24,ITA
Adrian Šemper,J2,GK,Goalkeeper,Pisa,Italian Serie A,90,6.48,27,CRO
Mile Svilar,J2,GK,Goalkeeper,Roma,Italian Serie A,90,6.8,26,SRB
Nicola Leali,J2,GK,Goalkeeper,Genoa,Italian Serie A,90,6.51,32,ITA
Michele Di Gregorio,J2,GK,Goalkeeper,Juventus,Italian Serie A,90,6.77,28,ITA
Matej Kovar,J1,GK,Goalkeeper,PSV Eindhoven,UEFA Champions League,90,6.91,25,CZE
Kjell Scherpen,J1,GK,Goalkeeper,Union SG,UEFA Champions League,90,6.99,25,NED
Unai Simón,J1,GK,Goalkeeper,Athletic Club,UEFA Champions League,90,6.51,28,ESP
David Raya,J1,GK,Goalkeeper,Arsenal,UEFA Champions League,90,7.41,30,ESP
Guglielmo Vicario,J1,GK,Goalkeeper,Tottenham,UEFA Champions League,90,7.21,28,ITA
Luiz Lúcio Reis Júnior,J1,GK,Goalkeeper,Villarreal,UEFA Champions League,90,6.41,24,BRA
Anatolii Trubin,J1,GK,Goalkeeper,Benfica,UEFA Champions League,90,6.29,24,UKR
Mateusz Kochalski,J1,GK,Goalkeeper,Qarabağ,UEFA Champions League,90,6.43,25,POL
Michele Di Gregorio,J1,GK,Goalkeeper,Juventus,UEFA Champions League,90,5.56,28,ITA
Gregor Kobel,J1,GK,Goalkeeper,Dortmund,UEFA Champions League,90,6.19,27,SUI
Thibaut Courtois,J1,GK,Goalkeeper,Real Madrid,UEFA Champions League,90,6.55,33,BEL
Gerónimo Rulli,J1,GK,Goalkeeper,Marseille,UEFA Champions League,90,7.29,33,ARG
Jindřich Staněk,J1,GK,Goalkeeper,Slavia Prague,UEFA Champions League,90,7.17,29,CZE
Nikita Haikin,J1,GK,Goalkeeper,Bodø/Glimt,UEFA Champions League,90,7.41,30,RUS
Alexandros Paschalakis,J1,GK,Goalkeeper,Olympiacos,UEFA Champions League,90,7.06,36,GRE
Neofytos Michael,J1,GK,Goalkeeper,Pafos FC,UEFA Champions League,90,7.42,31,CYP
Alisson,J1,GK,Goalkeeper,Liverpool,UEFA Champions League,90,6.31,32,BRA
Jan Oblak,J1,GK,Goalkeeper,Atlético Madrid,UEFA Champions League,90,6.09,32,SVN
Vitezslav Jaros,J1,GK,Goalkeeper,Ajax,UEFA Champions League,90,6.46,24,CZE
Yann Sommer,J1,GK,Goalkeeper,Inter,UEFA Champions League,90,7.43,36,SUI
Manuel Neuer,J1,GK,Goalkeeper,Bayern Munich,UEFA Champions League,90,6.94,39,GER
Robert Sánchez,J1,GK,Goalkeeper,Chelsea,UEFA Champions League,90,6.44,27,ESP
Lucas Chevalier,J1,GK,Goalkeeper,Paris S-G,UEFA Champions League,90,7.09,23,FRA
Marco Carnesecchi,J1,GK,Goalkeeper,Atalanta,UEFA Champions League,90,6.85,25,ITA
Simon Mignolet,J1,GK,Goalkeeper,Club Brugge,UEFA Champions League,18,6.77,37,BEL
Nordin Jackers,J1,GK,Goalkeeper,Club Brugge,UEFA Champions League,72,6.45,28,BEL
Philipp Köhn,J1,GK,Goalkeeper,Monaco,UEFA Champions League,90,6.42,27,SUI
Dominik Kotarski,J1,GK,Goalkeeper,FC Copenhagen,UEFA Champions League,90,6.38,25,CRO
Mark Flekken,J1,GK,Goalkeeper,Leverkusen,UEFA Champions League,90,6.97,32,NED
Gianluigi Donnarumma,J1,GK,Goalkeeper,Manchester City,UEFA Champions League,90,7.26,26,ITA
Vanja Milinković-Savić,J1,GK,Goalkeeper,Napoli,UEFA Champions League,90,7.43,28,SRB
João Virgínia,J1,GK,Goalkeeper,Sporting CP,UEFA Champions League,90,6.55,25,POR
Sherhan Kalmurza,J1,GK,Goalkeeper,Qaırat Almaty,UEFA Champions League,90,6.95,18,KAZ
Nick Pope,J1,GK,Goalkeeper,Newcastle Utd,UEFA Champions League,90,6.19,33,ENG
Joan García,J1,GK,Goalkeeper,Barcelona,UEFA Champions League,90,7.43,24,ESP
Michael Zetterer,J1,GK,Goalkeeper,Eint Frankfurt,UEFA Champions League,90,7.27,30,GER
Uğurcan Çakır,J1,GK,Goalkeeper,Galatasaray,UEFA Champions League,90,6.01,29,TUR
Marco Carnesecchi,J2,GK,Goalkeeper,Atalanta,UEFA Champions League,90,6.51,25,ITA
Nordin Jackers,J2,GK,Goalkeeper,Club Brugge,UEFA Champions League,90,5.88,28,BEL
Robert Sánchez,J2,GK,Goalkeeper,Chelsea,UEFA Champions League,90,7.44,27,ESP
Anatolii Trubin,J2,GK,Goalkeeper,Benfica,UEFA Champions League,90,6.54,24,UKR
Jan Oblak,J2,GK,Goalkeeper,Atlético Madrid,UEFA Champions League,90,6.53,32,SVN
Kauã Santos,J2,GK,Goalkeeper,Eint Frankfurt,UEFA Champions League,90,6.61,22,BRA
Yann Sommer,J2,GK,Goalkeeper,Inter,UEFA Champions League,90,7.14,36,SUI
Jindřich Staněk,J2,GK,Goalkeeper,Slavia Prague,UEFA Champions League,90,6.65,29,CZE
Nikita Haikin,J2,GK,Goalkeeper,Bodø/Glimt,UEFA Champions League,90,6.07,30,RUS
Guglielmo Vicario,J2,GK,Goalkeeper,Tottenham,UEFA Champions League,90,6.18,28,ITA
Gerónimo Rulli,J2,GK,Goalkeeper,Marseille,UEFA Champions League,90,7.44,33,ARG
Vitezslav Jaros,J2,GK,Goalkeeper,Ajax,UEFA Champions League,90,5.62,24,CZE
Sherhan Kalmurza,J2,GK,Goalkeeper,Qaırat Almaty,UEFA Champions League,90,6.24,18,KAZ
Thibaut Courtois,J2,GK,Goalkeeper,Real Madrid,UEFA Champions League,90,7.46,33,BEL
Uğurcan Çakır,J2,GK,Goalkeeper,Galatasaray,UEFA Champions League,90,7.46,29,TUR
Alisson,J2,GK,Goalkeeper,Liverpool,UEFA Champions League,55,7.06,32,BRA
Giorgi Mamardashvili,J2,GK,Goalkeeper,Liverpool,UEFA Champions League,35,6.77,25,GEO
Neofytos Michael,J2,GK,Goalkeeper,Pafos FC,UEFA Champions League,90,6.38,31,CYP
Manuel Neuer,J2,GK,Goalkeeper,Bayern Munich,UEFA Champions League,90,6.38,39,GER
Kjell Scherpen,J2,GK,Goalkeeper,Union SG,UEFA Champions League,90,6.1,25,NED
Nick Pope,J2,GK,Goalkeeper,Newcastle Utd,UEFA Champions League,90,7.46,33,ENG
David Raya,J2,GK,Goalkeeper,Arsenal,UEFA Champions League,90,7.47,30,ESP
Kostas Tzolakis,J2,GK,Goalkeeper,Olympiacos,UEFA Champions League,90,6.36,22,GRE
Mateusz Kochalski,J2,GK,Goalkeeper,Qarabağ,UEFA Champions League,90,7.49,25,POL
Dominik Kotarski,J2,GK,Goalkeeper,FC Copenhagen,UEFA Champions League,90,6.9,25,CRO
Wojciech Szczęsny,J2,GK,Goalkeeper,Barcelona,UEFA Champions League,90,6.43,35,POL
Lucas Chevalier,J2,GK,Goalkeeper,Paris S-G,UEFA Champions League,90,6.14,23,FRA
Mark Flekken,J2,GK,Goalkeeper,Leverkusen,UEFA Champions League,90,6.24,32,NED
Matej Kovar,J2,GK,Goalkeeper,PSV Eindhoven,UEFA Champions League,90,7.49,25,CZE
Vanja Milinković-Savić,J2,GK,Goalkeeper,Napoli,UEFA Champions League,90,7.52,28,SRB
Rui Silva,J2,GK,Goalkeeper,Sporting CP,UEFA Champions League,90,6.05,31,POR
Gregor Kobel,J2,GK,Goalkeeper,Dortmund,UEFA Champions League,90,6.73,27,SUI
Unai Simón,J2,GK,Goalkeeper,Athletic Club,UEFA Champions League,90,6.23,28,ESP
Philipp Köhn,J2,GK,Goalkeeper,Monaco,UEFA Champions League,90,6.84,27,SUI
Gianluigi Donnarumma,J2,GK,Goalkeeper,Manchester City,UEFA Champions League,90,6.01,26,ITA
Arnau Tenas,J2,GK,Goalkeeper,Villarreal,UEFA Champions League,90,6.1,24,ESP
Mattia Perin,J2,GK,Goalkeeper,Juventus,UEFA Champions League,90,6.43,32,ITA
Wojciech Szczęsny,J3,GK,Goalkeeper,Barcelona,UEFA Champions League,90,6.67,35,POL
Kostas Tzolakis,J3,GK,Goalkeeper,Olympiacos,UEFA Champions League,90,6.03,22,GRE
Nick Pope,J3,GK,Goalkeeper,Newcastle Utd,UEFA Champions League,90,7.55,33,ENG
Anatolii Trubin,J3,GK,Goalkeeper,Benfica,UEFA Champions League,90,7.02,24,UKR
David Raya,J3,GK,Goalkeeper,Arsenal,UEFA Champions League,90,7.12,30,ESP
Jan Oblak,J3,GK,Goalkeeper,Atlético Madrid,UEFA Champions League,90,6.52,32,SVN
Mark Flekken,J3,GK,Goalkeeper,Leverkusen,UEFA Champions League,90,5.56,32,NED
Lucas Chevalier,J3,GK,Goalkeeper,Paris S-G,UEFA Champions League,90,6.06,23,FRA
Matej Kovar,J3,GK,Goalkeeper,PSV Eindhoven,UEFA Champions League,90,6.08,25,CZE
Vanja Milinković-Savić,J3,GK,Goalkeeper,Napoli,UEFA Champions League,90,6.23,28,SRB
Luiz Lúcio Reis Júnior,J3,GK,Goalkeeper,Villarreal,UEFA Champions League,90,7.19,24,BRA
Gianluigi Donnarumma,J3,GK,Goalkeeper,Manchester City,UEFA Champions League,90,7.13,26,ITA
Kjell Scherpen,J3,GK,Goalkeeper,Union SG,UEFA Champions League,90,5.75,25,NED
Yann Sommer,J3,GK,Goalkeeper,Inter,UEFA Champions League,90,7.56,36,SUI
Dominik Kotarski,J3,GK,Goalkeeper,FC Copenhagen,UEFA Champions League,90,5.79,25,CRO
Gregor Kobel,J3,GK,Goalkeeper,Dortmund,UEFA Champions League,90,6.3,27,SUI
Temirlan Anarbekov,J3,GK,Goalkeeper,Qaırat Almaty,UEFA Champions League,90,7.58,22,KAZ
Neofytos Michael,J3,GK,Goalkeeper,Pafos FC,UEFA Champions League,90,7.59,31,CYP
Franco Israel,J2,GK,Goalkeeper,Torino,Italian Serie A,90,7.08,25,URU
David de Gea,J2,GK,Goalkeeper,Fiorentina,Italian Serie A,90,7.06,34,ESP
Yann Sommer,J2,GK,Goalkeeper,Inter,Italian Serie A,90,6.16,36,SUI
Razvan Sava,J2,GK,Goalkeeper,Udinese,Italian Serie A,90,6.48,23,ROU
Elías Rafn Ólafsson,J1,GK,Goalkeeper,Midtjylland,UEFA Europa League,90,7.07,25,ISL
Oliver Christensen,J1,GK,Goalkeeper,Sturm Graz,UEFA Europa League,90,5.98,26,DEN
Jiří Pavlenka,J1,GK,Goalkeeper,PAOK,UEFA Europa League,90,6.98,33,CZE
Roei Mashpati,J1,GK,Goalkeeper,Maccabi Tel Aviv,UEFA Europa League,90,6.93,32,ISR
Lukáš Horníček,J1,GK,Goalkeeper,Braga,UEFA Europa League,90,6.55,23,CZE
Timon Wellenreuther,J1,GK,Goalkeeper,Feyenoord,UEFA Europa League,90,6.27,29,GER
Noah Atubolu,J1,GK,Goalkeeper,Freiburg,UEFA Europa League,90,6.4,23,GER
Mirko Salvi,J1,GK,Goalkeeper,Basel,UEFA Europa League,90,6.09,31,SUI
Matheus,J1,GK,Goalkeeper,Red Star,UEFA Europa League,90,6.86,33,BRA
Kasper Schmeichel,J1,GK,Goalkeeper,Celtic,UEFA Europa League,90,6.71,38,DEN
Yehvann Diouf,J1,GK,Goalkeeper,Nice,UEFA Europa League,90,6.04,25,SEN
Mile Svilar,J1,GK,Goalkeeper,Roma,UEFA Europa League,90,6.17,26,SRB
Pau López,J1,GK,Goalkeeper,Betis,UEFA Europa League,90,6.29,30,ESP
Matz Sels,J1,GK,Goalkeeper,Nott'ham Forest,UEFA Europa League,90,5.99,33,BEL
Robin Olsen,J1,GK,Goalkeeper,Malmö,UEFA Europa League,90,6.44,35,SWE
Sergio Padt,J1,GK,Goalkeeper,Ludogorets,UEFA Europa League,90,6.37,35,NED
Ivan Nevistić,J1,GK,Goalkeeper,Dinamo Zagreb,UEFA Europa League,90,6.1,27,CRO
Ederson,J1,GK,Goalkeeper,Fenerbahçe,UEFA Europa League,90,5.67,32,BRA
Berke Özer,J1,GK,Goalkeeper,Lille,UEFA Europa League,90,6.08,25,TUR
Mathias Dyngeland,J1,GK,Goalkeeper,Brann,UEFA Europa League,90,6.55,29,NOR
Jari De Busser,J1,GK,Goalkeeper,Go Ahead Eag,UEFA Europa League,90,6.45,25,BEL
Stefan Târnovanu,J1,GK,Goalkeeper,FCSB,UEFA Europa League,90,7.59,25,ROU
Marco Bizot,J1,GK,Goalkeeper,Aston Villa,UEFA Europa League,90,7.62,34,NED
Łukasz Skorupski,J1,GK,Goalkeeper,Bologna,UEFA Europa League,90,6.49,34,POL
Jack Butland,J1,GK,Goalkeeper,Rangers,UEFA Europa League,90,6.62,32,ENG
Hendrik Van Crombrugge,J1,GK,Goalkeeper,Genk,UEFA Europa League,90,6.59,32,BEL
Alexander Nübel,J1,GK,Goalkeeper,Stuttgart,UEFA Europa League,90,5.97,28,GER
Ionuț Radu,J1,GK,Goalkeeper,Celta Vigo,UEFA Europa League,90,6.27,28,ROU
Marvin Keller,J1,GK,Goalkeeper,Young Boys,UEFA Europa League,90,5.48,23,SUI
Alban Lafont,J1,GK,Goalkeeper,Panathinaikos,UEFA Europa League,90,6.39,26,FRA
Alexander Schlager,J1,GK,Goalkeeper,RB Salzburg,UEFA Europa League,90,6.36,29,AUT
Diogo Costa,J1,GK,Goalkeeper,Porto,UEFA Europa League,90,6.92,26,POR
Dénes Dibusz,J1,GK,Goalkeeper,Ferencváros,UEFA Europa League,90,6.37,34,HUN
Martin Jedlička,J1,GK,Goalkeeper,Viktoria Plzeň,UEFA Europa League,90,6.54,27,CZE
Vasilios Barkas,J1,GK,Goalkeeper,Utrecht,UEFA Europa League,90,6.61,31,GRE
Dominik Greif,J1,GK,Goalkeeper,Lyon,UEFA Europa League,90,7.05,28,SVK
Kasper Schmeichel,J2,GK,Goalkeeper,Celtic,UEFA Europa League,90,5.84,38,DEN
Lukáš Horníček,J2,GK,Goalkeeper,Braga,UEFA Europa League,90,7.2,23,CZE
Łukasz Skorupski,J2,GK,Goalkeeper,Bologna,UEFA Europa League,90,6.68,34,POL
Noah Atubolu,J2,GK,Goalkeeper,Freiburg,UEFA Europa League,90,6.39,23,GER
Mile Svilar,J2,GK,Goalkeeper,Roma,UEFA Europa League,90,6.9,26,SRB
Berke Özer,J2,GK,Goalkeeper,Lille,UEFA Europa League,90,7.32,25,TUR
Martin Jedlička,J2,GK,Goalkeeper,Viktoria Plzeň,UEFA Europa League,90,6.76,27,CZE
Robin Olsen,J2,GK,Goalkeeper,Malmö,UEFA Europa League,90,6.01,35,SWE
Mathias Dyngeland,J2,GK,Goalkeeper,Brann,UEFA Europa League,90,6.74,29,NOR
Vasilios Barkas,J2,GK,Goalkeeper,Utrecht,UEFA Europa League,90,6.38,31,GRE
Alban Lafont,J2,GK,Goalkeeper,Panathinaikos,UEFA Europa League,90,6.14,26,FRA
Jari De Busser,J2,GK,Goalkeeper,Go Ahead Eag,UEFA Europa League,90,6.91,25,BEL
Sergio Padt,J2,GK,Goalkeeper,Ludogorets,UEFA Europa League,90,5.88,35,NED
Álvaro Vallés,J2,GK,Goalkeeper,Betis,UEFA Europa League,90,6.62,28,ESP
Ederson,J2,GK,Goalkeeper,Fenerbahçe,UEFA Europa League,90,6.33,32,BRA
Yehvann Diouf,J2,GK,Goalkeeper,Nice,UEFA Europa League,90,6.17,25,SEN
Stefan Târnovanu,J2,GK,Goalkeeper,FCSB,UEFA Europa League,90,6.44,25,ROU
Marvin Keller,J2,GK,Goalkeeper,Young Boys,UEFA Europa League,90,6.78,23,SUI
Diogo Costa,J2,GK,Goalkeeper,Porto,UEFA Europa League,90,6.1,26,POR
Matheus,J2,GK,Goalkeeper,Red Star,UEFA Europa League,90,6.34,33,BRA
Matz Sels,J2,GK,Goalkeeper,Nott'ham Forest,UEFA Europa League,90,5.58,33,BEL
Elías Rafn Ólafsson,J2,GK,Goalkeeper,Midtjylland,UEFA Europa League,90,6.42,25,ISL
Oliver Christensen,J2,GK,Goalkeeper,Sturm Graz,UEFA Europa League,90,6.89,26,DEN
Jack Butland,J2,GK,Goalkeeper,Rangers,UEFA Europa League,90,6.37,32,ENG
Ionuț Radu,J2,GK,Goalkeeper,Celta Vigo,UEFA Europa League,90,6.05,28,ROU
Jiří Pavlenka,J2,GK,Goalkeeper,PAOK,UEFA Europa League,90,6.49,33,CZE
Marwin Hitz,J2,GK,Goalkeeper,Basel,UEFA Europa League,90,7.64,38,SUI
Alexander Nübel,J2,GK,Goalkeeper,Stuttgart,UEFA Europa League,90,5.93,29,GER
Hendrik Van Crombrugge,J2,GK,Goalkeeper,Genk,UEFA Europa League,90,6.78,32,BEL
Dénes Dibusz,J2,GK,Goalkeeper,Ferencváros,UEFA Europa League,90,7.08,34,HUN
Timon Wellenreuther,J2,GK,Goalkeeper,Feyenoord,UEFA Europa League,90,5.8,29,GER
Marco Bizot,J2,GK,Goalkeeper,Aston Villa,UEFA Europa League,90,7.19,34,NED
Dominik Greif,J2,GK,Goalkeeper,Lyon,UEFA Europa League,90,7.0,28,SVK
Alexander Schlager,J2,GK,Goalkeeper,RB Salzburg,UEFA Europa League,90,6.43,29,AUT
Roei Mashpati,J2,GK,Goalkeeper,Maccabi Tel Aviv,UEFA Europa League,90,5.47,32,ISR
Ivan Nevistić,J2,GK,Goalkeeper,Dinamo Zagreb,UEFA Europa League,90,6.74,27,CRO
Nicola Leali,J1,GK,Goalkeeper,Genoa,Italian Serie A,90,6.49,32,ITA
Wladimiro Falcone,J1,GK,Goalkeeper,Lecce,Italian Serie A,90,7.01,30,ITA
Ivan Provedel,J2,GK,Goalkeeper,Lazio,Italian Serie A,90,6.9,31,ITA
Lorenzo Montipò,J2,GK,Goalkeeper,Hellas Verona,Italian Serie A,90,6.13,29,ITA
Elia Caprile,J3,GK,Goalkeeper,Cagliari,Italian Serie A,90,7.32,24,ITA
Zion Suzuki,J3,GK,Goalkeeper,Parma,Italian Serie A,90,6.05,23,JPN
Goran Karaćić,J1,GK,Goalkeeper,Zrinjski Mostar,UEFA Europa Conference League,90,6.29,29,BIH
Nauzet García,J1,GK,Goalkeeper,Red Imps,UEFA Europa Conference League,90,5.99,31,ESP
Bartosz Mrozek,J1,GK,Goalkeeper,Lech Poznań,UEFA Europa Conference League,90,6.04,25,POL
Niklas Hedl,J1,GK,Goalkeeper,Rapid Wien,UEFA Europa Conference League,90,6.12,24,AUT
Sławomir Abramowicz,J1,GK,Goalkeeper,Jagiellonia,UEFA Europa Conference League,90,6.72,21,POL
Henry Bonello,J1,GK,Goalkeeper,Ħamrun Spartans FC,UEFA Europa Conference League,90,6.66,36,MLT
Augusto Batalla,J1,GK,Goalkeeper,Rayo Vallecano,UEFA Europa Conference League,90,6.4,29,ARG
Baboucarr Gaye,J1,GK,Goalkeeper,Shkëndija 79,UEFA Europa Conference League,90,6.08,27,GAM
Karlo Letica,J1,GK,Goalkeeper,Lausanne-Sport,UEFA Europa Conference League,90,6.63,28,CRO
Anton Ari Einarsson,J1,GK,Goalkeeper,Breiðablik,UEFA Europa Conference League,90,5.99,31,ISL
Ruslan Neshcheret,J1,GK,Goalkeeper,Dynamo Kyiv,UEFA Europa Conference League,90,6.14,23,UKR
Dean Henderson,J1,GK,Goalkeeper,Crystal Palace,UEFA Europa Conference League,90,6.58,28,ENG
Francis Uzoho,J1,GK,Goalkeeper,AC Omonia,UEFA Europa Conference League,90,6.16,26,NGA
Robin Zentner,J1,GK,Goalkeeper,Mainz 05,UEFA Europa Conference League,90,6.64,30,GER
Johannes Kreidl,J1,GK,Goalkeeper,KuPS,UEFA Europa Conference League,90,6.53,29,AUT
Faton Maloku,J1,GK,Goalkeeper,KF Drita,UEFA Europa Conference League,90,6.2,34,KVX
Wessel Speel,J1,GK,Goalkeeper,Shelbourne FC,UEFA Europa Conference League,90,6.77,23,NED
Etrit Berisha,J1,GK,Goalkeeper,Häcken,UEFA Europa Conference League,90,6.4,36,ALB
Dimitar Mitov,J1,GK,Goalkeeper,Aberdeen,UEFA Europa Conference League,90,5.54,28,BUL
Dmytro Riznyk,J1,GK,Goalkeeper,Shakhtar,UEFA Europa Conference League,90,6.24,26,UKR
Timothy Fayulu,J1,GK,Goalkeeper,FC Noah,UEFA Europa Conference League,90,6.44,26,NAN
Martin Zlomislić,J1,GK,Goalkeeper,Rijeka,UEFA Europa Conference League,90,6.12,27,BIH
David de Gea,J1,GK,Goalkeeper,Fiorentina,UEFA Europa Conference League,90,6.91,34,ESP
Jan Koutny,J1,GK,Goalkeeper,Sigma Olomouc,UEFA Europa Conference League,90,6.44,20,CZE
Kacper Tobiasz,J1,GK,Goalkeeper,Legia Warsaw,UEFA Europa Conference League,90,5.66,22,POL
Okan Kocuk,J1,GK,Goalkeeper,Samsunspor,UEFA Europa Conference League,90,6.89,30,TUR
Peter Vindahl Jensen,J1,GK,Goalkeeper,Sparta Prague,UEFA Europa Conference League,90,5.88,27,DEN
Ed McGinty,J1,GK,Goalkeeper,Shamrock Rov,UEFA Europa Conference League,90,6.24,26,IRL
Kacper Trelowski,J1,GK,Goalkeeper,Raków,UEFA Europa Conference League,90,6.42,22,POL
Pavlo Isenko,J1,GK,Goalkeeper,CS U Craiova,UEFA Europa Conference League,90,6.04,22,UKR
Dominik Takáč,J1,GK,Goalkeeper,Slovan Bratislava,UEFA Europa Conference League,90,5.96,26,SVK
Mike Penders,J1,GK,Goalkeeper,Strasbourg,UEFA Europa Conference League,90,6.29,20,BEL
Žan Leban,J1,GK,Goalkeeper,NK Celje,UEFA Europa Conference League,90,6.36,23,SVN
Thomas Strakosha,J1,GK,Goalkeeper,AEK Athens,UEFA Europa Conference League,90,6.47,30,ALB
Zlatan Alomerović,J1,GK,Goalkeeper,AÉK Lárnaka,UEFA Europa Conference League,90,6.48,34,GER
Rome-Jayden Owusu-Oduro,J1,GK,Goalkeeper,AZ Alkmaar,UEFA Europa Conference League,90,6.41,21,NED
Michele Di Gregorio,J3,GK,Goalkeeper,Juventus,Italian Serie A,90,5.23,28,ITA
Yann Sommer,J3,GK,Goalkeeper,Inter,Italian Serie A,90,5.04,36,SUI
David de Gea,J3,GK,Goalkeeper,Fiorentina,Italian Serie A,90,6.54,34,ESP
Vanja Milinković-Savić,J3,GK,Goalkeeper,Napoli,Italian Serie A,90,6.21,28,SRB
Mile Svilar,J3,GK,Goalkeeper,Roma,Italian Serie A,90,6.67,26,SRB
