Game Week,Home Team,Away Team,Score,Attendance,Venue,Referee,Date,URL
J28,Napoli,Torino,1–1,"42,000",Stadio Diego Armando Maradona,Daniele Orsato,2024-03-08,https://fbref.com/en/matches/9d189799/Napoli-Torino-March-8-2024-Serie-A
J28,Cagliari,Salernitana,4–2,"16,118",Unipol Domus,Francesco Fourneau,2024-03-09,https://fbref.com/en/matches/446ec5e0/Cagliari-Salernitana-March-9-2024-Serie-A
J28,Sassuolo,Frosinone,1–0,"11,189",Mapei Stadium - Città del Tricolore,Federico La Penna,2024-03-09,https://fbref.com/en/matches/def050b8/Sassuolo-Frosinone-March-9-2024-Serie-A
J28,Bologna,Inter,0–1,"30,204",Stadio Renato Dall'Ara,Luca Pairetto,2024-03-09,https://fbref.com/en/matches/de22618d/Bologna-Internazionale-March-9-2024-Serie-A
J28,Genoa,Monza,2–3,,Stadio Comunale Luigi Ferraris,Ermanno Feliciani,2024-03-09,https://fbref.com/en/matches/f8dba673/Genoa-Monza-March-9-2024-Serie-A
J28,Lecce,Hellas Verona,0–1,"25,222",Stadio Comunale Via Del Mare,Daniele Chiffi,2024-03-10,https://fbref.com/en/matches/d48f5312/Lecce-Hellas-Verona-March-10-2024-Serie-A
J28,Milan,Empoli,1–0,"70,343",Stadio Giuseppe Meazza,Juan Sacchi,2024-03-10,https://fbref.com/en/matches/11b229fa/Milan-Empoli-March-10-2024-Serie-A
J28,Juventus,Atalanta,2–2,"39,206",Allianz Stadium,Marco Guida,2024-03-10,https://fbref.com/en/matches/b18f50f9/Juventus-Atalanta-March-10-2024-Serie-A
J28,Fiorentina,Roma,2–2,"30,438",Stadio Artemio Franchi,Davide Massa,2024-03-10,https://fbref.com/en/matches/363812cb/Fiorentina-Roma-March-10-2024-Serie-A
J28,Lazio,Udinese,1–2,"34,000",Stadio Olimpico,Gianluca Aureliano,2024-03-11,https://fbref.com/en/matches/b33bb354/Lazio-Udinese-March-11-2024-Serie-A
J29,Empoli,Bologna,0–1,"16,000",Stadio Carlo Castellani,Michael Fabbri,2024-03-15,https://fbref.com/en/matches/241bbdd3/Empoli-Bologna-March-15-2024-Serie-A
J29,Udinese,Torino,0–2,"21,223",Bluenergy Stadium,Andrea Colombo,2024-03-16,https://fbref.com/en/matches/6309f668/Udinese-Torino-March-16-2024-Serie-A
J29,Monza,Cagliari,1–0,"14,145",U-Power Stadium,Matteo Marcenaro,2024-03-16,https://fbref.com/en/matches/d2087228/Monza-Cagliari-March-16-2024-Serie-A
J29,Salernitana,Lecce,0–1,"15,376",Stadio Arechi,Fabio Maresca,2024-03-16,https://fbref.com/en/matches/4a8236bd/Salernitana-Lecce-March-16-2024-Serie-A
J29,Frosinone,Lazio,2–3,"15,780",Stadio Benito Stirpe,Antonio Rapuano,2024-03-16,https://fbref.com/en/matches/8ec58037/Frosinone-Lazio-March-16-2024-Serie-A
