Team,Average Age,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Possession,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes GK,% Crosses Stopped
Getafe,27.7,38,0.89,0.97,11.32,3.21,0.13,0.13,19.37,1.47,228.82,340.05,97.66,120.5,92.5,121.79,32.89,77.66,7.79,25.21,5.95,2.74,25.82,9.68,25.42,16.97,10.34,7.55,7.32,2.11,8.76,17.5,8.74,10.82,7.26,28.03,0.39,463.29,46.58,136.39,210.47,122.26,17.76,463.16,16.61,6.97,205.92,8.18,2.76,18.92,9.39,226.61,2.89,0.18,0.08,15.84,13.32,2.37,0.08,0.24,0.0,37.79,20.29,19.42,1.03,3.32,2.26,0.24,0.24,0.21,0.03,0.0,1.11,7.89,21.03,18.71,1.79,8.21,12.61,0.66,1.03,39.71,28.32,60.92,20.84,29.21,19.11,0.03,41.8,-0.08,51.1,67.29,81.05,75.95,42.35,55.41,41.96,0.07,68.07,37.52,5.23
Girona,27.4,46,1.04,1.13,10.3,3.52,0.09,0.15,19.0,1.87,471.0,552.35,206.48,224.54,217.35,239.67,39.43,66.13,8.11,37.52,7.57,2.26,42.93,19.52,42.7,15.3,9.35,7.3,5.91,2.09,7.93,14.96,7.02,8.98,7.37,18.63,0.83,649.39,68.15,207.33,296.96,150.13,20.09,649.24,16.76,7.78,394.89,13.83,4.54,13.7,8.46,465.46,2.2,0.07,0.02,12.02,11.59,1.98,0.11,0.22,0.11,37.8,8.33,8.83,1.59,4.52,2.93,0.2,0.22,0.11,0.11,0.0,1.45,2.8,8.72,27.74,3.93,6.8,12.15,0.98,0.8,17.15,22.15,105.15,20.87,34.46,17.28,0.11,55.36,-0.08,48.57,85.27,91.96,90.69,59.62,57.11,46.42,-0.1,64.82,32.11,8.07
Gladbach,26.5,34,1.56,1.49,12.15,4.5,0.12,0.15,21.65,2.74,416.12,514.91,191.24,213.44,178.71,206.15,37.09,68.29,9.06,24.94,8.18,2.74,32.71,15.59,32.47,14.82,8.35,8.18,5.21,1.44,7.06,13.91,6.85,13.09,9.32,31.38,0.68,632.91,85.91,243.62,275.32,118.68,20.65,632.76,13.79,6.06,343.29,10.59,3.85,12.35,7.91,411.82,1.56,0.09,0.06,9.97,9.59,1.91,0.15,0.24,0.06,38.47,15.59,13.91,1.68,5.62,3.97,0.21,0.24,0.21,0.03,0.0,1.75,5.74,13.91,35.79,4.65,8.82,17.47,1.03,0.82,29.5,20.26,80.76,24.38,35.41,15.41,0.03,49.6,0.05,52.85,80.81,89.6,86.69,54.31,53.64,43.94,0.04,70.64,41.27,5.9
HJK,26.0,6,0.5,0.9,8.33,3.0,0.0,0.17,12.83,0.83,358.0,456.5,149.17,174.67,168.67,195.83,33.5,66.0,6.0,26.67,5.0,1.0,32.0,10.5,31.83,20.17,12.17,8.67,9.83,1.67,9.17,19.33,10.17,14.83,10.17,22.83,0.83,577.83,77.33,219.5,257.17,106.33,14.0,577.67,15.0,6.17,323.17,7.33,2.67,18.17,11.33,354.67,2.33,0.0,0.0,13.33,14.5,1.5,0.0,0.0,0.17,42.33,12.0,14.67,1.5,5.5,4.17,0.17,0.0,0.0,0.0,0.0,1.82,2.17,7.83,27.5,4.67,7.5,15.67,0.5,0.17,26.67,29.5,74.33,13.67,22.67,21.33,0.0,47.3,-0.44,44.99,78.42,85.4,86.13,50.76,54.03,41.13,0.18,75.82,27.71,3.19
Hearts,27.2,6,0.83,1.22,11.0,3.5,0.0,0.17,19.67,1.5,373.33,499.83,147.83,180.83,180.33,215.17,36.0,78.83,7.67,25.5,7.83,1.67,36.17,14.5,35.5,20.0,13.33,6.83,10.5,2.67,8.83,18.0,9.17,11.5,9.67,17.67,0.0,610.67,47.5,175.0,299.67,141.33,21.67,610.5,16.33,8.0,335.0,11.67,2.5,14.5,10.83,370.5,1.83,0.0,0.0,11.67,12.5,1.0,0.0,0.33,0.0,46.67,23.33,22.33,1.5,3.83,2.33,0.17,0.33,0.33,0.0,0.0,1.42,3.67,14.17,21.17,4.5,7.5,10.5,0.33,0.5,45.67,25.33,86.17,21.17,33.67,22.17,0.0,49.8,-0.32,51.08,74.69,81.75,83.81,45.67,58.32,48.99,-0.06,60.84,25.9,3.14
Heidenheim,27.0,42,1.12,1.27,12.36,4.0,0.12,0.14,21.93,1.79,341.52,447.62,126.9,151.98,164.83,192.71,42.64,79.33,8.86,24.71,6.9,2.5,30.14,15.57,29.69,18.67,10.9,9.88,6.9,1.88,8.88,16.98,8.1,12.95,9.76,27.71,0.43,570.83,72.93,221.62,239.19,116.74,19.02,570.69,16.02,7.17,303.76,10.38,2.9,15.21,7.67,338.45,1.95,0.02,0.0,11.83,11.81,1.6,0.07,0.17,0.0,42.81,16.64,19.6,1.79,5.0,3.21,0.26,0.17,0.17,0.0,0.0,1.72,4.79,13.5,32.33,4.67,8.67,14.45,0.69,0.76,36.24,22.88,75.4,23.71,31.33,19.79,0.0,44.99,-0.12,45.92,76.3,83.5,85.53,53.75,55.48,44.76,-0.04,64.2,35.48,4.78
Hellas Verona,25.1,38,0.82,0.89,9.79,2.5,0.05,0.05,16.84,1.26,259.32,354.13,116.08,135.53,107.68,130.11,28.39,67.61,7.26,21.68,4.97,1.61,26.61,11.82,26.26,17.68,11.42,8.58,7.13,1.97,8.18,15.58,7.39,10.34,8.66,25.97,0.61,464.71,54.08,157.18,211.18,101.82,14.0,464.66,13.37,6.0,230.45,8.89,2.63,14.03,6.68,256.97,2.58,0.24,0.13,15.24,9.26,1.45,0.03,0.11,0.03,37.55,17.66,18.39,1.74,4.53,2.79,0.21,0.11,0.05,0.03,0.03,1.42,5.71,20.03,20.87,2.45,8.24,14.32,0.84,0.68,36.05,20.71,64.68,18.11,23.21,19.61,0.05,38.7,-0.08,48.99,73.23,85.65,82.76,41.99,58.93,44.88,-0.23,61.59,28.51,5.87
Hoffenheim,26.5,42,1.33,1.29,13.5,4.38,0.07,0.07,24.12,2.36,389.19,495.93,174.26,198.69,166.9,198.12,35.55,70.5,9.83,32.05,8.81,3.24,36.38,14.5,36.07,17.55,10.29,8.26,7.31,1.98,8.76,16.45,7.69,12.98,8.55,26.45,0.62,615.81,67.31,195.86,281.93,143.24,22.69,615.74,14.76,6.81,322.67,11.43,3.86,13.48,8.79,385.9,1.93,0.05,0.0,11.5,10.83,2.19,0.05,0.14,0.07,44.17,16.07,16.38,1.95,4.95,3.0,0.14,0.14,0.07,0.07,0.0,1.81,5.57,16.05,29.74,4.0,6.52,14.14,0.62,0.98,32.45,22.26,86.95,26.48,38.6,19.05,0.07,49.58,0.03,49.52,78.48,87.7,84.24,50.43,56.03,46.14,-0.08,60.61,34.7,4.38
Holstein Kiel,25.6,34,1.44,1.17,10.82,3.91,0.12,0.15,19.18,2.38,309.91,410.62,119.76,140.24,148.18,176.21,37.09,75.24,7.82,19.88,5.32,2.03,25.74,10.56,25.29,15.91,9.65,8.59,5.12,2.21,8.15,15.59,7.44,12.03,8.65,33.12,0.65,534.47,84.12,233.06,217.24,88.88,16.82,534.32,12.47,5.41,249.5,7.68,2.38,14.82,7.12,307.44,2.26,0.12,0.06,11.97,10.29,1.29,0.12,0.21,0.09,37.26,16.06,17.85,2.35,5.74,3.44,0.06,0.21,0.18,0.03,0.0,1.94,6.29,16.97,31.56,5.03,9.09,19.65,1.24,0.68,33.91,21.94,61.59,21.56,26.56,17.79,0.03,43.6,0.23,47.36,75.47,85.4,84.09,49.3,56.51,43.38,-0.21,59.93,37.07,6.31
Inter,29.5,52,1.94,1.75,14.02,4.5,0.25,0.31,25.87,3.4,494.62,579.85,215.4,236.27,225.56,250.1,43.9,68.62,10.77,33.63,10.06,2.81,42.65,17.71,42.35,13.71,7.92,6.67,4.77,2.27,6.52,12.73,6.21,10.27,6.94,20.73,0.44,679.54,75.19,223.63,303.31,157.85,26.17,679.23,11.48,4.96,424.33,14.65,4.02,11.35,6.6,490.69,1.71,0.02,0.02,10.58,10.81,2.5,0.23,0.1,0.04,38.9,15.12,10.88,0.92,3.75,2.85,0.46,0.1,0.08,0.02,0.0,1.04,3.48,8.38,37.08,4.19,6.17,12.88,0.6,0.38,26.0,17.94,102.71,29.27,43.06,14.44,0.02,55.82,0.11,58.15,85.3,91.17,90.19,63.98,54.61,43.21,0.12,76.0,41.53,4.66
Ipswich Town,25.8,38,0.92,0.91,9.84,3.16,0.05,0.05,17.32,1.53,303.26,388.82,135.71,153.55,134.61,157.58,26.87,57.47,7.45,22.76,4.55,1.42,24.61,13.5,24.21,15.5,8.95,7.74,5.63,2.13,7.39,15.89,8.5,11.47,7.97,29.0,1.03,502.39,79.26,204.32,197.47,106.11,15.92,502.34,16.92,7.29,246.95,8.68,3.95,14.16,9.13,300.13,2.45,0.13,0.11,11.32,10.63,1.37,0.05,0.16,0.05,37.82,14.53,14.03,2.16,5.53,3.42,0.05,0.16,0.16,0.0,0.0,1.94,4.97,13.97,26.32,4.84,8.05,16.03,1.87,0.92,28.55,23.29,62.32,18.84,25.84,16.34,0.0,40.6,0.01,50.89,77.99,88.38,85.42,46.75,52.05,43.09,-0.11,61.84,35.58,11.67
Jagiellonia,26.4,12,1.58,1.41,10.83,3.67,0.08,0.17,19.5,2.58,341.17,435.17,152.17,176.08,147.0,173.17,30.25,57.67,7.83,22.17,7.0,1.25,32.75,10.92,32.42,17.33,9.83,9.75,6.17,1.42,8.67,17.92,9.25,11.0,8.92,29.75,0.42,553.0,66.92,206.42,244.58,106.5,18.75,552.83,15.42,7.08,291.08,9.17,2.92,13.58,8.83,337.83,2.33,0.08,0.0,12.83,12.83,2.83,0.08,0.0,0.08,43.42,13.58,14.5,1.0,3.83,2.92,0.33,0.0,0.0,0.0,0.0,1.22,1.83,7.25,22.42,3.5,6.5,15.33,1.0,0.83,28.08,22.42,76.08,22.08,29.92,18.5,0.0,45.5,0.12,48.36,78.4,86.42,84.89,52.45,52.48,45.91,0.18,76.24,25.24,6.52
Juventus,24.8,48,1.42,1.31,13.0,4.42,0.15,0.15,23.12,2.35,474.17,552.71,215.56,234.94,210.46,231.29,39.52,64.42,9.96,35.98,7.62,1.85,40.88,21.4,40.54,16.29,9.77,7.52,6.5,2.27,7.29,13.19,5.9,11.15,6.04,19.12,0.81,659.31,63.17,207.6,305.29,152.19,22.0,659.17,18.48,8.73,401.69,14.73,5.73,15.27,7.94,469.92,1.71,0.1,0.04,12.35,9.79,1.6,0.08,0.15,0.0,40.23,11.62,12.02,0.96,3.48,2.5,0.42,0.15,0.12,0.02,0.0,0.99,3.71,10.12,25.4,4.46,6.23,13.58,0.83,0.79,23.65,23.21,102.81,25.48,37.21,17.06,0.02,55.93,0.08,49.13,85.79,91.75,90.99,61.35,57.87,47.24,0.03,71.84,36.66,6.11
KV,27.2,8,1.12,1.24,8.25,3.25,0.12,0.25,14.75,1.75,321.62,422.75,138.88,164.88,140.0,166.5,36.0,71.38,6.25,22.38,5.38,0.5,30.88,13.0,30.62,18.38,11.88,8.25,7.62,2.5,8.75,16.38,7.62,12.5,9.25,33.38,0.75,547.25,79.38,216.62,226.0,110.25,16.75,547.0,16.12,8.0,285.38,9.25,2.62,16.5,6.12,319.38,2.62,0.12,0.12,15.38,9.38,0.5,0.12,0.12,0.0,41.38,16.0,10.5,1.38,4.75,3.38,0.25,0.12,0.12,0.0,0.0,1.72,5.12,14.62,34.12,3.62,6.5,15.62,0.88,2.25,26.5,22.62,74.5,16.5,25.25,20.62,0.0,44.6,-0.1,60.38,76.08,84.23,84.08,50.43,59.35,49.63,0.2,71.16,35.02,5.63
LASK,27.4,6,0.67,0.8,10.33,3.33,0.0,0.0,18.33,1.33,401.83,504.83,199.83,231.17,166.5,194.5,28.83,57.5,7.5,25.5,7.0,1.5,42.0,15.5,41.83,14.83,7.67,7.83,5.33,1.67,6.83,15.67,8.83,10.5,9.33,26.33,0.17,614.5,73.17,212.17,286.83,119.0,18.67,614.5,12.67,6.33,331.0,10.83,3.17,11.0,8.17,399.33,2.17,0.17,0.0,11.17,12.17,1.83,0.0,0.33,0.17,42.17,12.17,11.33,2.33,5.0,2.83,0.17,0.33,0.33,0.0,0.0,2.1,2.33,6.67,24.67,4.33,5.33,15.17,1.33,1.17,23.5,19.17,99.33,19.67,30.33,14.5,0.0,53.0,-0.16,51.79,79.6,86.44,85.6,50.14,47.54,49.96,-0.11,56.6,34.93,8.77
Larne FC,26.7,6,0.33,0.43,5.33,1.67,0.0,0.0,9.33,0.67,226.67,323.33,92.67,111.67,92.67,114.67,33.17,74.0,4.0,17.0,3.0,1.33,19.67,8.5,19.5,20.17,10.83,12.33,6.0,1.83,11.17,19.5,8.33,12.17,7.67,35.5,0.5,438.5,77.67,197.83,172.17,73.83,8.0,438.5,11.5,5.33,212.83,4.17,1.83,13.67,6.33,223.67,2.33,0.5,0.17,11.83,13.17,1.5,0.0,0.17,0.17,34.17,12.83,18.33,2.0,5.67,3.83,0.17,0.17,0.17,0.0,0.0,1.85,8.83,23.83,29.0,3.67,9.33,23.17,1.0,1.0,31.17,20.0,47.67,10.0,14.17,22.0,0.0,33.7,-0.23,41.16,70.1,82.99,80.81,44.82,55.46,46.35,-0.08,67.55,37.05,4.32
Las Palmas,26.8,38,1.0,0.96,10.76,3.53,0.08,0.11,19.5,1.79,377.68,479.18,168.32,190.92,163.53,191.29,36.71,73.05,8.0,27.87,6.47,2.08,31.84,13.13,31.5,16.29,9.74,8.11,6.66,1.53,8.08,15.58,7.5,11.42,8.45,25.55,0.74,592.03,67.39,205.5,272.45,118.71,17.61,591.92,15.03,6.29,299.08,9.11,2.97,14.39,7.24,374.26,2.89,0.11,0.05,11.89,12.16,1.55,0.03,0.26,0.08,38.26,13.92,14.76,1.61,4.79,3.16,0.11,0.26,0.13,0.11,0.03,1.68,5.08,15.37,31.66,5.13,8.37,14.76,0.58,0.95,28.68,21.63,76.47,21.29,29.13,17.82,0.13,50.7,0.04,48.54,78.82,88.16,85.49,50.25,55.91,41.85,0.04,65.97,33.05,3.93
Lazio,27.1,50,1.66,1.53,14.06,4.96,0.14,0.16,25.4,2.86,436.58,520.84,186.18,205.46,195.56,218.74,44.86,72.96,10.9,36.48,8.92,2.66,42.54,20.96,42.34,14.54,8.82,6.62,6.08,1.84,7.22,13.92,6.7,8.98,8.44,20.08,0.58,622.86,60.0,179.4,290.88,159.02,25.84,622.7,16.76,7.5,385.02,17.56,5.62,12.72,8.5,433.52,2.42,0.2,0.06,11.58,12.36,1.52,0.1,0.08,0.04,39.52,12.22,12.96,1.18,3.34,2.2,0.24,0.08,0.08,0.0,0.0,1.09,5.16,13.44,31.34,3.6,6.42,12.42,1.18,1.34,25.18,21.22,105.84,28.26,43.04,16.04,0.0,54.43,0.08,48.53,83.82,90.62,89.4,61.49,56.36,44.75,-0.08,65.87,38.39,9.5
Le Havre,26.9,34,1.09,1.22,9.97,2.85,0.26,0.29,17.29,1.82,327.21,415.15,130.74,149.85,155.56,180.0,34.0,64.18,6.76,23.12,5.91,2.5,30.91,15.82,30.38,18.26,11.38,9.59,6.24,2.44,8.94,16.53,7.59,10.65,9.53,29.03,0.71,528.68,64.62,198.15,230.06,106.97,17.09,528.38,15.06,6.85,279.59,10.21,2.74,13.18,9.15,323.91,1.65,0.12,0.03,11.15,11.85,1.47,0.18,0.18,0.03,41.15,13.26,12.82,2.09,5.15,3.06,0.12,0.18,0.15,0.03,0.0,2.14,3.97,9.82,24.03,4.32,7.0,16.06,0.97,0.44,26.09,22.32,77.12,19.12,28.24,20.32,0.03,43.1,-0.11,50.82,78.82,87.25,86.42,52.98,58.41,45.48,0.02,59.42,40.43,6.04
Lecce,26.1,38,0.71,0.91,11.84,3.13,0.08,0.11,20.45,1.24,302.37,397.03,125.18,144.76,132.34,157.13,38.55,75.32,8.47,22.42,5.84,2.45,28.18,13.66,27.95,16.5,9.79,8.29,6.58,1.63,7.92,15.37,7.45,10.71,7.5,27.42,0.68,511.71,68.26,189.76,220.53,107.5,15.92,511.61,14.39,6.24,255.37,9.18,3.18,15.05,7.63,298.68,1.61,0.18,0.03,12.26,11.24,1.37,0.05,0.26,0.08,39.05,17.79,17.13,1.53,4.76,3.29,0.24,0.26,0.21,0.03,0.03,1.42,5.79,17.26,23.24,3.16,8.21,15.53,0.76,0.5,34.92,22.68,69.79,21.68,27.39,17.71,0.05,43.8,-0.22,50.95,76.16,86.47,84.22,51.18,55.57,43.36,-0.08,69.12,33.55,4.89
Leganés,27.8,38,1.0,0.95,9.08,2.89,0.13,0.18,16.0,1.92,294.92,390.53,132.58,150.89,124.11,147.37,30.76,71.97,6.34,20.95,4.92,1.18,27.11,10.97,26.92,16.66,10.11,7.92,6.58,2.16,7.76,15.76,8.0,11.47,8.74,31.61,0.47,508.21,64.42,184.97,229.47,99.05,12.68,508.03,16.5,7.95,257.42,9.58,2.76,15.13,8.26,292.84,2.16,0.16,0.0,13.24,12.37,2.21,0.18,0.21,0.08,39.47,12.42,16.16,1.47,4.61,3.21,0.29,0.21,0.18,0.0,0.03,1.56,6.24,23.29,22.84,3.47,9.55,18.66,1.47,1.39,28.58,23.39,65.0,17.92,21.55,17.87,0.03,42.6,0.05,43.46,75.52,87.87,84.22,42.74,55.12,48.18,0.06,69.63,26.79,7.88
Legia Warsaw,27.0,10,1.9,1.8,13.2,3.9,0.2,0.2,22.6,3.4,295.9,389.0,133.6,158.5,126.3,149.0,24.3,51.2,9.0,21.0,8.5,2.0,32.8,16.3,32.5,19.1,11.5,8.3,6.9,3.9,6.7,13.5,6.8,10.8,9.4,27.5,0.5,509.7,64.2,179.8,203.3,132.2,24.6,509.5,16.6,7.1,274.8,9.7,5.0,13.1,10.7,293.3,2.5,0.2,0.2,12.0,10.9,2.0,0.1,0.1,0.0,45.0,13.5,9.7,1.2,5.5,4.2,0.5,0.1,0.0,0.1,0.0,1.63,2.9,8.1,19.4,3.5,6.3,12.9,0.9,0.5,23.2,23.8,81.6,26.0,40.1,18.2,0.1,38.2,0.06,58.19,76.07,84.29,84.77,47.46,55.83,42.77,0.26,76.36,35.8,6.98
Leicester City,26.6,38,0.87,0.86,8.74,2.76,0.05,0.08,15.39,1.47,366.97,460.16,176.39,196.89,152.55,175.37,28.24,62.37,6.63,25.08,5.68,1.76,28.47,15.16,28.21,19.16,11.34,9.5,7.32,2.34,8.84,18.29,9.45,13.29,8.61,25.97,0.82,572.32,75.82,212.26,259.08,106.53,16.63,572.24,16.79,6.95,323.05,9.61,3.76,13.16,8.84,363.89,2.29,0.0,0.0,11.05,10.34,1.66,0.08,0.11,0.08,38.89,13.24,15.24,2.11,5.5,3.45,0.08,0.11,0.08,0.03,0.0,1.96,4.76,18.11,31.13,4.68,8.55,15.76,0.95,0.95,28.47,22.0,71.84,16.87,27.84,20.18,0.03,45.4,0.01,46.51,79.75,89.59,86.99,45.28,53.89,41.39,-0.08,62.73,26.28,6.03
Lens,27.1,34,1.18,1.52,14.24,4.35,0.15,0.15,25.26,1.91,436.38,534.5,215.59,241.44,170.76,196.62,35.85,63.62,10.74,32.85,10.41,2.94,42.68,16.76,42.35,17.82,10.74,7.76,6.85,3.21,8.79,17.03,8.24,11.38,9.44,20.74,0.56,651.97,56.74,186.65,299.59,171.56,24.94,651.82,17.12,7.32,362.5,14.09,3.59,16.94,10.03,433.15,2.53,0.24,0.09,14.68,10.59,2.47,0.06,0.26,0.0,46.35,13.24,12.18,1.15,4.18,3.0,0.38,0.26,0.24,0.03,0.0,1.41,4.18,10.0,25.06,4.76,5.91,11.21,1.21,1.0,25.41,26.97,101.79,27.18,41.88,19.53,0.03,54.1,-0.22,52.11,81.64,89.29,86.85,56.35,56.04,42.76,0.18,71.77,41.8,10.79
Leverkusen,26.5,44,1.91,1.64,14.77,5.36,0.09,0.16,26.55,3.32,538.11,631.75,277.98,302.05,207.61,233.55,40.43,68.16,11.43,47.36,9.23,2.39,48.23,20.05,47.86,12.34,8.09,5.11,4.98,2.25,5.68,11.48,5.8,8.93,7.16,19.41,0.77,734.52,57.36,175.39,351.82,211.09,26.77,734.36,16.43,7.16,409.61,14.45,5.41,13.09,7.43,533.52,1.93,0.07,0.07,10.07,9.89,1.77,0.11,0.11,0.09,42.61,13.16,11.98,1.25,3.82,2.66,0.32,0.11,0.11,0.0,0.0,1.17,3.98,9.89,24.66,3.68,6.75,10.18,0.45,1.25,25.14,20.52,116.14,29.86,43.8,13.77,0.0,58.54,0.16,52.35,85.18,92.03,88.89,59.32,57.81,43.58,-0.07,69.63,40.24,4.42
Lille,25.4,44,1.57,1.5,11.75,4.32,0.2,0.27,21.27,2.59,474.89,561.59,204.11,227.16,220.25,243.3,39.48,63.84,8.73,37.43,9.57,1.8,44.59,18.93,44.27,17.52,10.05,7.0,7.32,3.2,8.59,15.55,6.95,9.11,8.07,19.09,0.68,667.14,59.25,185.14,319.57,167.86,24.07,666.86,18.57,9.05,405.43,15.3,4.7,15.43,9.3,470.73,2.27,0.09,0.07,11.61,11.0,1.45,0.2,0.14,0.02,44.95,11.25,10.11,1.11,3.89,2.8,0.27,0.14,0.14,0.0,0.0,1.31,3.55,9.39,25.7,4.05,6.55,11.02,0.59,0.61,21.36,24.73,107.8,23.86,40.14,18.64,0.0,55.51,0.05,52.67,84.56,89.85,90.53,61.84,56.37,48.73,0.15,71.98,37.81,5.35
Liverpool,26.8,48,2.15,2.14,16.29,5.67,0.23,0.25,29.19,3.75,477.08,567.1,224.0,244.44,204.96,230.92,37.83,67.54,12.77,40.75,11.1,1.9,49.85,21.29,49.54,16.44,10.0,6.75,6.94,2.75,8.6,17.17,8.56,10.27,8.25,18.46,0.85,675.67,64.58,192.94,302.19,186.73,33.67,675.42,18.38,7.92,392.5,14.52,8.29,13.56,8.98,472.29,1.79,0.08,0.02,11.19,9.19,1.54,0.19,0.06,0.04,43.1,9.96,9.54,0.98,3.79,2.81,0.42,0.06,0.02,0.04,0.0,1.14,3.06,9.27,29.81,4.5,6.48,9.88,0.48,1.5,19.5,22.54,120.69,32.94,54.96,18.6,0.04,56.3,0.0,51.08,84.13,91.64,88.76,56.01,55.34,43.09,0.14,74.14,33.01,4.86
Ludogorets,27.3,8,0.5,0.99,10.12,2.62,0.0,0.12,17.25,1.0,338.0,435.12,139.75,161.12,151.12,175.88,38.5,76.38,7.62,18.5,5.5,3.25,21.25,14.0,21.25,17.12,9.62,11.0,4.62,1.5,8.12,19.12,11.0,11.5,9.62,31.0,0.62,559.0,93.5,251.62,216.12,97.25,14.0,558.88,20.38,9.25,320.38,8.88,1.5,14.0,9.62,335.5,2.75,0.12,0.0,11.5,14.75,1.62,0.0,0.0,0.0,41.0,16.75,15.75,1.38,6.38,5.0,0.25,0.0,0.0,0.0,0.0,1.95,6.0,18.75,35.25,4.0,9.38,18.62,1.12,0.88,32.5,23.62,56.5,18.25,24.25,17.75,0.0,45.1,-0.49,51.54,77.68,86.74,85.92,50.41,48.95,45.39,0.29,78.37,32.0,6.02
Lugano,25.5,8,2.0,1.92,14.12,5.62,0.0,0.0,25.62,3.12,448.88,537.25,189.0,208.88,205.88,228.62,45.38,77.25,12.0,30.0,11.25,2.0,41.5,15.38,41.25,18.0,10.88,9.62,6.5,1.88,8.88,17.38,8.5,11.12,9.62,21.88,0.75,648.38,76.25,239.12,281.0,135.5,22.75,648.38,15.25,8.12,373.38,12.38,3.88,13.38,8.75,446.0,3.12,0.38,0.0,14.38,14.75,1.62,0.0,0.25,0.12,41.25,12.12,14.38,1.5,4.75,3.25,0.38,0.25,0.12,0.12,0.0,1.6,6.62,15.12,43.25,3.75,8.12,13.25,0.62,0.12,26.5,22.12,98.12,28.75,39.88,19.75,0.12,53.4,0.04,45.74,83.55,90.48,90.05,58.74,55.85,53.25,0.06,68.42,43.78,4.68
Lyon,27.4,46,1.98,1.8,13.89,5.48,0.2,0.24,25.43,3.52,477.17,566.52,240.89,265.35,191.83,214.41,31.91,57.5,10.93,34.65,10.76,1.59,46.5,21.3,46.04,17.09,10.13,7.96,6.61,2.52,9.13,17.91,8.78,10.28,8.26,20.28,0.7,674.35,64.78,203.85,303.46,173.04,30.63,674.11,17.72,8.04,408.91,15.0,6.3,13.52,8.48,472.59,1.87,0.02,0.02,11.85,11.02,2.02,0.15,0.11,0.0,42.87,9.43,10.39,1.35,4.89,3.54,0.28,0.11,0.11,0.0,0.0,1.49,3.09,9.93,26.22,5.07,6.5,12.46,0.8,0.78,19.83,22.0,113.85,28.96,49.28,19.26,0.0,56.35,0.1,47.55,84.23,90.78,89.47,55.5,55.03,45.37,0.09,72.39,31.12,6.42
Maccabi Tel Aviv,25.4,8,1.0,1.26,11.75,3.75,0.12,0.12,20.38,1.88,365.38,449.12,153.88,175.5,167.5,188.75,34.0,61.0,9.0,22.62,7.0,1.62,32.12,13.88,31.75,17.38,10.75,7.5,7.75,2.12,8.12,17.25,9.12,10.5,8.75,23.25,1.0,559.38,73.25,219.25,232.5,113.75,18.62,559.25,15.38,6.88,309.12,11.5,4.12,15.88,11.38,360.25,2.38,0.25,0.25,10.38,11.12,1.88,0.12,0.5,0.0,45.12,11.38,12.25,2.12,5.62,3.25,0.0,0.5,0.25,0.25,0.0,2.46,4.25,12.25,32.0,5.12,7.0,13.25,0.38,0.5,23.62,27.25,77.75,22.25,31.38,18.88,0.25,44.3,-0.21,48.18,81.35,87.68,88.74,55.74,54.49,44.73,0.14,57.83,34.69,2.87
Mainz 05,27.4,34,1.56,1.47,12.26,4.18,0.12,0.12,21.65,2.74,367.0,483.35,167.09,192.94,153.47,183.12,37.65,78.56,9.38,30.53,9.09,2.74,37.82,13.71,37.41,16.59,9.56,6.88,7.26,2.44,6.94,13.18,6.24,12.32,10.35,27.85,0.65,608.09,64.5,197.21,268.35,147.5,23.0,607.97,14.59,6.29,310.65,9.82,3.5,17.44,8.68,364.29,2.09,0.15,0.09,12.0,9.68,2.29,0.09,0.15,0.0,45.44,18.18,20.5,1.26,4.41,3.12,0.26,0.15,0.12,0.03,0.0,1.39,5.53,17.94,29.15,4.09,7.32,16.09,1.38,1.94,38.68,26.12,88.94,24.38,38.32,16.5,0.03,50.4,0.06,47.0,75.93,86.6,83.81,47.93,55.42,43.11,0.09,70.75,30.82,8.58
