Player,Game Week,Position,General Position,Team,League,Minutes,Rating,Age,Nationality
Iñaki Peña,J14,GK,Goalkeeper,Barcelona,Spanish La Liga,90,6.73,25,ESP
Sergio Herrera,J14,GK,Goalkeeper,Osasuna,Spanish La Liga,90,7.06,31,ESP
Diego Conde,J14,GK,Goalkeeper,Villarreal,Spanish La Liga,90,5.72,26,ESP
Álvaro Fernández,J14,GK,Goalkeeper,Sevilla,Spanish La Liga,90,7.07,26,ESP
Augusto Batalla,J14,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,6.75,28,ARG
Marko Dmitrović,J14,GK,Goalkeeper,Leganés,Spanish La Liga,90,5.91,32,SRB
Thibaut Courtois,J14,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,6.86,32,BEL
Julen Agirrezabala,J14,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,7.21,23,ESP
Álex Remiro,J14,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,6.68,29,ESP
Dominik Greif,J15,GK,Goalkeeper,Mallorca,Spanish La Liga,90,5.78,27,SVK
Giorgi Mamardashvili,J15,GK,Goalkeeper,Valencia,Spanish La Liga,90,5.62,24,GEO
Razvan Sava,J16,GK,Goalkeeper,Udinese,Italian Serie A,90,5.51,22,ROU
Alex Meret,J16,GK,Goalkeeper,Napoli,Italian Serie A,90,6.32,27,ITA
Iñaki Peña,J15,GK,Goalkeeper,Barcelona,Spanish La Liga,90,5.44,25,ESP
Jasper Cillessen,J15,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,6.75,35,NED
Antonio Sivera,J15,GK,Goalkeeper,Alavés,Spanish La Liga,90,6.64,28,ESP
Marko Dmitrović,J15,GK,Goalkeeper,Leganés,Spanish La Liga,90,7.38,32,SRB
Joan García,J15,GK,Goalkeeper,Espanyol,Spanish La Liga,90,6.35,23,ESP
Vicente Guaita,J15,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,5.32,37,ESP
Karl Jakob Hein,J15,GK,Goalkeeper,Valladolid,Spanish La Liga,90,6.5,22,EST
Jan Oblak,J15,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,6.88,31,SVN
Diego Conde,J15,GK,Goalkeeper,Villarreal,Spanish La Liga,90,6.09,26,ESP
Paulo Gazzaniga,J15,GK,Goalkeeper,Girona,Spanish La Liga,90,5.59,32,ARG
Thibaut Courtois,J15,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,7.02,32,BEL
David Soria,J15,GK,Goalkeeper,Getafe,Spanish La Liga,90,5.92,31,ESP
Augusto Batalla,J15,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,6.17,28,ARG
Julen Agirrezabala,J15,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,6.29,23,ESP
Álex Remiro,J15,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,7.04,29,ESP
Rui Silva,J15,GK,Goalkeeper,Betis,Spanish La Liga,90,5.5,30,POR
Álvaro Fernández,J15,GK,Goalkeeper,Sevilla,Spanish La Liga,90,5.85,26,ESP
Sergio Herrera,J15,GK,Goalkeeper,Osasuna,Spanish La Liga,90,6.93,31,ESP
Leo Román,J19,GK,Goalkeeper,Mallorca,Spanish La Liga,90,6.34,24,ESP
Iñaki Peña,J19,GK,Goalkeeper,Barcelona,Spanish La Liga,90,6.26,25,ESP
Michele Di Gregorio,J16,GK,Goalkeeper,Juventus,Italian Serie A,90,5.41,27,ITA
Filip Stankovic,J16,GK,Goalkeeper,Venezia,Italian Serie A,90,6.0,22,SRB
Julen Agirrezabala,J19,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,6.81,23,ESP
Thibaut Courtois,J19,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,5.57,32,BEL
Vicente Guaita,J16,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,7.61,37,ESP
Dominik Greif,J16,GK,Goalkeeper,Mallorca,Spanish La Liga,90,5.69,27,SVK
Jasper Cillessen,J16,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,6.04,35,NED
Karl Jakob Hein,J16,GK,Goalkeeper,Valladolid,Spanish La Liga,90,6.43,22,EST
Fran Vieites,J16,GK,Goalkeeper,Betis,Spanish La Liga,90,5.88,25,ESP
Iñaki Peña,J16,GK,Goalkeeper,Barcelona,Spanish La Liga,90,6.66,25,ESP
Giorgi Mamardashvili,J16,GK,Goalkeeper,Valencia,Spanish La Liga,90,6.06,24,GEO
Augusto Batalla,J16,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,7.8,28,ARG
Paulo Gazzaniga,J16,GK,Goalkeeper,Girona,Spanish La Liga,90,5.74,32,ARG
Thibaut Courtois,J16,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,7.18,32,BEL
Marko Dmitrović,J16,GK,Goalkeeper,Leganés,Spanish La Liga,90,5.74,32,SRB
Álex Remiro,J16,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,7.52,29,ESP
Julen Agirrezabala,J16,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,7.3,23,ESP
Diego Conde,J16,GK,Goalkeeper,Villarreal,Spanish La Liga,72,5.24,26,ESP
Sergio Herrera,J16,GK,Goalkeeper,Osasuna,Spanish La Liga,90,5.93,31,ESP
Antonio Sivera,J16,GK,Goalkeeper,Alavés,Spanish La Liga,90,6.83,28,ESP
Jan Oblak,J16,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,5.08,31,SVN
Álvaro Fernández,J16,GK,Goalkeeper,Sevilla,Spanish La Liga,90,5.68,26,ESP
Wladimiro Falcone,J16,GK,Goalkeeper,Lecce,Italian Serie A,90,5.92,29,ITA
Stefano Turati,J16,GK,Goalkeeper,Monza,Italian Serie A,90,5.96,23,ITA
David Soria,J16,GK,Goalkeeper,Getafe,Spanish La Liga,90,7.09,31,ESP
Joan García,J16,GK,Goalkeeper,Espanyol,Spanish La Liga,90,6.68,23,ESP
Karl Jakob Hein,J17,GK,Goalkeeper,Valladolid,Spanish La Liga,90,7.03,22,EST
Stole Dimitrievski,J17,GK,Goalkeeper,Valencia,Spanish La Liga,90,6.02,30,MKD
Joan García,J17,GK,Goalkeeper,Espanyol,Spanish La Liga,90,6.9,23,ESP
Sergio Herrera,J17,GK,Goalkeeper,Osasuna,Spanish La Liga,90,7.49,31,ESP
Dominik Greif,J17,GK,Goalkeeper,Mallorca,Spanish La Liga,90,6.2,27,SVK
Paulo Gazzaniga,J17,GK,Goalkeeper,Girona,Spanish La Liga,90,5.5,32,ARG
Álvaro Fernández,J17,GK,Goalkeeper,Sevilla,Spanish La Liga,90,7.88,26,ESP
Vicente Guaita,J17,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,6.15,37,ESP
Augusto Batalla,J17,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,5.64,28,ARG
Thibaut Courtois,J17,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,5.52,32,BEL
Jan Oblak,J17,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,6.89,31,SVN
David Soria,J17,GK,Goalkeeper,Getafe,Spanish La Liga,90,6.9,31,ESP
Antonio Sivera,J17,GK,Goalkeeper,Alavés,Spanish La Liga,90,6.51,28,ESP
Unai Simón,J17,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,6.43,27,ESP
Álex Remiro,J17,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,7.56,29,ESP
Jasper Cillessen,J17,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,7.55,35,NED
Luiz Lúcio Reis Júnior,J17,GK,Goalkeeper,Villarreal,Spanish La Liga,90,6.27,23,BRA
Fran Vieites,J17,GK,Goalkeeper,Betis,Spanish La Liga,90,6.82,25,ESP
Zion Suzuki,J16,GK,Goalkeeper,Parma,Italian Serie A,90,5.67,22,JPN
Lorenzo Montipò,J16,GK,Goalkeeper,Hellas Verona,Italian Serie A,90,6.18,28,ITA
Iñaki Peña,J17,GK,Goalkeeper,Barcelona,Spanish La Liga,90,6.31,25,ESP
Marko Dmitrović,J17,GK,Goalkeeper,Leganés,Spanish La Liga,90,7.89,32,SRB
Luiz Lúcio Reis Júnior,J12,GK,Goalkeeper,Villarreal,Spanish La Liga,90,6.58,23,BRA
Augusto Batalla,J12,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,7.18,28,ARG
Joan García,J13,GK,Goalkeeper,Espanyol,Spanish La Liga,90,6.93,23,ESP
Stole Dimitrievski,J13,GK,Goalkeeper,Valencia,Spanish La Liga,90,6.75,30,MKD
Paulo Gazzaniga,J18,GK,Goalkeeper,Girona,Spanish La Liga,90,6.56,32,ARG
Karl Jakob Hein,J18,GK,Goalkeeper,Valladolid,Spanish La Liga,90,5.92,22,EST
David Soria,J18,GK,Goalkeeper,Getafe,Spanish La Liga,90,6.38,31,ESP
Dominik Greif,J18,GK,Goalkeeper,Mallorca,Spanish La Liga,90,7.77,27,SVK
Vicente Guaita,J18,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,7.04,37,ESP
Álex Remiro,J18,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,6.63,29,ESP
Sergio Herrera,J18,GK,Goalkeeper,Osasuna,Spanish La Liga,90,6.6,31,ESP
Unai Simón,J18,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,6.67,27,ESP
Iñaki Peña,J18,GK,Goalkeeper,Barcelona,Spanish La Liga,90,5.55,25,ESP
Jan Oblak,J18,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,7.13,31,SVN
Stole Dimitrievski,J18,GK,Goalkeeper,Valencia,Spanish La Liga,90,5.84,30,MKD
Antonio Sivera,J18,GK,Goalkeeper,Alavés,Spanish La Liga,53,6.91,28,ESP
Jesús Owono,J18,GK,Goalkeeper,Alavés,Spanish La Liga,37,5.61,23,EQG
Thibaut Courtois,J18,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,5.68,32,BEL
Álvaro Fernández,J18,GK,Goalkeeper,Sevilla,Spanish La Liga,90,5.55,26,ESP
Łukasz Skorupski,J16,GK,Goalkeeper,Bologna,Italian Serie A,90,7.78,33,POL
David de Gea,J16,GK,Goalkeeper,Fiorentina,Italian Serie A,90,6.63,34,ESP
Jasper Cillessen,J18,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,7.04,35,NED
Joan García,J18,GK,Goalkeeper,Espanyol,Spanish La Liga,90,6.21,23,ESP
Marko Dmitrović,J18,GK,Goalkeeper,Leganés,Spanish La Liga,90,5.88,32,SRB
Luiz Lúcio Reis Júnior,J18,GK,Goalkeeper,Villarreal,Spanish La Liga,90,5.38,23,BRA
Fran Vieites,J18,GK,Goalkeeper,Betis,Spanish La Liga,90,6.2,25,ESP
Augusto Batalla,J18,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,6.9,28,ARG
Stole Dimitrievski,J12,GK,Goalkeeper,Valencia,Spanish La Liga,90,6.08,31,MKD
Thibaut Courtois,J12,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,6.62,32,BEL
Dani Cárdenas,J19,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,6.87,27,ESP
Vicente Guaita,J19,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,5.49,38,ESP
Jesús Owono,J19,GK,Goalkeeper,Alavés,Spanish La Liga,90,6.17,23,EQG
Paulo Gazzaniga,J19,GK,Goalkeeper,Girona,Spanish La Liga,90,7.21,33,ARG
Karl Jakob Hein,J19,GK,Goalkeeper,Valladolid,Spanish La Liga,90,7.47,22,EST
Fran Vieites,J19,GK,Goalkeeper,Betis,Spanish La Liga,90,6.02,25,ESP
Joan García,J19,GK,Goalkeeper,Espanyol,Spanish La Liga,90,7.24,23,ESP
Marko Dmitrović,J19,GK,Goalkeeper,Leganés,Spanish La Liga,90,6.77,32,SRB
Ørjan Nyland,J19,GK,Goalkeeper,Sevilla,Spanish La Liga,90,6.03,34,NOR
Giorgi Mamardashvili,J19,GK,Goalkeeper,Valencia,Spanish La Liga,90,6.35,24,GEO
Jasper Cillessen,J19,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,5.53,35,NED
David Soria,J19,GK,Goalkeeper,Getafe,Spanish La Liga,90,7.07,31,ESP
Pepe Reina,J16,GK,Goalkeeper,Como,Italian Serie A,90,6.94,42,ESP
Mile Svilar,J16,GK,Goalkeeper,Roma,Italian Serie A,90,6.36,25,SRB
Jan Oblak,J19,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,6.86,32,SVN
Sergio Herrera,J19,GK,Goalkeeper,Osasuna,Spanish La Liga,90,7.11,31,ESP
Álex Remiro,J19,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,7.87,29,ESP
Luiz Lúcio Reis Júnior,J19,GK,Goalkeeper,Villarreal,Spanish La Liga,90,6.71,23,BRA
Joan García,J20,GK,Goalkeeper,Espanyol,Spanish La Liga,90,6.44,23,ESP
Karl Jakob Hein,J20,GK,Goalkeeper,Valladolid,Spanish La Liga,90,5.77,22,EST
Paulo Gazzaniga,J20,GK,Goalkeeper,Girona,Spanish La Liga,90,6.67,33,ARG
Ørjan Nyland,J20,GK,Goalkeeper,Sevilla,Spanish La Liga,90,6.78,34,NOR
Marko Dmitrović,J20,GK,Goalkeeper,Leganés,Spanish La Liga,90,7.61,32,SRB
Jan Oblak,J20,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,5.86,32,SVN
Adrián,J20,GK,Goalkeeper,Betis,Spanish La Liga,90,5.65,38,ESP
Jesús Owono,J20,GK,Goalkeeper,Alavés,Spanish La Liga,90,5.97,23,EQG
David Soria,J20,GK,Goalkeeper,Getafe,Spanish La Liga,90,7.11,31,ESP
Iñaki Peña,J20,GK,Goalkeeper,Barcelona,Spanish La Liga,90,6.32,25,ESP
Vicente Guaita,J20,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,6.22,38,ESP
Unai Simón,J20,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,6.02,27,ESP
Thibaut Courtois,J20,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,6.19,32,BEL
Jasper Cillessen,J20,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,6.69,35,NED
Sergio Herrera,J20,GK,Goalkeeper,Osasuna,Spanish La Liga,90,6.43,31,ESP
Augusto Batalla,J20,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,5.88,28,ARG
Mike Maignan,J16,GK,Goalkeeper,Milan,Italian Serie A,90,6.68,29,FRA
Nicola Leali,J16,GK,Goalkeeper,Genoa,Italian Serie A,90,7.6,31,ITA
Giorgi Mamardashvili,J20,GK,Goalkeeper,Valencia,Spanish La Liga,90,6.97,24,GEO
Álex Remiro,J20,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,6.28,29,ESP
Luiz Lúcio Reis Júnior,J20,GK,Goalkeeper,Villarreal,Spanish La Liga,90,7.3,24,BRA
Dominik Greif,J20,GK,Goalkeeper,Mallorca,Spanish La Liga,90,5.72,27,SVK
Jasper Cillessen,J21,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,6.89,35,NED
Sergio Herrera,J21,GK,Goalkeeper,Osasuna,Spanish La Liga,90,6.46,31,ESP
Dominik Greif,J21,GK,Goalkeeper,Mallorca,Spanish La Liga,90,6.27,27,SVK
Adrián,J21,GK,Goalkeeper,Betis,Spanish La Liga,90,7.42,38,ESP
Jan Oblak,J21,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,5.67,32,SVN
Luiz Lúcio Reis Júnior,J21,GK,Goalkeeper,Villarreal,Spanish La Liga,90,7.2,24,BRA
Ørjan Nyland,J21,GK,Goalkeeper,Sevilla,Spanish La Liga,90,5.98,34,NOR
Joan García,J21,GK,Goalkeeper,Espanyol,Spanish La Liga,90,6.45,23,ESP
Karl Jakob Hein,J21,GK,Goalkeeper,Valladolid,Spanish La Liga,90,5.43,22,EST
Thibaut Courtois,J21,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,6.76,32,BEL
Augusto Batalla,J21,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,6.94,28,ARG
Paulo Gazzaniga,J21,GK,Goalkeeper,Girona,Spanish La Liga,45,6.71,33,ARG
Pau López,J21,GK,Goalkeeper,Girona,Spanish La Liga,45,5.73,30,ESP
Álex Remiro,J21,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,5.32,29,ESP
David Soria,J21,GK,Goalkeeper,Getafe,Spanish La Liga,90,7.85,31,ESP
Unai Simón,J21,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,7.19,27,ESP
Marko Dmitrović,J21,GK,Goalkeeper,Leganés,Spanish La Liga,90,7.77,33,SRB
Ivan Provedel,J16,GK,Goalkeeper,Lazio,Italian Serie A,90,4.97,30,ITA
Yann Sommer,J16,GK,Goalkeeper,Inter,Italian Serie A,90,7.2,35,SUI
Wojciech Szczęsny,J21,GK,Goalkeeper,Barcelona,Spanish La Liga,90,6.15,34,POL
Giorgi Mamardashvili,J21,GK,Goalkeeper,Valencia,Spanish La Liga,90,5.56,24,GEO
Jesús Owono,J21,GK,Goalkeeper,Alavés,Spanish La Liga,90,6.04,23,EQG
Vicente Guaita,J21,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,6.13,38,ESP
Marko Dmitrović,J22,GK,Goalkeeper,Leganés,Spanish La Liga,90,6.59,33,SRB
Augusto Batalla,J22,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,6.85,28,ARG
David Soria,J22,GK,Goalkeeper,Getafe,Spanish La Liga,90,6.94,31,ESP
Ørjan Nyland,J22,GK,Goalkeeper,Sevilla,Spanish La Liga,90,7.24,34,NOR
Diego Conde,J22,GK,Goalkeeper,Villarreal,Spanish La Liga,90,5.8,26,ESP
Karl Jakob Hein,J22,GK,Goalkeeper,Valladolid,Spanish La Liga,90,5.39,22,EST
Jan Oblak,J22,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,6.8,32,SVN
Dominik Greif,J22,GK,Goalkeeper,Mallorca,Spanish La Liga,90,6.25,27,SVK
Joan García,J22,GK,Goalkeeper,Espanyol,Spanish La Liga,90,7.69,23,ESP
Thibaut Courtois,J22,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,5.78,32,BEL
Wojciech Szczęsny,J22,GK,Goalkeeper,Barcelona,Spanish La Liga,90,6.97,34,POL
Jesús Owono,J22,GK,Goalkeeper,Alavés,Spanish La Liga,90,6.82,23,EQG
Giorgi Mamardashvili,J22,GK,Goalkeeper,Valencia,Spanish La Liga,90,6.24,24,GEO
Vicente Guaita,J22,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,6.02,38,ESP
Sergio Herrera,J22,GK,Goalkeeper,Osasuna,Spanish La Liga,90,6.64,31,ESP
Álex Remiro,J22,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,5.53,29,ESP
Lorenzo Montipò,J17,GK,Goalkeeper,Hellas Verona,Italian Serie A,90,6.89,28,ITA
Mike Maignan,J17,GK,Goalkeeper,Milan,Italian Serie A,90,7.28,29,FRA
Adrián,J22,GK,Goalkeeper,Betis,Spanish La Liga,90,5.83,38,ESP
Unai Simón,J22,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,6.47,27,ESP
Paulo Gazzaniga,J22,GK,Goalkeeper,Girona,Spanish La Liga,90,6.38,33,ARG
Jasper Cillessen,J22,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,6.15,35,NED
Augusto Batalla,J23,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,7.33,28,ARG
Karl Jakob Hein,J23,GK,Goalkeeper,Valladolid,Spanish La Liga,90,6.37,22,EST
Vicente Guaita,J23,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,6.28,38,ESP
Adrián,J23,GK,Goalkeeper,Betis,Spanish La Liga,90,6.02,38,ESP
Unai Simón,J23,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,6.99,27,ESP
Paulo Gazzaniga,J23,GK,Goalkeeper,Girona,Spanish La Liga,90,6.56,33,ARG
Jasper Cillessen,J23,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,6.06,35,NED
Diego Conde,J23,GK,Goalkeeper,Villarreal,Spanish La Liga,90,6.59,26,ESP
Thibaut Courtois,J23,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,5.77,32,BEL
Jan Oblak,J23,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,7.21,32,SVN
Antonio Sivera,J23,GK,Goalkeeper,Alavés,Spanish La Liga,90,6.97,28,ESP
David Soria,J23,GK,Goalkeeper,Getafe,Spanish La Liga,90,7.58,31,ESP
Giorgi Mamardashvili,J23,GK,Goalkeeper,Valencia,Spanish La Liga,90,7.46,24,GEO
Marko Dmitrović,J23,GK,Goalkeeper,Leganés,Spanish La Liga,90,6.06,33,SRB
Álex Remiro,J23,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,6.09,29,ESP
Joan García,J23,GK,Goalkeeper,Espanyol,Spanish La Liga,90,5.97,23,ESP
Pietro Terracciano,J2,GK,Goalkeeper,Fiorentina,Italian Serie A,90,7.56,34,ITA
Jesse Joronen,J2,GK,Goalkeeper,Venezia,Italian Serie A,90,7.88,31,FIN
Vanja Milinković-Savić,J17,GK,Goalkeeper,Torino,Italian Serie A,90,6.37,27,SRB
Federico Ravaglia,J17,GK,Goalkeeper,Bologna,Italian Serie A,90,6.87,25,ITA
Ørjan Nyland,J23,GK,Goalkeeper,Sevilla,Spanish La Liga,90,5.44,34,NOR
Wojciech Szczęsny,J23,GK,Goalkeeper,Barcelona,Spanish La Liga,90,6.55,34,POL
Dominik Greif,J23,GK,Goalkeeper,Mallorca,Spanish La Liga,90,6.67,27,SVK
Sergio Herrera,J23,GK,Goalkeeper,Osasuna,Spanish La Liga,90,6.55,31,ESP
Paulo Gazzaniga,J24,GK,Goalkeeper,Girona,Spanish La Liga,90,5.89,33,ARG
David Soria,J24,GK,Goalkeeper,Getafe,Spanish La Liga,90,6.76,31,ESP
Marko Dmitrović,J24,GK,Goalkeeper,Leganés,Spanish La Liga,90,6.15,33,SRB
Antonio Sivera,J24,GK,Goalkeeper,Alavés,Spanish La Liga,90,5.52,28,ESP
Sergio Herrera,J24,GK,Goalkeeper,Osasuna,Spanish La Liga,90,7.06,31,ESP
Thibaut Courtois,J24,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,6.42,32,BEL
Jan Oblak,J24,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,6.74,32,SVN
Vicente Guaita,J24,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,6.04,38,ESP
Diego Conde,J24,GK,Goalkeeper,Villarreal,Spanish La Liga,90,6.64,26,ESP
Giorgi Mamardashvili,J24,GK,Goalkeeper,Valencia,Spanish La Liga,90,6.51,24,GEO
Joan García,J24,GK,Goalkeeper,Espanyol,Spanish La Liga,90,6.39,23,ESP
Unai Simón,J24,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,6.37,27,ESP
Karl Jakob Hein,J24,GK,Goalkeeper,Valladolid,Spanish La Liga,90,5.51,22,EST
Ørjan Nyland,J24,GK,Goalkeeper,Sevilla,Spanish La Liga,90,7.2,34,NOR
Dominik Greif,J24,GK,Goalkeeper,Mallorca,Spanish La Liga,90,6.51,27,SVK
Jasper Cillessen,J24,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,5.38,35,NED
Nicola Leali,J17,GK,Goalkeeper,Genoa,Italian Serie A,90,5.56,31,ITA
Alex Meret,J17,GK,Goalkeeper,Napoli,Italian Serie A,90,6.44,27,ITA
Adrián,J24,GK,Goalkeeper,Betis,Spanish La Liga,90,6.6,38,ESP
Álex Remiro,J24,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,6.01,29,ESP
Wojciech Szczęsny,J24,GK,Goalkeeper,Barcelona,Spanish La Liga,90,7.49,34,POL
Augusto Batalla,J24,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,7.15,28,ARG
Vicente Guaita,J25,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,6.64,38,ESP
Sergio Herrera,J25,GK,Goalkeeper,Osasuna,Spanish La Liga,90,7.4,31,ESP
Antonio Sivera,J25,GK,Goalkeeper,Alavés,Spanish La Liga,90,6.21,28,ESP
Joan García,J25,GK,Goalkeeper,Espanyol,Spanish La Liga,90,7.85,23,ESP
Augusto Batalla,J25,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,7.02,28,ARG
Diego Conde,J25,GK,Goalkeeper,Villarreal,Spanish La Liga,90,7.52,26,ESP
Giorgi Mamardashvili,J25,GK,Goalkeeper,Valencia,Spanish La Liga,90,5.18,24,GEO
Jan Oblak,J25,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,7.0,32,SVN
Jasper Cillessen,J25,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,6.01,35,NED
Wojciech Szczęsny,J25,GK,Goalkeeper,Barcelona,Spanish La Liga,90,7.12,34,POL
Unai Simón,J25,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,5.98,27,ESP
Karl Jakob Hein,J25,GK,Goalkeeper,Valladolid,Spanish La Liga,90,5.86,22,EST
Thibaut Courtois,J25,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,7.02,32,BEL
Paulo Gazzaniga,J25,GK,Goalkeeper,Girona,Spanish La Liga,90,5.85,33,ARG
David Soria,J25,GK,Goalkeeper,Getafe,Spanish La Liga,90,6.38,31,ESP
Adrián,J25,GK,Goalkeeper,Betis,Spanish La Liga,90,6.64,38,ESP
Wladimiro Falcone,J17,GK,Goalkeeper,Lecce,Italian Serie A,90,6.57,29,ITA
Ivan Provedel,J17,GK,Goalkeeper,Lazio,Italian Serie A,90,5.86,30,ITA
Álex Remiro,J25,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,7.55,29,ESP
Marko Dmitrović,J25,GK,Goalkeeper,Leganés,Spanish La Liga,90,5.76,33,SRB
Ørjan Nyland,J25,GK,Goalkeeper,Sevilla,Spanish La Liga,90,6.36,34,NOR
Dominik Greif,J25,GK,Goalkeeper,Mallorca,Spanish La Liga,90,6.53,27,SVK
Karl Jakob Hein,J26,GK,Goalkeeper,Valladolid,Spanish La Liga,90,5.99,22,EST
Jasper Cillessen,J26,GK,Goalkeeper,Las Palmas,Spanish La Liga,90,7.55,35,NED
Paulo Gazzaniga,J26,GK,Goalkeeper,Girona,Spanish La Liga,90,6.79,33,ARG
Vicente Guaita,J26,GK,Goalkeeper,Celta Vigo,Spanish La Liga,90,6.21,38,ESP
Augusto Batalla,J26,GK,Goalkeeper,Rayo Vallecano,Spanish La Liga,90,6.66,28,ARG
Ørjan Nyland,J26,GK,Goalkeeper,Sevilla,Spanish La Liga,90,7.14,34,NOR
Adrián,J26,GK,Goalkeeper,Betis,Spanish La Liga,90,6.24,38,ESP
Thibaut Courtois,J26,GK,Goalkeeper,Real Madrid,Spanish La Liga,90,5.56,32,BEL
Jan Oblak,J26,GK,Goalkeeper,Atlético Madrid,Spanish La Liga,90,7.05,32,SVN
Unai Simón,J26,GK,Goalkeeper,Athletic Club,Spanish La Liga,90,6.89,27,ESP
Marko Dmitrović,J26,GK,Goalkeeper,Leganés,Spanish La Liga,90,6.93,33,SRB
David Soria,J26,GK,Goalkeeper,Getafe,Spanish La Liga,90,6.13,31,ESP
Wojciech Szczęsny,J26,GK,Goalkeeper,Barcelona,Spanish La Liga,90,6.6,34,POL
Álex Remiro,J26,GK,Goalkeeper,Real Sociedad,Spanish La Liga,90,5.63,29,ESP
Dominik Greif,J26,GK,Goalkeeper,Mallorca,Spanish La Liga,90,7.38,27,SVK
